mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
38,KONZ_002,KONZ,grasslandHerbaceous,distributed,tickPlot,tck
38,KONZ_002,KONZ,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
50,KONZ_003,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
50,KONZ_003,KONZ,grasslandHerbaceous,distributed,mammalGrid,mam
50,KONZ_003,KONZ,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
54,KONZ_004,KONZ,grasslandHerbaceous,distributed,tickPlot,tck
54,KONZ_004,KONZ,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
98,KONZ_005,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
98,KONZ_005,KONZ,grasslandHerbaceous,distributed,mammalGrid,mam
98,KONZ_005,KONZ,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
110,KONZ_006,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
110,KONZ_006,KONZ,grasslandHerbaceous,distributed,mammalGrid,mam
110,KONZ_006,KONZ,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
130,KONZ_007,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
130,KONZ_007,KONZ,grasslandHerbaceous,distributed,tickPlot,tck
130,KONZ_007,KONZ,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
134,KONZ_008,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
134,KONZ_008,KONZ,grasslandHerbaceous,distributed,mammalGrid,mam
134,KONZ_008,KONZ,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
154,KONZ_009,KONZ,grasslandHerbaceous,distributed,tickPlot,tck
154,KONZ_009,KONZ,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
162,KONZ_010,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
162,KONZ_010,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
170,KONZ_011,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
174,KONZ_012,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
178,KONZ_013,KONZ,grasslandHerbaceous,distributed,birdGrid,brd
178,KONZ_013,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
182,KONZ_014,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
190,KONZ_015,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
206,KONZ_016,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
218,KONZ_017,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
226,KONZ_018,KONZ,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
246,KONZ_019,KONZ,grasslandHerbaceous,distributed,basePlot,div
306,KONZ_020,KONZ,grasslandHerbaceous,distributed,basePlot,div
318,KONZ_021,KONZ,grasslandHerbaceous,distributed,basePlot,div
322,KONZ_022,KONZ,grasslandHerbaceous,distributed,basePlot,div
338,KONZ_023,KONZ,grasslandHerbaceous,distributed,basePlot,div
1078,KONZ_024,KONZ,deciduousForest,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
1194,KONZ_025,KONZ,deciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
1194,KONZ_025,KONZ,deciduousForest,distributed,birdGrid,brd
1194,KONZ_025,KONZ,deciduousForest,distributed,tickPlot,tck
1294,KONZ_026,KONZ,deciduousForest,distributed,basePlot,div
1358,KONZ_027,KONZ,deciduousForest,distributed,basePlot,div
1358,KONZ_027,KONZ,deciduousForest,distributed,birdGrid,brd
1358,KONZ_027,KONZ,deciduousForest,distributed,mammalGrid,mam
1498,KONZ_028,KONZ,deciduousForest,distributed,basePlot,div
2110,KONZ_029,KONZ,deciduousForest,distributed,basePlot,div
2110,KONZ_029,KONZ,deciduousForest,distributed,mammalGrid,mam
2266,KONZ_030,KONZ,deciduousForest,distributed,basePlot,div
2254,KONZ_031,KONZ,deciduousForest,distributed,birdGrid,brd
14,KONZ_032,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
366,KONZ_033,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
382,KONZ_034,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
414,KONZ_035,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
446,KONZ_036,KONZ,deciduousForest,distributed,mosquitoPoint,mpt|mos
542,KONZ_037,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
846,KONZ_038,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
950,KONZ_039,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
1006,KONZ_040,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
1186,KONZ_041,KONZ,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
370,KONZ_042,KONZ,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
1718,KONZ_043,KONZ,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
4466,KONZ_044,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5814,KONZ_045,KONZ,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
7862,KONZ_046,KONZ,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
9910,KONZ_047,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10610,KONZ_048,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
11958,KONZ_049,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
14450,KONZ_050,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
16754,KONZ_051,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18102,KONZ_052,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18546,KONZ_053,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
19826,KONZ_054,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
20850,KONZ_055,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21362,KONZ_056,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
22198,KONZ_057,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
26994,KONZ_058,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
28342,KONZ_059,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
30390,KONZ_060,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
34486,KONZ_061,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
35318,KONZ_062,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
36534,KONZ_063,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
37234,KONZ_064,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
37746,KONZ_065,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
38582,KONZ_066,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
44726,KONZ_067,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
46450,KONZ_068,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
50870,KONZ_069,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
52594,KONZ_070,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
59062,KONZ_071,KONZ,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
115058,KONZ_072,KONZ,,tower,phenology,phe
183990,KONZ_073,KONZ,,tower,phenology,phe
36,MOAB_001,MOAB,shrubScrub,distributed,birdGrid,brd
36,MOAB_001,MOAB,shrubScrub,distributed,tickPlot,tck
36,MOAB_001,MOAB,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
42,MOAB_002,MOAB,shrubScrub,distributed,birdGrid,brd
42,MOAB_002,MOAB,shrubScrub,distributed,mammalGrid,mam
42,MOAB_002,MOAB,shrubScrub,distributed,tickPlot,tck
42,MOAB_002,MOAB,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
47,MOAB_003,MOAB,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
47,MOAB_003,MOAB,evergreenForest,distributed,birdGrid,brd
47,MOAB_003,MOAB,evergreenForest,distributed,mammalGrid,mam
47,MOAB_003,MOAB,evergreenForest,distributed,tickPlot,tck
60,MOAB_004,MOAB,shrubScrub,distributed,birdGrid,brd
60,MOAB_004,MOAB,shrubScrub,distributed,mammalGrid,mam
60,MOAB_004,MOAB,shrubScrub,distributed,tickPlot,tck
60,MOAB_004,MOAB,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
104,MOAB_031,MOAB,shrubScrub,distributed,birdGrid,
106,MOAB_005,MOAB,shrubScrub,distributed,tickPlot,tck
106,MOAB_005,MOAB,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
127,MOAB_034,MOAB,evergreenForest,distributed,mosquitoPoint,mpt|mos
136,MOAB_006,MOAB,shrubScrub,distributed,mammalGrid,mam
136,MOAB_006,MOAB,shrubScrub,distributed,tickPlot,tck
136,MOAB_006,MOAB,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
164,MOAB_035,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
175,MOAB_007,MOAB,shrubScrub,distributed,birdGrid,
175,MOAB_007,MOAB,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
176,MOAB_032,MOAB,evergreenForest,distributed,birdGrid,brd
188,MOAB_008,MOAB,shrubScrub,distributed,birdGrid,
188,MOAB_008,MOAB,shrubScrub,distributed,mammalGrid,
188,MOAB_008,MOAB,shrubScrub,distributed,basePlot,
244,MOAB_009,MOAB,shrubScrub,distributed,mammalGrid,mam
244,MOAB_009,MOAB,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
268,MOAB_010,MOAB,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
268,MOAB_010,MOAB,shrubScrub,distributed,birdGrid,brd
292,MOAB_011,MOAB,shrubScrub,distributed,birdGrid,brd
292,MOAB_011,MOAB,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
300,MOAB_012,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
316,MOAB_013,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
328,MOAB_014,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
360,MOAB_015,MOAB,shrubScrub,distributed,birdGrid,brd
360,MOAB_015,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
362,MOAB_016,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
364,MOAB_017,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
392,MOAB_018,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
420,MOAB_019,MOAB,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
428,MOAB_020,MOAB,shrubScrub,distributed,basePlot,div
470,MOAB_021,MOAB,shrubScrub,distributed,basePlot,div
476,MOAB_022,MOAB,shrubScrub,distributed,basePlot,div
480,MOAB_036,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
508,MOAB_023,MOAB,shrubScrub,distributed,basePlot,div
568,MOAB_076,MOAB,shrubScrub,distributed,basePlot,div
636,MOAB_037,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1012,MOAB_038,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1088,MOAB_033,MOAB,evergreenForest,distributed,birdGrid,brd
1260,MOAB_039,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1572,MOAB_040,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1580,MOAB_041,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1596,MOAB_042,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1670,MOAB_043,MOAB,shrubScrub,distributed,mosquitoPoint,mpt|mos
1775,MOAB_024,MOAB,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
1836,MOAB_044,MOAB,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
1903,MOAB_025,MOAB,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
1903,MOAB_025,MOAB,evergreenForest,distributed,mammalGrid,mam
2943,MOAB_026,MOAB,evergreenForest,distributed,basePlot,div
2943,MOAB_026,MOAB,evergreenForest,distributed,birdGrid,brd
3500,MOAB_045,MOAB,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
3711,MOAB_027,MOAB,evergreenForest,distributed,basePlot,div
3951,MOAB_028,MOAB,evergreenForest,distributed,basePlot,div
4076,MOAB_046,MOAB,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
4991,MOAB_029,MOAB,evergreenForest,distributed,basePlot,div
5295,MOAB_030,MOAB,evergreenForest,distributed,basePlot,div
5932,MOAB_047,MOAB,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
7596,MOAB_048,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
7980,MOAB_049,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10348,MOAB_050,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
11244,MOAB_051,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
11692,MOAB_052,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
12268,MOAB_053,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
14124,MOAB_054,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
14764,MOAB_055,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
15788,MOAB_056,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
16364,MOAB_057,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
19884,MOAB_058,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
22316,MOAB_059,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
23532,MOAB_060,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
24364,MOAB_061,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
25708,MOAB_062,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
28076,MOAB_063,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
28652,MOAB_064,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
32172,MOAB_065,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
32556,MOAB_066,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
36268,MOAB_067,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
37292,MOAB_068,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
40364,MOAB_069,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
44844,MOAB_070,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
45036,MOAB_071,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
47532,MOAB_072,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
48556,MOAB_073,MOAB,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
88172,MOAB_074,MOAB,,tower,phenology,phe
101804,MOAB_075,MOAB,,tower,phenology,phe
24,NIWO_001,NIWO,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
24,NIWO_001,NIWO,evergreenForest,distributed,birdGrid,brd
24,NIWO_001,NIWO,evergreenForest,distributed,mammalGrid,mam
83,NIWO_002,NIWO,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
83,NIWO_002,NIWO,evergreenForest,distributed,mammalGrid,mam
120,NIWO_003,NIWO,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
120,NIWO_003,NIWO,grasslandHerbaceous,distributed,tickPlot,tck
168,NIWO_004,NIWO,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
184,NIWO_005,NIWO,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
184,NIWO_005,NIWO,evergreenForest,distributed,birdGrid,brd
184,NIWO_005,NIWO,evergreenForest,distributed,mammalGrid,mam
184,NIWO_005,NIWO,evergreenForest,distributed,tickPlot,tck
248,NIWO_006,NIWO,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
248,NIWO_006,NIWO,grasslandHerbaceous,distributed,tickPlot,tck
280,NIWO_007,NIWO,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
280,NIWO_007,NIWO,evergreenForest,distributed,mammalGrid,mam
312,NIWO_008,NIWO,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
376,NIWO_009,NIWO,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
408,NIWO_010,NIWO,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
408,NIWO_010,NIWO,evergreenForest,distributed,mammalGrid,mam
467,NIWO_011,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
467,NIWO_011,NIWO,evergreenForest,distributed,birdGrid,brd
467,NIWO_011,NIWO,evergreenForest,distributed,tickPlot,tck
536,NIWO_012,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
552,NIWO_013,NIWO,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
579,NIWO_014,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
664,NIWO_015,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
771,NIWO_016,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
792,NIWO_017,NIWO,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
792,NIWO_017,NIWO,evergreenForest,distributed,tickPlot,tck
808,NIWO_018,NIWO,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
835,NIWO_019,NIWO,evergreenForest,distributed,basePlot,div
851,NIWO_020,NIWO,evergreenForest,distributed,basePlot,div
915,NIWO_021,NIWO,evergreenForest,distributed,basePlot,div
915,NIWO_021,NIWO,evergreenForest,distributed,tickPlot,tck
1048,NIWO_022,NIWO,evergreenForest,distributed,basePlot,div
1080,NIWO_023,NIWO,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
1080,NIWO_023,NIWO,grasslandHerbaceous,distributed,mammalGrid,mam
1320,NIWO_024,NIWO,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
1336,NIWO_025,NIWO,grasslandHerbaceous,distributed,basePlot,div
1336,NIWO_025,NIWO,grasslandHerbaceous,distributed,mammalGrid,mam
1720,NIWO_026,NIWO,grasslandHerbaceous,distributed,basePlot,div
1720,NIWO_026,NIWO,grasslandHerbaceous,distributed,birdGrid,brd
1848,NIWO_027,NIWO,grasslandHerbaceous,distributed,basePlot,div
1896,NIWO_028,NIWO,grasslandHerbaceous,distributed,basePlot,div
1896,NIWO_028,NIWO,grasslandHerbaceous,distributed,birdGrid,brd
2040,NIWO_029,NIWO,grasslandHerbaceous,distributed,basePlot,div
2920,NIWO_030,NIWO,grasslandHerbaceous,distributed,basePlot,div
3,NIWO_031,NIWO,evergreenForest,distributed,birdGrid,brd
339,NIWO_032,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
2584,NIWO_033,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
15128,NIWO_034,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
15896,NIWO_035,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
19096,NIWO_036,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
21416,NIWO_037,NIWO,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
48723,NIWO_038,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
139928,NIWO_039,NIWO,evergreenForest,distributed,mosquitoPoint,mpt|mos
1704,NIWO_040,NIWO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
1960,NIWO_041,NIWO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
2984,NIWO_042,NIWO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
3112,NIWO_043,NIWO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
4904,NIWO_044,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5800,NIWO_045,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6568,NIWO_046,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6952,NIWO_047,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9256,NIWO_048,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9640,NIWO_049,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10152,NIWO_050,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10664,NIWO_051,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
11304,NIWO_052,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
13096,NIWO_053,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
13352,NIWO_054,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
15400,NIWO_055,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
17192,NIWO_056,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18088,NIWO_057,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18856,NIWO_058,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
19368,NIWO_059,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21544,NIWO_060,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
22952,NIWO_061,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
26024,NIWO_062,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
27048,NIWO_063,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
27560,NIWO_064,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
29096,NIWO_065,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
34216,NIWO_066,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
38312,NIWO_067,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
46504,NIWO_068,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
53672,NIWO_069,NIWO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
158504,NIWO_070,NIWO,,tower,phenology,phe
228392,NIWO_071,NIWO,,tower,phenology,phe
37819,NOGP_040,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
1931,NOGP_029,NOGP,grasslandHerbaceous,distributed,basePlot,brd|div
32219,NOGP_089,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
34091,NOGP_090,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
37803,NOGP_091,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
53163,NOGP_092,NOGP,,tower,phenology,phe
136667,NOGP_093,NOGP,,tower,phenology,phe
0,OAES_001,OAES,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
0,OAES_001,OAES,grasslandHerbaceous,distributed,birdGrid,brd
0,OAES_001,OAES,grasslandHerbaceous,distributed,mammalGrid,mam
4,OAES_002,OAES,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
4,OAES_002,OAES,grasslandHerbaceous,distributed,birdGrid,brd
4,OAES_002,OAES,grasslandHerbaceous,distributed,mammalGrid,mam
6,OAES_003,OAES,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
6,OAES_003,OAES,grasslandHerbaceous,distributed,birdGrid,brd
6,OAES_003,OAES,grasslandHerbaceous,distributed,mammalGrid,mam
6,OAES_003,OAES,grasslandHerbaceous,distributed,tickPlot,tck
18,OAES_004,OAES,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
18,OAES_004,OAES,grasslandHerbaceous,distributed,mammalGrid,mam
18,OAES_004,OAES,grasslandHerbaceous,distributed,tickPlot,tck
45,OAES_005,OAES,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
45,OAES_005,OAES,grasslandHerbaceous,distributed,birdGrid,brd
45,OAES_005,OAES,grasslandHerbaceous,distributed,tickPlot,tck
52,OAES_006,OAES,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
56,OAES_007,OAES,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
56,OAES_007,OAES,shrubScrub,distributed,mammalGrid,mam
56,OAES_007,OAES,shrubScrub,distributed,tickPlot,tck
59,OAES_008,OAES,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
59,OAES_008,OAES,grasslandHerbaceous,distributed,tickPlot,tck
