"","domainid","siteid","plotid_parent","tallydate","volumefactor_ingest","particle_count","lidsazimuth","logmaxdiameter","taxonid","decayclass","logid_ingest","logdistance","loglength","acceptedtaxonid","targettaxapresent","diameterClass","decayClassNum"
"161","D08","LENO","LENO_012","2017-05-30T00:00:00.000Z",8,NA,330,9,"QUNI",NA,"L01",3.9,2.5,"QUNI","Y","5-10cm",NA
"162","D08","LENO","LENO_012","2017-05-30T00:00:00.000Z",8,NA,210,36.1,"QUNI","1 - Fresh fallen","342",1.5,20.5,"QUNI","Y",">=10cm","1"
"163","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,110,27,"QUERC","4 - Rotten throughout","398",0.74,7.9,"QUERC","Y",">=10cm","4"
"164","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,110,51.1,"2PLANT-H","4 - Rotten throughout","396",41.4,24,"2PLANT-H","Y",">=10cm","4"
"165","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,230,9,"CACA18",NA,"L02",1.8,2,"CACA18","Y","5-10cm",NA
"166","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,230,43.3,"QUNI","4 - Rotten throughout","393",86,5.7,"QUNI","Y",">=10cm","4"
"167","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,230,44.1,"QUNI","4 - Rotten throughout","394",31.1,8.7,"QUNI","Y",">=10cm","4"
"168","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,230,44.3,"QUNI","4 - Rotten throughout","395",27,8.3,"QUNI","Y",">=10cm","4"
"169","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,230,43.3,"QUNI","4 - Rotten throughout","393",92.4,5.7,"QUNI","Y",">=10cm","4"
"170","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,350,9.6,"QUPA5",NA,"L01",3.3,2.5,"QUPA5","Y","5-10cm",NA
"171","D08","LENO","LENO_068","2017-05-08T00:00:00.000Z",8,NA,350,45.7,"PITA","4 - Rotten throughout","401",44.4,23.4,"PITA","Y",">=10cm","4"
"172","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,170,58.7,"QUNI","2 - Sound round","348",14.7,28.2,"QUNI","Y",">=10cm","2"
"173","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,170,48.4,"QUNI","2 - Sound round","348",16.8,28.2,"QUNI","Y",">=10cm","2"
"174","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,170,57.8,"QUERC","5 - No structural integrity","349",25.7,2.3,"QUERC","Y",">=10cm","5"
"175","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,290,54,"2PLANT-H","4 - Rotten throughout","350",6.2,2.4,"2PLANT-H","Y",">=10cm","4"
"176","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,50,4,"QUNI",NA,"L01",0.8,3.2,"QUNI","Y","2-5cm",NA
"177","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,50,26,"QUNI","2 - Sound round","351",23.5,27.4,"QUNI","Y",">=10cm","2"
"178","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,50,30.5,"QUNI","2 - Sound round","352",56.9,28,"QUNI","Y",">=10cm","2"
"179","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,50,12.5,"QUNI","2 - Sound round","352",56.9,58,"QUNI","Y",">=10cm","2"
"180","D08","LENO","LENO_004","2017-05-09T00:00:00.000Z",8,NA,50,65.2,"PITA","3 - Heartwood sound","353",131.1,22.8,"PITA","Y",">=10cm","3"
