"siteid","eventid","date","plotid","plottype","plotsize","tagid","taxonid","growthform","stemdiameter","basalstemdiameter","plantstatus"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04109","TSHE","smt",1.4,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04108","ACCI","smt",5.9,NA,"6"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04107","ABAM","smt",3.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04106","ABAM","smt",1.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04105","TSHE","smt",4,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04104","TSHE","sbt",79.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04103","TSHE","sbt",12.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04102","ACCI","smt",4.4,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04102","ACCI","smt",3.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04102","ACCI","smt",4.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04102","ACCI","smt",4.6,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04101","ABAM","smt",2.5,NA,"2"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04906","ABAM","sbt",40.3,NA,"2"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04902","TSHE","sbt",39.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04901","TSHE","sbt",59.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04200","TSHE","sbt",16,NA,"6"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04199","TSHE","sbt",17.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04180","PSMEM","sbt",36.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04179","PSMEM","sbt",15.1,NA,"10"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04178","PSMEM","sbt",36.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04932","TSHE","sbt",13.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04096","PSMEM","sbt",38.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04095","TSHE","sbt",10.6,NA,"7"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04094","ABAM","sbt",34.9,NA,"2"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04093","PSMEM","sbt",47.9,NA,"10"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04092","ABAM","sbt",17.4,NA,"2"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04091","TSHE","sbt",28.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04090","TSHE","sbt",17.4,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04089","ABAM","sbt",11,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04088","ABAM","sbt",10.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04087","PSMEM","sbt",56.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04086","TSHE","sbt",11.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04085","TSHE","sbt",20.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04084","TSHE","mbt",21.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04084A","TSHE","mbt",10.5,NA,"9"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04083","TSHE","sbt",15.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04082","TABR2","sbt",26,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04081","TSHE","sbt",13.7,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04080","ABAM","sbt",10.1,NA,"7"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04079","THPL","sbt",30.5,NA,"5"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04078","THPL","sbt",36.2,NA,"5"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04077","PIMO3","sbt",16.2,NA,"2"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04076","PSMEM","sbt",46.8,NA,"10"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04075","PSMEM","sbt",44.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04074","TSHE","sbt",20.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-24T00:00:00.000Z","WREF_070","tower","1600","04053","TSHE","smt",5.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04915","COCOC","sis",1.5,1.8,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04914","ACCI","smt",4.6,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04918","ACCI","smt",2.7,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04922","ABAM","smt",4.4,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04920","TSHE","sbt",13.7,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04917","TSHE","smt",8,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04919","PSMEM","sbt",63.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04929","ACCI","smt",4,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04908","TSHE","sbt",13.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04933","TSHE","sbt",71.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04934","PSMEM","sbt",117.2,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04909","PSMEM","sbt",98.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04907","PSMEM","sbt",79.4,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04911","PSMEM","sbt",31.2,NA,"10"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04910","TSHE","sbt",45.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-18T00:00:00.000Z","WREF_083","tower","1600","04912","TSHE","sbt",15.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04691","TSHE","smt",2.6,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04693","ACCI","smt",1.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04694","ABAM","smt",3.8,NA,"6"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04690","TSHE","smt",5.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04689","TABR2","sbt",10.9,NA,"9"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04688","TSHE","smt",1.6,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04687","ACCI","mbt",10.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04685","TSHE","smt",7.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04684","TSHE","smt",1.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04683","ABAM","sbt",14.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04682","TSHE","sbt",52.1,NA,"2"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04657","ABAM","sbt",19.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04656","PSMEM","sbt",23.6,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04655","TABR2","sbt",33.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04687A","ACCI","mbt",8.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04687B","ACCI","mbt",5.7,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04649","TSHE","sbt",38.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04648","THPL","sbt",93,NA,"6"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04647","TABR2","sbt",21.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04646","THPL","sbt",39.5,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04645","TABR2","sbt",21.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04644","TABR2","sbt",14.5,NA,"9"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04643","TSHE","sbt",82.5,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04642","PSMEM","sbt",66.8,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04641","TSHE","sbt",30.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04640","TSHE","sbt",20.8,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04639","PSMEM","sbt",61,NA,"10"
"WREF","vst_WREF_2017","2017-10-23T00:00:00.000Z","WREF_076","tower","1600","04638","THPL","sbt",33.1,NA,"6"
"WREF","vst_WREF_2017","2017-10-31T00:00:00.000Z","WREF_087","tower","1600","05237","ACCI","smt",3.9,NA,"2"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04294","TSHE","smt",8.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04293","TSHE","sbt",13.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04296","ABAM","smt",6.8,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04295","TSHE","smt",3.7,NA,"2"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04283","ACCI","smt",8.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04287","TSHE","smt",5.9,NA,"6"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04282","ACCI","smt",3.3,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04289","VAPA","sis",1.6,1.8,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04283","ACCI","smt",5.5,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04283","ACCI","smt",5,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04284","ABAM","sbt",14.6,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_081","tower","1600","04285","PSMEM","sbt",45,NA,"10"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04397","ACCI","smt",2.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04394","ACCI","smt",6.7,NA,"9"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04389","ACCI","smt",4.1,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04392","PSMEM","sbt",35.7,NA,"10"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04389","ACCI","smt",9.9,NA,"1"
"WREF","vst_WREF_2017","2017-10-20T00:00:00.000Z","WREF_086","tower","1600","04388","ABAM","smt",5.4,NA,"1"
