"siteID","eventID","date","plotID","plotType","individualID","taxonID","growthForm","stemDiameter","basalStemDiameter","plantStatus"
"YELL","vst_YELL_2020",2020-10-28,"YELL_046","tower","NEON.PLA.D12.YELL.02771","PSME","single bole tree",104.8,NA,"Dead, broken bole"
"YELL","vst_YELL_2023",2023-08-22,"YELL_046","tower","NEON.PLA.D12.YELL.02771","PSME","single bole tree",110,NA,"Dead, broken bole"
"YELL","vst_YELL_2023",2023-08-22,"YELL_046","tower","NEON.PLA.D12.YELL.02769","PSME","single bole tree",48.7,NA,"Live"
"YELL","vst_YELL_2021",2021-08-10,"YELL_046","tower","NEON.PLA.D12.YELL.02773","PSME","single bole tree",52,NA,"Live"
"YELL","vst_YELL_2021",2021-08-10,"YELL_046","tower","NEON.PLA.D12.YELL.02769","PSME","single bole tree",48,NA,"Live"
"YELL","vst_YELL_2020",2020-10-28,"YELL_046","tower","NEON.PLA.D12.YELL.02773","PSME","single bole tree",49.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-19,"YELL_046","tower","NEON.PLA.D12.YELL.02773","PSME","single bole tree",27.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-22,"YELL_046","tower","NEON.PLA.D12.YELL.02773","PSME","single bole tree",50.3,NA,"Live"
"YELL","vst_YELL_2022",2022-09-14,"YELL_046","tower","NEON.PLA.D12.YELL.02773","PSME","single bole tree",50.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-10,"YELL_046","tower","NEON.PLA.D12.YELL.02770","PSME","single bole tree",67.6,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-14,"YELL_046","tower","NEON.PLA.D12.YELL.02770","PSME","single bole tree",67.7,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-22,"YELL_046","tower","NEON.PLA.D12.YELL.02770","PSME","single bole tree",67.4,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-19,"YELL_046","tower","NEON.PLA.D12.YELL.02770","PSME","single bole tree",67.8,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00844","PICO","single bole tree",23.7,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00844","PICO","single bole tree",23.2,NA,"Live,  other damage"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00844","PICO","single bole tree",24,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00844","PICO","single bole tree",25.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00847","PICO","single bole tree",30.7,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00865","PSME","small tree",2.1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00843","PICO","single bole tree",31.3,NA,"Live,  other damage"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00838","PICO","single bole tree",18.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00844","PICO","single bole tree",24.3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00846","POTR5","single bole tree",22.5,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00841","PICO","single bole tree",28.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00837","PICO","single bole tree",39.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00865","PSME","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00866","PICO","small tree",4.3,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00845","PICO","single bole tree",16.2,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00838","PICO","single bole tree",18.8,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00846","POTR5","single bole tree",22.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00865","PSME","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00845","PICO","single bole tree",17.4,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00841","PICO","single bole tree",28.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",2.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00839","PICO","single bole tree",14.4,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00839","PICO","single bole tree",14,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00838","PICO","single bole tree",18.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00845","PICO","single bole tree",16.5,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00865","PSME","small tree",2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00837","PICO","single bole tree",38.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00837","PICO","single bole tree",39.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00827","PICO","single bole tree",23.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00827","PICO","single bole tree",22.3,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",1.4,NA,"Live, physically damaged"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",1.7,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00845","PICO","single bole tree",16.2,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00839","PICO","single bole tree",14,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00839","PICO","single bole tree",14,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00840","PICO","single bole tree",32.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00840","PICO","single bole tree",31.9,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00840","PICO","single bole tree",31.3,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00827","PICO","single bole tree",21.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00866","PICO","small tree",5.1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00866","PICO","small tree",4.7,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00866","PICO","small tree",5.4,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00845","PICO","single bole tree",17.5,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00865","PSME","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00843","PICO","single bole tree",31.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00843","PICO","single bole tree",31.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00843","PICO","single bole tree",32.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00840","PICO","single bole tree",31.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00866","PICO","small tree",6.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00839","PICO","single bole tree",14,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00847","PICO","single bole tree",30.3,NA,"Live,  other damage"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00840","PICO","single bole tree",32,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.1,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.1,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00862","PSME","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00843","PICO","single bole tree",31.1,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00836","PICO","single bole tree",42.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00836","PICO","single bole tree",43,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00836","PICO","single bole tree",44,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00836","PICO","single bole tree",44.4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00825","PICO","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00837","PICO","single bole tree",39.9,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00837","PICO","single bole tree",38.4,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00838","PICO","single bole tree",18.4,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00838","PICO","single bole tree",18.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00862","PSME","small tree",1.4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00842","PICO","single bole tree",28.7,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00862","PSME","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00827","PICO","single bole tree",22.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00847","PICO","single bole tree",32.9,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00847","PICO","single bole tree",30.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",1.3,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",4,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",4.1,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",4.4,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00841","PICO","single bole tree",28.2,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00841","PICO","single bole tree",27.2,NA,"Live,  other damage"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00841","PICO","single bole tree",28.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00842","PICO","single bole tree",28.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00842","PICO","single bole tree",28.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00842","PICO","single bole tree",31.1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00836","PICO","single bole tree",42.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00817","PICO","single bole tree",27.2,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00833","PSME","small tree",1.7,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00842","PICO","single bole tree",28.1,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00819","2PLANT","single bole tree",19.7,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00820","2PLANT","single bole tree",18.6,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00822","PICO","single bole tree",29.3,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00823","PICO","single bole tree",32.4,NA,"Live, physically damaged"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00822","PICO","single bole tree",28.7,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00822","PICO","single bole tree",27.9,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00823","PICO","single bole tree",33,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00823","PICO","single bole tree",32.5,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00828","PSME","small tree",4,NA,"Standing dead"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00823","PICO","single bole tree",27.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00823","PICO","single bole tree",31.9,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00817","PICO","single bole tree",26.3,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00817","PICO","single bole tree",27.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00818","PICO","single bole tree",25,NA,"Live"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00827","PICO","single bole tree",22.5,NA,"Live"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.00847","PICO","single bole tree",30.5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00821","2PLANT","single bole tree",14.8,NA,"Dead, broken bole"
"YELL","vst_YELL_2023",2023-08-23,"YELL_047","tower","NEON.PLA.D12.YELL.02186","POTR5","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-28,"YELL_047","tower","NEON.PLA.D12.YELL.00821","2PLANT","single bole tree",15,NA,"Dead, broken bole"
"YELL","vst_YELL_2021",2021-08-12,"YELL_047","tower","NEON.PLA.D12.YELL.00821","2PLANT","single bole tree",14.6,NA,"Dead, broken bole"
"YELL","vst_YELL_2020",2020-10-29,"YELL_047","tower","NEON.PLA.D12.YELL.00822","PICO","single bole tree",27.8,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.02186","POTR5","small tree",2.1,NA,"Live"
"YELL","vst_YELL_2022",2022-09-26,"YELL_047","tower","NEON.PLA.D12.YELL.00822","PICO","single bole tree",28,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01073","PSME","single bole tree",24.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01073","PSME","single bole tree",25.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01074","PSME","single bole tree",18.1,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01077","PSME","single bole tree",55.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01075","PSME","single bole tree",39.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01075","PSME","single bole tree",40,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01076","PSME","single bole tree",25.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01174","PSME","single bole tree",35.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01174","PSME","single bole tree",35,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01175","PSME","single bole tree",10.2,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01175","PSME","small tree",9.9,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01176","PSME","single bole tree",19.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01176","PSME","single bole tree",19.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01177","PSME","single bole tree",26.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01177","PSME","single bole tree",25.7,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01179","PSME","multi-bole tree",45.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01031","PSME","single bole tree",32.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01031","PSME","single bole tree",33.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01067","PSME","single bole tree",10,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01069","PSME","single bole tree",25.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01070","PSME","single bole tree",40.7,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01070","PSME","single bole tree",41.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01071","PSME","single bole tree",27.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01072","PSME","single bole tree",16.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01037","PSME","single bole tree",39.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01038","PSME","small tree",8.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01038","PSME","small tree",9.1,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01039","PSME","single bole tree",48.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01039","PSME","single bole tree",51.5,NA,"Live"
"YELL","vst_YELL_2022",2022-09-27,"YELL_048","tower","NEON.PLA.D12.YELL.01040","PSME","single bole tree",53.7,NA,"Live"
"YELL","vst_YELL_2023",2023-08-24,"YELL_048","tower","NEON.PLA.D12.YELL.01040","PSME","single bole tree",52.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01040","PSME","single bole tree",51.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01076","PSME","single bole tree",25.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-27,"YELL_048","tower","NEON.PLA.D12.YELL.01077","PSME","single bole tree",56.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01077","PSME","single bole tree",56.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-24,"YELL_048","tower","NEON.PLA.D12.YELL.01077","PSME","single bole tree",56.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01043","PSME","single bole tree",31.6,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01040","PSME","single bole tree",54.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01068","PSME","single bole tree",16.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01071","PSME","single bole tree",28.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01072","PSME","single bole tree",16.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01037","PSME","single bole tree",39,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01032","PSME","single bole tree",47.4,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01041","PSME","single bole tree",37.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01041","PSME","single bole tree",38.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01189","PSME","single bole tree",37.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01189","PSME","single bole tree",38.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01179A","PSME","multi-bole tree",31.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01181","PSME","small tree",7.3,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01043","PSME","single bole tree",33,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01034","PSME","single bole tree",18.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01069","PSME","single bole tree",22.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01182","PSME","single bole tree",50.1,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01179","PSME","multi-bole tree",44.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01042","PSME","single bole tree",24.9,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01042","PSME","single bole tree",23.6,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01035","PICO","single bole tree",36.4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01035","PICO","single bole tree",37.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-25,"YELL_048","tower","NEON.PLA.D12.YELL.01036","PSME","single bole tree",37.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_048","tower","NEON.PLA.D12.YELL.01036","PSME","single bole tree",36,NA,"Live"
