SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,Quality,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
SJER00/SJER_019/understory/D17_1150.NEF,D17_1150.NEF,37 MB,NIKON D750,2017:03:12 22:33:11,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1151.NEF,D17_1151.NEF,36 MB,NIKON D750,2017:03:12 22:33:44,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1152.NEF,D17_1152.NEF,36 MB,NIKON D750,2017:03:12 22:34:01,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1153.NEF,D17_1153.NEF,35 MB,NIKON D750,2017:03:12 22:34:20,6032x4032,RAW,16.0 mm,1/200,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1155.NEF,D17_1155.NEF,35 MB,NIKON D750,2017:03:12 22:35:27,6032x4032,RAW,16.0 mm,1/200,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1156.NEF,D17_1156.NEF,36 MB,NIKON D750,2017:03:12 22:35:48,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1157.NEF,D17_1157.NEF,35 MB,NIKON D750,2017:03:12 22:36:05,6032x4032,RAW,16.0 mm,1/200,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1158.NEF,D17_1158.NEF,35 MB,NIKON D750,2017:03:12 22:36:42,6032x4032,RAW,16.0 mm,1/200,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1159.NEF,D17_1159.NEF,35 MB,NIKON D750,2017:03:12 22:37:15,6032x4032,RAW,16.0 mm,1/200,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1160.NEF,D17_1160.NEF,36 MB,NIKON D750,2017:03:12 22:37:37,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1121.NEF,D17_1121.NEF,36 MB,NIKON D750,2017:03:12 21:33:33,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1122.NEF,D17_1122.NEF,35 MB,NIKON D750,2017:03:12 21:33:53,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1123.NEF,D17_1123.NEF,35 MB,NIKON D750,2017:03:12 21:34:10,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1124.NEF,D17_1124.NEF,36 MB,NIKON D750,2017:03:12 21:35:07,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1125.NEF,D17_1125.NEF,37 MB,NIKON D750,2017:03:12 21:35:31,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1126.NEF,D17_1126.NEF,37 MB,NIKON D750,2017:03:12 21:35:53,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1129.NEF,D17_1129.NEF,36 MB,NIKON D750,2017:03:12 21:38:10,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1130.NEF,D17_1130.NEF,36 MB,NIKON D750,2017:03:12 21:38:31,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1131.NEF,D17_1131.NEF,36 MB,NIKON D750,2017:03:12 21:38:46,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1132.NEF,D17_1132.NEF,36 MB,NIKON D750,2017:03:12 21:39:28,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1133.NEF,D17_1133.NEF,36 MB,NIKON D750,2017:03:12 21:39:54,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_020/understory/D17_1134.NEF,D17_1134.NEF,37 MB,NIKON D750,2017:03:12 21:40:12,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0195.NEF,D01_0195.NEF,33 MB,NIKON D750,2017:03:13 10:04:41,6032x4032,RAW,16.0 mm,1/30,16.0,6400,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0196.NEF,D01_0196.NEF,30 MB,NIKON D750,2017:03:13 10:05:11,6032x4032,RAW,16.0 mm,1/30,16.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0197.NEF,D01_0197.NEF,30 MB,NIKON D750,2017:03:13 10:05:35,6032x4032,RAW,16.0 mm,1/30,16.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0198.NEF,D01_0198.NEF,31 MB,NIKON D750,2017:03:13 10:06:05,6032x4032,RAW,16.0 mm,1/30,16.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0199.NEF,D01_0199.NEF,31 MB,NIKON D750,2017:03:13 10:06:33,6032x4032,RAW,16.0 mm,1/30,16.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0201.NEF,D01_0201.NEF,30 MB,NIKON D750,2017:03:13 10:07:31,6032x4032,RAW,16.0 mm,1/30,16.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0202.NEF,D01_0202.NEF,29 MB,NIKON D750,2017:03:13 10:08:02,6032x4032,RAW,16.0 mm,1/30,16.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0203.NEF,D01_0203.NEF,30 MB,NIKON D750,2017:03:13 10:08:19,6032x4032,RAW,16.0 mm,1/30,16.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0204.NEF,D01_0204.NEF,30 MB,NIKON D750,2017:03:13 10:08:34,6032x4032,RAW,16.0 mm,1/30,16.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0205.NEF,D01_0205.NEF,30 MB,NIKON D750,2017:03:13 10:09:02,6032x4032,RAW,16.0 mm,1/30,16.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0206.NEF,D01_0206.NEF,28 MB,NIKON D750,2017:03:13 10:09:22,6032x4032,RAW,16.0 mm,1/30,16.0,1250,Auto1,"Off, Did not fire"
SJER00/SJER_022/overstory/D01_0207.NEF,D01_0207.NEF,29 MB,NIKON D750,2017:03:13 10:09:39,6032x4032,RAW,16.0 mm,1/30,16.0,1250,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0208.NEF,D01_0208.NEF,35 MB,NIKON D750,2017:03:13 10:13:36,6032x4032,RAW,16.0 mm,1/30,8.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0209.NEF,D01_0209.NEF,34 MB,NIKON D750,2017:03:13 10:14:18,6032x4032,RAW,16.0 mm,1/30,8.0,2500,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0210.NEF,D01_0210.NEF,34 MB,NIKON D750,2017:03:13 10:14:32,6032x4032,RAW,16.0 mm,1/30,8.0,2500,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0211.NEF,D01_0211.NEF,34 MB,NIKON D750,2017:03:13 10:14:53,6032x4032,RAW,16.0 mm,1/30,8.0,2800,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0212.NEF,D01_0212.NEF,32 MB,NIKON D750,2017:03:13 10:15:21,6032x4032,RAW,16.0 mm,1/30,8.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0213.NEF,D01_0213.NEF,32 MB,NIKON D750,2017:03:13 10:15:46,6032x4032,RAW,16.0 mm,1/30,8.0,2500,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0214.NEF,D01_0214.NEF,34 MB,NIKON D750,2017:03:13 10:17:01,6032x4032,RAW,16.0 mm,1/30,8.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0215.NEF,D01_0215.NEF,34 MB,NIKON D750,2017:03:13 10:17:15,6032x4032,RAW,16.0 mm,1/30,8.0,1800,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0216.NEF,D01_0216.NEF,33 MB,NIKON D750,2017:03:13 10:17:30,6032x4032,RAW,16.0 mm,1/30,8.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0217.NEF,D01_0217.NEF,34 MB,NIKON D750,2017:03:13 10:18:44,6032x4032,RAW,16.0 mm,1/30,8.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0218.NEF,D01_0218.NEF,33 MB,NIKON D750,2017:03:13 10:19:00,6032x4032,RAW,16.0 mm,1/30,8.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_022/understory/D01_0219.NEF,D01_0219.NEF,34 MB,NIKON D750,2017:03:13 10:19:18,6032x4032,RAW,16.0 mm,1/30,8.0,1600,Auto1,"Off, Did not fire"
