"plotID","plotType","lidsAngle1","lidsAngle2","lidsAngle3"
"TALL_008","distributed",20,140,260
"TALL_009","distributed",50,170,290
"TALL_010","distributed",190,310,70
"TALL_011","distributed",20,140,260
"TALL_012","distributed",50,170,290
"TALL_013","distributed",190,310,70
"TALL_015","distributed",340,100,220
"TALL_016","distributed",190,310,70
"TALL_017","distributed",20,140,260
"TALL_018","distributed",0,120,240
"TALL_020","distributed",20,140,260
"TALL_022","distributed",230,350,110
"TALL_025","distributed",320,80,200
"TALL_042","tower",50,170,290
"TALL_043","tower",250,10,130
"TALL_044","tower",110,230,350
"TALL_045","tower",300,60,180
"TALL_046","tower",270,30,150
"TALL_047","tower",70,190,310
"TALL_048","tower",40,160,280
"TALL_049","tower",0,120,240
"TALL_050","tower",70,190,310
"TALL_051","tower",40,160,280
"TALL_052","tower",0,120,240
"TALL_053","tower",80,200,320
"TALL_054","tower",310,70,190
"TALL_055","tower",320,80,200
"TALL_056","tower",300,60,180
"TALL_057","tower",260,20,140
"TALL_058","tower",130,250,10
"TALL_059","tower",130,250,10
"TALL_060","tower",260,20,140
"TALL_061","tower",130,250,10
"TEAK_001","distributed",330,90,210
"TEAK_002","distributed",70,190,310
"TEAK_003","distributed",70,190,310
"TEAK_004","distributed",220,340,100
"TEAK_005","distributed",280,40,160
"TEAK_006","distributed",70,190,310
"TEAK_007","distributed",90,210,330
"TEAK_009","distributed",290,50,170
"TEAK_010","distributed",90,210,330
"TEAK_011","distributed",30,150,270
"TEAK_012","distributed",290,50,170
"TEAK_013","distributed",90,210,330
"TEAK_014","distributed",110,230,350
"TEAK_015","distributed",300,60,180
"TEAK_016","distributed",340,100,220
"TEAK_017","distributed",210,330,90
"TEAK_018","distributed",0,120,240
"TEAK_019","distributed",20,140,260
"TEAK_020","distributed",210,330,90
"TEAK_024","distributed",270,30,150
"TEAK_043","tower",160,280,40
"TEAK_044","tower",160,280,40
"TEAK_045","tower",260,20,140
"TEAK_046","tower",10,130,250
"TEAK_047","tower",260,20,140
"TEAK_048","tower",50,170,290
"TEAK_049","tower",20,140,260
"TEAK_050","tower",260,20,140
"TEAK_051","tower",50,170,290
"TEAK_052","tower",20,140,260
"TEAK_053","tower",270,30,150
"TEAK_054","tower",100,220,340
"TEAK_055","tower",20,140,260
"TEAK_056","tower",270,30,150
"TEAK_057","tower",30,150,270
"TEAK_058","tower",250,10,130
"TEAK_059","tower",60,180,300
"TEAK_060","tower",30,150,270
"TEAK_061","tower",250,10,130
"TEAK_062","tower",60,180,300
"TOOL_001","distributed",160,280,40
"TOOL_002","distributed",350,110,230
"TOOL_003","distributed",250,10,130
"TOOL_004","distributed",220,340,100
"TOOL_005","distributed",230,350,110
"TOOL_006","distributed",300,60,180
"TOOL_007","distributed",220,340,100
"TOOL_008","distributed",320,80,200
"TOOL_009","distributed",190,310,70
"TOOL_010","distributed",220,340,100
"TOOL_011","distributed",320,80,200
"TOOL_012","distributed",190,310,70
"TOOL_013","distributed",280,40,160
"TOOL_014","distributed",140,260,20
"TOOL_016","distributed",180,300,60
"TOOL_017","distributed",190,310,70
"TOOL_018","distributed",260,20,140
"TOOL_019","distributed",310,70,190
"TOOL_022","distributed",310,70,190
"TOOL_026","distributed",350,110,230
"TOOL_041","tower",240,0,120
"TOOL_042","tower",210,330,90
"TOOL_043","tower",320,80,200
"TOOL_044","tower",220,340,100
"TOOL_045","tower",190,310,70
"TOOL_046","tower",140,260,20
"TOOL_047","tower",170,290,50
"TOOL_048","tower",0,120,240
"TOOL_049","tower",330,90,210
"TOOL_050","tower",170,290,50
"TOOL_051","tower",0,120,240
"TOOL_052","tower",330,90,210
"TOOL_053","tower",140,260,20
"TOOL_054","tower",140,260,20
"TOOL_055","tower",220,340,100
"TOOL_056","tower",340,100,220
"TOOL_057","tower",120,240,0
"TOOL_058","tower",0,120,240
"TOOL_059","tower",160,280,40
"TOOL_060","tower",120,240,0
"TOOL_061","tower",0,120,240
"TOOL_062","tower",160,280,40
"TOOL_063","tower",130,250,10
"TOOL_064","tower",220,340,100
"TOOL_065","tower",150,270,30
"TOOL_066","tower",220,340,100
"TOOL_067","tower",70,190,310
"TOOL_068","tower",290,50,170
"TOOL_069","tower",130,250,10
"TOOL_070","tower",70,190,310
"TREE_001","distributed",30,150,270
"TREE_002","distributed",20,140,260
"TREE_003","distributed",270,30,150
"TREE_004","distributed",0,120,240
"TREE_005","distributed",260,20,140
"TREE_006","distributed",230,350,110
"TREE_007","distributed",120,240,0
"TREE_008","distributed",0,120,240
"TREE_009","distributed",250,10,130
"TREE_010","distributed",120,240,0
"TREE_011","distributed",0,120,240
"TREE_012","distributed",250,10,130
"TREE_014","distributed",340,100,220
"TREE_015","distributed",240,0,120
"TREE_016","distributed",80,200,320
"TREE_017","distributed",270,30,150
"TREE_018","distributed",0,120,240
"TREE_019","distributed",290,50,170
"TREE_023","distributed",70,190,310
"TREE_060","distributed",100,220,340
"TREE_025","tower",60,180,300
"TREE_039","tower",200,320,80
"TREE_040","tower",70,190,310
"TREE_041","tower",270,30,150
"TREE_042","tower",200,320,80
"TREE_043","tower",20,140,260
"TREE_044","tower",10,130,250
"TREE_045","tower",310,70,190
"TREE_046","tower",70,190,310
"TREE_047","tower",0,120,240
"TREE_048","tower",110,230,350
"TREE_049","tower",330,90,210
"TREE_050","tower",0,120,240
"TREE_051","tower",110,230,350
"TREE_052","tower",330,90,210
"TREE_053","tower",310,70,190
"TREE_054","tower",130,250,10
"TREE_055","tower",140,260,20
"TREE_056","tower",120,240,0
"TREE_057","tower",100,220,340
"UKFS_001","distributed",320,80,200
"UKFS_002","distributed",180,300,60
"UKFS_003","distributed",220,340,100
"UKFS_004","distributed",290,50,170
"UKFS_005","distributed",40,160,280
"UKFS_006","distributed",260,20,140
"UKFS_007","distributed",130,250,10
"UKFS_008","distributed",40,160,280
"UKFS_009","distributed",220,340,100
"UKFS_010","distributed",130,250,10
"UKFS_011","distributed",40,160,280
"UKFS_012","distributed",220,340,100
"UKFS_013","distributed",100,220,340
"UKFS_014","distributed",280,40,160
"UKFS_015","distributed",40,160,280
"UKFS_016","distributed",120,240,0
"UKFS_017","distributed",310,70,190
"UKFS_018","distributed",100,220,340
"UKFS_019","distributed",70,190,310
"UKFS_025","distributed",50,170,290
"UKFS_031","tower",90,210,330
"UKFS_032","tower",340,100,220
"UKFS_043","tower",270,30,150
"UKFS_044","tower",320,80,200
"UKFS_045","tower",260,20,140
"UKFS_046","tower",70,190,310
"UKFS_047","tower",170,290,50
"UKFS_048","tower",190,310,70
"UKFS_049","tower",170,290,50
"UKFS_050","tower",170,290,50
"UKFS_051","tower",190,310,70
"UKFS_052","tower",170,290,50
"UKFS_053","tower",30,150,270
"UKFS_054","tower",160,280,40
"UKFS_055","tower",240,0,120
"UKFS_056","tower",290,50,170
"UKFS_057","tower",320,80,200
"UKFS_058","tower",130,250,10
"UKFS_059","tower",170,290,50
"UKFS_060","tower",320,80,200
"UNDE_001","distributed",280,40,160
"UNDE_002","distributed",40,160,280
"UNDE_003","distributed",20,140,260
"UNDE_006","distributed",240,0,120
"UNDE_007","distributed",350,110,230
"UNDE_008","distributed",260,20,140
"UNDE_010","distributed",350,110,230
"UNDE_011","distributed",260,20,140
"UNDE_012","distributed",350,110,230
"UNDE_013","distributed",170,290,50
"UNDE_014","distributed",40,160,280
"UNDE_015","distributed",230,350,110
"UNDE_016","distributed",50,170,290
"UNDE_018","distributed",330,90,210
"UNDE_019","distributed",260,20,140
"UNDE_020","distributed",80,200,320
"UNDE_021","distributed",330,90,210
"UNDE_022","distributed",260,20,140
"UNDE_023","distributed",40,160,280
"UNDE_027","distributed",170,290,50
"UNDE_037","tower",250,10,130
"UNDE_038","tower",300,60,180
"UNDE_043","tower",230,350,110
"UNDE_044","tower",90,210,330
"UNDE_045","tower",190,310,70
"UNDE_047","tower",280,40,160
"UNDE_048","tower",220,340,100
"UNDE_049","tower",280,40,160
"UNDE_050","tower",280,40,160
"UNDE_052","tower",280,40,160
"UNDE_054","tower",100,220,340
"UNDE_055","tower",330,90,210
"UNDE_056","tower",260,20,140
"UNDE_057","tower",10,130,250
"UNDE_058","tower",120,240,0
"UNDE_059","tower",150,270,30
"UNDE_060","tower",10,130,250
"UNDE_061","tower",120,240,0
"UNDE_065","tower",20,140,260
"UNDE_078","tower",300,60,180
"WOOD_001","distributed",350,110,230
"WOOD_002","distributed",330,90,210
"WOOD_003","distributed",160,280,40
"WOOD_004","distributed",0,120,240
"WOOD_005","distributed",100,220,340
"WOOD_006","distributed",10,130,250
"WOOD_007","distributed",140,260,20
"WOOD_008","distributed",120,240,0
"WOOD_009","distributed",240,0,120
"WOOD_010","distributed",140,260,20
"WOOD_011","distributed",120,240,0
"WOOD_012","distributed",240,0,120
"WOOD_013","distributed",310,70,190
"WOOD_014","distributed",60,180,300
"WOOD_015","distributed",30,150,270
"WOOD_016","distributed",260,20,140
"WOOD_021","distributed",130,250,10
"WOOD_022","distributed",30,150,270
"WOOD_023","distributed",280,40,160
"WOOD_024","distributed",140,260,20
"WOOD_042","tower",70,190,310
"WOOD_043","tower",140,260,20
"WOOD_044","tower",140,260,20
"WOOD_045","tower",70,190,310
"WOOD_046","tower",170,290,50
"WOOD_047","tower",120,240,0
"WOOD_048","tower",180,300,60
"WOOD_049","tower",140,260,20
"WOOD_050","tower",120,240,0
"WOOD_051","tower",180,300,60
"WOOD_052","tower",140,260,20
"WOOD_053","tower",170,290,50
"WOOD_054","tower",90,210,330
"WOOD_055","tower",220,340,100
"WOOD_056","tower",230,350,110
"WOOD_057","tower",340,100,220
"WOOD_058","tower",150,270,30
"WOOD_059","tower",110,230,350
"WOOD_060","tower",340,100,220
"WOOD_061","tower",150,270,30
"WOOD_062","tower",110,230,350
"WOOD_063","tower",130,250,10
"WOOD_064","tower",30,150,270
"WOOD_065","tower",140,260,20
"WOOD_066","tower",330,90,210
"WOOD_067","tower",200,320,80
"WOOD_068","tower",220,340,100
"WOOD_069","tower",30,150,270
"WOOD_070","tower",200,320,80
"WOOD_071","tower",220,340,100
"WREF_001","distributed",320,80,200
"WREF_002","distributed",250,10,130
"WREF_003","distributed",0,120,240
"WREF_004","distributed",350,110,230
"WREF_005","distributed",140,260,20
"WREF_006","distributed",110,230,350
"WREF_007","distributed",50,170,290
"WREF_008","distributed",180,300,60
"WREF_009","distributed",120,240,0
"WREF_010","distributed",50,170,290
"WREF_011","distributed",180,300,60
"WREF_012","distributed",120,240,0
"WREF_013","distributed",230,350,110
"WREF_014","distributed",170,290,50
"WREF_015","distributed",90,210,330
"WREF_016","distributed",170,290,50
"WREF_017","distributed",310,70,190
"WREF_018","distributed",140,260,20
"WREF_019","distributed",250,10,130
"WREF_020","distributed",310,70,190
"WREF_070","tower",300,60,180
"WREF_071","tower",350,110,230
"WREF_072","tower",300,60,180
"WREF_073","tower",50,170,290
"WREF_074","tower",320,80,200
"WREF_075","tower",350,110,230
"WREF_076","tower",200,320,80
"WREF_077","tower",50,170,290
"WREF_078","tower",300,60,180
"WREF_079","tower",310,70,190
"WREF_080","tower",50,170,290
"WREF_081","tower",300,60,180
"WREF_082","tower",310,70,190
"WREF_083","tower",100,220,340
"WREF_084","tower",330,90,210
"WREF_085","tower",240,0,120
"WREF_086","tower",80,200,320
"WREF_087","tower",10,130,250
"WREF_088","tower",320,80,200
"WREF_089","tower",340,100,220
"YELL_001","distributed",0,120,240
"YELL_002","distributed",130,250,10
"YELL_003","distributed",190,310,70
"YELL_004","distributed",300,60,180
"YELL_005","distributed",90,210,330
"YELL_006","distributed",190,310,70
"YELL_007","distributed",110,230,350
"YELL_008","distributed",260,20,140
"YELL_009","distributed",20,140,260
"YELL_010","distributed",110,230,350
"YELL_011","distributed",260,20,140
"YELL_012","distributed",20,140,260
"YELL_013","distributed",290,50,170
"YELL_014","distributed",30,150,270
"YELL_016","distributed",110,230,350
"YELL_018","distributed",240,0,120
"YELL_020","distributed",130,250,10
"YELL_021","distributed",240,0,120
"YELL_022","distributed",300,60,180
"YELL_023","distributed",340,100,220
"YELL_043","tower",0,120,240
"YELL_044","tower",270,30,150
"YELL_045","tower",200,320,80
"YELL_046","tower",70,190,310
"YELL_047","tower",220,340,100
"YELL_048","tower",270,30,150
"YELL_049","tower",300,60,180
"YELL_050","tower",220,340,100
"YELL_051","tower",270,30,150
"YELL_052","tower",300,60,180
"YELL_053","tower",330,90,210
"YELL_054","tower",230,350,110
"YELL_055","tower",140,260,20
"YELL_056","tower",350,110,230
"YELL_057","tower",130,250,10
"YELL_058","tower",200,320,80
"YELL_059","tower",260,20,140
"YELL_060","tower",130,250,10
"YELL_061","tower",200,320,80
"YELL_062","tower",260,20,140
