"plotID","plotType","lidsAngle1","lidsAngle2","lidsAngle3"
"TALL_008","distributed",250,10,130
"TALL_009","distributed",220,340,100
"TALL_010","distributed",80,200,320
"TALL_011","distributed",250,10,130
"TALL_012","distributed",220,340,100
"TALL_013","distributed",160,280,40
"TALL_015","distributed",250,10,130
"TALL_016","distributed",230,350,110
"TALL_017","distributed",60,180,300
"TALL_018","distributed",130,250,10
"TALL_020","distributed",60,180,300
"TALL_022","distributed",270,30,150
"TALL_025","distributed",320,80,200
"TALL_042","tower",260,20,140
"TALL_043","tower",90,210,330
"TALL_044","tower",210,330,90
"TALL_045","tower",310,70,190
"TALL_046","tower",130,250,10
"TALL_047","tower",50,170,290
"TALL_048","tower",80,200,320
"TALL_049","tower",20,140,260
"TALL_050","tower",50,170,290
"TALL_051","tower",80,200,320
"TALL_052","tower",20,140,260
"TALL_053","tower",300,60,180
"TALL_054","tower",70,190,310
"TALL_055","tower",230,350,110
"TALL_056","tower",50,170,290
"TALL_057","tower",150,270,30
"TALL_058","tower",230,350,110
"TALL_059","tower",40,160,280
"TALL_060","tower",150,270,30
"TALL_061","tower",230,350,110
"TEAK_001","distributed",50,170,290
"TEAK_002","distributed",160,280,40
"TEAK_003","distributed",140,260,20
"TEAK_004","distributed",130,250,10
"TEAK_005","distributed",200,320,80
"TEAK_006","distributed",90,210,330
"TEAK_007","distributed",290,50,170
"TEAK_009","distributed",210,330,90
"TEAK_010","distributed",290,50,170
"TEAK_011","distributed",270,30,150
"TEAK_012","distributed",210,330,90
"TEAK_013","distributed",140,260,20
"TEAK_014","distributed",70,190,310
"TEAK_015","distributed",310,70,190
"TEAK_016","distributed",90,210,330
"TEAK_017","distributed",270,30,150
"TEAK_018","distributed",170,290,50
"TEAK_019","distributed",180,300,60
"TEAK_020","distributed",270,30,150
"TEAK_024","distributed",70,190,310
"TEAK_043","tower",100,220,340
"TEAK_044","tower",40,160,280
"TEAK_045","tower",200,320,80
"TEAK_046","tower",300,60,180
"TEAK_047","tower",50,170,290
"TEAK_048","tower",290,50,170
"TEAK_049","tower",290,50,170
"TEAK_050","tower",50,170,290
"TEAK_051","tower",290,50,170
"TEAK_052","tower",290,50,170
"TEAK_053","tower",270,30,150
"TEAK_054","tower",110,230,350
"TEAK_055","tower",230,350,110
"TEAK_056","tower",260,20,140
"TEAK_057","tower",160,280,40
"TEAK_058","tower",40,160,280
"TEAK_059","tower",340,100,220
"TEAK_060","tower",160,280,40
"TEAK_061","tower",40,160,280
"TEAK_062","tower",340,100,220
"TOOL_001","distributed",200,320,80
"TOOL_002","distributed",0,120,240
"TOOL_003","distributed",300,60,180
"TOOL_004","distributed",290,50,170
"TOOL_005","distributed",330,90,210
"TOOL_006","distributed",130,250,10
"TOOL_007","distributed",330,90,210
"TOOL_008","distributed",230,350,110
"TOOL_009","distributed",170,290,50
"TOOL_010","distributed",330,90,210
"TOOL_011","distributed",230,350,110
"TOOL_012","distributed",170,290,50
"TOOL_013","distributed",70,190,310
"TOOL_014","distributed",140,260,20
"TOOL_016","distributed",230,350,110
"TOOL_017","distributed",80,200,320
"TOOL_018","distributed",100,220,340
"TOOL_019","distributed",270,30,150
"TOOL_022","distributed",270,30,150
"TOOL_026","distributed",330,90,210
"TOOL_041","tower",260,20,140
"TOOL_042","tower",100,220,340
"TOOL_043","tower",100,220,340
"TOOL_044","tower",330,90,210
"TOOL_045","tower",30,150,270
"TOOL_046","tower",200,320,80
"TOOL_047","tower",110,230,350
"TOOL_048","tower",0,120,240
"TOOL_049","tower",140,260,20
"TOOL_050","tower",110,230,350
"TOOL_051","tower",0,120,240
"TOOL_052","tower",140,260,20
"TOOL_053","tower",170,290,50
"TOOL_054","tower",80,200,320
"TOOL_055","tower",140,260,20
"TOOL_056","tower",210,330,90
"TOOL_057","tower",330,90,210
"TOOL_058","tower",50,170,290
"TOOL_059","tower",210,330,90
"TOOL_060","tower",330,90,210
"TOOL_061","tower",50,170,290
"TOOL_062","tower",210,330,90
"TOOL_063","tower",270,30,150
"TOOL_064","tower",160,280,40
"TOOL_065","tower",90,210,330
"TOOL_066","tower",250,10,130
"TOOL_067","tower",210,330,90
"TOOL_068","tower",0,120,240
"TOOL_069","tower",150,270,30
"TOOL_070","tower",210,330,90
"TREE_001","distributed",130,250,10
"TREE_002","distributed",270,30,150
"TREE_003","distributed",50,170,290
"TREE_004","distributed",180,300,60
"TREE_005","distributed",50,170,290
"TREE_006","distributed",300,60,180
"TREE_007","distributed",20,140,260
"TREE_008","distributed",100,220,340
"TREE_009","distributed",110,230,350
"TREE_010","distributed",20,140,260
"TREE_011","distributed",100,220,340
"TREE_012","distributed",110,230,350
"TREE_014","distributed",100,220,340
"TREE_015","distributed",60,180,300
"TREE_016","distributed",240,0,120
"TREE_017","distributed",50,170,290
"TREE_018","distributed",40,160,280
"TREE_019","distributed",150,270,30
"TREE_023","distributed",160,280,40
"TREE_060","distributed",220,340,100
"TREE_025","tower",10,130,250
"TREE_039","tower",100,220,340
"TREE_040","tower",310,70,190
"TREE_041","tower",40,160,280
"TREE_042","tower",100,220,340
"TREE_043","tower",240,0,120
"TREE_044","tower",290,50,170
"TREE_045","tower",100,220,340
"TREE_046","tower",150,270,30
"TREE_047","tower",290,50,170
"TREE_048","tower",310,70,190
"TREE_049","tower",40,160,280
"TREE_050","tower",290,50,170
"TREE_051","tower",310,70,190
"TREE_052","tower",40,160,280
"TREE_053","tower",330,90,210
"TREE_054","tower",270,30,150
"TREE_055","tower",320,80,200
"TREE_056","tower",80,200,320
"TREE_057","tower",220,340,100
"UKFS_001","distributed",350,110,230
"UKFS_002","distributed",120,240,0
"UKFS_003","distributed",220,340,100
"UKFS_004","distributed",180,300,60
"UKFS_005","distributed",0,120,240
"UKFS_006","distributed",70,190,310
"UKFS_007","distributed",270,30,150
"UKFS_008","distributed",160,280,40
"UKFS_009","distributed",100,220,340
"UKFS_010","distributed",270,30,150
"UKFS_011","distributed",160,280,40
"UKFS_012","distributed",100,220,340
"UKFS_013","distributed",60,180,300
"UKFS_014","distributed",30,150,270
"UKFS_015","distributed",210,330,90
"UKFS_016","distributed",110,230,350
"UKFS_017","distributed",110,230,350
"UKFS_018","distributed",280,40,160
"UKFS_019","distributed",0,120,240
"UKFS_025","distributed",30,150,270
"UKFS_031","tower",190,310,70
"UKFS_032","tower",170,290,50
"UKFS_043","tower",40,160,280
"UKFS_044","tower",300,60,180
"UKFS_045","tower",30,150,270
"UKFS_046","tower",310,70,190
"UKFS_047","tower",100,220,340
"UKFS_048","tower",130,250,10
"UKFS_049","tower",70,190,310
"UKFS_050","tower",100,220,340
"UKFS_051","tower",130,250,10
"UKFS_052","tower",70,190,310
"UKFS_053","tower",350,110,230
"UKFS_054","tower",150,270,30
"UKFS_055","tower",300,60,180
"UKFS_056","tower",30,150,270
"UKFS_057","tower",250,10,130
"UKFS_058","tower",290,50,170
"UKFS_059","tower",20,140,260
"UKFS_060","tower",250,10,130
"UNDE_001","distributed",290,50,170
"UNDE_002","distributed",30,150,270
"UNDE_003","distributed",250,10,130
"UNDE_006","distributed",350,110,230
"UNDE_007","distributed",120,240,0
"UNDE_008","distributed",320,80,200
"UNDE_010","distributed",120,240,0
"UNDE_011","distributed",320,80,200
"UNDE_012","distributed",280,40,160
"UNDE_013","distributed",220,340,100
"UNDE_014","distributed",60,180,300
"UNDE_015","distributed",40,160,280
"UNDE_016","distributed",20,140,260
"UNDE_018","distributed",180,300,60
"UNDE_019","distributed",60,180,300
"UNDE_020","distributed",10,130,250
"UNDE_021","distributed",180,300,60
"UNDE_022","distributed",60,180,300
"UNDE_023","distributed",280,40,160
"UNDE_027","distributed",200,320,80
"UNDE_037","tower",330,90,210
"UNDE_038","tower",300,60,180
"UNDE_043","tower",200,320,80
"UNDE_044","tower",210,330,90
"UNDE_045","tower",190,310,70
"UNDE_047","tower",30,150,270
"UNDE_048","tower",310,70,190
"UNDE_049","tower",0,120,240
"UNDE_050","tower",30,150,270
"UNDE_052","tower",0,120,240
"UNDE_054","tower",70,190,310
"UNDE_055","tower",230,350,110
"UNDE_056","tower",340,100,220
"UNDE_057","tower",120,240,0
"UNDE_058","tower",310,70,190
"UNDE_059","tower",130,250,10
"UNDE_060","tower",120,240,0
"UNDE_061","tower",310,70,190
"UNDE_065","tower",130,250,10
"UNDE_078","tower",210,330,90
"WOOD_001","distributed",270,30,150
"WOOD_002","distributed",60,180,300
"WOOD_003","distributed",320,80,200
"WOOD_004","distributed",340,100,220
"WOOD_005","distributed",160,280,40
"WOOD_006","distributed",270,30,150
"WOOD_007","distributed",240,0,120
"WOOD_008","distributed",210,330,90
"WOOD_009","distributed",30,150,270
"WOOD_010","distributed",240,0,120
"WOOD_011","distributed",210,330,90
"WOOD_012","distributed",30,150,270
"WOOD_013","distributed",330,90,210
"WOOD_014","distributed",100,220,340
"WOOD_015","distributed",60,180,300
"WOOD_016","distributed",320,80,200
"WOOD_021","distributed",170,290,50
"WOOD_022","distributed",330,90,210
"WOOD_023","distributed",0,120,240
"WOOD_024","distributed",230,350,110
"WOOD_042","tower",330,90,210
"WOOD_043","tower",280,40,160
"WOOD_044","tower",240,0,120
"WOOD_045","tower",350,110,230
"WOOD_046","tower",120,240,0
"WOOD_047","tower",230,350,110
"WOOD_048","tower",130,250,10
"WOOD_049","tower",260,20,140
"WOOD_050","tower",230,350,110
"WOOD_051","tower",130,250,10
"WOOD_052","tower",260,20,140
"WOOD_053","tower",170,290,50
"WOOD_054","tower",230,350,110
"WOOD_055","tower",290,50,170
"WOOD_056","tower",230,350,110
"WOOD_057","tower",320,80,200
"WOOD_058","tower",250,10,130
"WOOD_059","tower",200,320,80
"WOOD_060","tower",320,80,200
"WOOD_061","tower",250,10,130
"WOOD_062","tower",200,320,80
"WOOD_063","tower",250,10,130
"WOOD_064","tower",340,100,220
"WOOD_065","tower",330,90,210
"WOOD_066","tower",180,300,60
"WOOD_067","tower",170,290,50
"WOOD_068","tower",40,160,280
"WOOD_069","tower",280,40,160
"WOOD_070","tower",170,290,50
"WOOD_071","tower",40,160,280
"WREF_001","distributed",180,300,60
"WREF_002","distributed",110,230,350
"WREF_003","distributed",320,80,200
"WREF_004","distributed",300,60,180
"WREF_005","distributed",80,200,320
"WREF_006","distributed",90,210,330
"WREF_007","distributed",110,230,350
"WREF_008","distributed",200,320,80
"WREF_009","distributed",210,330,90
"WREF_010","distributed",110,230,350
"WREF_011","distributed",200,320,80
"WREF_012","distributed",210,330,90
"WREF_013","distributed",250,10,130
"WREF_014","distributed",30,150,270
"WREF_015","distributed",0,120,240
"WREF_016","distributed",280,40,160
"WREF_017","distributed",240,0,120
"WREF_018","distributed",0,120,240
"WREF_019","distributed",80,200,320
"WREF_020","distributed",240,0,120
"WREF_070","tower",70,190,310
"WREF_071","tower",40,160,280
"WREF_072","tower",260,20,140
"WREF_073","tower",90,210,330
"WREF_074","tower",100,220,340
"WREF_075","tower",160,280,40
"WREF_076","tower",40,160,280
"WREF_077","tower",20,140,260
"WREF_078","tower",350,110,230
"WREF_079","tower",280,40,160
"WREF_080","tower",20,140,260
"WREF_081","tower",350,110,230
"WREF_082","tower",280,40,160
"WREF_083","tower",150,270,30
"WREF_084","tower",120,240,0
"WREF_085","tower",330,90,210
"WREF_086","tower",0,120,240
"WREF_087","tower",220,340,100
"WREF_088","tower",210,330,90
"WREF_089","tower",40,160,280
"YELL_001","distributed",260,20,140
"YELL_002","distributed",210,330,90
"YELL_003","distributed",40,160,280
"YELL_004","distributed",100,220,340
"YELL_005","distributed",230,350,110
"YELL_006","distributed",120,240,0
"YELL_007","distributed",160,280,40
"YELL_008","distributed",310,70,190
"YELL_009","distributed",20,140,260
"YELL_010","distributed",160,280,40
"YELL_011","distributed",310,70,190
"YELL_012","distributed",20,140,260
"YELL_013","distributed",280,40,160
"YELL_014","distributed",80,200,320
"YELL_016","distributed",260,20,140
"YELL_018","distributed",90,210,330
"YELL_020","distributed",180,300,60
"YELL_021","distributed",90,210,330
"YELL_022","distributed",230,350,110
"YELL_023","distributed",200,320,80
"YELL_043","tower",50,170,290
"YELL_044","tower",200,320,80
"YELL_045","tower",80,200,320
"YELL_046","tower",330,90,210
"YELL_047","tower",130,250,10
"YELL_048","tower",140,260,20
"YELL_049","tower",330,90,210
"YELL_050","tower",130,250,10
"YELL_051","tower",140,260,20
"YELL_052","tower",330,90,210
"YELL_053","tower",80,200,320
"YELL_054","tower",220,340,100
"YELL_055","tower",180,300,60
"YELL_056","tower",60,180,300
"YELL_057","tower",300,60,180
"YELL_058","tower",320,80,200
"YELL_059","tower",50,170,290
"YELL_060","tower",300,60,180
"YELL_061","tower",320,80,200
"YELL_062","tower",50,170,290
