"_record_id","cdw_lidsList"
"8ec5d095-f2cf-4e1e-9073-e4fcb7b9dc67","40|160|280"
"374c6673-2aa6-4355-8f1d-a58d7347da96","0|120|240"
"cb7179bb-45eb-4e6a-a1f8-8af5138ba08b","200|320|80"
"abefa697-b9ed-4202-afb2-d977a8ca711d","70|190|310"
"3cc76b1f-ad4f-424c-942e-38a99ae0fbae","40|160|280"
"9653f5e1-a8f0-4420-8674-7a3f82b4effb","90|210|330"
"659a15c5-57d8-4d68-9548-aa0bf0b8a69a","290|50|170"
"f31de74d-4159-4db4-bd18-9b62668b05dc","150|270|30"
"0ec87bdc-bb93-4d50-878d-951b21cd2048","130|250|10"
"cc4c2514-468e-41bb-ad76-c2fe0cb25da5","290|50|170"
"04b2bbda-eef8-4d84-a9ea-b6248bc34088","150|270|30"
"c75001e1-dd90-445f-8059-ae8c8b7a2399","130|250|10"
"4d75df5b-8240-4b89-927c-e7cdf1f1f10f","310|70|190"
"d9481250-dbf6-46c0-8c81-52bdddcb1f93","100|220|340"
"e6a212d3-4518-49d7-b27b-7c8609e53fba","320|80|200"
"be1a3507-e34a-4e75-969f-583f55967ac2","0|120|240"
"cc0a73a6-c392-4180-bf12-3e4dbcb2aae0","110|230|350"
"b5205ebb-6314-489d-bc03-d089564dcb6a","10|130|250"
"d6c39d40-ef7e-4158-9e69-79aa7cc2c6f8","320|80|200"
"00643017-f2db-4642-a038-c82412d288d5","110|230|350"
"50a74bb9-152e-40e4-8558-7674bb8235db","10|130|250"
"1b3d1983-0312-4b1c-a050-227cc72ca0aa","320|80|200"
"701b2175-9a79-4834-a9ef-9b944aee7ed7","40|160|280"
"0a63a5cc-6e7d-4d9e-9591-9e0e4ac963ba","340|100|220"
"9cd30a7a-4695-4d8c-b61a-d3eb1c059cb5","100|220|340"
"3f887f5b-8dea-4cf9-a423-77cbc30db6d7","170|290|50"
"9504c5c7-64f2-4e8a-aa74-cff88d6c7e25","290|50|170"
"25ffc423-5e2c-4a1c-980f-9a44165c441c","60|180|300"
"a02a338d-1c4e-45bc-b6bc-ea3bca086caa","240|0|120"
"fab508aa-161c-4ea0-a886-40a138e3a0cf","260|20|140"
"5178679b-9ce4-4a39-849c-72c95369f371","60|180|300"
"a640c87c-233b-48d9-8d5c-bd7ed7b2b9b8","150|270|30"
"0e199b23-36a5-43b7-88b3-e202accc580f","260|20|140"
"76c875bd-30f3-4a2c-8d87-cd3efda59fc0","60|180|300"
"4aea4c96-0d9e-4949-8431-697bba1c19b9","150|270|30"
"c89ab644-5555-4628-9c7c-4209988f2ac0","330|90|210"
"f4977a95-8249-4d4b-a7cb-fb155c38180a","0|120|240"
"462528e6-81c4-46b6-a800-3a60a73128af","20|140|260"
"5abcec29-8890-425d-9f86-a33a9b30fae6","250|10|130"
"2f6f0066-3d57-4a7e-8d0c-8817f2c4a6fb","220|340|100"
"5ed5e8eb-32cb-4209-8c79-f1c0ed6bc44b","320|80|200"
"f928a484-3f57-49d8-b672-11b7a4ce6021","210|330|90"
"4c95c61b-1905-441f-81e7-829c4e09bd56","20|140|260"
"357e53f4-d11b-463a-a4f3-76778e02d16a","90|210|330"
"e5bd56d5-75d2-4125-b61a-9153d15718ad","320|80|200"
"bec0f9d5-3b07-48a1-9b63-b801a4ca85f6","20|140|260"
"c95ff5fd-199e-4988-9500-19b30bc8885f","330|90|210"
"1d16fda5-e21e-496c-9581-a1e830b91d35","140|260|20"
"42f16619-a1a5-40ef-a62e-5cde38045b18","300|60|180"
"d8d93b21-ec1c-492f-9582-7291a3345a0f","150|270|30"
"fb4fd975-6abc-40a4-8ab2-ac4c9bc973b0","230|350|110"
"a1d73e87-ae48-46c6-865d-f9bcb43bfc74","220|340|100"
"aa9d36b9-5560-49d7-bdd4-56c26e721c61","50|170|290"
"11c757a3-92d2-4019-98a0-617ece5cdc70","230|350|110"
"07f472f5-3bbe-4fa0-9c39-44fbe422c95f","220|340|100"
"2308e2ab-7e05-4409-8f71-ee76fc46527a","50|170|290"
"0f148afb-efac-47a8-b1d8-1fc59f2adf14","350|110|230"
"64beed88-b4db-4b70-872b-cc44a5a2c623","300|60|180"
"71a46219-25dd-4693-a813-08c6944a32b1","270|30|150"
"4d6a715c-24fb-4c13-b9a2-f720b9939a52","190|310|70"
"1b1bbd23-e5ca-4c28-8cb1-6a918472a261","20|140|260"
"6733771a-75f2-46ed-8c1e-8341d3dd9a57","10|130|250"
"d85dcba3-bfb7-4b4e-9e4e-3ba49521604c","160|280|40"
"38c2eff2-c390-48fa-bed9-d0e80b4f5058","20|140|260"
"b052fbd3-33f7-45ff-a473-501bbd50ceba","10|130|250"
"46571575-53d0-473a-988b-dcdf675a2cf2","160|280|40"
"d382e3e3-ac06-4197-bd42-d030c45c757f","70|190|310"
"6a1f494d-52f1-4013-91a3-7276b71d3cc1","240|0|120"
"8e2df013-17a9-4ae4-a3c5-b52e4af2410d","0|120|240"
"3ce9b59e-fd25-49ef-9a9b-b2cf8b83912c","300|60|180"
"c03eba8a-738c-43c7-a3f2-99ae704bf02f","290|50|170"
"36c59f97-2d73-4fc4-9902-547d4e3714e9","280|40|160"
"cae1c463-73e3-41ba-9c40-7025270349a5","150|270|30"
"e41b452a-af61-4eb6-9d8c-3b8c8655d5ea","20|140|260"
"a9460d9e-1437-48f8-863d-cf4ecbbddacc","150|270|30"
"5dd13f00-78ae-489b-9922-98249ad489a3","50|170|290"
"879ad755-230f-4df9-a2d3-df52aaa6e800","210|330|90"
"a72e2b9e-dd39-4d23-ae57-7305cde9c2e8","60|180|300"
"306f93a8-53e3-48d6-8b1f-dcc7ec435c27","120|240|0"
"dd11b44e-8431-48ea-8f7d-0a817b077fc0","210|330|90"
"caa030b8-a76f-4b6c-9d08-69ecdddc5fef","150|270|30"
"e4d5051e-1368-44a5-8610-59e35e238dec","30|150|270"
"7f68e350-cd96-42ec-9a03-998b60600200","210|330|90"
"5d457f7d-33d2-4eee-a0f3-7a26809306d2","150|270|30"
"a9f755b5-b40c-4dcb-a171-9ec14978498d","30|150|270"
"e0f95c63-0a65-4859-bfc4-d908e2542098","150|270|30"
"0f398410-1a9a-40b0-8f09-225b85840d43","100|220|340"
"c5146236-8a94-454b-af63-f40388616649","350|110|230"
"9466f96e-9890-4a2a-852e-290ca8ee2e92","220|340|100"
"69639e07-194a-4f9f-9d75-ccb421265661","80|200|320"
"5089f7c3-6ee1-4076-ab4c-df3de24e5ed5","300|60|180"
"d7a787dd-cd6f-44c5-b1e8-5e92e2a74c1d","10|130|250"
"2693e01b-7589-4415-9f50-b9053188de72","340|100|220"
"8e33568e-a26c-4270-85db-85adf382b0dd","160|280|40"
"66eb196c-4211-46b9-a6dd-91d63bd829eb","10|130|250"
"2d15e985-9939-46fe-b7a5-c1cb31e2e395","280|40|160"
"e3344131-5377-414e-ab13-078671d43031","180|300|60"
"3dccb9ab-4803-4763-a789-da2a8b57d5e9","150|270|30"
"8ff6ec8d-9c9e-45bb-a58c-7d258737e98f","250|10|130"
"5d859284-0bd8-4e8b-8feb-dbad056b567f","300|60|180"
"9dc4e7b0-2841-4ba0-9cdd-bc327812c0ec","320|80|200"
"f5173ea5-edf1-4542-a7f8-1cea0185ae59","250|10|130"
"f5da96d7-88f2-4ef6-9124-5d69645bb674","300|60|180"
"09106f93-6ff3-4402-8761-57779abf68f8","320|80|200"
"f46900ba-ea4e-47e7-87e3-c666682c864b","110|230|350"
"3f16b4d2-3bf3-41eb-86de-2e7ef7bc2175","140|260|20"
"8ea92f48-ae6f-423a-a657-e430b93d1f01","10|130|250"
"459d2f92-c5e6-4df4-a966-cb97a2422580","170|290|50"
"da9859d2-4ab0-40df-adb0-224d6e012b8f","340|100|220"
"ad5c3d65-5450-4408-887a-179a74ccd4d7","190|310|70"
"2ad9e375-9f72-430b-a9e2-f510061bf229","100|220|340"
"ed120103-82ba-46cb-8132-4a2d81cb03bb","340|100|220"
"7f1f94ac-7840-48ba-9dab-3a065dada9b5","190|310|70"
"f7028190-12dc-4af6-acb1-6bb803adfda5","100|220|340"
"160a0656-42a7-490e-b575-ec1ec43195cd","40|160|280"
"f36d7187-623d-4900-95ac-145f68f5b01c","160|280|40"
"82c1a319-9b84-4fbf-a60c-c7b1dbbb5f62","80|200|320"
"152f3f7e-3c39-4eba-970d-dacf5bb6ed43","350|110|230"
"ad762cf7-f77e-4180-8dcb-e83f02f81d68","230|350|110"
"b556d494-4de4-4acc-b442-f25804f2ed18","140|260|20"
"59e3a181-1302-4102-a372-26d2544ad0f8","250|10|130"
"0d453f94-99d4-4d13-8c71-9e8737a4469c","230|350|110"
"fd56bab4-4e3b-4885-909f-481a7e70886f","140|260|20"
"b103142f-80d2-461f-ba26-c5f7a4dc3b21","340|100|220"
"bf66aecf-4ff5-40cf-ba45-e781d9cc4771","70|190|310"
"19fb56dc-aaa9-4ff6-a2b2-d34fa525032a","100|220|340"
"e04ff71d-631f-4e08-ad25-15c34a4e4c35","190|310|70"
"592d4a66-7011-4c54-91ee-d3f6e737182c","120|240|0"
"e62f8185-e9fc-4818-8a8b-45bd75a48ac1","350|110|230"
"80270ae9-7058-4c94-89e9-07e8b0644e1d","170|290|50"
"6f1ccb30-7a8e-4908-8c64-f53771646096","120|240|0"
"bbc0d7e2-7ad9-4353-b34f-94fa39644b08","350|110|230"
"69335dfd-a361-4728-9064-374c9d2365e1","170|290|50"
"b1bad90d-fb1f-4ab6-815d-fad4929e0bf1","20|140|260"
"2f68a9a1-8f3b-47d8-b972-dcbcfd53afa8","340|100|220"
"d41bcfa5-f8eb-41cd-a9a2-8baaf9145ffb","210|330|90"
"73474e4d-9474-4d33-9c8f-0ae0ed5ea8ae","70|190|310"
"43082453-920c-4ba6-a977-f9b068e31c73","190|310|70"
"809035d6-5d1a-44f7-b80a-44d5db6def66","340|100|220"
"6b55fafb-a5b7-4085-9d73-7e089e31f903","70|190|310"
"ba4f62fb-69b2-4a43-9e06-e2564c82f29f","190|310|70"
"1ebbcfa8-6f5e-4882-b6fa-4785d41ab73f","40|160|280"
"bebdc5d0-a599-4eed-aa00-400c041ede54","50|170|290"
"effbb82d-a087-44a9-bf7d-cc5bdb27626b","200|320|80"
"a6cec0f7-58dd-40e3-a8d4-177f8db7ec92","330|90|210"
"9b342175-0f5f-41ee-a58e-282000e57f8f","50|170|290"
"9b53476e-b88c-4d0e-8e45-f1ef9ef3403e","140|260|20"
"44763427-283a-4c99-8b66-5713496efc4c","190|310|70"
"9571c13a-e046-41a0-8117-c6b319c02ecf","80|200|320"
"2d9c6df6-5e33-4a01-88f1-080a7a722204","320|80|200"
"a2c4ebca-85b1-4ae7-893f-1f3a22b27143","10|130|250"
"6bb81472-2a00-4a6f-9651-60711cc63888","80|200|320"
"a8885c12-c04f-4043-a98f-65cb264a8231","10|130|250"
"f7ee1bd6-1590-4035-9016-ba620468fb01","300|60|180"
"d1e8bb42-9264-4d16-89df-8ed36d2a809a","310|70|190"
"98ed000a-4ce5-42a6-9939-e12523cc7960","140|260|20"
"54effb2a-5235-4baa-ab9a-522d3fce8f38","210|330|90"
"58d37d03-c5ab-4c99-b6e2-be99cf29f467","320|80|200"
"a645e01e-e46c-4503-af09-a52123272fcd","210|330|90"
"f2ce928b-3c2d-4a09-a622-7c8454e4672b","320|80|200"
"b2e218a7-1987-4073-af1b-5186f3c0e8a3","100|220|340"
"55ef244f-a054-4040-9d26-8169cc7a2a04","260|20|140"
"c2165dcf-92fb-4f85-b7f7-241e33c06931","60|180|300"
"d5d51c94-65b2-4670-b8f5-5195c0159a60","260|20|140"
"ca7c776b-0f44-4c5b-87e1-5c4d2e095c46","330|90|210"
"5b2a6301-231e-460f-b261-ddcb5f66731c","220|340|100"
"e0c52345-dfd6-41a1-9ee7-821787f76a9b","20|140|260"
"bdbb9126-431a-4eba-bb80-36e7646c6eed","10|130|250"
"78ed88b8-047d-4ab4-af50-f0eba2c29f0a","290|50|170"
"3b444a13-550e-4cbe-bb1c-afcdeeb965c3","20|140|260"
"6cd28fe7-21a0-48f9-a25a-28afc91348e7","330|90|210"
"47f0063a-a5b7-432b-87d9-6b1d95f859db","150|270|30"
"f11d53b8-e6c2-4c1b-a147-4f5f9723f010","300|60|180"
"beceb857-3e2a-4b12-b9c8-713559a4b6fc","160|280|40"
"83bf0aaf-647a-49d3-9be1-5594ba7acf29","60|180|300"
"da804a9a-4a63-4ad4-8a88-ce83a06b0caa","230|350|110"
"1089c3ec-7e73-44cc-95bf-0d100e9d04ae","40|160|280"
"2e6aa71e-99fd-4c37-8b16-d50023def139","60|180|300"
"b5f5016c-50f5-4391-958b-272ca1f0bccb","230|350|110"
"ab22983a-4d4b-443c-8f9f-0e855ff38847","40|160|280"
"d8ee9f57-9504-4668-b76a-322717558b4b","130|250|10"
"6018fc0b-68a6-4719-87c0-b0b1dacc45bf","110|230|350"
"62935d21-5ba0-42c4-93b5-ceba48058fce","180|300|60"
"0f816ab4-9fed-48d2-91a7-f0fc1eb54560","10|130|250"
"a38082cb-d778-4119-864c-5b46e2d47d91","310|70|190"
"8a53f652-cecd-447f-bc22-819f4782fb19","260|20|140"
"4424ed27-9f2a-4f17-b764-e28cf6933162","60|180|300"
"2f9a6835-7949-44e6-b7ef-2affe22d88bd","60|180|300"
"8f9a3fe6-a7e4-4702-853f-57218728a41f","180|300|60"
"21e82a31-6ca0-4ca4-abcf-520604c1b6d3","210|330|90"
"d7675812-26df-4dcf-be41-75b4bf325c06","230|350|110"
"0e7630fa-b594-478c-8880-38924223c88b","180|300|60"
"fcabd8f8-7b22-4a0a-b470-5a0efa35d5b8","210|330|90"
"8e29af81-7f3a-423a-85c9-619cb0ab4700","230|350|110"
"b5bc3e48-57b3-447d-a77d-63a3dfa51129","340|100|220"
"c3ce9214-a7cf-4579-982c-d2ac02e3630b","200|320|80"
"2958e8c3-60ee-4162-b0bb-b65ccec76d64","280|40|160"
"ede0b65c-bb30-40e1-b510-df0019b9c441","200|320|80"
"3d2117b9-903e-4c36-907d-8131e58a9d09","290|50|170"
"2e9be0ed-fa3f-4244-9448-efca3a92d139","280|40|160"
"569aa44d-fd86-4c33-8f54-7ab3c12cb039","50|170|290"
"432b9b33-8ab9-4252-9f72-2efc0e16bdf1","220|340|100"
"9e52a963-ea79-448e-b1e2-532c8cad9e89","330|90|210"
"8ec6a299-f783-4fc6-aed2-2fbe510d60bc","190|310|70"
"d504fc93-6f1e-4bf3-8069-2d6f14f5b936","220|340|100"
"1014c538-74d5-4751-8e72-29b20bfee4ea","330|90|210"
"851e4c4e-44bf-495b-9d1f-30a3902f7511","190|310|70"
"28884abb-2f1b-4814-8e53-3b5775903bf6","50|170|290"
"ee1fcdd3-3de4-4f27-8e0e-2dc067da7778","300|60|180"
"fcb199b2-fef2-4af5-ae60-018ee9ed5421","350|110|230"
"5ba94b98-556c-4f25-b84d-076e3461d8ba","280|40|160"
"ad8a4349-d9ef-4d16-9a75-bc5a5c2e75c9","250|10|130"
"c22149bc-6ee4-4d9a-a611-3b4b0b01b912","110|230|350"
"a5ad9156-c32a-43b5-86f9-6514cc4ff9ad","50|170|290"
"ee7b5baf-ce38-4b19-9fb2-e713b068aa19","250|10|130"
"3094832c-0fb7-4818-9215-5c935eafd2df","110|230|350"
"a2592b62-4e86-4afd-8e1f-248d9bba79ba","50|170|290"
"4ff19a0d-a23b-4242-93c5-7bb5aad60b6c","160|280|40"
"cbdf04bd-0b6a-49ff-9a79-0ffb886dd718","240|0|120"
"e558410f-c435-4f90-8cf2-452bdecf287d","140|260|20"
"10fd4e7e-4646-4e00-b7f7-0d0a1b35021e","140|260|20"
"e1e55839-8800-4591-b609-61a7becd96cc","40|160|280"
"071b3392-5eab-415f-82bb-edf06da47d63","170|290|50"
"bd1937c2-4199-4f08-a155-22ed70f0e176","110|230|350"
"73368947-cb79-46f0-ae42-d4adf1cef4f6","100|220|340"
"8cf5e898-a20e-408d-8233-1640baded5e8","350|110|230"
"f1c14880-778c-4ee3-9271-a632b2c8a8be","260|20|140"
"496644fe-27ba-4ac0-b6f4-21617ed43800","10|130|250"
"31725f31-fb24-457e-9f64-380470ec3334","310|70|190"
"44ac3135-5ac4-4749-9926-7c43c3372812","160|280|40"
"3b0502d6-a461-4589-8f60-81af673afbcc","10|130|250"
"768c61b9-d9c7-42dc-a53c-bee6053199ae","310|70|190"
"28dd80af-ceb6-4df3-9d9d-99d7cc7147a0","160|280|40"
"809c36b3-136f-4479-9e36-658ba4109d3a","350|110|230"
"623f6223-0f2a-4d07-ac62-989bf736daa7","150|270|30"
"98f70440-f0f1-4b3c-bad3-d13349cde260","50|170|290"
"0a3d20aa-e7a8-431b-b87b-1e79d3e2759f","200|320|80"
"6d6b1203-e29c-4dba-ab16-d26480786b46","210|330|90"
"bd47aadd-4087-40fa-a9ca-5e82b6c29e0d","280|40|160"
"1600f629-8aa9-4f3c-adee-a93242346571","150|270|30"
"cead7391-59c7-4af1-8cae-831f5441cf07","210|330|90"
"2e04e146-05c7-4800-8214-0498a8c17d74","280|40|160"
"93380b13-0310-4fdf-8eca-db0a12da1b29","170|290|50"
"150fdbbe-807c-45a6-b9f2-0d36bed166a4","310|70|190"
"ce5f7a0e-2deb-4ace-9cd1-f33a773f0ec5","180|300|60"
"597167f6-8cb8-46e3-a6fc-6a753f2052ec","80|200|320"
"89bae1c5-6f5b-4c62-aaf0-590a9ead641c","210|330|90"
"c036590e-3b2e-4807-b732-c9bf50120199","330|90|210"
"ec8849a9-e8da-41fb-b122-2a7f86ad87b5","280|40|160"
"b877de91-cbe3-406c-8107-7458c8540c99","280|40|160"
"1ae53cdb-486d-44a8-88c4-6f4063cc36ab","330|90|210"
"9bac6ea6-3f37-4a8f-8005-73b048787a9d","280|40|160"
"38738eb9-af74-4e54-9693-1ce9eb37a4ff","280|40|160"
"b000464b-6e82-4a19-a813-0b68d3b71bda","100|220|340"
"19906065-6c41-49e3-a98a-34df671d3dac","170|290|50"
"dbe0fe5b-a201-44f7-81b1-846740e16784","210|330|90"
"45b86ed4-d5a3-445f-bf88-9e6c228cf36c","270|30|150"
"edd9b36e-5574-4908-af76-7fd7067c2aff","230|350|110"
"8e4bb941-fcda-4863-86f2-2312b0ae6512","10|130|250"
"c6237652-dd2d-491b-b037-ed5f4143f18a","40|160|280"
"2ee871a4-ffce-4a3c-8bdc-d799b4e6227b","230|350|110"
"db68e707-a7f1-4bb1-b3a6-665c57b00a3d","290|50|170"
"17497aed-31c8-45f5-921f-266b40d39b54","50|170|290"
"9dfebae4-ec61-44e7-9f10-c3cc960f0a30","250|10|130"
"e7868c7c-7a94-4a21-b375-c970a1e09459","350|110|230"
"d5fee2be-1944-4040-b7ae-0780b1c36907","140|260|20"
"8c6e3455-7220-47aa-81f0-6c407f1af2df","120|240|0"
"08085462-d82d-45b0-8d4e-804e19004d3f","0|120|240"
"6f522de5-bc2f-41b3-bdd9-a309e21fb798","330|90|210"
"49feb844-13a8-49a4-9667-b46f38b845c2","300|60|180"
"c4531be4-fd39-4da6-9028-b6b9c58ee907","0|120|240"
"7d9fffeb-d62d-4b0c-a024-faab5efad36d","330|90|210"
"e229c1a1-8474-4d0c-8201-35e22169c7e5","300|60|180"
"e59ad626-470a-4940-a697-0b2eff839194","290|50|170"
"a9f23152-4a37-42eb-bf90-ff114a57be77","20|140|260"
"afe8a8d2-3c81-4c7f-b5e3-c78e49ba4a11","230|350|110"
"aaa543b5-1155-4781-80ea-169361dd367b","0|120|240"
"39b1cea8-6bb4-420b-80ea-5e3aeaceed4e","10|130|250"
"f0e1c0e2-4ba4-4ffc-bbb5-df335b41f7af","210|330|90"
"492d000b-88ad-42e6-ab65-537a42c6e7fe","0|120|240"
"2b5168fa-dbb4-4e9e-8de9-a24ce921bf9c","10|130|250"
"e1686ae5-54e2-41b8-bf80-ef5653d2c66a","80|200|320"
"9d577f4d-7d8e-4a90-9523-456706e437f9","0|120|240"
"b31dd32c-8b6c-420b-968f-4eb49adec8f0","90|210|330"
"44dde235-6b2b-4503-b4cc-f857f63a8f45","100|220|340"
"f5c35642-a850-4244-a2c4-0016489f856b","160|280|40"
"f47102c1-f61d-4bab-bb3f-83676343693c","80|200|320"
"8a16d4b7-c375-4d92-9000-6051b678e452","120|240|0"
"3fa6480f-17da-4fce-a850-23624c1b7cb7","90|210|330"
"87385dc0-10eb-4d80-b5a1-7f36f036f14e","320|80|200"
"660c66dc-42cf-49c0-a5e7-9e91c0d9343a","160|280|40"
"234333a0-50aa-476d-8be7-b24d6bf02f5a","310|70|190"
"f5efeccc-c4b0-4e43-8865-a976576abce3","230|350|110"
"91d8f5a7-df76-4946-80d0-059db20adde3","30|150|270"
"a35c7a83-5ca7-4292-9866-9c996f49221c","100|220|340"
"8a5edf46-7601-4788-8d12-8bafd0528e01","230|350|110"
"32692e85-6d51-4db3-b20d-1b2bbafa018f","120|240|0"
"bfd744cb-beb0-4835-9f04-78ad1c9d30e5","230|350|110"
"d844ab5d-2ef5-4b83-bd6d-d9af9761b994","120|240|0"
"3b3d94b1-bc0b-439c-97e6-69727ee6f108","160|280|40"
"3f60c74f-8a53-433b-9549-2b43d6c84c79","0|120|240"
"d5d681bc-d4cd-4c25-bc1e-983b3d20855f","30|150|270"
"29333c12-5e68-4556-ba8a-468dfb064dad","340|100|220"
"92df5771-af1d-46a2-bccd-5e2fa08657b9","50|170|290"
"34d921a1-0a3e-4055-9894-e09514c09540","240|0|120"
"045c625d-a806-4b64-9ba5-64f6aa240d26","200|320|80"
"4fc5cdd4-6961-4ebe-ad5d-549613bdbc57","160|280|40"
"f113bdf8-d690-4749-8754-bd994797cb66","220|340|100"
"2820c2d9-19c9-40bc-b998-8b24537d3244","330|90|210"
"ec0d5623-c7df-4c82-82d2-2383d0640d7f","110|230|350"
"5f21a42b-0770-42f4-90f8-bc09d3621959","350|110|230"
"80865ae3-7fd0-407a-b446-9ed6a685988b","280|40|160"
"7e7b7b66-b05d-4c69-901d-5c0a6567e6e1","110|230|350"
"6fefcbe5-327c-4659-91e3-bcfd0a1e6c6b","350|110|230"
"41b2015c-e01d-49c9-834b-4ad001ed2031","280|40|160"
"4a115edc-2a2d-4e0f-a340-9ba10a77f6e5","240|0|120"
"36bf8da9-9b00-4d25-b94e-ef16f26f6901","350|110|230"
"7ba71db7-eff7-4ff4-a26c-38a3ff28e715","260|20|140"
"be42e7b2-d651-4e46-9e4b-aae36cd1f8f8","150|270|30"
"cebea2dd-b252-4745-8db0-4af6f31425e0","30|150|270"
"6c9696a6-866b-47b9-a67b-16f73b570d3e","220|340|100"
"e6f6643a-3fa8-4ec2-9403-4b6d9c0dd76c","220|340|100"
"1408153c-d15b-40d3-bc62-6b596505a0c0","100|220|340"
"f68bbf74-1067-4e2f-94bf-019a41e1e5a4","90|210|330"
"d142c4ec-1d6f-4375-ab34-8bb02a8d681d","180|300|60"
"5726789e-ec7a-4b4a-85d8-cf3cba75e745","250|10|130"
"b2460ba6-ff41-44f2-9f38-3bd4f1cdf25c","200|320|80"
"2c559925-a7db-4843-b913-962c5b883f72","140|260|20"
"57a18fb6-da74-445b-8b13-d5a09c545529","210|330|90"
"1a818949-4ee8-47da-9925-6e4b6ddb00c5","170|290|50"
"91ff7dc8-914a-475b-a490-5cac19a3c57f","80|200|320"
"8915d89c-40ae-40ee-96a1-e2c8d26ee26c","20|140|260"
"aaa086ef-8c04-4c9b-b02f-b7ec6713a67a","60|180|300"
"3b89b343-68d8-4c7d-8237-ae40e448d2a0","340|100|220"
"775eb662-0ebd-490c-a16a-bc16506d2b82","240|0|120"
"880c92ef-2ecc-4bc8-9b19-d8a8ab38c613","100|220|340"
"9ab48ae3-5261-4344-9068-b25fc63e6fd5","340|100|220"
"e6046fcb-03cd-4915-b2f2-cb3663f29e24","240|0|120"
"62455313-584d-4fdb-9fc2-6358335aa083","100|220|340"
"e17749f8-01d5-4d42-b88e-56d0bc1a6f58","20|140|260"
"30e4dd7a-7c06-4923-b21b-923acf573dd5","310|70|190"
"1c7b9679-ffd9-458e-8c36-7a1040ef2a26","310|70|190"
"7e147ccb-5a0b-4865-a50c-31c1fca96168","230|350|110"
"37848862-3759-4530-b832-2683e6601443","140|260|20"
"2a36d427-d21b-4f2e-b156-ee7b9cb4abba","350|110|230"
"18ad7758-f58f-4b4f-8a0b-f8011cb7a23c","140|260|20"
"55455d98-6741-4266-a801-db558c922881","350|110|230"
"0aad0091-d3ed-46be-b5d6-3c93bf41e23d","190|310|70"
"7b8c89a5-a67d-4401-927c-de0439814b73","270|30|150"
"640cd08d-d466-4583-903e-90eaa3237e77","300|60|180"
"5460953f-38e9-438f-94be-4d0c41be0f4b","130|250|10"
"98e30c47-0a14-4683-89e9-ae8cd6342331","190|310|70"
"055ac5b4-5313-40cb-b6ed-76347c42c1ed","210|330|90"
"fd946a28-b56d-4cf1-821f-0c167fa7c04a","130|250|10"
"1975ff2b-06d1-4cfb-bfea-6400ab6cac52","190|310|70"
"afe394af-276d-4401-83a6-cffb921282a6","210|330|90"
"31f74edb-708d-482b-ac88-2c47c63d8bb2","220|340|100"
"3655add8-2d03-4774-85ac-9b9523f2e60c","260|20|140"
"42b5af26-6d56-4dfd-a0fb-25aed5b8e78a","90|210|330"
"9ef774a2-4dac-4f44-a2e9-7248ded143a8","340|100|220"
"6097974e-cfb1-4800-88c0-4a6df5e04776","300|60|180"
"3ef4090f-a06c-4d6f-992d-db3475aaa91b","140|260|20"
"603d74f7-defa-4e65-bf8c-c45b08a5a07d","180|300|60"
"102418a3-61f9-4b86-82d6-5e6797c7511d","300|60|180"
"eae837a1-c7ed-4a07-a897-ccfc3d20cf52","140|260|20"
"967471a6-307f-4248-b9ce-b1150ad648d2","180|300|60"
"fe5be2fa-5963-4ba1-8009-3333a7e1d7af","50|170|290"
"b1a7e4c1-93e6-4fb8-bb46-0f0c9ec7a2ed","260|20|140"
"32ac7b39-92f5-45ea-86cc-3e790f6c2365","320|80|200"
"09f528f1-d819-4b95-b911-60379636e845","210|330|90"
"4e843953-4740-4d0a-b617-a616f81c3e8f","150|270|30"
"e7d47257-1dbc-4441-937a-27f1ed83d8e7","230|350|110"
"dd7e29c3-f52f-4afe-98b1-bfaac66953cf","310|70|190"
"56b4c069-fd30-41f6-8f73-62e1cecc2c11","30|150|270"
"794a8748-389a-43eb-bfda-0d872dbc46f4","340|100|220"
"f268ad05-0f7d-46c2-b073-ba97bf7fe5b7","250|10|130"
"331839f1-8629-4dfc-9fb4-5293394755c9","30|150|270"
"0bbc522c-dc14-4d88-850c-00d5ce4d7d7d","250|10|130"
"9e6cf5fb-37b6-48f7-b41b-425bcdf8b45f","180|300|60"
"4fbd5dad-7f4a-4145-b70e-eb41c1f01de1","180|300|60"
"fa619641-1e92-4540-bcf3-16d491db85cf","340|100|220"
"f6614821-8ee3-4efc-b4f7-3e98b4e2abd2","250|10|130"
"c787e482-4e4c-43a4-95a3-22d83fa091ed","350|110|230"
"662d462d-a149-4161-a9b3-602b98e88b8d","100|220|340"
"116f9987-2156-4f7e-94fc-2d00f10b4ee8","250|10|130"
"2f2e0ddd-1358-4a35-ad1d-548ea1df792a","30|150|270"
"99f6ba6d-c566-475f-9a7b-8b8f80bbd096","60|180|300"
"3eff0a7d-d3a3-4340-a77c-f30f652cd57b","200|320|80"
"37fe2173-66f9-4d01-bec8-c47d5afbd7ff","260|20|140"
"ef43a583-9a8d-421a-96a4-1983613d815a","190|310|70"
"10c1d8de-a8ea-46b7-bb3f-36f493e91b60","350|110|230"
"fd5e5fb2-f751-4450-81a5-19c104465905","50|170|290"
"8a5acb5c-7cc5-45f3-9965-ac0193a2c77c","190|310|70"
"1870ffd0-1033-4892-9415-0deed09b9c6a","350|110|230"
"720a0fd6-da90-4cad-a723-d4ef6efdcd17","50|170|290"
