clipID,subplotID,offsetEasting,offsetNorthing,status,date,
GRSM_054_163,21,10.2,13.5,,,
GRSM_054_141,21,17.2,10.5,,,
GRSM_054_202,21,11.7,16.5,,,
GRSM_054_172,21,14.7,13.5,,,
GRSM_054_204,21,12.7,16.5,,,
GRSM_054_165,21,11.2,13.5,,,
GRSM_054_027,21,14.2,1.5,,,
GRSM_054_105,21,17.2,7.5,,,
GRSM_054_166,21,11.7,13.5,,,
GRSM_054_056,21,10.7,4.5,,,
GRSM_054_008,21,4.7,1.5,,,
GRSM_054_041,21,3.2,4.5,,,
GRSM_054_079,21,4.2,7.5,,,
GRSM_054_133,21,13.2,10.5,,,
GRSM_054_009,21,5.2,1.5,,,
GRSM_054_087,21,8.2,7.5,,,
GRSM_054_168,21,12.7,13.5,,,
GRSM_054_143,21,18.2,10.5,,,
GRSM_054_081,21,5.2,7.5,,,
GRSM_054_062,21,13.7,4.5,,,
GRSM_054_013,21,7.2,1.5,,,
GRSM_054_178,21,17.7,13.5,,,
GRSM_054_169,21,13.2,13.5,,,
GRSM_054_122,21,7.7,10.5,,,
GRSM_054_162,21,9.7,13.5,,,
GRSM_054_210,21,15.7,16.5,,,
GRSM_054_101,21,15.2,7.5,,,
GRSM_054_104,21,16.7,7.5,,,
GRSM_054_183,21,2.2,16.5,,,
GRSM_054_110,21,1.7,10.5,,,
GRSM_054_144,21,18.7,10.5,,,
GRSM_054_022,21,11.7,1.5,,,
GRSM_054_031,21,16.2,1.5,,,
GRSM_054_161,21,9.2,13.5,,,
GRSM_054_074,21,1.7,7.5,,,
GRSM_054_083,21,6.2,7.5,,,
GRSM_054_124,21,8.7,10.5,,,
GRSM_054_029,21,15.2,1.5,,,
GRSM_054_207,21,14.2,16.5,,,
GRSM_054_006,21,3.7,1.5,,,
GRSM_054_086,21,7.7,7.5,,,
GRSM_054_137,21,15.2,10.5,,,
GRSM_054_077,21,3.2,7.5,,,
GRSM_054_016,21,8.7,1.5,,,
GRSM_054_043,21,4.2,4.5,,,
GRSM_054_171,21,14.2,13.5,,,
GRSM_054_078,21,3.7,7.5,,,
GRSM_054_046,21,5.7,4.5,,,
