"","domainID","siteID","plotID","plotType","date","eventID","volumeFactor","samplingProtocolVersion","lidsAzimuth","targetTaxaPresent","logDistance","logMaxDiameter","logMinorDiameter","logID","logLength","taxonID","scientificName","diameterClass","decayClass","decayClassNum"
"225","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",15.6,32.5,32.5,"01229",13,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"226","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",20,51,20.5,"01230",10.5,"ABIES","Abies sp.",">=10cm","4 - Rotten throughout",4
"227","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",27.3,84,84,"01231",22,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"228","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",32.4,30.9,30.9,"01232",1.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"229","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",58.3,75,75,"01233",14,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"230","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",59.8,42.5,42.5,"01234",5.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"231","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",181,75.5,75.5,"01235",14,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"232","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",119,75.5,75.5,"01235",14,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"233","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",174.4,72.4,72.4,"01236",4.2,"ABIES","Abies sp.",">=10cm","4 - Rotten throughout",4
"234","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",125.6,72.4,72.4,"01236",4.5,"ABIES","Abies sp.",">=10cm","3 - Heartwood sound",3
"235","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",148.2,67,67,"01237",6,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"236","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",131.8,67,67,"01237",6,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"237","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",147.2,79.3,79.3,"01238",14.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"238","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",190,"Y",132.8,79.3,79.3,"01238",14.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"239","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",5.8,12.3,12.3,"01239",2,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"240","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",18.1,29.8,29.8,"01240",4.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"241","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",21,102.2,102.2,"01241",33,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"242","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",25.8,66.4,66.4,"01242",11.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"243","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",27.1,123,123,"01243",34,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"244","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",34.2,65.1,65.1,"01244",3.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"245","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",36.2,33.1,33.1,"01245",9.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"246","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",50.6,52.5,52.5,"01246",4,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"247","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",55.9,93.9,93.9,"01247",4.4,"ABIES","Abies sp.",">=10cm","5 - No structural integrity",5
"248","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",100.5,59.1,59.1,"01248",2.5,"ABIES","Abies sp.",">=10cm","3 - Heartwood sound",3
"249","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",102,55.5,55.5,"01249",6.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"250","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",105.8,76,76,"01250",3.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"251","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",106.5,55,55,"01251",3,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"252","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",160.8,71.8,71.8,"01252",8,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"253","D17","TEAK","TEAK_015","distributed",2022-10-11,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",197,91.8,91.8,"01254",2.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"254","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",7.3,34.7,34.7,"01159",10,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"255","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",23,26,26,"01160",11.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"256","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",147.9,155,155,"01161",22.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"257","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",112.1,155,155,"01161",22.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"258","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",165.7,129,129,"01162",17.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"259","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",94.3,129,129,"01162",17.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"260","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",177.1,160,160,"01163",24.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"261","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",82.9,160,160,"01163",24.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"262","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",40.3,66.1,66.1,"01164",4.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"263","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",22.4,24.2,24.2,"01165",3.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"264","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",16,20.3,20.3,"01166",11.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"265","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",330,"Y",0.9,10.6,10.6,"01167",1.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"266","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",90,"Y",83.8,67.4,67.4,"01168",6,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"267","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",36.7,64.5,64.5,"01201",5.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"268","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",49.9,73.7,73.7,"01202",16.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"269","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",97.2,47.9,47.9,"01203",2.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"270","D17","TEAK","TEAK_016","distributed",2022-10-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",210,"Y",129.6,103.2,103.2,"01204",24.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"271","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",74.7,91.6,91.6,"01102",25.6,"ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes",">=10cm","3 - Heartwood sound",3
"272","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",185.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"273","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",225.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"274","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",145.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"275","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",65.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"276","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",5.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"277","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",105.3,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"278","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",154.7,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"279","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",34.7,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"280","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",114.7,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"281","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",194.7,91.6,91.6,"01102",25.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"282","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",171.6,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"283","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",88.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"284","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",8.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"285","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",168.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"286","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",51.6,82.9,82.9,"01119",31.5,"ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes",">=10cm","3 - Heartwood sound",3
"287","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",128.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"288","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",158.9,63.8,63.8,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"289","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",91.6,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"290","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",48.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"291","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",11.6,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"292","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",131.6,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"293","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",121.1,63.8,63.8,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"294","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",211.6,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"295","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",28.9,63.8,63.8,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"296","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",208.4,82.9,82.9,"01119",31.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"297","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",9.2,40.9,40.9,"01206",18,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"298","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",14.7,54.6,54.6,"01207",35.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"299","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",17.1,103.5,37.2,"01208",3.2,"ABIES","Abies sp.",">=10cm","5 - No structural integrity",5
"300","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",19.6,70,70,"01209",18,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"301","D17","TEAK","TEAK_017","distributed",2022-10-10,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",105.7,65.8,65.8,"01210",10.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"302","D17","TEAK","TEAK_018","distributed",2023-03-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","D17","TEAK","TEAK_019","distributed",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","D17","TEAK","TEAK_020","distributed",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",40.2,100.7,100.7,"01288",38.1,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"306","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",70.9,87.2,87.2,"01289",18.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"307","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",72,165,165,"01290",40,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"308","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",91.2,90.8,90.8,"01291",12.7,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"309","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",114.6,159,21.1,"01292",13.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"310","D17","TEAK","TEAK_024","distributed",2022-10-31,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",70,"Y",153,189.8,189.8,"01293",27,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"311","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",69.4,50.3,50.3,"00236",3.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"312","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",80,51.7,51.7,"00237",7.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"313","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",82.8,53,53,"00238",8.2,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"314","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",83.2,55,55,"00239",13.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"315","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",88.3,49.9,49.9,"00240",6.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"316","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",109,83,83,"00241",13,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"317","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",140.8,80,80,"00242",9.8,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"318","D17","TEAK","TEAK_025","distributed",2022-07-12,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"Y",6.2,94.8,94.8,"00243",6,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"319","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",100,"Y",31.3,42.5,42.5,"00394",11,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"320","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",100,"Y",74.9,56.4,56.4,"00401",15.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"321","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",100,"Y",85.4,149,149,"00402",49.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"322","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",100,"Y",103.8,54.8,54.8,"00403",13.2,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"323","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",100,"Y",186.4,110.5,110.5,"00404",22,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"324","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",220,"Y",5,22,22,"00405",9.5,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"325","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",220,"Y",15.3,24,24,"00406",21.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"326","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",220,"Y",117.7,62.9,62.9,"00407",32,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"327","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",340,"Y",0.2,10.7,10.7,"00408",5.9,"PINUS","Pinus sp.",">=10cm","5 - No structural integrity",5
"328","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",340,"Y",1.4,18.6,18.6,"00409",4.9,"PINUS","Pinus sp.",">=10cm","5 - No structural integrity",5
"329","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",340,"Y",7.9,39.3,39.3,"00410",15.4,"PINUS","Pinus sp.",">=10cm","3 - Heartwood sound",3
"330","D17","TEAK","TEAK_043","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",340,"Y",21.4,27.5,27.5,"00411",11.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"331","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",2.8,58.8,58.8,"00412",26.3,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"332","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",40,"Y",3.6,43,43,"00412",26.3,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"333","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",40,"Y",21.1,29.9,29.9,"00413",17.9,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"334","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",40,"Y",82.7,60.8,60.8,"00414",13.1,"PINUS","Pinus sp.",">=10cm","5 - No structural integrity",5
"335","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",0.4,30.6,30.6,"00415",29.6,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"336","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",1.8,10.5,10.5,"00416",2,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"337","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",3.5,25.5,25.5,"00417",34.8,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"338","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",20,100.4,100.4,"00418",30.6,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
