"","domainid","siteid","plotid_parent","tallydate","volumefactor_ingest","particle_count","lidsazimuth","logmaxdiameter","taxonid","decayclass","logid_ingest","logdistance","loglength","acceptedtaxonid","targettaxapresent","diameterClass","decayClassNum"
"1","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,21,"PINUS","4 - Rotten throughout","73",1,20.8,"PINUS","Y",">=10cm","4"
"2","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,13.5,"2PLANT-S","4 - Rotten throughout","74",4,5.4,"2PLANT-S","Y",">=10cm","4"
"3","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,14,"2PLANT-S","4 - Rotten throughout","75",4.1,3.1,"2PLANT-S","Y",">=10cm","4"
"4","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,25.5,"PIVI2","4 - Rotten throughout","76",6.5,16.5,"PIVI2","Y",">=10cm","4"
"5","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,32,"PIVI2","3 - Heartwood sound","77",11.3,10.7,"PIVI2","Y",">=10cm","3"
"6","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,34.5,"2PLANT-H","4 - Rotten throughout","78",49.4,1.3,"2PLANT-H","Y",">=10cm","4"
"7","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,23.5,"QUMO4","3 - Heartwood sound","79",253.2,22.5,"QUMO4","Y",">=10cm","3"
"8","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,20,"QUMO4","3 - Heartwood sound","00079",255.7,22.5,"QUMO4","Y",">=10cm","3"
"9","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,35,"QUMO4","3 - Heartwood sound","79",256.1,22.5,"QUMO4","Y",">=10cm","3"
"10","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,20,"QUMO4","3 - Heartwood sound","79",257.5,22.5,"QUMO4","Y",">=10cm","3"
"11","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,20,17,"QUMO4","3 - Heartwood sound","79",257.5,22.5,"QUMO4","Y",">=10cm","3"
"12","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,140,39,"PINUS","4 - Rotten throughout","80",16.9,11.2,"PINUS","Y",">=10cm","4"
"13","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,140,26,"PINUS","4 - Rotten throughout","81",32,13.4,"PINUS","Y",">=10cm","4"
"14","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,140,32,"PINUS","5 - No structural integrity","82",63,6.3,"PINUS","Y",">=10cm","5"
"15","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,260,32,"QUERC","4 - Rotten throughout","83",8.2,16.1,"QUERC","Y",">=10cm","4"
"16","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,260,15.5,"2PLANT-S","5 - No structural integrity","84",19.6,12.1,"2PLANT-S","Y",">=10cm","5"
"17","D07","ORNL","ORNL_049","2017-05-12T00:00:00.000Z",5,NA,260,20,"PINUS","4 - Rotten throughout","85",24.2,10.3,"PINUS","Y",">=10cm","4"
"18","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,200,23.8,"PIEC2","4 - Rotten throughout","85",40.4,2.2,"PIEC2","Y",">=10cm","4"
"19","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,200,26.3,"PIEC2","5 - No structural integrity","86",42.2,16.1,"PIEC2","Y",">=10cm","5"
"20","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,200,26.8,"PINUS","5 - No structural integrity","87",44.5,11.3,"PINUS","Y",">=10cm","5"
"21","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,200,33.2,"PINUS","4 - Rotten throughout","88",63.6,3.1,"PINUS","Y",">=10cm","4"
"22","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,200,38.56,"PINUS","5 - No structural integrity","89",101.9,4,"PINUS","Y",">=10cm","5"
"23","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,80,11.1,"PINUS","4 - Rotten throughout","90",6.7,16.3,"PINUS","Y",">=10cm","4"
"24","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,80,15.3,"PINUS","4 - Rotten throughout","91",16.05,16.2,"PINUS","Y",">=10cm","4"
"25","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,80,27.4,"PINUS","4 - Rotten throughout","92",31.2,2.1,"PINUS","Y",">=10cm","4"
"26","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,80,28.3,"PIEC2","4 - Rotten throughout","93",41.9,17.3,"PIEC2","Y",">=10cm","4"
"27","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,80,25.1,"PINUS","4 - Rotten throughout","94",50,13.3,"PINUS","Y",">=10cm","4"
"28","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,17.3,"PINUS","5 - No structural integrity","95",3.95,2.9,"PINUS","Y",">=10cm","5"
"29","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,16.2,"NYSY","3 - Heartwood sound","96",4.65,7.4,"NYSY","Y",">=10cm","3"
"30","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,24,"PINUS","4 - Rotten throughout","97",20.8,13.6,"PINUS","Y",">=10cm","4"
"31","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,19,"PINUS","4 - Rotten throughout","98",21.8,18,"PINUS","Y",">=10cm","4"
"32","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,23.6,"PINUS","5 - No structural integrity","99",23,15.6,"PINUS","Y",">=10cm","5"
"33","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,22,"JUVI","4 - Rotten throughout","178",33.8,8.2,"JUVI","Y",">=10cm","4"
"34","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,23.6,"PINUS","4 - Rotten throughout","179",44,14.8,"PINUS","Y",">=10cm","4"
"35","D07","ORNL","ORNL_001","2017-05-18T00:00:00.000Z",5,NA,320,32,"PIEC2","4 - Rotten throughout","180",74.15,13.8,"PIEC2","Y",">=10cm","4"
"36","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,20,"QUAL","3 - Heartwood sound","201",1.1,25.5,"QUAL","Y",">=10cm","3"
"37","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,17.5,"QUAL","3 - Heartwood sound","201",2.4,25.5,"QUAL","Y",">=10cm","3"
"38","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,17.3,"ACRU","3 - Heartwood sound","202",2.6,11.7,"ACRU","Y",">=10cm","3"
"39","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,20,"QUAL","3 - Heartwood sound","201",3.45,25.5,"QUAL","Y",">=10cm","3"
"40","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,16.5,"QUAL","3 - Heartwood sound","201",3.65,25.5,"QUAL","Y",">=10cm","3"
"41","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,16.6,"QUAL","3 - Heartwood sound","201",3.8,25.5,"QUAL","Y",">=10cm","3"
"42","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,19.5,"QUAL","3 - Heartwood sound","201",5.5,25.5,"QUAL","Y",">=10cm","3"
"43","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,14.8,"QUERC","4 - Rotten throughout","203",9.1,1.9,"QUERC","Y",">=10cm","4"
"44","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,19,"QUERC","4 - Rotten throughout","204",10.5,11.7,"QUERC","Y",">=10cm","4"
"45","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,40,"QURU","2 - Sound round","205",20.1,20.5,"QURU","Y",">=10cm","2"
"46","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,20.5,"QUAL","3 - Heartwood sound","206",32.3,22.5,"QUAL","Y",">=10cm","3"
"47","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,27,"QUFA","3 - Heartwood sound","207",33,5.3,"QUFA","Y",">=10cm","3"
"48","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,36,"NYSY","3 - Heartwood sound","208",35,19.7,"NYSY","Y",">=10cm","3"
"49","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,50,38.9,"CARYA","2 - Sound round","209",59.5,31.1,"CARYA","Y",">=10cm","2"
"50","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,6,"QUAL","3 - Heartwood sound","L01",2.2,2.8,"QUAL","Y","5-10cm","3"
"51","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,45.5,"PINUS","4 - Rotten throughout","210",11.5,13.3,"PINUS","Y",">=10cm","4"
"52","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,15,"CARYA","4 - Rotten throughout","211",17.6,7.7,"CARYA","Y",">=10cm","4"
"53","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,29.2,"PINUS","4 - Rotten throughout","212",20.4,5.7,"PINUS","Y",">=10cm","4"
"54","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,27,"PINUS","4 - Rotten throughout","213",21.4,15.5,"PINUS","Y",">=10cm","4"
"55","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,28,"PINUS","4 - Rotten throughout","214",22.3,6.7,"PINUS","Y",">=10cm","4"
"56","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,27.2,"PINUS","5 - No structural integrity","215",28.8,2.1,"PINUS","Y",">=10cm","5"
"57","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,33.2,"PINUS","5 - No structural integrity","216",216,12.8,"PINUS","Y",">=10cm","5"
"58","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,170,20.2,"QUERC","4 - Rotten throughout","217",33.5,2.3,"QUERC","Y",">=10cm","4"
"59","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,290,12.5,"QUERC","2 - Sound round","218",1,5,"QUERC","Y",">=10cm","2"
"60","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,290,64,"QUAL","2 - Sound round","219",11.6,26.5,"QUAL","Y",">=10cm","2"
"61","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,290,38.6,"PINUS","4 - Rotten throughout","220",53.8,10.3,"PINUS","Y",">=10cm","4"
"62","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,290,38,"PINUS","4 - Rotten throughout","221",78.8,18.1,"PINUS","Y",">=10cm","4"
"63","D07","ORNL","ORNL_003","2017-05-18T00:00:00.000Z",5,NA,290,62,"QUVE","3 - Heartwood sound","222",160,26.8,"QUVE","Y",">=10cm","3"
"64","D07","ORNL","ORNL_004","2017-05-23T00:00:00.000Z",5,NA,20,68.5,"QUERC","3 - Heartwood sound","223",212.1,23.4,"QUERC","Y",">=10cm","3"
"65","D07","ORNL","ORNL_004","2017-05-23T00:00:00.000Z",5,NA,140,17.5,"QUERC","3 - Heartwood sound","224",1,15.2,"QUERC","Y",">=10cm","3"
"66","D07","ORNL","ORNL_004","2017-05-23T00:00:00.000Z",5,NA,140,8.9,"QUERC","3 - Heartwood sound","L01",3.1,1.6,"QUERC","Y","5-10cm","3"
"67","D07","ORNL","ORNL_004","2017-05-23T00:00:00.000Z",5,NA,140,10.2,"QUAL","2 - Sound round","225",4.6,1.6,"QUAL","Y",">=10cm","2"
"68","D07","ORNL","ORNL_004","2017-05-23T00:00:00.000Z",5,NA,260,35.5,"QUCO2","3 - Heartwood sound","226",58.8,3.4,"QUCO2","Y",">=10cm","3"
"69","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,290,20,"QUERC","4 - Rotten throughout","110",31.3,2.3,"QUERC","Y",">=10cm","4"
"70","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,290,47.3,"QURUR","2 - Sound round","111",73.3,17.2,"QURUR","Y",">=10cm","2"
"71","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,290,39.9,"QUMO4","3 - Heartwood sound","112",86,6.2,"QUMO4","Y",">=10cm","3"
"72","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,170,36.2,"QUERC","4 - Rotten throughout","113",24,15.2,"QUERC","Y",">=10cm","4"
"73","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,13.6,"NYSY","3 - Heartwood sound","114",12.5,15.5,"NYSY","Y",">=10cm","3"
"74","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,52.1,"QUAL","3 - Heartwood sound","115",51.6,23.7,"QUAL","Y",">=10cm","3"
"75","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,73,"2PLANT-H","5 - No structural integrity","116",99.9,11.7,"2PLANT-H","Y",">=10cm","5"
"76","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,21,"QUCO2","2 - Sound round","117",100.5,21.9,"QUCO2","Y",">=10cm","2"
"77","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,21.5,"QUCO2","2 - Sound round","117",100.5,21.9,"QUCO2","Y",">=10cm","2"
"78","D07","ORNL","ORNL_051","2017-05-05T00:00:00.000Z",5,NA,50,18.9,"QUCO2","2 - Sound round","117",100.5,21.9,"QUCO2","Y",">=10cm","2"
"79","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,110,15.1,"PINUS","4 - Rotten throughout","118",15.1,1.2,"PINUS","Y",">=10cm","4"
"80","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,110,15.2,"PINUS","3 - Heartwood sound","119",16.2,4.9,"PINUS","Y",">=10cm","3"
"81","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,110,23.5,"LITU","3 - Heartwood sound","120",19.35,14.5,"LITU","Y",">=10cm","3"
"82","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,110,33.6,"QUERC","4 - Rotten throughout","121",77.6,12.5,"QUERC","Y",">=10cm","4"
"83","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,230,33.5,"QURU","3 - Heartwood sound","103",26.95,21.7,"QURU","Y",">=10cm","3"
"84","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,350,25.7,"JUVI","4 - Rotten throughout","122",0.55,13.9,"JUVI","Y",">=10cm","4"
"85","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,350,8.5,"QUERC","3 - Heartwood sound","L01",1.7,3.9,"QUERC","Y","5-10cm","3"
"86","D07","ORNL","ORNL_058","2017-05-05T00:00:00.000Z",5,NA,350,51,"QURU","3 - Heartwood sound","123",30.8,21.1,"QURU","Y",">=10cm","3"
"87","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,21,"JUVI","4 - Rotten throughout","19",0.2,3.3,"JUVI","Y",">=10cm","4"
"88","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,23,"SAAL5","2 - Sound round","20",15.75,17.25,"SAAL5","Y",">=10cm","2"
"89","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,25,"QUERC","3 - Heartwood sound","21",50.6,4.15,"QUERC","Y",">=10cm","3"
"90","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,33,"QUERC","3 - Heartwood sound","22",51.6,1.55,"QUERC","Y",">=10cm","3"
"91","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,28,"QUERC","4 - Rotten throughout","23",53.9,1.3,"QUERC","Y",">=10cm","4"
"92","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,260,51,"2PLANT-H","5 - No structural integrity","24",64.3,18.7,"2PLANT-H","Y",">=10cm","5"
"93","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,20,23,"QUMO4","3 - Heartwood sound","25",23.75,20.9,"QUMO4","Y",">=10cm","3"
"94","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,20,32,"QUMO4","3 - Heartwood sound","25",24.2,20.9,"QUMO4","Y",">=10cm","3"
"95","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,20,20,"FAGR","4 - Rotten throughout","26",31.5,9.15,"FAGR","Y",">=10cm","4"
"96","D07","ORNL","ORNL_043","2017-05-09T00:00:00.000Z",5,NA,140,8,"2PLANT-H","5 - No structural integrity","L01",5.15,3.9,"2PLANT-H","Y","5-10cm","5"
"97","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,90,56,"QUERC","4 - Rotten throughout","27",26,18.1,"QUERC","Y",">=10cm","4"
"98","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,330,38,"2PLANT-H","5 - No structural integrity","28",4.25,4,"2PLANT-H","Y",">=10cm","5"
"99","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,330,20,"JUVI","4 - Rotten throughout","29",14.6,11.8,"JUVI","Y",">=10cm","4"
"100","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,330,34.5,"ACRU","2 - Sound round","30",52,2.9,"ACRU","Y",">=10cm","2"
"101","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,330,31.5,"PIEC2","3 - Heartwood sound","31",63.3,6.45,"PIEC2","Y",">=10cm","3"
"102","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,60,"QUERC","4 - Rotten throughout","32",11.2,9.5,"QUERC","Y",">=10cm","4"
"103","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,21,"ACRU","3 - Heartwood sound","33",14,4.2,"ACRU","Y",">=10cm","3"
"104","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,46,"PIVI2","2 - Sound round","34",61,28.1,"PIVI2","Y",">=10cm","2"
"105","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,56,"PINUS","5 - No structural integrity","35",147.5,10.8,"PINUS","Y",">=10cm","5"
"106","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,44.9,"QUMO4","3 - Heartwood sound","36",155.7,14.8,"QUMO4","Y",">=10cm","3"
"107","D07","ORNL","ORNL_053","2017-05-09T00:00:00.000Z",5,NA,210,56,"FAGR","4 - Rotten throughout","37",180.4,15.6,"FAGR","Y",">=10cm","4"
"108","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,35,"PINUS","5 - No structural integrity","313",4.5,13.3,"PINUS","Y",">=10cm","5"
"109","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,15.4,"PINUS","5 - No structural integrity","314",7.5,4.3,"PINUS","Y",">=10cm","5"
"110","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,39.6,"PINUS","5 - No structural integrity","315",23.9,7.9,"PINUS","Y",">=10cm","5"
"111","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,22.6,"PINUS","4 - Rotten throughout","316",24.2,16,"PINUS","Y",">=10cm","4"
"112","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,27.9,"PINUS","4 - Rotten throughout","317",33.2,18.1,"PINUS","Y",">=10cm","4"
"113","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,27.8,"PINUS","5 - No structural integrity","318",35.35,13.3,"PINUS","Y",">=10cm","5"
"114","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,31.9,"PINUS","5 - No structural integrity","319",48.4,6.5,"PINUS","Y",">=10cm","5"
"115","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,31,"PINUS","4 - Rotten throughout","320",60.6,18.2,"PINUS","Y",">=10cm","4"
"116","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,33.1,"PINUS","5 - No structural integrity","321",74,1.6,"PINUS","Y",">=10cm","5"
"117","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,320,51.1,"PINUS","5 - No structural integrity","322",123.4,10.9,"PINUS","Y",">=10cm","5"
"118","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,80,22.9,"PINUS","5 - No structural integrity","323",22.9,10.4,"PINUS","Y",">=10cm","5"
"119","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,80,35.4,"PINUS","4 - Rotten throughout","324",101.5,9.45,"PINUS","Y",">=10cm","4"
"120","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,200,45,"PINUS","4 - Rotten throughout","325",0.8,9,"PINUS","Y",">=10cm","4"
"121","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,200,38.5,"PINUS","5 - No structural integrity","326",7.65,2.4,"PINUS","Y",">=10cm","5"
"122","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,200,30.4,"PINUS","4 - Rotten throughout","327",22.2,4.45,"PINUS","Y",">=10cm","4"
"123","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,80,24.6,"PINUS","5 - No structural integrity","328",30.9,7.7,"PINUS","Y",">=10cm","5"
"124","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,80,29.7,"PINUS","4 - Rotten throughout","329",31.3,19.2,"PINUS","Y",">=10cm","4"
"125","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,200,34.6,"PINUS","4 - Rotten throughout","330",36.7,20.4,"PINUS","Y",">=10cm","4"
"126","D07","ORNL","ORNL_010","2017-05-31T00:00:00.000Z",5,NA,200,45.8,"PINUS","5 - No structural integrity","331",39.3,6.7,"PINUS","Y",">=10cm","5"
