clipID,subplotID,offsetEasting,offsetNorthing,status,date,
CLBJ_022_154,31,5.7,13.5,,,
CLBJ_022_191,31,6.2,16.5,,,
CLBJ_022_124,31,8.7,10.5,,,
CLBJ_022_061,31,13.2,4.5,,,
CLBJ_022_151,31,4.2,13.5,,,
CLBJ_022_202,31,11.7,16.5,,,
CLBJ_022_114,31,3.7,10.5,,,
CLBJ_022_025,31,13.2,1.5,,,
CLBJ_022_027,31,14.2,1.5,,,
CLBJ_022_056,31,10.7,4.5,,,
CLBJ_022_172,31,14.7,13.5,,,
CLBJ_022_168,31,12.7,13.5,,,
CLBJ_022_190,31,5.7,16.5,,,
CLBJ_022_155,31,6.2,13.5,,,
CLBJ_022_070,31,17.7,4.5,,,
CLBJ_022_078,31,3.7,7.5,,,
CLBJ_022_139,31,16.2,10.5,,,
CLBJ_022_161,31,9.2,13.5,,,
CLBJ_022_051,31,8.2,4.5,,,
CLBJ_022_169,31,13.2,13.5,,,
CLBJ_022_197,31,9.2,16.5,,,
CLBJ_022_121,31,7.2,10.5,,,
CLBJ_022_064,31,14.7,4.5,,,
CLBJ_022_173,31,15.2,13.5,,,
CLBJ_022_040,31,2.7,4.5,,,
CLBJ_022_016,31,8.7,1.5,,,
CLBJ_022_041,31,3.2,4.5,,,
CLBJ_022_125,31,9.2,10.5,,,
CLBJ_022_074,31,1.7,7.5,,,
CLBJ_022_058,31,11.7,4.5,,,
CLBJ_022_081,31,5.2,7.5,,,
CLBJ_022_126,31,9.7,10.5,,,
CLBJ_022_162,31,9.7,13.5,,,
CLBJ_022_137,31,15.2,10.5,,,
CLBJ_022_102,31,15.7,7.5,,,
CLBJ_022_043,31,4.2,4.5,,,
CLBJ_022_019,31,10.2,1.5,,,
CLBJ_022_020,31,10.7,1.5,,,
CLBJ_022_138,31,15.7,10.5,,,
CLBJ_022_017,31,9.2,1.5,,,
CLBJ_022_194,31,7.7,16.5,,,
CLBJ_022_209,31,15.2,16.5,,,
CLBJ_022_028,31,14.7,1.5,,,
CLBJ_022_026,31,13.7,1.5,,,
CLBJ_022_006,31,3.7,1.5,,,
CLBJ_022_150,31,3.7,13.5,,,
CLBJ_022_170,31,13.7,13.5,,,
CLBJ_022_062,31,13.7,4.5,,,
CLBJ_022_206,31,13.7,16.5,,,
CLBJ_022_116,31,4.7,10.5,,,
CLBJ_022_118,31,5.7,10.5,,,
CLBJ_022_119,31,6.2,10.5,,,
CLBJ_022_120,31,6.7,10.5,,,
CLBJ_022_072,31,18.7,4.5,,,
CLBJ_022_014,31,7.7,1.5,,,
CLBJ_022_057,31,11.2,4.5,,,
CLBJ_022_053,31,9.2,4.5,,,
CLBJ_022_015,31,8.2,1.5,,,
CLBJ_022_069,31,17.2,4.5,,,
CLBJ_022_045,31,5.2,4.5,,,
CLBJ_022_166,31,11.7,13.5,,,
CLBJ_022_195,31,8.2,16.5,,,
CLBJ_022_101,31,15.2,7.5,,,
CLBJ_022_095,31,12.2,7.5,,,
CLBJ_022_077,31,3.2,7.5,,,
CLBJ_022_063,31,14.2,4.5,,,
CLBJ_022_030,31,15.7,1.5,,,
CLBJ_022_160,31,8.7,13.5,,,
CLBJ_022_029,31,15.2,1.5,,,
CLBJ_022_122,31,7.7,10.5,,,
CLBJ_022_059,31,12.2,4.5,,,
CLBJ_022_097,31,13.2,7.5,,,
CLBJ_022_022,31,11.7,1.5,,,
CLBJ_022_054,31,9.7,4.5,,,
CLBJ_022_141,31,17.2,10.5,,,
CLBJ_022_076,31,2.7,7.5,,,
CLBJ_022_079,31,4.2,7.5,,,
CLBJ_022_008,31,4.7,1.5,,,
CLBJ_022_187,31,4.2,16.5,,,
CLBJ_022_177,31,17.2,13.5,,,
CLBJ_022_142,31,17.7,10.5,,,
CLBJ_022_208,31,14.7,16.5,,,
CLBJ_022_192,31,6.7,16.5,,,
CLBJ_022_159,31,8.2,13.5,,,
