clipID,subplotID,offsetEasting,offsetNorthing,status,date,
CLBJ_017_196,31,8.7,16.5,,,
CLBJ_017_191,31,6.2,16.5,,,
CLBJ_017_018,31,9.7,1.5,,,
CLBJ_017_197,31,9.2,16.5,,,
CLBJ_017_118,31,5.7,10.5,,,
CLBJ_017_091,31,10.2,7.5,,,
CLBJ_017_192,31,6.7,16.5,,,
CLBJ_017_125,31,9.2,10.5,,,
CLBJ_017_009,31,5.2,1.5,,,
CLBJ_017_179,31,18.2,13.5,,,
CLBJ_017_199,31,10.2,16.5,,,
CLBJ_017_006,31,3.7,1.5,,,
CLBJ_017_100,31,14.7,7.5,,,
CLBJ_017_069,31,17.2,4.5,,,
CLBJ_017_211,31,16.2,16.5,,,
CLBJ_017_055,31,10.2,4.5,,,
CLBJ_017_158,31,7.7,13.5,,,
CLBJ_017_190,31,5.7,16.5,,,
CLBJ_017_169,31,13.2,13.5,,,
CLBJ_017_050,31,7.7,4.5,,,
CLBJ_017_030,31,15.7,1.5,,,
CLBJ_017_203,31,12.2,16.5,,,
CLBJ_017_164,31,10.7,13.5,,,
CLBJ_017_173,31,15.2,13.5,,,
CLBJ_017_020,31,10.7,1.5,,,
CLBJ_017_031,31,16.2,1.5,,,
CLBJ_017_075,31,2.2,7.5,,,
CLBJ_017_138,31,15.7,10.5,,,
CLBJ_017_059,31,12.2,4.5,,,
CLBJ_017_120,31,6.7,10.5,,,
CLBJ_017_145,31,1.2,13.5,,,
CLBJ_017_210,31,15.7,16.5,,,
CLBJ_017_143,31,18.2,10.5,,,
CLBJ_017_092,31,10.7,7.5,,,
CLBJ_017_011,31,6.2,1.5,,,
CLBJ_017_028,31,14.7,1.5,,,
CLBJ_017_099,31,14.2,7.5,,,
CLBJ_017_144,31,18.7,10.5,,,
CLBJ_017_077,31,3.2,7.5,,,
CLBJ_017_065,31,15.2,4.5,,,
