clipID,subplotID,offsetEasting,offsetNorthing,status,date,
CLBJ_030_095,31,12.2,7.5,,,
CLBJ_030_153,31,5.2,13.5,,,
CLBJ_030_097,31,13.2,7.5,,,
CLBJ_030_040,31,2.7,4.5,,,
CLBJ_030_022,31,11.7,1.5,,,
CLBJ_030_149,31,3.2,13.5,,,
CLBJ_030_203,31,12.2,16.5,,,
CLBJ_030_062,31,13.7,4.5,,,
CLBJ_030_176,31,16.7,13.5,,,
CLBJ_030_141,31,17.2,10.5,,,
CLBJ_030_193,31,7.2,16.5,,,
CLBJ_030_124,31,8.7,10.5,,,
CLBJ_030_116,31,4.7,10.5,,,
CLBJ_030_160,31,8.7,13.5,,,
CLBJ_030_031,31,16.2,1.5,,,
CLBJ_030_174,31,15.7,13.5,,,
CLBJ_030_043,31,4.2,4.5,,,
CLBJ_030_142,31,17.7,10.5,,,
CLBJ_030_211,31,16.2,16.5,,,
CLBJ_030_083,31,6.2,7.5,,,
CLBJ_030_145,31,1.2,13.5,,,
CLBJ_030_056,31,10.7,4.5,,,
CLBJ_030_006,31,3.7,1.5,,,
CLBJ_030_044,31,4.7,4.5,,,
CLBJ_030_170,31,13.7,13.5,,,
CLBJ_030_016,31,8.7,1.5,,,
CLBJ_030_190,31,5.7,16.5,,,
CLBJ_030_164,31,10.7,13.5,,,
CLBJ_030_075,31,2.2,7.5,,,
CLBJ_030_101,31,15.2,7.5,,,
CLBJ_030_157,31,7.2,13.5,,,
CLBJ_030_008,31,4.7,1.5,,,
CLBJ_030_068,31,16.7,4.5,,,
CLBJ_030_126,31,9.7,10.5,,,
CLBJ_030_173,31,15.2,13.5,,,
CLBJ_030_175,31,16.2,13.5,,,
CLBJ_030_208,31,14.7,16.5,,,
CLBJ_030_060,31,12.7,4.5,,,
CLBJ_030_019,31,10.2,1.5,,,
CLBJ_030_015,31,8.2,1.5,,,
CLBJ_030_071,31,18.2,4.5,,,
CLBJ_030_096,31,12.7,7.5,,,
CLBJ_030_179,31,18.2,13.5,,,
CLBJ_030_171,31,14.2,13.5,,,
CLBJ_030_049,31,7.2,4.5,,,
CLBJ_030_092,31,10.7,7.5,,,
CLBJ_030_013,31,7.2,1.5,,,
CLBJ_030_187,31,4.2,16.5,,,
CLBJ_030_156,31,6.7,13.5,,,
CLBJ_030_162,31,9.7,13.5,,,
CLBJ_030_077,31,3.2,7.5,,,
CLBJ_030_200,31,10.7,16.5,,,
CLBJ_030_027,31,14.2,1.5,,,
CLBJ_030_064,31,14.7,4.5,,,
CLBJ_030_098,31,13.7,7.5,,,
CLBJ_030_192,31,6.7,16.5,,,
CLBJ_030_120,31,6.7,10.5,,,
CLBJ_030_159,31,8.2,13.5,,,
CLBJ_030_205,31,13.2,16.5,,,
CLBJ_030_117,31,5.2,10.5,,,
CLBJ_030_026,31,13.7,1.5,,,
CLBJ_030_072,31,18.7,4.5,,,
CLBJ_030_197,31,9.2,16.5,,,
CLBJ_030_148,31,2.7,13.5,,,
CLBJ_030_115,31,4.2,10.5,,,
CLBJ_030_094,31,11.7,7.5,,,
CLBJ_030_167,31,12.2,13.5,,,
CLBJ_030_065,31,15.2,4.5,,,
CLBJ_030_144,31,18.7,10.5,,,
CLBJ_030_103,31,16.2,7.5,,,
CLBJ_030_202,31,11.7,16.5,,,
CLBJ_030_152,31,4.7,13.5,,,
CLBJ_030_053,31,9.2,4.5,,,
CLBJ_030_155,31,6.2,13.5,,,
CLBJ_030_143,31,18.2,10.5,,,
CLBJ_030_135,31,14.2,10.5,,,
CLBJ_030_114,31,3.7,10.5,,,
CLBJ_030_189,31,5.2,16.5,,,
CLBJ_030_100,31,14.7,7.5,,,
CLBJ_030_186,31,3.7,16.5,,,
CLBJ_030_010,31,5.7,1.5,,,
CLBJ_030_021,31,11.2,1.5,,,
CLBJ_030_041,31,3.2,4.5,,,
CLBJ_030_138,31,15.7,10.5,,,
CLBJ_030_123,31,8.2,10.5,,,
CLBJ_030_047,31,6.2,4.5,,,
CLBJ_030_150,31,3.7,13.5,,,
CLBJ_030_201,31,11.2,16.5,,,
CLBJ_030_020,31,10.7,1.5,,,
CLBJ_030_118,31,5.7,10.5,,,
CLBJ_030_057,31,11.2,4.5,,,
CLBJ_030_140,31,16.7,10.5,,,
