"startDate","endDate","siteID","plotID","subplotID","totalSampledArea","flightYear","qualifyingVegetationArea","qualifyingVegetationPercent"
"2017-09-01T18:00:00.000Z","2017-09-12T14:00:00.000Z","UNDE","UNDE_078.basePlot.ltr","39_400",400,2017,393,98.25
"2017-09-01T18:00:00.000Z","2017-09-12T14:00:00.000Z","UNDE","UNDE_078.basePlot.ltr","21_400",400,2017,400,100
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_046.basePlot.ltr","31_400",400,2017,3,0.75
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_053.basePlot.ltr","31_400",400,2017,11,2.75
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_059.basePlot.ltr","31_400",400,2017,105,26.25
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_059.basePlot.ltr","31_400",400,2017,105,26.25
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_061.basePlot.ltr","31_400",400,2017,185,46.25
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_063.basePlot.ltr","31_400",400,2017,3,0.75
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_064.basePlot.ltr","31_400",400,2017,43,10.75
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_064.basePlot.ltr","31_400",400,2017,43,10.75
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_067.basePlot.ltr","31_400",400,2017,21,5.25
"2017-06-05T16:00:00.000Z","2017-06-09T14:00:00.000Z","KONZ","KONZ_069.basePlot.ltr","31_400",400,2017,42,10.5
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_031.basePlot.ltr","39_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_031.basePlot.ltr","41_400",400,2017,364,91
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_032.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_032.basePlot.ltr","23_400",400,2017,328,82
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_043.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_043.basePlot.ltr","21_400",400,2017,387,96.75
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_044.basePlot.ltr","41_400",400,2017,367,91.75
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_044.basePlot.ltr","39_400",400,2017,369,92.25
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_045.basePlot.ltr","39_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_045.basePlot.ltr","21_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_046.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_046.basePlot.ltr","39_400",400,2017,398,99.5
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_047.basePlot.ltr","23_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_047.basePlot.ltr","21_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_048.basePlot.ltr","23_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_048.basePlot.ltr","21_400",400,2017,384,96
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_049.basePlot.ltr","21_400",400,2017,376,94
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_049.basePlot.ltr","39_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_050.basePlot.ltr","21_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_050.basePlot.ltr","23_400",400,2017,389,97.25
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_051.basePlot.ltr","23_400",400,2017,397,99.25
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_051.basePlot.ltr","21_400",400,2017,392,98
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_052.basePlot.ltr","39_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_052.basePlot.ltr","21_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_053.basePlot.ltr","41_400",400,2017,371,92.75
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_053.basePlot.ltr","23_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_054.basePlot.ltr","23_400",400,2017,395,98.75
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_054.basePlot.ltr","41_400",400,2017,397,99.25
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_055.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_055.basePlot.ltr","21_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_056.basePlot.ltr","23_400",400,2017,393,98.25
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_056.basePlot.ltr","21_400",400,2017,324,81
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_057.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_057.basePlot.ltr","39_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_058.basePlot.ltr","23_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_058.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_059.basePlot.ltr","23_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_059.basePlot.ltr","21_400",400,2017,367,91.75
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_060.basePlot.ltr","41_400",400,2017,400,100
"2017-06-09T14:00:00.000Z","2017-06-12T14:00:00.000Z","UKFS","UKFS_060.basePlot.ltr","39_400",400,2017,400,100
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_047.basePlot.ltr","21_400",400,2017,128,32
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_047.basePlot.ltr","39_400",400,2017,128,32
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_048.basePlot.ltr","23_400",400,2017,379,94.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_048.basePlot.ltr","41_400",400,2017,247,61.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_049.basePlot.ltr","39_400",400,2017,300,75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_049.basePlot.ltr","21_400",400,2017,281,70.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_050.basePlot.ltr","21_400",400,2017,400,100
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_050.basePlot.ltr","39_400",400,2017,400,100
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_051.basePlot.ltr","41_400",400,2017,6,1.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_051.basePlot.ltr","23_400",400,2017,27,6.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_052.basePlot.ltr","21_400",400,2017,356,89
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_052.basePlot.ltr","39_400",400,2017,306,76.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_053.basePlot.ltr","23_400",400,2017,396,99
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_053.basePlot.ltr","41_400",400,2017,371,92.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_054.basePlot.ltr","21_400",400,2017,365,91.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_054.basePlot.ltr","39_400",400,2017,338,84.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_055.basePlot.ltr","23_400",400,2017,382,95.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_055.basePlot.ltr","41_400",400,2017,385,96.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_056.basePlot.ltr","39_400",400,2017,176,44
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_056.basePlot.ltr","23_400",400,2017,363,90.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_057.basePlot.ltr","41_400",400,2017,385,96.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_057.basePlot.ltr","23_400",400,2017,400,100
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_058.basePlot.ltr","23_400",400,2017,310,77.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_058.basePlot.ltr","41_400",400,2017,386,96.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_059.basePlot.ltr","39_400",400,2017,269,67.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_059.basePlot.ltr","21_400",400,2017,190,47.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_060.basePlot.ltr","23_400",400,2017,345,86.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_060.basePlot.ltr","41_400",400,2017,375,93.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_061.basePlot.ltr","41_400",400,2017,331,82.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_061.basePlot.ltr","23_400",400,2017,378,94.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_062.basePlot.ltr","39_400",400,2017,0,0
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_062.basePlot.ltr","21_400",400,2017,0,0
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_063.basePlot.ltr","39_400",400,2017,359,89.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_063.basePlot.ltr","23_400",400,2017,389,97.25
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_064.basePlot.ltr","23_400",400,2017,372,93
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_064.basePlot.ltr","39_400",400,2017,343,85.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_065.basePlot.ltr","21_400",400,2017,370,92.5
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_065.basePlot.ltr","23_400",400,2017,312,78
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_066.basePlot.ltr","21_400",400,2017,323,80.75
"2017-10-05T16:00:00.000Z","2017-10-26T15:00:00.000Z","GRSM","GRSM_066.basePlot.ltr","39_400",400,2017,317,79.25
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_061.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_061.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_062.basePlot.ltr","39_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_062.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_063.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_063.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_064.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_064.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_065.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_065.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_066.basePlot.ltr","41_400",400,2017,390,97.5
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_066.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_067.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_067.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_068.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_068.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_069.basePlot.ltr","39_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_069.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_070.basePlot.ltr","21_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_070.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_071.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_071.basePlot.ltr","21_400",400,2017,394,98.5
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_072.basePlot.ltr","39_400",400,2017,394,98.5
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_072.basePlot.ltr","21_400",400,2017,362,90.5
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_073.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_073.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_074.basePlot.ltr","23_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_074.basePlot.ltr","41_400",400,2017,379,94.75
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_075.basePlot.ltr","39_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_075.basePlot.ltr","41_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_076.basePlot.ltr","39_400",400,2017,400,100
"2017-08-05T16:00:00.000Z","2017-08-05T16:00:00.000Z","MLBS","MLBS_076.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_037.basePlot.ltr","21_400",400,2017,390,97.5
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_037.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_038.basePlot.ltr","39_400",400,2017,339,84.75
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_038.basePlot.ltr","21_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_039.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_039.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_040.basePlot.ltr","21_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_040.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_041.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_041.basePlot.ltr","21_400",400,2017,399,99.75
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_042.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_042.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_043.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_043.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_044.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_044.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_045.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_045.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_046.basePlot.ltr","21_400",400,2017,380,95
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_046.basePlot.ltr","39_400",400,2017,368,92
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_047.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_047.basePlot.ltr","21_400",400,2017,387,96.75
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_048.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_048.basePlot.ltr","41_400",400,2017,395,98.75
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_049.basePlot.ltr","23_400",400,2017,348,87
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_049.basePlot.ltr","39_400",400,2017,333,83.25
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_050.basePlot.ltr","21_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_050.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_051.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_051.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_052.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_052.basePlot.ltr","39_400",400,2017,377,94.25
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_053.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_053.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_054.basePlot.ltr","39_400",400,2017,381,95.25
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_054.basePlot.ltr","21_400",400,2017,388,97
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_055.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_055.basePlot.ltr","39_400",400,2017,376,94
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_056.basePlot.ltr","39_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_056.basePlot.ltr","41_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_059.basePlot.ltr","23_400",400,2017,400,100
"2017-05-15T13:00:00.000Z","2017-05-26T13:00:00.000Z","DELA","DELA_059.basePlot.ltr","39_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_061.basePlot.ltr","21_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_061.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_062.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_062.basePlot.ltr","23_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_063.basePlot.ltr","39_400",400,2017,382,95.5
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_063.basePlot.ltr","23_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_064.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_064.basePlot.ltr","23_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_065.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_065.basePlot.ltr","23_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_066.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_066.basePlot.ltr","39_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_067.basePlot.ltr","41_400",400,2017,399,99.75
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_067.basePlot.ltr","21_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_068.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_068.basePlot.ltr","39_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_068.basePlot.ltr","39_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_069.basePlot.ltr","21_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_069.basePlot.ltr","23_400",400,2017,380,95
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_069.basePlot.ltr","39_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_070.basePlot.ltr","41_400",400,2017,400,100
"2017-05-25T14:00:00.000Z","2017-05-25T14:00:00.000Z","LENO","LENO_070.basePlot.ltr","21_400",400,2017,386,96.5
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_042.basePlot.ltr","39_400",400,2017,304,76
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_042.basePlot.ltr","23_400",400,2017,319,79.75
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_043.basePlot.ltr","41_400",400,2017,350,87.5
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_043.basePlot.ltr","23_400",400,2017,346,86.5
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_044.basePlot.ltr","23_400",400,2017,394,98.5
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_044.basePlot.ltr","39_400",400,2017,396,99
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_045.basePlot.ltr","39_400",400,2017,388,97
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_045.basePlot.ltr","41_400",400,2017,373,93.25
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_046.basePlot.ltr","23_400",400,2017,400,100
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_046.basePlot.ltr","21_400",400,2017,394,98.5
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_047.basePlot.ltr","41_400",400,2017,317,79.25
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_047.basePlot.ltr","21_400",400,2017,400,100
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_048.basePlot.ltr","21_400",400,2017,360,90
"2017-05-14T13:00:00.000Z","2017-05-14T13:00:00.000Z","TALL","TALL_048.basePlot.ltr","39_400",400,2017,313,78.25
