"siteID","namedLocation","subplotID","targetTaxaPresent","easting","northing","utmZone","E_add","N_add","easting_calc","northing_calc","plotArea","CHM_area","CHM_percent"
"JERC","JERC_049.basePlot.ltr","39","Y","741630.63826","3454148.93436","16N",-10,10,741620.63826,3454158.93436,400,NA,NA
"JERC","JERC_049.basePlot.ltr","21","Y","741630.63826","3454148.93436","16N",-10,-10,741620.63826,3454138.93436,400,NA,NA
"JERC","JERC_050.basePlot.ltr","23","Y","741239.61452","3454179.57591","16N",10,-10,741249.61452,3454169.57591,400,NA,NA
"JERC","JERC_050.basePlot.ltr","21","Y","741239.61452","3454179.57591","16N",-10,-10,741229.61452,3454169.57591,400,NA,NA
"JERC","JERC_051.basePlot.ltr","39","Y","741600.88743","3454481.39732","16N",-10,10,741590.88743,3454491.39732,400,NA,NA
"JERC","JERC_051.basePlot.ltr","21","Y","741600.88743","3454481.39732","16N",-10,-10,741590.88743,3454471.39732,400,NA,NA
"JERC","JERC_052.basePlot.ltr","39","Y","741630.43059","3454029.11707","16N",-10,10,741620.43059,3454039.11707,400,NA,NA
"JERC","JERC_052.basePlot.ltr","21","Y","741630.43059","3454029.11707","16N",-10,-10,741620.43059,3454019.11707,400,NA,NA
"JERC","JERC_053.basePlot.ltr","21","Y","741689.75493","3453879.15929","16N",-10,-10,741679.75493,3453869.15929,400,NA,NA
"JERC","JERC_053.basePlot.ltr","41","Y","741689.75493","3453879.15929","16N",10,10,741699.75493,3453889.15929,400,NA,NA
"JERC","JERC_054.basePlot.ltr","21","Y","741179.28572","3454298.783","16N",-10,-10,741169.28572,3454288.783,400,NA,NA
"JERC","JERC_054.basePlot.ltr","39","Y","741179.28572","3454298.783","16N",-10,10,741169.28572,3454308.783,400,NA,NA
"JERC","JERC_055.basePlot.ltr","39","Y","741539.07974","3453879.03141","16N",-10,10,741529.07974,3453889.03141,400,NA,NA
"JERC","JERC_055.basePlot.ltr","41","Y","741539.07974","3453879.03141","16N",10,10,741549.07974,3453889.03141,400,NA,NA
"JERC","JERC_056.basePlot.ltr","41","Y","741420.50606","3453938.77093","16N",10,10,741430.50606,3453948.77093,400,NA,NA
"JERC","JERC_056.basePlot.ltr","39","Y","741420.50606","3453938.77093","16N",-10,10,741410.50606,3453948.77093,400,NA,NA
"JERC","JERC_056.basePlot.ltr","41","N","741420.50606","3453938.77093","16N",10,10,741430.50606,3453948.77093,400,NA,NA
"JERC","JERC_057.basePlot.ltr","23","Y","741090.35483","3454630.22388","16N",10,-10,741100.35483,3454620.22388,400,NA,NA
"JERC","JERC_057.basePlot.ltr","41","Y","741090.35483","3454630.22388","16N",10,10,741100.35483,3454640.22388,400,NA,NA
"JERC","JERC_058.basePlot.ltr","23","Y","741809.60832","3453938.26621","16N",10,-10,741819.60832,3453928.26621,400,NA,NA
"JERC","JERC_058.basePlot.ltr","21","Y","741809.60832","3453938.26621","16N",-10,-10,741799.60832,3453928.26621,400,NA,NA
"JERC","JERC_059.basePlot.ltr","39","Y","741781.02938","3454327.44515","16N",-10,10,741771.02938,3454337.44515,400,NA,NA
"JERC","JERC_059.basePlot.ltr","41","Y","741781.02938","3454327.44515","16N",10,10,741791.02938,3454337.44515,400,NA,NA
"JERC","JERC_060.basePlot.ltr","41","Y","741510.79716","3454388.80601","16N",10,10,741520.79716,3454398.80601,400,NA,NA
"JERC","JERC_060.basePlot.ltr","23","Y","741510.79716","3454388.80601","16N",10,-10,741520.79716,3454378.80601,400,NA,NA
"JERC","JERC_061.basePlot.ltr","23","Y","741510.33572","3454030.46752","16N",10,-10,741520.33572,3454020.46752,400,NA,NA
"JERC","JERC_061.basePlot.ltr","21","Y","741510.33572","3454030.46752","16N",-10,-10,741500.33572,3454020.46752,400,NA,NA
"JERC","JERC_062.basePlot.ltr","41","Y","741360.95663","3454177.80736","16N",10,10,741370.95663,3454187.80736,400,NA,NA
"JERC","JERC_062.basePlot.ltr","39","Y","741360.95663","3454177.80736","16N",-10,10,741350.95663,3454187.80736,400,NA,NA
"JERC","JERC_063.basePlot.ltr","21","Y","741749.70503","3454059.36638","16N",-10,-10,741739.70503,3454049.36638,400,NA,NA
"JERC","JERC_063.basePlot.ltr","23","Y","741749.70503","3454059.36638","16N",10,-10,741759.70503,3454049.36638,400,NA,NA
"JERC","JERC_064.basePlot.ltr","39","Y","741388.92776","3454600.89781","16N",-10,10,741378.92776,3454610.89781,400,NA,NA
"JERC","JERC_064.basePlot.ltr","21","Y","741388.92776","3454600.89781","16N",-10,-10,741378.92776,3454590.89781,400,NA,NA
"JERC","JERC_065.basePlot.ltr","39","Y","741509.74579","3454567.72406","16N",-10,10,741499.74579,3454577.72406,400,NA,NA
"JERC","JERC_065.basePlot.ltr","23","Y","741509.74579","3454567.72406","16N",10,-10,741519.74579,3454557.72406,400,NA,NA
"JERC","JERC_066.basePlot.ltr","21","Y","741661.00261","3454267.77949","16N",-10,-10,741651.00261,3454257.77949,400,NA,NA
"JERC","JERC_066.basePlot.ltr","39","Y","741661.00261","3454267.77949","16N",-10,10,741651.00261,3454277.77949,400,NA,NA
"KONZ","KONZ_046.basePlot.ltr","31","Y","710650.73915","4331039.6593","14N",0,0,710650.73915,4331039.6593,400,NA,NA
"KONZ","KONZ_053.basePlot.ltr","31","Y","710468.73001","4330497.51535","14N",0,0,710468.73001,4330497.51535,400,NA,NA
"KONZ","KONZ_059.basePlot.ltr","31","Y","710560.79592","4331127.66028","14N",0,0,710560.79592,4331127.66028,400,NA,NA
"KONZ","KONZ_059.basePlot.ltr","31","Y","710560.79592","4331127.66028","14N",0,0,710560.79592,4331127.66028,400,NA,NA
"KONZ","KONZ_061.basePlot.ltr","31","Y","710950.83254","4330918.87162","14N",0,0,710950.83254,4330918.87162,400,NA,NA
"KONZ","KONZ_063.basePlot.ltr","31","Y","710679.51891","4330918.58376","14N",0,0,710679.51891,4330918.58376,400,NA,NA
"KONZ","KONZ_064.basePlot.ltr","31","Y","710529.22564","4330529.90452","14N",0,0,710529.22564,4330529.90452,400,NA,NA
"KONZ","KONZ_064.basePlot.ltr","31","Y","710529.22564","4330529.90452","14N",0,0,710529.22564,4330529.90452,400,NA,NA
"KONZ","KONZ_067.basePlot.ltr","31","Y","710559.94186","4331036.89025","14N",0,0,710559.94186,4331036.89025,400,NA,NA
"KONZ","KONZ_069.basePlot.ltr","31","Y","710890.53607","4331008.11012","14N",0,0,710890.53607,4331008.11012,400,NA,NA
"LENO","LENO_061.basePlot.ltr","21","Y","389949.34998","3525235.40563","16N",-10,-10,389939.34998,3525225.40563,400,NA,NA
"LENO","LENO_061.basePlot.ltr","41","Y","389949.34998","3525235.40563","16N",10,10,389959.34998,3525245.40563,400,NA,NA
"LENO","LENO_062.basePlot.ltr","41","Y","390093.99463","3525179.53362","16N",10,10,390103.99463,3525189.53362,400,NA,NA
"LENO","LENO_062.basePlot.ltr","23","Y","390093.99463","3525179.53362","16N",10,-10,390103.99463,3525169.53362,400,NA,NA
"LENO","LENO_063.basePlot.ltr","39","Y","390219.68038","3524996.37421","16N",-10,10,390209.68038,3525006.37421,400,NA,NA
"LENO","LENO_063.basePlot.ltr","23","Y","390219.68038","3524996.37421","16N",10,-10,390229.68038,3524986.37421,400,NA,NA
"LENO","LENO_064.basePlot.ltr","41","Y","390187.32126","3524872.66478","16N",10,10,390197.32126,3524882.66478,400,NA,NA
"LENO","LENO_064.basePlot.ltr","23","Y","390187.32126","3524872.66478","16N",10,-10,390197.32126,3524862.66478,400,NA,NA
"LENO","LENO_065.basePlot.ltr","41","Y","390034.57931","3525295.02366","16N",10,10,390044.57931,3525305.02366,400,NA,NA
"LENO","LENO_065.basePlot.ltr","23","Y","390034.57931","3525295.02366","16N",10,-10,390044.57931,3525285.02366,400,NA,NA
"LENO","LENO_066.basePlot.ltr","41","Y","390067.4775","3524814.96798","16N",10,10,390077.4775,3524824.96798,400,NA,NA
"LENO","LENO_066.basePlot.ltr","39","Y","390067.4775","3524814.96798","16N",-10,10,390057.4775,3524824.96798,400,NA,NA
"LENO","LENO_067.basePlot.ltr","41","Y","390337.32509","3525176.26689","16N",10,10,390347.32509,3525186.26689,400,NA,NA
"LENO","LENO_067.basePlot.ltr","21","Y","390337.32509","3525176.26689","16N",-10,-10,390327.32509,3525166.26689,400,NA,NA
"LENO","LENO_068.basePlot.ltr","41","Y","390215.87317","3525144.74928","16N",10,10,390225.87317,3525154.74928,400,NA,NA
"LENO","LENO_068.basePlot.ltr","39","Y","390215.87317","3525144.74928","16N",-10,10,390205.87317,3525154.74928,400,NA,NA
"LENO","LENO_068.basePlot.ltr","39","Y","390215.87317","3525144.74928","16N",-10,10,390205.87317,3525154.74928,400,NA,NA
"LENO","LENO_069.basePlot.ltr","21","Y","389945.63304","3524694.32389","16N",-10,-10,389935.63304,3524684.32389,400,NA,NA
"LENO","LENO_069.basePlot.ltr","23","Y","389945.63304","3524694.32389","16N",10,-10,389955.63304,3524684.32389,400,NA,NA
"LENO","LENO_069.basePlot.ltr","39","Y","389945.63304","3524694.32389","16N",-10,10,389935.63304,3524704.32389,400,NA,NA
"LENO","LENO_070.basePlot.ltr","41","Y","390064.46801","3524692.94028","16N",10,10,390074.46801,3524702.94028,400,NA,NA
"LENO","LENO_070.basePlot.ltr","21","Y","390064.46801","3524692.94028","16N",-10,-10,390054.46801,3524682.94028,400,NA,NA
"MLBS","MLBS_061.basePlot.ltr","23","Y","542514.77845","4136762.75581","17N",10,-10,542524.77845,4136752.75581,400,NA,NA
"MLBS","MLBS_061.basePlot.ltr","41","Y","542514.77845","4136762.75581","17N",10,10,542524.77845,4136772.75581,400,NA,NA
"MLBS","MLBS_062.basePlot.ltr","39","Y","541944.70566","4136493.05424","17N",-10,10,541934.70566,4136503.05424,400,NA,NA
"MLBS","MLBS_062.basePlot.ltr","23","Y","541944.70566","4136493.05424","17N",10,-10,541954.70566,4136483.05424,400,NA,NA
"MLBS","MLBS_063.basePlot.ltr","41","Y","541794.32843","4136853.97853","17N",10,10,541804.32843,4136863.97853,400,NA,NA
"MLBS","MLBS_063.basePlot.ltr","23","Y","541794.32843","4136853.97853","17N",10,-10,541804.32843,4136843.97853,400,NA,NA
"MLBS","MLBS_064.basePlot.ltr","21","Y","542482.26887","4136643.99111","17N",-10,-10,542472.26887,4136633.99111,400,NA,NA
"MLBS","MLBS_064.basePlot.ltr","41","Y","542482.26887","4136643.99111","17N",10,10,542492.26887,4136653.99111,400,NA,NA
"MLBS","MLBS_065.basePlot.ltr","21","Y","542062.02542","4136404.55581","17N",-10,-10,542052.02542,4136394.55581,400,NA,NA
"MLBS","MLBS_065.basePlot.ltr","41","Y","542062.02542","4136404.55581","17N",10,10,542072.02542,4136414.55581,400,NA,NA
"MLBS","MLBS_066.basePlot.ltr","41","Y","541975.25655","4136791.86918","17N",10,10,541985.25655,4136801.86918,400,NA,NA
"MLBS","MLBS_066.basePlot.ltr","23","Y","541975.25655","4136791.86918","17N",10,-10,541985.25655,4136781.86918,400,NA,NA
"MLBS","MLBS_067.basePlot.ltr","41","Y","541851.54004","4136974.41738","17N",10,10,541861.54004,4136984.41738,400,NA,NA
"MLBS","MLBS_067.basePlot.ltr","21","Y","541851.54004","4136974.41738","17N",-10,-10,541841.54004,4136964.41738,400,NA,NA
"MLBS","MLBS_068.basePlot.ltr","21","Y","541762.3746","4136675.19878","17N",-10,-10,541752.3746,4136665.19878,400,NA,NA
"MLBS","MLBS_068.basePlot.ltr","23","Y","541762.3746","4136675.19878","17N",10,-10,541772.3746,4136665.19878,400,NA,NA
"MLBS","MLBS_069.basePlot.ltr","39","Y","542244.03165","4136884.64167","17N",-10,10,542234.03165,4136894.64167,400,NA,NA
"MLBS","MLBS_069.basePlot.ltr","21","Y","542244.03165","4136884.64167","17N",-10,-10,542234.03165,4136874.64167,400,NA,NA
"MLBS","MLBS_070.basePlot.ltr","21","Y","541914.91368","4136642.67928","17N",-10,-10,541904.91368,4136632.67928,400,NA,NA
"MLBS","MLBS_070.basePlot.ltr","41","Y","541914.91368","4136642.67928","17N",10,10,541924.91368,4136652.67928,400,NA,NA
"MLBS","MLBS_071.basePlot.ltr","23","Y","542126.54258","4136761.78804","17N",10,-10,542136.54258,4136751.78804,400,NA,NA
"MLBS","MLBS_071.basePlot.ltr","21","Y","542126.54258","4136761.78804","17N",-10,-10,542116.54258,4136751.78804,400,NA,NA
"MLBS","MLBS_072.basePlot.ltr","39","Y","542033.61807","4136612.87684","17N",-10,10,542023.61807,4136622.87684,400,NA,NA
"MLBS","MLBS_072.basePlot.ltr","21","Y","542033.61807","4136612.87684","17N",-10,-10,542023.61807,4136602.87684,400,NA,NA
"MLBS","MLBS_073.basePlot.ltr","41","Y","541971.63279","4136914.00048","17N",10,10,541981.63279,4136924.00048,400,NA,NA
"MLBS","MLBS_073.basePlot.ltr","23","Y","541971.63279","4136914.00048","17N",10,-10,541981.63279,4136904.00048,400,NA,NA
"MLBS","MLBS_074.basePlot.ltr","23","Y","542089.87468","4136887.41394","17N",10,-10,542099.87468,4136877.41394,400,NA,NA
"MLBS","MLBS_074.basePlot.ltr","41","Y","542089.87468","4136887.41394","17N",10,10,542099.87468,4136897.41394,400,NA,NA
"MLBS","MLBS_075.basePlot.ltr","39","Y","542183.33513","4136403.17026","17N",-10,10,542173.33513,4136413.17026,400,NA,NA
"MLBS","MLBS_075.basePlot.ltr","41","Y","542183.33513","4136403.17026","17N",10,10,542193.33513,4136413.17026,400,NA,NA
"MLBS","MLBS_076.basePlot.ltr","39","Y","542391.66788","4136736.16941","17N",-10,10,542381.66788,4136746.16941,400,NA,NA
"MLBS","MLBS_076.basePlot.ltr","23","Y","542391.66788","4136736.16941","17N",10,-10,542401.66788,4136726.16941,400,NA,NA
"NIWO","NIWO_040.basePlot.ltr","31","Y","450123.0828","4433086.91905","13N",0,0,450123.0828,4433086.91905,400,NA,NA
"NIWO","NIWO_041.basePlot.ltr","31","Y","450274.78662","4433508.37867","13N",0,0,450274.78662,4433508.37867,400,NA,NA
"NIWO","NIWO_041.basePlot.ltr","31","Y","450274.78662","4433508.37867","13N",0,0,450274.78662,4433508.37867,400,NA,NA
"NIWO","NIWO_046.basePlot.ltr","31","Y","450003.38834","4433266.85502","13N",0,0,450003.38834,4433266.85502,400,NA,NA
"NIWO","NIWO_046.basePlot.ltr","31","Y","450003.38834","4433266.85502","13N",0,0,450003.38834,4433266.85502,400,NA,NA
"NIWO","NIWO_047.basePlot.ltr","31","Y","450155.60734","4433987.22403","13N",0,0,450155.60734,4433987.22403,400,NA,NA
"NIWO","NIWO_051.basePlot.ltr","31","Y","450064.15673","4433297.64541","13N",0,0,450064.15673,4433297.64541,400,NA,NA
"NIWO","NIWO_051.basePlot.ltr","31","Y","450064.15673","4433297.64541","13N",0,0,450064.15673,4433297.64541,400,NA,NA
"NIWO","NIWO_057.basePlot.ltr","31","Y","450093.106","4433146.6103","13N",0,0,450093.106,4433146.6103,400,NA,NA
"NIWO","NIWO_057.basePlot.ltr","31","Y","450093.106","4433146.6103","13N",0,0,450093.106,4433146.6103,400,NA,NA
"NIWO","NIWO_058.basePlot.ltr","31","Y","449913.97753","4433329.7134","13N",0,0,449913.97753,4433329.7134,400,NA,NA
"NIWO","NIWO_058.basePlot.ltr","31","Y","449913.97753","4433329.7134","13N",0,0,449913.97753,4433329.7134,400,NA,NA
"NIWO","NIWO_061.basePlot.ltr","31","Y","450004.95501","4433206.79536","13N",0,0,450004.95501,4433206.79536,400,NA,NA
"NIWO","NIWO_061.basePlot.ltr","31","Y","450004.95501","4433206.79536","13N",0,0,450004.95501,4433206.79536,400,NA,NA
"NIWO","NIWO_062.basePlot.ltr","31","Y","450034.56795","4433597.64287","13N",0,0,450034.56795,4433597.64287,400,NA,NA
"NIWO","NIWO_062.basePlot.ltr","31","Y","450034.56795","4433597.64287","13N",0,0,450034.56795,4433597.64287,400,NA,NA
"NIWO","NIWO_063.basePlot.ltr","31","Y","450095.17401","4433357.4909","13N",0,0,450095.17401,4433357.4909,400,NA,NA
"NIWO","NIWO_063.basePlot.ltr","31","Y","450095.17401","4433357.4909","13N",0,0,450095.17401,4433357.4909,400,NA,NA
"NIWO","NIWO_064.basePlot.ltr","31","Y","450184.50474","4433178.19943","13N",0,0,450184.50474,4433178.19943,400,NA,NA
"NIWO","NIWO_064.basePlot.ltr","31","Y","450184.50474","4433178.19943","13N",0,0,450184.50474,4433178.19943,400,NA,NA
"NIWO","NIWO_067.basePlot.ltr","31","Y","450096.78832","4433447.38784","13N",0,0,450096.78832,4433447.38784,400,NA,NA
"ORNL","ORNL_036.basePlot.ltr","39","Y","744904.97112","3983524.32812","16N",-10,10,744894.97112,3983534.32812,400,NA,NA
"ORNL","ORNL_036.basePlot.ltr","21","Y","744904.97112","3983524.32812","16N",-10,-10,744894.97112,3983514.32812,400,NA,NA
"ORNL","ORNL_037.basePlot.ltr","21","Y","745143.90207","3983285.14676","16N",-10,-10,745133.90207,3983275.14676,400,NA,NA
"ORNL","ORNL_037.basePlot.ltr","41","Y","745143.90207","3983285.14676","16N",10,10,745153.90207,3983295.14676,400,NA,NA
"ORNL","ORNL_043.basePlot.ltr","39","Y","744635.13734","3983349.92376","16N",-10,10,744625.13734,3983359.92376,400,NA,NA
"ORNL","ORNL_043.basePlot.ltr","41","Y","744635.13734","3983349.92376","16N",10,10,744645.13734,3983359.92376,400,NA,NA
"ORNL","ORNL_045.basePlot.ltr","41","Y","744935.42772","3983620.22613","16N",10,10,744945.42772,3983630.22613,400,NA,NA
"ORNL","ORNL_045.basePlot.ltr","39","Y","744935.42772","3983620.22613","16N",-10,10,744925.42772,3983630.22613,400,NA,NA
"ORNL","ORNL_046.basePlot.ltr","39","Y","744755.47812","3983407.90438","16N",-10,10,744745.47812,3983417.90438,400,NA,NA
"ORNL","ORNL_046.basePlot.ltr","41","Y","744755.47812","3983407.90438","16N",10,10,744765.47812,3983417.90438,400,NA,NA
"ORNL","ORNL_049.basePlot.ltr","39","Y","745384.63614","3983466.97195","16N",-10,10,745374.63614,3983476.97195,400,NA,NA
"ORNL","ORNL_049.basePlot.ltr","21","Y","745384.63614","3983466.97195","16N",-10,-10,745374.63614,3983456.97195,400,NA,NA
"ORNL","ORNL_050.basePlot.ltr","21","Y","745086.09468","3983765.55639","16N",-10,-10,745076.09468,3983755.55639,400,NA,NA
"ORNL","ORNL_050.basePlot.ltr","41","Y","745086.09468","3983765.55639","16N",10,10,745096.09468,3983775.55639,400,NA,NA
"ORNL","ORNL_051.basePlot.ltr","23","Y","744935.04707","3983196.49047","16N",10,-10,744945.04707,3983186.49047,400,NA,NA
"ORNL","ORNL_051.basePlot.ltr","41","Y","744935.04707","3983196.49047","16N",10,10,744945.04707,3983206.49047,400,NA,NA
"ORNL","ORNL_052.basePlot.ltr","21","Y","745293.30664","3983197.59546","16N",-10,-10,745283.30664,3983187.59546,400,NA,NA
"ORNL","ORNL_052.basePlot.ltr","39","Y","745293.30664","3983197.59546","16N",-10,10,745283.30664,3983207.59546,400,NA,NA
"ORNL","ORNL_053.basePlot.ltr","21","Y","744664.77767","3983497.98603","16N",-10,-10,744654.77767,3983487.98603,400,NA,NA
"ORNL","ORNL_053.basePlot.ltr","41","Y","744664.77767","3983497.98603","16N",10,10,744674.77767,3983507.98603,400,NA,NA
"ORNL","ORNL_054.basePlot.ltr","23","Y","744996.12571","3983706.30734","16N",10,-10,745006.12571,3983696.30734,400,NA,NA
"ORNL","ORNL_054.basePlot.ltr","39","Y","744996.12571","3983706.30734","16N",-10,10,744986.12571,3983716.30734,400,NA,NA
"ORNL","ORNL_055.basePlot.ltr","41","Y","745057.02002","3983014.56509","16N",10,10,745067.02002,3983024.56509,400,NA,NA
"ORNL","ORNL_055.basePlot.ltr","21","Y","745057.02002","3983014.56509","16N",-10,-10,745047.02002,3983004.56509,400,NA,NA
"ORNL","ORNL_056.basePlot.ltr","41","Y","745147.26546","3983167.76103","16N",10,10,745157.26546,3983177.76103,400,NA,NA
"ORNL","ORNL_056.basePlot.ltr","23","Y","745147.26546","3983167.76103","16N",10,-10,745157.26546,3983157.76103,400,NA,NA
"ORNL","ORNL_057.basePlot.ltr","21","Y","745263.90327","3983468.48852","16N",-10,-10,745253.90327,3983458.48852,400,NA,NA
"ORNL","ORNL_057.basePlot.ltr","39","Y","745263.90327","3983468.48852","16N",-10,10,745253.90327,3983478.48852,400,NA,NA
"ORNL","ORNL_058.basePlot.ltr","41","Y","744755.35507","3983285.86924","16N",10,10,744765.35507,3983295.86924,400,NA,NA
"ORNL","ORNL_058.basePlot.ltr","39","Y","744755.35507","3983285.86924","16N",-10,10,744745.35507,3983295.86924,400,NA,NA
"ORNL","ORNL_059.basePlot.ltr","23","Y","744786.98483","3983586.11078","16N",10,-10,744796.98483,3983576.11078,400,NA,NA
"ORNL","ORNL_059.basePlot.ltr","21","Y","744786.98483","3983586.11078","16N",-10,-10,744776.98483,3983576.11078,400,NA,NA
"ORNL","ORNL_060.basePlot.ltr","21","Y","744665.32575","3983225.29005","16N",-10,-10,744655.32575,3983215.29005,400,NA,NA
"ORNL","ORNL_060.basePlot.ltr","39","Y","744665.32575","3983225.29005","16N",-10,10,744655.32575,3983235.29005,400,NA,NA
"ORNL","ORNL_061.basePlot.ltr","41","Y","744873.93203","3983410.42576","16N",10,10,744883.93203,3983420.42576,400,NA,NA
"ORNL","ORNL_061.basePlot.ltr","39","Y","744873.93203","3983410.42576","16N",-10,10,744863.93203,3983420.42576,400,NA,NA
"ORNL","ORNL_062.basePlot.ltr","23","Y","745296.4019","3983015.46621","16N",10,-10,745306.4019,3983005.46621,400,NA,NA
"ORNL","ORNL_062.basePlot.ltr","21","Y","745296.4019","3983015.46621","16N",-10,-10,745286.4019,3983005.46621,400,NA,NA
"ORNL","ORNL_063.basePlot.ltr","39","Y","745473.02248","3983527.95739","16N",-10,10,745463.02248,3983537.95739,400,NA,NA
"ORNL","ORNL_063.basePlot.ltr","23","Y","745473.02248","3983527.95739","16N",10,-10,745483.02248,3983517.95739,400,NA,NA
"OSBS","OSBS_025.basePlot.ltr","21","Y","403603.08512","3285057.7246","17N",-10,-10,403593.08512,3285047.7246,400,NA,NA
"OSBS","OSBS_025.basePlot.ltr","41","Y","403603.08512","3285057.7246","17N",10,10,403613.08512,3285067.7246,400,NA,NA
"OSBS","OSBS_025.basePlot.ltr","23","Y","403603.08512","3285057.7246","17N",10,-10,403613.08512,3285047.7246,400,NA,NA
"OSBS","OSBS_026.basePlot.ltr","41","Y","404023.45859","3285244.38832","17N",10,10,404033.45859,3285254.38832,400,NA,NA
"OSBS","OSBS_026.basePlot.ltr","21","Y","404023.45859","3285244.38832","17N",-10,-10,404013.45859,3285234.38832,400,NA,NA
"OSBS","OSBS_027.basePlot.ltr","41","Y","404021.24626","3285065.43362","17N",10,10,404031.24626,3285075.43362,400,NA,NA
"OSBS","OSBS_027.basePlot.ltr","39","Y","404021.24626","3285065.43362","17N",-10,10,404011.24626,3285075.43362,400,NA,NA
"OSBS","OSBS_028.basePlot.ltr","41","Y","403661.76459","3284399.61527","17N",10,10,403671.76459,3284409.61527,400,NA,NA
"OSBS","OSBS_028.basePlot.ltr","23","Y","403661.76459","3284399.61527","17N",10,-10,403671.76459,3284389.61527,400,NA,NA
"OSBS","OSBS_029.basePlot.ltr","21","Y","404231.89809","3285122.91718","17N",-10,-10,404221.89809,3285112.91718,400,NA,NA
"OSBS","OSBS_029.basePlot.ltr","39","Y","404231.89809","3285122.91718","17N",-10,10,404221.89809,3285132.91718,400,NA,NA
"OSBS","OSBS_030.basePlot.ltr","41","Y","403482.6163","3284788.03037","17N",10,10,403492.6163,3284798.03037,400,NA,NA
"OSBS","OSBS_030.basePlot.ltr","39","Y","403482.6163","3284788.03037","17N",-10,10,403472.6163,3284798.03037,400,NA,NA
"OSBS","OSBS_031.basePlot.ltr","41","Y","404111.37597","3284732.20225","17N",10,10,404121.37597,3284742.20225,400,NA,NA
"OSBS","OSBS_031.basePlot.ltr","23","Y","404111.37597","3284732.20225","17N",10,-10,404121.37597,3284722.20225,400,NA,NA
"OSBS","OSBS_032.basePlot.ltr","21","Y","404111.51545","3284850.11303","17N",-10,-10,404101.51545,3284840.11303,400,NA,NA
"OSBS","OSBS_032.basePlot.ltr","39","Y","404111.51545","3284850.11303","17N",-10,10,404101.51545,3284860.11303,400,NA,NA
"OSBS","OSBS_033.basePlot.ltr","41","Y","404261.50885","3284851.82091","17N",10,10,404271.50885,3284861.82091,400,NA,NA
"OSBS","OSBS_033.basePlot.ltr","21","Y","404261.50885","3284851.82091","17N",-10,-10,404251.50885,3284841.82091,400,NA,NA
"OSBS","OSBS_034.basePlot.ltr","41","Y","404382.3429","3284702.28974","17N",10,10,404392.3429,3284712.28974,400,NA,NA
"OSBS","OSBS_034.basePlot.ltr","21","Y","404382.3429","3284702.28974","17N",-10,-10,404372.3429,3284692.28974,400,NA,NA
"OSBS","OSBS_035.basePlot.ltr","23","Y","403483.61022","3284577.90759","17N",10,-10,403493.61022,3284567.90759,400,NA,NA
"OSBS","OSBS_035.basePlot.ltr","41","Y","403483.61022","3284577.90759","17N",10,10,403493.61022,3284587.90759,400,NA,NA
"OSBS","OSBS_036.basePlot.ltr","39","Y","404171.47278","3285004.3035","17N",-10,10,404161.47278,3285014.3035,400,NA,NA
"OSBS","OSBS_036.basePlot.ltr","41","Y","404171.47278","3285004.3035","17N",10,10,404181.47278,3285014.3035,400,NA,NA
"OSBS","OSBS_037.basePlot.ltr","39","Y","403782.83971","3284458.52717","17N",-10,10,403772.83971,3284468.52717,400,NA,NA
"OSBS","OSBS_037.basePlot.ltr","21","Y","403782.83971","3284458.52717","17N",-10,-10,403772.83971,3284448.52717,400,NA,NA
"OSBS","OSBS_038.basePlot.ltr","23","Y","403481.68888","3284938.5316","17N",10,-10,403491.68888,3284928.5316,400,NA,NA
"OSBS","OSBS_038.basePlot.ltr","41","Y","403481.68888","3284938.5316","17N",10,10,403491.68888,3284948.5316,400,NA,NA
"OSBS","OSBS_039.basePlot.ltr","41","Y","404142.57852","3285211.8944","17N",10,10,404152.57852,3285221.8944,400,NA,NA
"OSBS","OSBS_039.basePlot.ltr","21","Y","404142.57852","3285211.8944","17N",-10,-10,404132.57852,3285201.8944,400,NA,NA
"OSBS","OSBS_040.basePlot.ltr","39","Y","404260.96782","3284732.02968","17N",-10,10,404250.96782,3284742.02968,400,NA,NA
"OSBS","OSBS_040.basePlot.ltr","21","Y","404260.96782","3284732.02968","17N",-10,-10,404250.96782,3284722.02968,400,NA,NA
"OSBS","OSBS_041.basePlot.ltr","41","Y","403603.87688","3284576.76023","17N",10,10,403613.87688,3284586.76023,400,NA,NA
"OSBS","OSBS_041.basePlot.ltr","21","Y","403603.87688","3284576.76023","17N",-10,-10,403593.87688,3284566.76023,400,NA,NA
"OSBS","OSBS_041.basePlot.ltr","23","Y","403603.87688","3284576.76023","17N",10,-10,403613.87688,3284566.76023,400,NA,NA
"OSBS","OSBS_042.basePlot.ltr","41","Y","403602.67537","3285178.63248","17N",10,10,403612.67537,3285188.63248,400,NA,NA
"OSBS","OSBS_042.basePlot.ltr","21","Y","403602.67537","3285178.63248","17N",-10,-10,403592.67537,3285168.63248,400,NA,NA
"OSBS","OSBS_043.basePlot.ltr","39","Y","404321.24594","3285003.13268","17N",-10,10,404311.24594,3285013.13268,400,NA,NA
"OSBS","OSBS_043.basePlot.ltr","23","Y","404321.24594","3285003.13268","17N",10,-10,404331.24594,3284993.13268,400,NA,NA
"OSBS","OSBS_044.basePlot.ltr","41","Y","404022.98566","3284941.07911","17N",10,10,404032.98566,3284951.07911,400,NA,NA
"OSBS","OSBS_044.basePlot.ltr","39","Y","404022.98566","3284941.07911","17N",-10,10,404012.98566,3284951.07911,400,NA,NA
