"Name","Description","History","Start Date","Children","Plot type","Subtype Specification","Plot Size","Plot Dimensions","Reference Point Position","Decimal Latitude","Decimal Longitude","UTM Zone","UTM Easting","UTM Northing","Coordinate Uncertainty","Elevation","Elevation Uncertainty","Minimum Elevation","Maximum Elevation","Slope Gradient","Slope Aspect","NLCD Class","Soil Type Order"
"SOAP_057.basePlot.ltr","Plot ""SOAP_057"" at site ""SOAP""","History","2010-01-01T00:00:00.000Z","11","tower","","1600","40m x 40m","41","37.034931","-119.272777","11N","297855.09928","4101162.91773","0.22","1303.95","0.31","1295.84","","17.8","270","evergreenForest","Alfisols"
"SOAP_058.basePlot.ltr","Plot ""SOAP_058"" at site ""SOAP""","History","2010-01-01T00:00:00.000Z","11","tower","","1600","40m x 40m","41","37.033729","-119.263969","11N","298635.43609","4101010.85328","0.14","1204.73","0.17","1201.57","","4.12","225","evergreenForest","Alfisols"
"SOAP_059.basePlot.ltr","Plot ""SOAP_059"" at site ""SOAP""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.033569","-119.273065","11N","297825.86736","4101012.40528","0.1","1308.38","0.1","1302.91","","5.71","0","evergreenForest","Mollisols"
"SOAP_060.basePlot.ltr","Plot ""SOAP_060"" at site ""SOAP""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.030897","-119.270295","11N","298065.19733","4100710.03833","0.1","1242.66","0.11","1238.57","","9.7","315","shrubScrub","Mollisols"
"SOAP_061.basePlot.ltr","Plot ""SOAP_061"" at site ""SOAP""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.034146","-119.271407","11N","297974.88639","4101072.90336","0.1","1295.96","0.1","1289.21","","14.9","180","evergreenForest","Alfisols"
"SRER_042.basePlot.ltr","Plot ""SRER_042"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.912777","-110.833981","12N","515696.21849","3530779.76965","0.01","994.63","0.02","993.79","","0","0","shrubScrub","Aridisols"
"SRER_043.basePlot.ltr","Plot ""SRER_043"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.910099","-110.837175","12N","515394.68822","3530482.47907","0.01","993.4","0.02","992.14","","0","0","shrubScrub","Entisols"
"SRER_044.basePlot.ltr","Plot ""SRER_044"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.912792","-110.837172","12N","515394.52345","3530780.97459","0.1","989.72","0.1","989.24","","1.89","321.75","shrubScrub","Entisols"
"SRER_045.basePlot.ltr","Plot ""SRER_045"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.911703","-110.833349","12N","515756.15385","3530660.81798","0.1","997.82","0.1","995.66","","0","0","shrubScrub","Entisols"
"SRER_046.basePlot.ltr","Plot ""SRER_046"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.91142","-110.837484","12N","515365.25349","3530628.85631","0.01","990.91","0.02","990.33","","0","0","shrubScrub","Entisols"
"SRER_047.basePlot.ltr","Plot ""SRER_047"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.910358","-110.838435","12N","515275.5155","3530511.00865","0.01","990.6","0.02","989.91","","0","0","shrubScrub","Entisols"
"SRER_048.basePlot.ltr","Plot ""SRER_048"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.912989","-110.835872","12N","515517.39863","3530802.99568","0.1","991.05","0.1","989.36","","0","0","shrubScrub","Entisols"
"SRER_049.basePlot.ltr","Plot ""SRER_049"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.908475","-110.836829","12N","515427.67264","3530302.52236","0.01","996.45","0.02","995.66","","0","0","shrubScrub","Entisols"
"SRER_050.basePlot.ltr","Plot ""SRER_050"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.908444","-110.833989","12N","515696.19771","3530299.49401","0.01","1002.21","0.02","1001.51","","0","0","shrubScrub","Entisols"
"SRER_051.basePlot.ltr","Plot ""SRER_051"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.909262","-110.838125","12N","515305.00658","3530389.57056","0.01","992.85","0.02","992.02","","0","0","shrubScrub","Entisols"
"SRER_052.basePlot.ltr","Plot ""SRER_052"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.909531","-110.833359","12N","515755.57852","3530420.06965","0.01","1002.25","0.02","1001.44","","0","0","shrubScrub","Entisols"
"SRER_053.basePlot.ltr","Plot ""SRER_053"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.909824","-110.835912","12N","515514.14793","3530452.17784","0.1","996.69","0.1","996.16","","0","0","shrubScrub","Entisols"
"SRER_054.basePlot.ltr","Plot ""SRER_054"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.9117","-110.834628","12N","515635.23012","3530660.30024","0.1","995.53","0.1","994.82","","0","0","shrubScrub","Entisols"
"SRER_055.basePlot.ltr","Plot ""SRER_055"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.908716","-110.835571","12N","515546.57505","3530329.41479","0.01","997.61","0.02","997.33","","0","0","shrubScrub","Entisols"
"SRER_056.basePlot.ltr","Plot ""SRER_056"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.909547","-110.834623","12N","515636.06695","3530421.66008","0.01","999.84","0.02","999.17","","0","0","shrubScrub","Entisols"
"SRER_057.basePlot.ltr","Plot ""SRER_057"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.911574","-110.835883","12N","515516.59613","3530646.15391","0.1","994.13","0.1","993.16","","0","0","shrubScrub","Entisols"
"SRER_058.basePlot.ltr","Plot ""SRER_058"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.910884","-110.832717","12N","515816.04699","3530570.13115","0.1","999.98","0.1","998.32","","3.21","180","shrubScrub","Aridisols"
"SRER_059.basePlot.ltr","Plot ""SRER_059"" at site ""SRER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.910636","-110.833992","12N","515695.54196","3530542.45722","0.01","998.2","0.02","997.57","","0","0","shrubScrub","Entisols"
"STEI_046.basePlot.ltr","Plot ""STEI_046"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.504592","-89.586589","16N","297935.62341","5042261.18959","0.24","470.8","0.31","470.33","","0","0","deciduousForest","Spodosols"
"STEI_047.basePlot.ltr","Plot ""STEI_047"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.506178","-89.588573","16N","297786.31724","5042442.38301","0.25","472.61","0.28","469.76","","0","0","deciduousForest","Spodosols"
"STEI_048.basePlot.ltr","Plot ""STEI_048"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.509453","-89.587196","16N","297905.61191","5042802.75226","0.18","474.2","0.2","472.96","","0","0","deciduousForest","Spodosols"
"STEI_049.basePlot.ltr","Plot ""STEI_049"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.507857","-89.585575","16N","298026.5204","5042621.36383","0.21","475.08","0.18","474.3","","0.86","54.5","deciduousForest","Spodosols"
"STEI_050.basePlot.ltr","Plot ""STEI_050"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.508956","-89.584873","16N","298085.28883","5042741.69144","0.2","475.64","0.24","474.01","","0.92","116","deciduousForest","Spodosols"
"STEI_051.basePlot.ltr","Plot ""STEI_051"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.503823","-89.585001","16N","298056.92535","5042171.76105","0.11","470.79","0.15","470.78","","0.46","169","deciduousForest","Spodosols"
"STEI_052.basePlot.ltr","Plot ""STEI_052"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.505085","-89.588542","16N","297784.82298","5042320.87772","0.15","467.36","0.15","465.44","","2.23","48.2","deciduousForest","Spodosols"
"STEI_053.basePlot.ltr","Plot ""STEI_053"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.505661","-89.587394","16N","297876.56567","5042381.97723","0.15","471.69","0.17","470.35","","2.29","22.5","deciduousForest","Spodosols"
"STEI_054.basePlot.ltr","Plot ""STEI_054"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.509976","-89.585672","16N","298026.527","5042857.01903","0.3","475.54","0.41","472.83","","0","0","deciduousForest","Spodosols"
"STEI_055.basePlot.ltr","Plot ""STEI_055"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.504019","-89.588862","16N","297756.00553","5042203.25632","0.16","467.44","0.16","466.34","","0.29","99.9","deciduousForest","Spodosols"
"STEI_056.basePlot.ltr","Plot ""STEI_056"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.50752","-89.587891","16N","297844.39985","5042589.75508","0.26","475.35","0.33","471.95","","0","0","deciduousForest","Spodosols"
"STEI_057.basePlot.ltr","Plot ""STEI_057"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.507076","-89.584791","16N","298084.96814","5042532.62587","0.28","473.23","0.35","472.85","","0.23","201.6","deciduousForest","Spodosols"
"STEI_058.basePlot.ltr","Plot ""STEI_058"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.503506","-89.587322","16N","297874.47322","5042142.38553","0.33","473.18","0.75","469.02","","0","0","deciduousForest","Spodosols"
"STEI_059.basePlot.ltr","Plot ""STEI_059"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.508883","-89.588327","16N","297815.2247","5042742.27625","0.19","474.45","0.17","472.65","","0.74","126","deciduousForest","Spodosols"
"STEI_060.basePlot.ltr","Plot ""STEI_060"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.506757","-89.58706","16N","297906.58138","5042502.89673","0.17","472.44","0.27","472.4","","2.29","301.5","deciduousForest","Spodosols"
"STEI_061.basePlot.ltr","Plot ""STEI_061"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.50517","-89.5847","16N","298085.25815","5042320.64924","0.23","469.72","0.34","469.65","","0.57","359.5","mixedForest","Spodosols"
"STEI_062.basePlot.ltr","Plot ""STEI_062"" at site ""STEI""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.505974","-89.585482","16N","298027.04668","5042411.93727","0.21","472.88","0.34","472.28","","1.78","339","deciduousForest","Spodosols"
"STER_007.basePlot.ltr","Plot ""STER_007"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.461156","-103.030826","13N","666957.16248","4480805.27965","0.1","1362.31","0.1","1362.31","","0","0","cultivatedCrops","Mollisols"
"STER_008.basePlot.ltr","Plot ""STER_008"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.463042","-103.030411","13N","666987.67828","4481015.42892","0.1","1363.98","0.1","1363.53","","0","0","cultivatedCrops","Mollisols"
"STER_009.basePlot.ltr","Plot ""STER_009"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.462797","-103.031839","13N","666867.20707","4480985.53043","0.1","1361.13","0.1","1360.98","","0","0","cultivatedCrops","Mollisols"
"STER_010.basePlot.ltr","Plot ""STER_010"" at site ""STER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.460611","-103.030496","13N","666986.4935","4480745.4038","0.1","1363.06","0.1","1362.72","","0","0","cultivatedCrops","Mollisols"
"STER_011.basePlot.ltr","Plot ""STER_011"" at site ""STER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.461168","-103.031538","13N","666896.76179","4480805.26503","0.1","1362.57","0.1","1362.06","","0","0","cultivatedCrops","Mollisols"
"STER_012.basePlot.ltr","Plot ""STER_012"" at site ""STER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.460053","-103.029801","13N","667046.80628","4480684.77573","0.1","1363.7","0.1","1363.28","","0","0","cultivatedCrops","Mollisols"
"STER_013.basePlot.ltr","Plot ""STER_013"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.461739","-103.032235","13N","666836.24942","4480867.33359","0.1","1362.67","0.1","1362.29","","0","0","cultivatedCrops","Mollisols"
"STER_014.basePlot.ltr","Plot ""STER_014"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.462798","-103.031131","13N","666927.23495","4480986.98041","0.1","1361.52","0.1","1361.12","","0","0","cultivatedCrops","Mollisols"
"STER_015.basePlot.ltr","Plot ""STER_015"" at site ""STER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.460924","-103.032253","13N","666836.74035","4480776.82678","0.1","1363.08","0.1","1362.86","","0","0","cultivatedCrops","Mollisols"
"STER_016.basePlot.ltr","Plot ""STER_016"" at site ""STER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.463856","-103.030754","13N","666956.57958","4481105.14176","0.1","1360.58","0.1","1360.37","","0","0","cultivatedCrops","Mollisols"
"TALL_042.basePlot.ltr","Plot ""TALL_042"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.953943","-87.39696","16N","462898.27405","3646250.99325","0.1","125.2","0.12","117.94","","7.74","168.1","evergreenForest","Entisols"
"TALL_043.basePlot.ltr","Plot ""TALL_043"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.953402","-87.395678","16N","463017.87121","3646190.56694","0.13","140.97","0.16","136.88","","4.8","350.6","evergreenForest","Entisols"
"TALL_044.basePlot.ltr","Plot ""TALL_044"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","32.952869","-87.397606","16N","462837.44604","3646132.15696","0.14","129.14","0.16","122.3","","12.79","16","evergreenForest","Entisols"
"TALL_045.basePlot.ltr","Plot ""TALL_045"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.951777","-87.397297","16N","462865.87054","3646010.98848","0.1","137.61","0.1","136.28","","5.71","276","evergreenForest","Ultisols"
"TALL_046.basePlot.ltr","Plot ""TALL_046"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.951776","-87.395404","16N","463042.80418","3646010.21186","0.24","137.38","0.3","126.54","","0","0","evergreenForest","Entisols"
"TALL_047.basePlot.ltr","Plot ""TALL_047"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.951498","-87.398914","16N","462714.61638","3645980.62966","0.25","137.2","0.26","127","","3.6","247","evergreenForest","Entisols"
"TALL_048.basePlot.ltr","Plot ""TALL_048"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.9507","-87.396003","16N","462986.36868","3645891.13648","0.14","140.66","0.14","131.62","","10.37","348.6","evergreenForest","Ultisols"
"TALL_049.basePlot.ltr","Plot ""TALL_049"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.950699","-87.394729","16N","463105.44734","3645890.57868","0.11","133.64","0.14","130.41","","4.69","8.6","evergreenForest","Entisols"
"TALL_050.basePlot.ltr","Plot ""TALL_050"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.950434","-87.399209","16N","462686.59634","3645862.77873","0.15","133.74","0.2","125.26","","12.13","83.7","evergreenForest","Entisols"
"TALL_051.basePlot.ltr","Plot ""TALL_051"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","32.950156","-87.397294","16N","462865.47316","3645831.28285","0.13","116.77","0.12","116.35","","5.94","355.6","mixedForest","Entisols"
"TALL_052.basePlot.ltr","Plot ""TALL_052"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.949358","-87.395672","16N","463016.74798","3645742.2457","0.1","131.61","0.1","126.82","","7.52","105.1","evergreenForest","Ultisols"
"TALL_053.basePlot.ltr","Plot ""TALL_053"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.949102","-87.3944","16N","463135.53567","3645713.41961","0.21","121.37","0.43","118.06","","12.24","68.2","deciduousForest","Entisols"
"TALL_054.basePlot.ltr","Plot ""TALL_054"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","32.948795","-87.397268","16N","462867.33435","3645680.39282","0.11","123.25","0.12","113.8","","11.03","140","evergreenForest","Entisols"
"TALL_055.basePlot.ltr","Plot ""TALL_055"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.948542","-87.398562","16N","462746.27717","3645652.80204","0.16","104.87","0.16","98.09","","11.8","316","deciduousForest","Entisols"
"TALL_056.basePlot.ltr","Plot ""TALL_056"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.948033","-87.395989","16N","462986.5658","3645595.46718","0.13","128.51","0.18","120.29","","11.09","26.5","evergreenForest","Ultisols"
"TALL_057.basePlot.ltr","Plot ""TALL_057"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.947183","-87.397927","16N","462805.06213","3645501.91855","0.1","102.71","0.1","94.85","","14.36","10.2","evergreenForest","Entisols"
"TALL_058.basePlot.ltr","Plot ""TALL_058"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.946938","-87.396626","16N","462926.56743","3645474.29919","0.11","98.3","0.12","94.55","","5.99","318.7","deciduousForest","Entisols"
"TALL_059.basePlot.ltr","Plot ""TALL_059"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.946631","-87.395041","16N","463074.59393","3645439.70843","0.11","98.2","0.16","97.36","","3.89","21","deciduousForest","Entisols"
"TALL_060.basePlot.ltr","Plot ""TALL_060"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.952569","-87.398894","16N","462716.93537","3646099.35402","0.12","130.25","0.17","121.89","","10.81","242.8","evergreenForest","Entisols"
"TALL_061.basePlot.ltr","Plot ""TALL_061"" at site ""TALL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.948263","-87.399842","16N","462626.51694","3645622.32541","0.14","123.74","0.21","112.41","","0","0","evergreenForest","Entisols"
"TEAK_043.basePlot.ltr","Plot ""TEAK_043"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","36.999698","-119.011037","11N","321054.90595","4096729.25051","0.1","2141.82","0.1","2130.59","","11.31","135","evergreenForest","Entisols"
"TEAK_044.basePlot.ltr","Plot ""TEAK_044"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","37.003221","-119.010045","11N","321151.44204","4097118.27029","0.2","2132.99","0.42","2131.2","","3.89","0","evergreenForest","Entisols"
"TEAK_045.basePlot.ltr","Plot ""TEAK_045"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","36.997917","-119.00382","11N","321692.99771","4096518.09722","0.48","2136.97","0.47","2133.95","","4.46","315","evergreenForest","Entisols"
"TEAK_046.basePlot.ltr","Plot ""TEAK_046"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","37.006791","-119.007756","11N","321363.49215","4097510.06976","0.23","2151.17","0.34","2151.17","","4.35","315","evergreenForest","Entisols"
"TEAK_047.basePlot.ltr","Plot ""TEAK_047"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.005149","-119.009069","11N","321242.81035","4097330.35217","0.36","2143.34","0.68","2139.62","","9.15","45","evergreenForest","Entisols"
"TEAK_048.basePlot.ltr","Plot ""TEAK_048"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.00037","-119.002543","11N","321812.36954","4096787.87064","0.14","2180.98","0.16","2174.39","","11.48","315","evergreenForest","Entisols"
"TEAK_049.basePlot.ltr","Plot ""TEAK_049"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.000042","-119.006591","11N","321451.36751","4096759.06636","0.1","2152.49","0.1","2148.6","","5.71","102","evergreenForest","Entisols"
"TEAK_050.basePlot.ltr","Plot ""TEAK_050"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.004195","-119.016131","11N","320612.15328","4097237.79511","0.3","2148.93","0.75","2144.87","","5.71","0","evergreenForest","Entisols"
"TEAK_051.basePlot.ltr","Plot ""TEAK_051"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.002985","-119.007333","11N","321392.22384","4097086.99127","0.29","2143.98","0.59","2135.2","","0.11","180","evergreenForest","Entisols"
"TEAK_052.basePlot.ltr","Plot ""TEAK_052"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.008938","-119.009507","11N","321212.71334","4097751.57362","0.11","2162.58","0.12","2158.63","","4.46","0","evergreenForest","Entisols"
"TEAK_053.basePlot.ltr","Plot ""TEAK_053"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","11","tower","","1600","40m x 40m","41","37.004851","-119.010746","11N","321092.88335","4097300.44047","0.36","2133.33","1.01","2133.33","","0","0","evergreenForest","Entisols"
"TEAK_054.basePlot.ltr","Plot ""TEAK_054"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","36.99931","-119.001514","11N","321901.46749","4096668.33501","0.13","2188.62","0.21","2186.74","","3.78","45","evergreenForest","Entisols"
"TEAK_055.basePlot.ltr","Plot ""TEAK_055"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","36.99922","-119.005545","11N","321542.53028","4096665.90149","0.29","2158.7","0.32","2150.94","","6.84","220","evergreenForest","Entisols"
"TEAK_056.basePlot.ltr","Plot ""TEAK_056"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.002101","-119.010675","11N","321092.7542","4096995.18811","0.3","2142.61","0.5","2135.44","","1.78","270","evergreenForest","Entisols"
"TEAK_057.basePlot.ltr","Plot ""TEAK_057"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.004089","-119.008047","11N","321331.27141","4097210.82309","0.24","2140.34","0.31","2136.48","","1.55","270","evergreenForest","Entisols"
"TEAK_058.basePlot.ltr","Plot ""TEAK_058"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","36.998096","-119.007605","11N","321356.57565","4096545.05657","0.24","2125.56","0.23","2118.21","","15.64","106","evergreenForest","Entisols"
"TEAK_059.basePlot.ltr","Plot ""TEAK_059"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.001454","-119.004259","11N","321662.19446","4096911.35756","0.35","2142.3","0.88","2134.57","","11.59","45","evergreenForest","Entisols"
"TEAK_060.basePlot.ltr","Plot ""TEAK_060"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.000848","-119.005596","11N","321541.79842","4096846.62724","0.2","2147.39","0.32","2143.83","","5.71","270","evergreenForest","Entisols"
"TEAK_061.basePlot.ltr","Plot ""TEAK_061"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","37.001477","-119.001573","11N","321901.27391","4096908.87861","0.18","2163.29","0.22","2161.73","","4.57","270","evergreenForest","Entisols"
"TEAK_062.basePlot.ltr","Plot ""TEAK_062"" at site ""TEAK""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","37.000259","-119.008964","11N","321240.69962","4096787.59833","0.29","2130.33","0.63","2127.69","","3.43","315","evergreenForest","Entisols"
"TOOL_041.basePlot.ltr","Plot ""TOOL_041"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","68.666666","-149.369752","6N","403810.23681","7619047.86885","0.1","827.39","0.1","826.65","","1.26","110","sedgeHerbaceous",""
"TOOL_042.basePlot.ltr","Plot ""TOOL_042"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","68.664072","-149.381292","6N","403330.82224","7618776.9142","0.22","805.38","0.2","803.13","","2.63","65","sedgeHerbaceous",""
"TOOL_043.basePlot.ltr","Plot ""TOOL_043"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","68.665514","-149.375519","6N","403571.28877","7618928.53268","0.25","821.61","0.21","820.79","","1.55","81.4","sedgeHerbaceous",""
"TOOL_044.basePlot.ltr","Plot ""TOOL_044"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","68.658157","-149.362189","6N","404080.66387","7618087.89802","0.12","822.36","0.24","819.59","","12.19","268","sedgeHerbaceous",""
"TOOL_045.basePlot.ltr","Plot ""TOOL_045"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.664504","-149.369513","6N","403810.64826","7618806.58349","0.1","828.4","0.1","828.08","","1.43","220","sedgeHerbaceous",""
"TOOL_046.basePlot.ltr","Plot ""TOOL_046"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.656758","-149.365746","6N","403930.28948","7617937.55879","0.1","836.63","0.1","836.11","","2.29","80","sedgeHerbaceous",""
"TOOL_047.basePlot.ltr","Plot ""TOOL_047"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.66482","-149.365859","6N","403960.27384","7618836.08497","0.15","823.45","0.12","822.53","","3.6","83","sedgeHerbaceous",""
"TOOL_048.basePlot.ltr","Plot ""TOOL_048"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.656929","-149.372398","6N","403661.0095","7617967.01811","0.1","824.15","0.1","823.15","","3.32","71.8","sedgeHerbaceous",""
"TOOL_049.basePlot.ltr","Plot ""TOOL_049"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.664037","-149.383529","6N","403239.89794","7618776.53195","0.1","796.83","0.1","795.81","","2.58","52.4","sedgeHerbaceous",""
