,siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year
1153,YELL,YELL_056.basePlot.ltr,21,Y,536731.51968,4977642.37085,12N,-10,-10,536721,4977632,400,47.0,11.75,2022
1154,YELL,YELL_057.basePlot.ltr,41,Y,535919.63679,4978092.340530001,12N,10,10,535929,4978102,400,65.0,16.25,2022
1155,YELL,YELL_057.basePlot.ltr,21,Y,535919.63679,4978092.340530001,12N,-10,-10,535909,4978082,400,202.0,50.5,2022
1156,YELL,YELL_058.basePlot.ltr,21,Y,536609.56777,4977972.49795,12N,-10,-10,536599,4977962,400,247.0,61.75000000000001,2022
1157,YELL,YELL_058.basePlot.ltr,41,Y,536609.56777,4977972.49795,12N,10,10,536619,4977982,400,0.0,0.0,2022
1158,YELL,YELL_059.basePlot.ltr,23,Y,536279.93223,4977762.770380001,12N,10,-10,536289,4977752,400,199.0,49.75,2022
1159,YELL,YELL_059.basePlot.ltr,21,Y,536279.93223,4977762.770380001,12N,-10,-10,536269,4977752,400,201.0,50.24999999999999,2022
1160,YELL,YELL_060.basePlot.ltr,21,Y,536040.21565,4977943.15844,12N,-10,-10,536030,4977933,400,56.0,14.000000000000002,2022
1161,YELL,YELL_060.basePlot.ltr,41,Y,536040.21565,4977943.15844,12N,10,10,536050,4977953,400,89.0,22.25,2022
1162,YELL,YELL_061.basePlot.ltr,41,Y,536249.59702,4977881.90904,12N,10,10,536259,4977891,400,199.0,49.75,2022
1163,YELL,YELL_061.basePlot.ltr,21,Y,536249.59702,4977881.90904,12N,-10,-10,536239,4977871,400,29.0,7.249999999999999,2022
1164,YELL,YELL_062.basePlot.ltr,21,Y,536520.1337100001,4977762.3597800005,12N,-10,-10,536510,4977752,400,36.0,9.0,2022
1165,YELL,YELL_062.basePlot.ltr,23,Y,536520.1337100001,4977762.3597800005,12N,10,-10,536530,4977752,400,68.0,17.0,2022
811,SRER,SRER_042.basePlot.ltr,39,Y,515696.21848999994,3530779.76965,12N,-10,10,515686,3530789,400,25.0,6.25,2022
812,SRER,SRER_042.basePlot.ltr,23,Y,515696.21848999994,3530779.76965,12N,10,-10,515706,3530769,400,25.0,6.25,2022
813,SRER,SRER_043.basePlot.ltr,39,Y,515394.68821999995,3530482.47907,12N,-10,10,515384,3530492,400,2.0,0.5,2022
814,SRER,SRER_043.basePlot.ltr,21,Y,515394.68821999995,3530482.47907,12N,-10,-10,515384,3530472,400,0.0,0.0,2022
815,SRER,SRER_044.basePlot.ltr,39,Y,515394.52345,3530780.97459,12N,-10,10,515384,3530790,400,2.0,0.5,2022
816,SRER,SRER_044.basePlot.ltr,41,Y,515394.52345,3530780.97459,12N,10,10,515404,3530790,400,2.0,0.5,2022
817,SRER,SRER_045.basePlot.ltr,23,Y,515756.15385,3530660.8179800003,12N,10,-10,515766,3530650,400,6.0,1.5,2022
818,SRER,SRER_045.basePlot.ltr,21,Y,515756.15385,3530660.8179800003,12N,-10,-10,515746,3530650,400,13.0,3.25,2022
819,SRER,SRER_046.basePlot.ltr,41,Y,515365.25349,3530628.8563099997,12N,10,10,515375,3530638,400,6.0,1.5,2022
820,SRER,SRER_046.basePlot.ltr,23,Y,515365.25349,3530628.8563099997,12N,10,-10,515375,3530618,400,3.0,0.75,2022
821,SRER,SRER_047.basePlot.ltr,39,Y,515275.5155,3530511.00865,12N,-10,10,515265,3530521,400,12.0,3.0,2022
822,SRER,SRER_047.basePlot.ltr,41,Y,515275.5155,3530511.00865,12N,10,10,515285,3530521,400,6.0,1.5,2022
823,SRER,SRER_048.basePlot.ltr,41,Y,515517.39863,3530802.99568,12N,10,10,515527,3530812,400,5.0,1.25,2022
824,SRER,SRER_048.basePlot.ltr,23,Y,515517.39863,3530802.99568,12N,10,-10,515527,3530792,400,2.0,0.5,2022
825,SRER,SRER_049.basePlot.ltr,21,Y,515427.67263999995,3530302.52236,12N,-10,-10,515417,3530292,400,8.0,2.0,2022
826,SRER,SRER_049.basePlot.ltr,39,Y,515427.67263999995,3530302.52236,12N,-10,10,515417,3530312,400,2.0,0.5,2022
827,SRER,SRER_050.basePlot.ltr,41,Y,515696.19771000004,3530299.49401,12N,10,10,515706,3530309,400,8.0,2.0,2022
828,SRER,SRER_050.basePlot.ltr,39,Y,515696.19771000004,3530299.49401,12N,-10,10,515686,3530309,400,21.0,5.25,2022
829,SRER,SRER_051.basePlot.ltr,41,Y,515305.00658000004,3530389.57056,12N,10,10,515315,3530399,400,9.0,2.25,2022
830,SRER,SRER_051.basePlot.ltr,23,Y,515305.00658000004,3530389.57056,12N,10,-10,515315,3530379,400,8.0,2.0,2022
831,SRER,SRER_052.basePlot.ltr,21,Y,515755.57852,3530420.06965,12N,-10,-10,515745,3530410,400,2.0,0.5,2022
832,SRER,SRER_052.basePlot.ltr,39,Y,515755.57852,3530420.06965,12N,-10,10,515745,3530430,400,4.0,1.0,2022
833,SRER,SRER_053.basePlot.ltr,39,Y,515514.14793000004,3530452.17784,12N,-10,10,515504,3530462,400,4.0,1.0,2022
834,SRER,SRER_053.basePlot.ltr,41,Y,515514.14793000004,3530452.17784,12N,10,10,515524,3530462,400,2.0,0.5,2022
835,SRER,SRER_054.basePlot.ltr,39,Y,515635.23011999996,3530660.3002400002,12N,-10,10,515625,3530670,400,7.0,1.7500000000000002,2022
836,SRER,SRER_054.basePlot.ltr,41,Y,515635.23011999996,3530660.3002400002,12N,10,10,515645,3530670,400,21.0,5.25,2022
837,SRER,SRER_055.basePlot.ltr,39,Y,515546.57505,3530329.4147900003,12N,-10,10,515536,3530339,400,40.0,10.0,2022
838,SRER,SRER_055.basePlot.ltr,41,Y,515546.57505,3530329.4147900003,12N,10,10,515556,3530339,400,26.0,6.5,2022
839,SRER,SRER_056.basePlot.ltr,41,Y,515636.06695,3530421.6600800003,12N,10,10,515646,3530431,400,5.0,1.25,2022
840,SRER,SRER_056.basePlot.ltr,39,Y,515636.06695,3530421.6600800003,12N,-10,10,515626,3530431,400,0.0,0.0,2022
841,SRER,SRER_057.basePlot.ltr,23,Y,515516.59613,3530646.15391,12N,10,-10,515526,3530636,400,0.0,0.0,2022
842,SRER,SRER_057.basePlot.ltr,41,Y,515516.59613,3530646.15391,12N,10,10,515526,3530656,400,5.0,1.25,2022
843,SRER,SRER_058.basePlot.ltr,41,Y,515816.04698999994,3530570.13115,12N,10,10,515826,3530580,400,17.0,4.25,2022
844,SRER,SRER_058.basePlot.ltr,23,Y,515816.04698999994,3530570.13115,12N,10,-10,515826,3530560,400,9.0,2.25,2022
845,SRER,SRER_059.basePlot.ltr,21,Y,515695.54196000006,3530542.4572199997,12N,-10,-10,515685,3530532,400,6.0,1.5,2022
846,SRER,SRER_059.basePlot.ltr,41,Y,515695.54196000006,3530542.4572199997,12N,10,10,515705,3530552,400,6.0,1.5,2022
0,ABBY,ABBY_061.basePlot.ltr,21,Y,552011.13538,5067872.22301,10N,-10,-10,552001,5067862,400,387.0,96.75,2022
1,ABBY,ABBY_061.basePlot.ltr,39,Y,552011.13538,5067872.22301,10N,-10,10,552001,5067882,400,397.0,99.25,2022
2,ABBY,ABBY_062.basePlot.ltr,41,Y,552250.38801,5067988.116330001,10N,10,10,552260,5067998,400,400.0,100.0,2022
3,ABBY,ABBY_062.basePlot.ltr,39,Y,552250.38801,5067988.116330001,10N,-10,10,552240,5067998,400,398.0,99.5,2022
4,ABBY,ABBY_063.basePlot.ltr,39,Y,552099.9559,5067657.63572,10N,-10,10,552089,5067667,400,203.0,50.74999999999999,2022
5,ABBY,ABBY_063.basePlot.ltr,21,Y,552099.9559,5067657.63572,10N,-10,-10,552089,5067647,400,246.0,61.5,2022
6,ABBY,ABBY_064.basePlot.ltr,23,Y,552220.4158,5067871.53252,10N,10,-10,552230,5067861,400,367.0,91.75,2022
7,ABBY,ABBY_064.basePlot.ltr,21,Y,552220.4158,5067871.53252,10N,-10,-10,552210,5067861,400,375.0,93.75,2022
8,ABBY,ABBY_065.basePlot.ltr,41,Y,551861.60036,5067842.64112,10N,10,10,551871,5067852,400,380.0,95.0,2022
9,ABBY,ABBY_065.basePlot.ltr,23,Y,551861.60036,5067842.64112,10N,10,-10,551871,5067832,400,302.0,75.5,2022
10,ABBY,ABBY_067.basePlot.ltr,21,Y,551981.78357,5067662.202330001,10N,-10,-10,551971,5067652,400,393.0,98.25,2022
11,ABBY,ABBY_067.basePlot.ltr,39,Y,551981.78357,5067662.202330001,10N,-10,10,551971,5067672,400,397.0,99.25,2022
12,ABBY,ABBY_068.basePlot.ltr,39,Y,552220.18426,5067658.31078,10N,-10,10,552210,5067668,400,399.0,99.75,2022
13,ABBY,ABBY_068.basePlot.ltr,21,Y,552220.18426,5067658.31078,10N,-10,-10,552210,5067648,400,397.0,99.25,2022
14,ABBY,ABBY_069.basePlot.ltr,21,Y,552310.3218,5067778.4003099995,10N,-10,-10,552300,5067768,400,388.0,97.0,2022
15,ABBY,ABBY_069.basePlot.ltr,41,Y,552310.3218,5067778.4003099995,10N,10,10,552320,5067788,400,306.0,76.5,2022
16,ABBY,ABBY_070.basePlot.ltr,39,Y,552040.55735,5067748.3595199995,10N,-10,10,552030,5067758,400,400.0,100.0,2022
17,ABBY,ABBY_070.basePlot.ltr,21,Y,552040.55735,5067748.3595199995,10N,-10,-10,552030,5067738,400,386.0,96.5,2022
18,ABBY,ABBY_073.basePlot.ltr,23,Y,552520.56392,5067931.2819,10N,10,-10,552530,5067921,400,360.0,90.0,2022
19,ABBY,ABBY_073.basePlot.ltr,39,Y,552520.56392,5067931.2819,10N,-10,10,552510,5067941,400,394.0,98.5,2022
20,ABBY,ABBY_074.basePlot.ltr,21,Y,552488.8992699999,5067748.57202,10N,-10,-10,552478,5067738,400,383.0,95.75,2022
21,ABBY,ABBY_074.basePlot.ltr,23,Y,552488.8992699999,5067748.57202,10N,10,-10,552498,5067738,400,396.0,99.0,2022
22,ABBY,ABBY_075.basePlot.ltr,21,Y,552609.8271,5067841.037380001,10N,-10,-10,552599,5067831,400,362.0,90.5,2022
23,ABBY,ABBY_075.basePlot.ltr,39,Y,552609.8271,5067841.037380001,10N,-10,10,552599,5067851,400,382.0,95.5,2022
24,ABBY,ABBY_076.basePlot.ltr,21,Y,552099.62638,5068021.8509599995,10N,-10,-10,552089,5068011,400,371.0,92.75,2022
25,ABBY,ABBY_076.basePlot.ltr,23,Y,552099.62638,5068021.8509599995,10N,10,-10,552109,5068011,400,345.0,86.25,2022
1082,WREF,WREF_070.basePlot.ltr,39,Y,581129.43644,5075043.911069999,10N,-10,10,581119,5075053,400,381.0,95.25,2022
1083,WREF,WREF_070.basePlot.ltr,21,Y,581129.43644,5075043.911069999,10N,-10,-10,581119,5075033,400,400.0,100.0,2022
1084,WREF,WREF_071.basePlot.ltr,23,Y,580890.45164,5075580.95419,10N,10,-10,580900,5075570,400,399.0,99.75,2022
1085,WREF,WREF_071.basePlot.ltr,21,Y,580890.45164,5075580.95419,10N,-10,-10,580880,5075570,400,370.0,92.5,2022
1086,WREF,WREF_072.basePlot.ltr,41,Y,580291.48601,5075042.90095,10N,10,10,580301,5075052,400,378.0,94.5,2022
1087,WREF,WREF_072.basePlot.ltr,39,Y,580291.48601,5075042.90095,10N,-10,10,580281,5075052,400,352.0,88.0,2022
1088,WREF,WREF_073.basePlot.ltr,23,Y,580772.0566100001,5075223.37725,10N,10,-10,580782,5075213,400,396.0,99.0,2022
1089,WREF,WREF_073.basePlot.ltr,39,Y,580772.0566100001,5075223.37725,10N,-10,10,580762,5075233,400,400.0,100.0,2022
1090,WREF,WREF_074.basePlot.ltr,39,Y,580860.8667199999,5075788.588719999,10N,-10,10,580850,5075798,400,395.0,98.75,2022
1091,WREF,WREF_074.basePlot.ltr,23,Y,580860.8667199999,5075788.588719999,10N,10,-10,580870,5075778,400,400.0,100.0,2022
1092,WREF,WREF_075.basePlot.ltr,21,Y,580918.10369,5075342.95835,10N,-10,-10,580908,5075332,400,382.0,95.5,2022
1093,WREF,WREF_075.basePlot.ltr,23,Y,580918.10369,5075342.95835,10N,10,-10,580928,5075332,400,380.0,95.0,2022
1094,WREF,WREF_076.basePlot.ltr,21,Y,580383.77431,5074893.52616,10N,-10,-10,580373,5074883,400,389.0,97.25,2022
1095,WREF,WREF_076.basePlot.ltr,23,Y,580383.77431,5074893.52616,10N,10,-10,580393,5074883,400,329.0,82.25,2022
1096,WREF,WREF_077.basePlot.ltr,39,Y,580889.23993,5074923.09707,10N,-10,10,580879,5074933,400,357.0,89.25,2022
1097,WREF,WREF_077.basePlot.ltr,21,Y,580889.23993,5074923.09707,10N,-10,-10,580879,5074913,400,388.0,97.0,2022
1098,WREF,WREF_078.basePlot.ltr,41,Y,581188.98029,5075670.64014,10N,10,10,581198,5075680,400,387.0,96.75,2022
1099,WREF,WREF_078.basePlot.ltr,23,Y,581188.98029,5075670.64014,10N,10,-10,581198,5075660,400,399.0,99.75,2022
1100,WREF,WREF_079.basePlot.ltr,41,Y,580528.69556,5075160.87485,10N,10,10,580538,5075170,400,305.0,76.25,2022
1101,WREF,WREF_079.basePlot.ltr,21,Y,580528.69556,5075160.87485,10N,-10,-10,580518,5075150,400,400.0,100.0,2022
1102,WREF,WREF_080.basePlot.ltr,21,Y,580741.15012,5075102.96347,10N,-10,-10,580731,5075092,400,386.0,96.5,2022
1103,WREF,WREF_080.basePlot.ltr,39,Y,580741.15012,5075102.96347,10N,-10,10,580731,5075112,400,386.0,96.5,2022
1104,WREF,WREF_081.basePlot.ltr,41,Y,581310.36269,5074920.4893,10N,10,10,581320,5074930,400,391.0,97.75,2022
1105,WREF,WREF_081.basePlot.ltr,23,Y,581310.36269,5074920.4893,10N,10,-10,581320,5074910,400,394.0,98.5,2022
1106,WREF,WREF_082.basePlot.ltr,41,Y,581009.6693300001,5075850.64717,10N,10,10,581019,5075860,400,394.0,98.5,2022
1107,WREF,WREF_082.basePlot.ltr,21,Y,581009.6693300001,5075850.64717,10N,-10,-10,580999,5075840,400,381.0,95.25,2022
1108,WREF,WREF_083.basePlot.ltr,23,Y,580563.9069,5074890.195119999,10N,10,-10,580573,5074880,400,399.0,99.75,2022
1109,WREF,WREF_083.basePlot.ltr,21,Y,580563.9069,5074890.195119999,10N,-10,-10,580553,5074880,400,400.0,100.0,2022
1110,WREF,WREF_084.basePlot.ltr,41,Y,580769.34441,5075610.71261,10N,10,10,580779,5075620,400,378.0,94.5,2022
1111,WREF,WREF_084.basePlot.ltr,23,Y,580769.34441,5075610.71261,10N,10,-10,580779,5075600,400,351.0,87.75,2022
1112,WREF,WREF_085.basePlot.ltr,41,Y,580679.9188399999,5075761.00802,10N,10,10,580689,5075771,400,395.0,98.75,2022
1113,WREF,WREF_085.basePlot.ltr,39,Y,580679.9188399999,5075761.00802,10N,-10,10,580669,5075771,400,395.0,98.75,2022
1114,WREF,WREF_086.basePlot.ltr,21,Y,581011.02526,5074830.565690001,10N,-10,-10,581001,5074820,400,290.0,72.5,2022
1115,WREF,WREF_086.basePlot.ltr,23,Y,581011.02526,5074830.565690001,10N,10,-10,581021,5074820,400,315.0,78.75,2022
1116,WREF,WREF_087.basePlot.ltr,23,Y,580501.95472,5075521.33996,10N,10,-10,580511,5075511,400,400.0,100.0,2022
1117,WREF,WREF_087.basePlot.ltr,39,Y,580501.95472,5075521.33996,10N,-10,10,580491,5075531,400,400.0,100.0,2022
1118,WREF,WREF_088.basePlot.ltr,39,Y,581006.38373,5075549.01922,10N,-10,10,580996,5075559,400,314.0,78.5,2022
1119,WREF,WREF_088.basePlot.ltr,41,Y,581006.38373,5075549.01922,10N,10,10,581016,5075559,400,366.0,91.5,2022
1120,WREF,WREF_089.basePlot.ltr,21,Y,580741.16492,5074898.83304,10N,-10,-10,580731,5074888,400,356.0,89.0,2022
1121,WREF,WREF_089.basePlot.ltr,41,Y,580741.16492,5074898.83304,10N,10,10,580751,5074908,400,337.0,84.25,2022
651,SCBI,SCBI_045.basePlot.ltr,39,Y,748104.74332,4308522.97281,17N,-10,10,748094,4308532,400,397.0,99.25,2023
652,SCBI,SCBI_045.basePlot.ltr,21,Y,748104.74332,4308522.97281,17N,-10,-10,748094,4308512,400,381.0,95.25,2023
653,SCBI,SCBI_046.basePlot.ltr,41,Y,747977.3757600001,4308882.41129,17N,10,10,747987,4308892,400,388.0,97.0,2023
654,SCBI,SCBI_046.basePlot.ltr,21,Y,747977.3757600001,4308882.41129,17N,-10,-10,747967,4308872,400,357.0,89.25,2023
655,SCBI,SCBI_047.basePlot.ltr,39,Y,748284.02698,4308938.69899,17N,-10,10,748274,4308948,400,400.0,100.0,2023
656,SCBI,SCBI_047.basePlot.ltr,23,Y,748284.02698,4308938.69899,17N,10,-10,748294,4308928,400,400.0,100.0,2023
657,SCBI,SCBI_048.basePlot.ltr,39,Y,748402.03676,4308758.7434,17N,-10,10,748392,4308768,400,400.0,100.0,2023
658,SCBI,SCBI_048.basePlot.ltr,41,Y,748402.03676,4308758.7434,17N,10,10,748412,4308768,400,398.0,99.5,2023
659,SCBI,SCBI_049.basePlot.ltr,23,Y,748072.2466899999,4308972.05105,17N,10,-10,748082,4308962,400,388.0,97.0,2023
660,SCBI,SCBI_049.basePlot.ltr,41,Y,748072.2466899999,4308972.05105,17N,10,10,748082,4308982,400,393.0,98.25,2023
661,SCBI,SCBI_050.basePlot.ltr,39,Y,747862.15729,4308519.36606,17N,-10,10,747852,4308529,400,400.0,100.0,2023
662,SCBI,SCBI_050.basePlot.ltr,23,Y,747862.15729,4308519.36606,17N,10,-10,747872,4308509,400,400.0,100.0,2023
663,SCBI,SCBI_051.basePlot.ltr,39,Y,747806.14781,4308724.4929599995,17N,-10,10,747796,4308734,400,399.0,99.75,2023
664,SCBI,SCBI_051.basePlot.ltr,41,Y,747806.14781,4308724.4929599995,17N,10,10,747816,4308734,400,400.0,100.0,2023
665,SCBI,SCBI_052.basePlot.ltr,23,Y,748312.18996,4308370.82129,17N,10,-10,748322,4308360,400,319.0,79.75,2023
666,SCBI,SCBI_052.basePlot.ltr,41,Y,748312.18996,4308370.82129,17N,10,10,748322,4308380,400,392.0,98.0,2023
667,SCBI,SCBI_053.basePlot.ltr,23,Y,748012.7747600001,4308431.97975,17N,10,-10,748022,4308421,400,380.0,95.0,2023
668,SCBI,SCBI_053.basePlot.ltr,39,Y,748012.7747600001,4308431.97975,17N,-10,10,748002,4308441,400,356.0,89.0,2023
669,SCBI,SCBI_054.basePlot.ltr,39,Y,748256.41718,4308554.17623,17N,-10,10,748246,4308564,400,400.0,100.0,2023
670,SCBI,SCBI_054.basePlot.ltr,41,Y,748256.41718,4308554.17623,17N,10,10,748266,4308564,400,400.0,100.0,2023
671,SCBI,SCBI_055.basePlot.ltr,23,Y,748012.31802,4308731.7339699995,17N,10,-10,748022,4308721,400,400.0,100.0,2023
672,SCBI,SCBI_055.basePlot.ltr,39,Y,748012.31802,4308731.7339699995,17N,-10,10,748002,4308741,400,392.0,98.0,2023
673,SCBI,SCBI_056.basePlot.ltr,23,Y,747743.74463,4308487.99003,17N,10,-10,747753,4308477,400,400.0,100.0,2023
674,SCBI,SCBI_056.basePlot.ltr,21,Y,747743.74463,4308487.99003,17N,-10,-10,747733,4308477,400,397.0,99.25,2023
675,SCBI,SCBI_057.basePlot.ltr,21,Y,747951.32979,4308608.15862,17N,-10,-10,747941,4308598,400,400.0,100.0,2023
676,SCBI,SCBI_057.basePlot.ltr,23,Y,747951.32979,4308608.15862,17N,10,-10,747961,4308598,400,400.0,100.0,2023
677,SCBI,SCBI_058.basePlot.ltr,39,Y,748190.99278,4308430.904069999,17N,-10,10,748180,4308440,400,397.0,99.25,2023
678,SCBI,SCBI_058.basePlot.ltr,23,Y,748190.99278,4308430.904069999,17N,10,-10,748200,4308420,400,388.0,97.0,2023
679,SCBI,SCBI_061.basePlot.ltr,39,Y,747866.76468,4308397.29221,17N,-10,10,747856,4308407,400,400.0,100.0,2023
680,SCBI,SCBI_061.basePlot.ltr,23,Y,747866.76468,4308397.29221,17N,10,-10,747876,4308387,400,400.0,100.0,2023
681,SCBI,SCBI_062.basePlot.ltr,23,Y,748192.46205,4309031.488480001,17N,10,-10,748202,4309021,400,400.0,100.0,2023
682,SCBI,SCBI_062.basePlot.ltr,41,Y,748192.46205,4309031.488480001,17N,10,10,748202,4309041,400,397.0,99.25,2023
683,SCBI,SCBI_063.basePlot.ltr,41,Y,748164.56466,4309148.498430001,17N,10,10,748174,4309158,400,400.0,100.0,2023
684,SCBI,SCBI_063.basePlot.ltr,23,Y,748164.56466,4309148.498430001,17N,10,-10,748174,4309138,400,400.0,100.0,2023
685,SCBI,SCBI_064.basePlot.ltr,39,Y,748133.7870100001,4308640.658340001,17N,-10,10,748123,4308650,400,400.0,100.0,2023
686,SCBI,SCBI_064.basePlot.ltr,41,Y,748133.7870100001,4308640.658340001,17N,10,10,748143,4308650,400,400.0,100.0,2023
687,SCBI,SCBI_066.basePlot.ltr,21,Y,748134.13357,4308850.99638,17N,-10,-10,748124,4308840,400,400.0,100.0,2023
688,SCBI,SCBI_066.basePlot.ltr,39,Y,748134.13357,4308850.99638,17N,-10,10,748124,4308860,400,396.0,99.0,2023
689,SCBI,SCBI_067.basePlot.ltr,39,Y,748430.91707,4308909.09117,17N,-10,10,748420,4308919,400,400.0,100.0,2023
690,SCBI,SCBI_067.basePlot.ltr,41,Y,748430.91707,4308909.09117,17N,10,10,748440,4308919,400,398.0,99.5,2023
405,JERC,JERC_047.basePlot.ltr,23,Y,741333.0850399999,3454357.88555,16N,10,-10,741343,3454347,400,400.0,100.0,2023
406,JERC,JERC_047.basePlot.ltr,21,Y,741333.0850399999,3454357.88555,16N,-10,-10,741323,3454347,400,286.0,71.5,2023
407,JERC,JERC_048.basePlot.ltr,21,Y,741839.92746,3454150.4095099997,16N,-10,-10,741829,3454140,400,275.0,68.75,2023
408,JERC,JERC_048.basePlot.ltr,39,Y,741839.92746,3454150.4095099997,16N,-10,10,741829,3454160,400,161.0,40.25,2023
409,JERC,JERC_049.basePlot.ltr,39,Y,741630.63826,3454148.93436,16N,-10,10,741620,3454158,400,358.0,89.5,2023
410,JERC,JERC_049.basePlot.ltr,21,Y,741630.63826,3454148.93436,16N,-10,-10,741620,3454138,400,234.0,58.5,2023
411,JERC,JERC_050.basePlot.ltr,23,Y,741239.61452,3454179.5759099997,16N,10,-10,741249,3454169,400,395.0,98.75,2023
412,JERC,JERC_050.basePlot.ltr,21,Y,741239.61452,3454179.5759099997,16N,-10,-10,741229,3454169,400,371.0,92.75,2023
413,JERC,JERC_051.basePlot.ltr,39,Y,741600.88743,3454481.3973199995,16N,-10,10,741590,3454491,400,348.0,87.0,2023
414,JERC,JERC_051.basePlot.ltr,21,Y,741600.88743,3454481.3973199995,16N,-10,-10,741590,3454471,400,278.0,69.5,2023
415,JERC,JERC_052.basePlot.ltr,39,Y,741630.43059,3454029.1170699997,16N,-10,10,741620,3454039,400,238.0,59.5,2023
416,JERC,JERC_052.basePlot.ltr,21,Y,741630.43059,3454029.1170699997,16N,-10,-10,741620,3454019,400,169.0,42.25,2023
417,JERC,JERC_053.basePlot.ltr,21,Y,741689.75493,3453879.1592900003,16N,-10,-10,741679,3453869,400,349.0,87.25,2023
418,JERC,JERC_053.basePlot.ltr,41,Y,741689.75493,3453879.1592900003,16N,10,10,741699,3453889,400,267.0,66.75,2023
419,JERC,JERC_054.basePlot.ltr,21,Y,741179.2857199999,3454298.7830000003,16N,-10,-10,741169,3454288,400,394.0,98.5,2023
420,JERC,JERC_054.basePlot.ltr,39,Y,741179.2857199999,3454298.7830000003,16N,-10,10,741169,3454308,400,398.0,99.5,2023
421,JERC,JERC_055.basePlot.ltr,39,Y,741539.07974,3453879.03141,16N,-10,10,741529,3453889,400,289.0,72.25,2023
422,JERC,JERC_055.basePlot.ltr,41,Y,741539.07974,3453879.03141,16N,10,10,741549,3453889,400,300.0,75.0,2023
423,JERC,JERC_056.basePlot.ltr,41,Y,741420.50606,3453938.77093,16N,10,10,741430,3453948,400,370.0,92.5,2023
424,JERC,JERC_056.basePlot.ltr,39,Y,741420.50606,3453938.77093,16N,-10,10,741410,3453948,400,228.0,56.99999999999999,2023
425,JERC,JERC_056.basePlot.ltr,41,N,741420.50606,3453938.77093,16N,10,10,741430,3453948,400,370.0,92.5,2023
426,JERC,JERC_057.basePlot.ltr,23,Y,741090.35483,3454630.2238800004,16N,10,-10,741100,3454620,400,400.0,100.0,2023
427,JERC,JERC_057.basePlot.ltr,41,Y,741090.35483,3454630.2238800004,16N,10,10,741100,3454640,400,390.0,97.5,2023
428,JERC,JERC_058.basePlot.ltr,23,Y,741809.60832,3453938.26621,16N,10,-10,741819,3453928,400,172.0,43.0,2023
429,JERC,JERC_058.basePlot.ltr,21,Y,741809.60832,3453938.26621,16N,-10,-10,741799,3453928,400,174.0,43.5,2023
430,JERC,JERC_059.basePlot.ltr,39,Y,741781.02938,3454327.44515,16N,-10,10,741771,3454337,400,308.0,77.0,2023
431,JERC,JERC_059.basePlot.ltr,41,Y,741781.02938,3454327.44515,16N,10,10,741791,3454337,400,339.0,84.75,2023
432,JERC,JERC_060.basePlot.ltr,41,Y,741510.7971600001,3454388.80601,16N,10,10,741520,3454398,400,287.0,71.75,2023
433,JERC,JERC_060.basePlot.ltr,23,Y,741510.7971600001,3454388.80601,16N,10,-10,741520,3454378,400,240.0,60.0,2023
434,JERC,JERC_061.basePlot.ltr,23,Y,741510.33572,3454030.4675199995,16N,10,-10,741520,3454020,400,256.0,64.0,2023
435,JERC,JERC_061.basePlot.ltr,21,Y,741510.33572,3454030.4675199995,16N,-10,-10,741500,3454020,400,288.0,72.0,2023
436,JERC,JERC_062.basePlot.ltr,41,Y,741360.95663,3454177.80736,16N,10,10,741370,3454187,400,246.0,61.5,2023
437,JERC,JERC_062.basePlot.ltr,39,Y,741360.95663,3454177.80736,16N,-10,10,741350,3454187,400,271.0,67.75,2023
438,JERC,JERC_063.basePlot.ltr,21,Y,741749.7050300001,3454059.3663800005,16N,-10,-10,741739,3454049,400,256.0,64.0,2023
439,JERC,JERC_063.basePlot.ltr,23,Y,741749.7050300001,3454059.3663800005,16N,10,-10,741759,3454049,400,98.0,24.5,2023
440,JERC,JERC_064.basePlot.ltr,39,Y,741388.92776,3454600.89781,16N,-10,10,741378,3454610,400,373.0,93.25,2023
441,JERC,JERC_064.basePlot.ltr,21,Y,741388.92776,3454600.89781,16N,-10,-10,741378,3454590,400,234.0,58.5,2023
442,JERC,JERC_065.basePlot.ltr,39,Y,741509.74579,3454567.72406,16N,-10,10,741499,3454577,400,284.0,71.0,2023
443,JERC,JERC_065.basePlot.ltr,23,Y,741509.74579,3454567.72406,16N,10,-10,741519,3454557,400,201.0,50.24999999999999,2023
444,JERC,JERC_066.basePlot.ltr,21,Y,741661.0026100001,3454267.77949,16N,-10,-10,741651,3454257,400,270.0,67.5,2023
445,JERC,JERC_066.basePlot.ltr,39,Y,741661.0026100001,3454267.77949,16N,-10,10,741651,3454277,400,230.0,57.49999999999999,2023
571,OSBS,OSBS_025.basePlot.ltr,21,Y,403603.08512,3285057.7246,17N,-10,-10,403593,3285047,400,199.0,49.75,2023
572,OSBS,OSBS_025.basePlot.ltr,41,Y,403603.08512,3285057.7246,17N,10,10,403613,3285067,400,116.0,28.999999999999996,2023
573,OSBS,OSBS_025.basePlot.ltr,23,Y,403603.08512,3285057.7246,17N,10,-10,403613,3285047,400,110.0,27.500000000000004,2023
574,OSBS,OSBS_026.basePlot.ltr,41,Y,404023.45859,3285244.38832,17N,10,10,404033,3285254,400,252.0,63.0,2023
575,OSBS,OSBS_026.basePlot.ltr,21,Y,404023.45859,3285244.38832,17N,-10,-10,404013,3285234,400,182.0,45.5,2023
