siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year,startDate,endDate
JERC,JERC_064.basePlot.ltr,39,Y,741388.9278,3454600.898,16N,-10,10,741378,3454610,400,366,91.5,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
JERC,JERC_064.basePlot.ltr,21,Y,741388.9278,3454600.898,16N,-10,-10,741378,3454590,400,225,56.25,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
JERC,JERC_065.basePlot.ltr,39,Y,741509.7458,3454567.724,16N,-10,10,741499,3454577,400,330,82.5,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
JERC,JERC_065.basePlot.ltr,23,Y,741509.7458,3454567.724,16N,10,-10,741519,3454557,400,224,56,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
JERC,JERC_066.basePlot.ltr,21,Y,741661.0026,3454267.779,16N,-10,-10,741651,3454257,400,312,78,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
JERC,JERC_066.basePlot.ltr,39,Y,741661.0026,3454267.779,16N,-10,10,741651,3454277,400,280,70,2018,2018-09-16T13:00:00.000Z,2018-09-20T12:00:00.000Z
OSBS,OSBS_025.basePlot.ltr,21,Y,403603.0851,3285057.725,17N,-10,-10,403593,3285047,400,210,52.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_025.basePlot.ltr,41,Y,403603.0851,3285057.725,17N,10,10,403613,3285067,400,89,22.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_025.basePlot.ltr,23,Y,403603.0851,3285057.725,17N,10,-10,403613,3285047,400,62,15.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_026.basePlot.ltr,41,Y,404023.4586,3285244.388,17N,10,10,404033,3285254,400,276,69,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_026.basePlot.ltr,21,Y,404023.4586,3285244.388,17N,-10,-10,404013,3285234,400,161,40.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_027.basePlot.ltr,41,Y,404021.2463,3285065.434,17N,10,10,404031,3285075,400,191,47.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_027.basePlot.ltr,39,Y,404021.2463,3285065.434,17N,-10,10,404011,3285075,400,225,56.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_028.basePlot.ltr,41,Y,403661.7646,3284399.615,17N,10,10,403671,3284409,400,149,37.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_028.basePlot.ltr,23,Y,403661.7646,3284399.615,17N,10,-10,403671,3284389,400,73,18.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_029.basePlot.ltr,21,Y,404231.8981,3285122.917,17N,-10,-10,404221,3285112,400,267,66.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_029.basePlot.ltr,39,Y,404231.8981,3285122.917,17N,-10,10,404221,3285132,400,272,68,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_030.basePlot.ltr,41,Y,403482.6163,3284788.03,17N,10,10,403492,3284798,400,177,44.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_030.basePlot.ltr,39,Y,403482.6163,3284788.03,17N,-10,10,403472,3284798,400,141,35.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_031.basePlot.ltr,41,Y,404111.376,3284732.202,17N,10,10,404121,3284742,400,144,36,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_031.basePlot.ltr,23,Y,404111.376,3284732.202,17N,10,-10,404121,3284722,400,221,55.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_032.basePlot.ltr,21,Y,404111.5155,3284850.113,17N,-10,-10,404101,3284840,400,192,48,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_032.basePlot.ltr,39,Y,404111.5155,3284850.113,17N,-10,10,404101,3284860,400,255,63.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_033.basePlot.ltr,41,Y,404261.5089,3284851.821,17N,10,10,404271,3284861,400,203,50.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_033.basePlot.ltr,21,Y,404261.5089,3284851.821,17N,-10,-10,404251,3284841,400,314,78.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_034.basePlot.ltr,41,Y,404382.3429,3284702.29,17N,10,10,404392,3284712,400,296,74,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_034.basePlot.ltr,21,Y,404382.3429,3284702.29,17N,-10,-10,404372,3284692,400,243,60.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_035.basePlot.ltr,23,Y,403483.6102,3284577.908,17N,10,-10,403493,3284567,400,189,47.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_035.basePlot.ltr,41,Y,403483.6102,3284577.908,17N,10,10,403493,3284587,400,206,51.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_036.basePlot.ltr,39,Y,404171.4728,3285004.304,17N,-10,10,404161,3285014,400,174,43.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_036.basePlot.ltr,41,Y,404171.4728,3285004.304,17N,10,10,404181,3285014,400,258,64.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_037.basePlot.ltr,39,Y,403782.8397,3284458.527,17N,-10,10,403772,3284468,400,73,18.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_037.basePlot.ltr,21,Y,403782.8397,3284458.527,17N,-10,-10,403772,3284448,400,83,20.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_038.basePlot.ltr,23,Y,403481.6889,3284938.532,17N,10,-10,403491,3284928,400,293,73.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_038.basePlot.ltr,41,Y,403481.6889,3284938.532,17N,10,10,403491,3284948,400,251,62.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_039.basePlot.ltr,41,Y,404142.5785,3285211.894,17N,10,10,404152,3285221,400,132,33,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_039.basePlot.ltr,21,Y,404142.5785,3285211.894,17N,-10,-10,404132,3285201,400,173,43.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_040.basePlot.ltr,39,Y,404260.9678,3284732.03,17N,-10,10,404250,3284742,400,157,39.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_040.basePlot.ltr,21,Y,404260.9678,3284732.03,17N,-10,-10,404250,3284722,400,330,82.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_041.basePlot.ltr,41,Y,403603.8769,3284576.76,17N,10,10,403613,3284586,400,117,29.25,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_041.basePlot.ltr,21,Y,403603.8769,3284576.76,17N,-10,-10,403593,3284566,400,92,23,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_041.basePlot.ltr,23,Y,403603.8769,3284576.76,17N,10,-10,403613,3284566,400,152,38,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_042.basePlot.ltr,41,Y,403602.6754,3285178.632,17N,10,10,403612,3285188,400,300,75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_042.basePlot.ltr,21,Y,403602.6754,3285178.632,17N,-10,-10,403592,3285168,400,287,71.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_043.basePlot.ltr,39,Y,404321.2459,3285003.133,17N,-10,10,404311,3285013,400,270,67.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_043.basePlot.ltr,23,Y,404321.2459,3285003.133,17N,10,-10,404331,3284993,400,318,79.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_044.basePlot.ltr,41,Y,404022.9857,3284941.079,17N,10,10,404032,3284951,400,162,40.5,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
OSBS,OSBS_044.basePlot.ltr,39,Y,404022.9857,3284941.079,17N,-10,10,404012,3284951,400,347,86.75,2018,2018-09-15T13:00:00.000Z,2018-10-12T14:00:00.000Z
GUAN,GUAN_042.basePlot.ltr,39,Y,726205.8369,1988248.045,19N,-10,10,726195,1988258,400,394,98.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_042.basePlot.ltr,21,Y,726205.8369,1988248.045,19N,-10,-10,726195,1988238,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_043.basePlot.ltr,41,Y,725814.8419,1988038.066,19N,10,10,725824,1988048,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_043.basePlot.ltr,39,Y,725814.8419,1988038.066,19N,-10,10,725804,1988048,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_044.basePlot.ltr,23,Y,725516.2519,1987798.71,19N,10,-10,725526,1987788,400,359,89.75,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_044.basePlot.ltr,39,Y,725516.2519,1987798.71,19N,-10,10,725506,1987808,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_045.basePlot.ltr,21,Y,725155.2421,1988068.586,19N,-10,-10,725145,1988058,400,385,96.25,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_045.basePlot.ltr,41,Y,725155.2421,1988068.586,19N,10,10,725165,1988078,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_046.basePlot.ltr,41,Y,725305.1687,1988336.567,19N,10,10,725315,1988346,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_046.basePlot.ltr,21,Y,725305.1687,1988336.567,19N,-10,-10,725295,1988326,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_047.basePlot.ltr,41,Y,725904.1605,1988517.594,19N,10,10,725914,1988527,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_047.basePlot.ltr,21,Y,725904.1605,1988517.594,19N,-10,-10,725894,1988507,400,386,96.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_048.basePlot.ltr,41,Y,726175.3702,1988068.893,19N,10,10,726185,1988078,400,348,87,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_048.basePlot.ltr,21,Y,726175.3702,1988068.893,19N,-10,-10,726165,1988058,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_049.basePlot.ltr,23,Y,726174.4626,1987917.537,19N,10,-10,726184,1987907,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_049.basePlot.ltr,39,Y,726174.4626,1987917.537,19N,-10,10,726164,1987927,400,380,95,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_050.basePlot.ltr,41,Y,726023.9107,1988156.164,19N,10,10,726033,1988166,400,391,97.75,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_050.basePlot.ltr,21,Y,726023.9107,1988156.164,19N,-10,-10,726013,1988146,400,334,83.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_051.basePlot.ltr,41,Y,726295.1091,1988068.056,19N,10,10,726305,1988078,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_051.basePlot.ltr,21,Y,726295.1091,1988068.056,19N,-10,-10,726285,1988058,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_052.basePlot.ltr,23,Y,725874.3744,1987947.08,19N,10,-10,725884,1987937,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_052.basePlot.ltr,39,Y,725874.3744,1987947.08,19N,-10,10,725864,1987957,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_053.basePlot.ltr,39,Y,726294.6482,1988338.191,19N,-10,10,726284,1988348,400,286,71.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_053.basePlot.ltr,23,Y,726294.6482,1988338.191,19N,10,-10,726304,1988328,400,269,67.25,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_054.basePlot.ltr,41,Y,725933.603,1988039.32,19N,10,10,725943,1988049,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_054.basePlot.ltr,39,Y,725933.603,1988039.32,19N,-10,10,725923,1988049,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_055.basePlot.ltr,23,Y,725816.9761,1988128.986,19N,10,-10,725826,1988118,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_055.basePlot.ltr,41,Y,725816.9761,1988128.986,19N,10,10,725826,1988138,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_056.basePlot.ltr,39,Y,726055.2537,1988277.644,19N,-10,10,726045,1988287,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_056.basePlot.ltr,21,Y,726055.2537,1988277.644,19N,-10,-10,726045,1988267,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_057.basePlot.ltr,21,Y,726084.9484,1988008.068,19N,-10,-10,726074,1987998,400,376,94,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_057.basePlot.ltr,39,Y,726084.9484,1988008.068,19N,-10,10,726074,1988018,400,350,87.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_058.basePlot.ltr,39,Y,725905.3826,1988190.008,19N,-10,10,725895,1988200,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_058.basePlot.ltr,21,Y,725905.3826,1988190.008,19N,-10,-10,725895,1988180,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_059.basePlot.ltr,23,Y,726323.6834,1988190.613,19N,10,-10,726333,1988180,400,390,97.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_059.basePlot.ltr,39,Y,726323.6834,1988190.613,19N,-10,10,726313,1988200,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_060.basePlot.ltr,21,Y,726325.4617,1987916.507,19N,-10,-10,726315,1987906,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_060.basePlot.ltr,39,Y,726325.4617,1987916.507,19N,-10,10,726315,1987926,400,400,100,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_061.basePlot.ltr,21,Y,726236.0957,1987828.348,19N,-10,-10,726226,1987818,400,390,97.5,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
GUAN,GUAN_061.basePlot.ltr,39,Y,726236.0957,1987828.348,19N,-10,10,726226,1987838,400,361,90.25,2018,2018-05-10T12:00:00.000Z,2018-05-20T12:00:00.000Z
KONZ,KONZ_046.basePlot.ltr,31,Y,710650.7392,4331039.659,14N,0,0,710650,4331039,400,0,0,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_053.basePlot.ltr,31,Y,710468.73,4330497.515,14N,0,0,710468,4330497,400,11,2.75,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,30,7.5,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,30,7.5,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_061.basePlot.ltr,31,Y,710950.8325,4330918.872,14N,0,0,710950,4330918,400,196,49,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_063.basePlot.ltr,31,Y,710679.5189,4330918.584,14N,0,0,710679,4330918,400,0,0,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,61,15.25,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,61,15.25,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_067.basePlot.ltr,31,Y,710559.9419,4331036.89,14N,0,0,710559,4331036,400,0,0,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
KONZ,KONZ_069.basePlot.ltr,31,Y,710890.5361,4331008.11,14N,0,0,710890,4331008,400,46,11.5,2018,2018-05-30T14:00:00.000Z,2018-06-05T13:00:00.000Z
UKFS,UKFS_031.basePlot.ltr,39,Y,310276.0435,4323126.186,15N,-10,10,310266,4323136,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_031.basePlot.ltr,41,Y,310276.0435,4323126.186,15N,10,10,310286,4323136,400,377,94.25,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_032.basePlot.ltr,41,Y,309857.202,4323696.449,15N,10,10,309867,4323706,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_032.basePlot.ltr,23,Y,309857.202,4323696.449,15N,10,-10,309867,4323686,400,351,87.75,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_043.basePlot.ltr,41,Y,310066.7618,4322974.204,15N,10,10,310076,4322984,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_043.basePlot.ltr,21,Y,310066.7618,4322974.204,15N,-10,-10,310056,4322964,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_044.basePlot.ltr,41,Y,310637.6056,4323275.839,15N,10,10,310647,4323285,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_044.basePlot.ltr,39,Y,310637.6056,4323275.839,15N,-10,10,310627,4323285,400,387,96.75,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_045.basePlot.ltr,39,Y,310036.4099,4323245.352,15N,-10,10,310026,4323255,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_045.basePlot.ltr,21,Y,310036.4099,4323245.352,15N,-10,-10,310026,4323235,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_046.basePlot.ltr,41,Y,309945.7168,4322947.142,15N,10,10,309955,4322957,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_046.basePlot.ltr,39,Y,309945.7168,4322947.142,15N,-10,10,309935,4322957,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_047.basePlot.ltr,23,Y,310396.5697,4323516.52,15N,10,-10,310406,4323506,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_047.basePlot.ltr,21,Y,310396.5697,4323516.52,15N,-10,-10,310386,4323506,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_048.basePlot.ltr,23,Y,310275.7551,4322887.873,15N,10,-10,310285,4322877,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_048.basePlot.ltr,21,Y,310275.7551,4322887.873,15N,-10,-10,310265,4322877,400,384,96,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_049.basePlot.ltr,21,Y,310455.6458,4323186.158,15N,-10,-10,310445,4323176,400,384,96,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_049.basePlot.ltr,39,Y,310455.6458,4323186.158,15N,-10,10,310445,4323196,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_050.basePlot.ltr,21,Y,309766.0145,4323066.202,15N,-10,-10,309756,4323056,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_050.basePlot.ltr,23,Y,309766.0145,4323066.202,15N,10,-10,309776,4323056,400,382,95.5,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_051.basePlot.ltr,23,Y,310186.7871,4323874.617,15N,10,-10,310196,4323864,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_051.basePlot.ltr,21,Y,310186.7871,4323874.617,15N,-10,-10,310176,4323864,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_052.basePlot.ltr,39,Y,310006.6666,4323125.466,15N,-10,10,309996,4323135,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_052.basePlot.ltr,21,Y,310006.6666,4323125.466,15N,-10,-10,309996,4323115,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_053.basePlot.ltr,41,Y,310517.5439,4323397.223,15N,10,10,310527,4323407,400,383,95.75,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_053.basePlot.ltr,23,Y,310517.5439,4323397.223,15N,10,-10,310527,4323387,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_054.basePlot.ltr,23,Y,310517.2982,4322854.624,15N,10,-10,310527,4322844,400,396,99,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_054.basePlot.ltr,41,Y,310517.2982,4322854.624,15N,10,10,310527,4322864,400,390,97.5,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_055.basePlot.ltr,41,Y,309856.0296,4323995.545,15N,10,10,309866,4324005,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_055.basePlot.ltr,21,Y,309856.0296,4323995.545,15N,-10,-10,309846,4323985,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_056.basePlot.ltr,23,Y,310578.7742,4323156.096,15N,10,-10,310588,4323146,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_056.basePlot.ltr,21,Y,310578.7742,4323156.096,15N,-10,-10,310568,4323146,400,325,81.25,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_057.basePlot.ltr,41,Y,310156.7696,4323786.276,15N,10,10,310166,4323796,400,387,96.75,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_057.basePlot.ltr,39,Y,310156.7696,4323786.276,15N,-10,10,310146,4323796,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_058.basePlot.ltr,23,Y,310365.8317,4323426.975,15N,10,-10,310375,4323416,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_058.basePlot.ltr,41,Y,310365.8317,4323426.975,15N,10,10,310375,4323436,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_059.basePlot.ltr,23,Y,310306.8366,4322977.188,15N,10,-10,310316,4322967,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_059.basePlot.ltr,21,Y,310306.8366,4322977.188,15N,-10,-10,310296,4322967,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_060.basePlot.ltr,41,Y,309855.2942,4323846.862,15N,10,10,309865,4323856,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
UKFS,UKFS_060.basePlot.ltr,39,Y,309855.2942,4323846.862,15N,-10,10,309845,4323856,400,400,100,2018,2018-06-01T13:00:00.000Z,2018-06-01T13:00:00.000Z
GRSM,GRSM_047.basePlot.ltr,21,Y,273203.1794,3952196.428,17N,-10,-10,273193,3952186,400,396,99,2018,2018-06-06T12:00:00.000Z,2018-06-16T12:00:00.000Z
GRSM,GRSM_047.basePlot.ltr,39,Y,273203.1794,3952196.428,17N,-10,10,273193,3952206,400,380,95,2018,2018-06-06T12:00:00.000Z,2018-06-16T12:00:00.000Z
GRSM,GRSM_048.basePlot.ltr,23,Y,273862.5509,3951984.341,17N,10,-10,273872,3951974,400,400,100,2018,2018-06-06T12:00:00.000Z,2018-06-16T12:00:00.000Z
GRSM,GRSM_048.basePlot.ltr,41,Y,273862.5509,3951984.341,17N,10,10,273872,3951994,400,383,95.75,2018,2018-06-06T12:00:00.000Z,2018-06-16T12:00:00.000Z
GRSM,GRSM_049.basePlot.ltr,39,Y,274043.7981,3952166.566,17N,-10,10,274033,3952176,400,400,100,2018,2018-06-06T12:00:00.000Z,2018-06-16T12:00:00.000Z
