"","domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass","diameterClass","decayClassNum"
"110","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",5.2,21.9,NA,"00899",6.9,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"111","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",39.4,23.7,NA,"00898",8.9,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"112","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",8.4,11.5,11.2,"00897",3.8,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"113","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",15.2,39.1,20.8,"00896",6.6,"ACER","Acer sp.","5 - No structural integrity",">=10cm","5"
"114","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",37.3,30.9,29.9,"00093",15.9,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"115","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",2.3,9,NA,"L01",1.1,"FRAXI","Fraxinus sp.","3 - Heartwood sound","5-10cm","3"
"116","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",8.2,12.1,NA,"00606",5.7,"ABBA","Abies balsamea (L.) Mill.","4 - Rotten throughout",">=10cm","4"
"117","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",13,25.5,NA,"00605",8.5,"ACER","Acer sp.","2 - Sound round",">=10cm","2"
"118","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",30.9,32.7,24,"00604",4.3,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"119","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",0.2,5.2,NA,"L02",3.7,"ACSA3","Acer saccharum Marshall","2 - Sound round","5-10cm","2"
"120","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",2.8,11.9,NA,"00394",6.4,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"121","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",15.1,22,NA,"00390",8.9,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"122","D05","UNDE","UNDE_059","2018-06-18T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",32.5,21.3,NA,"00725",3.2,"2PLANT-S","Unknown Softwood","3 - Heartwood sound",">=10cm","3"
"123","D05","UNDE","UNDE_060","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","D05","UNDE","UNDE_060","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",14.6,23.91,NA,"00063",2.5,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound",">=10cm","3"
"125","D05","UNDE","UNDE_060","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",19.4,23.5,21.9,"00128",1.3,"POTR5","Populus tremuloides Michx.","4 - Rotten throughout",">=10cm","4"
"126","D05","UNDE","UNDE_060","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",20.4,26.8,26.8,"00505",2.5,"POTR5","Populus tremuloides Michx.","4 - Rotten throughout",">=10cm","4"
"127","D05","UNDE","UNDE_060","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",5.6,9.4,NA,"L01",1.2,"ACSA3","Acer saccharum Marshall","4 - Rotten throughout","5-10cm","4"
"129","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",5.7,11,NA,"00712",1.3,"ACSA3","Acer saccharum Marshall","4 - Rotten throughout",">=10cm","4"
"130","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",0.1,4.5,NA,"L02",2.8,"2PLANT-S","Unknown Softwood","2 - Sound round","2-5cm","2"
"131","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",0.1,10.2,NA,"00386",5.1,"PIGL","Picea glauca (Moench) Voss","2 - Sound round",">=10cm","2"
"132","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",5.5,14,NA,"00385",12.1,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"133","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",16.8,19.2,13.5,"00384",3.1,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"134","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",4.9,15.8,NA,"00176",6.4,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"135","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",5.4,28.2,NA,"00175",20.6,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"136","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",9.8,15,13.8,"00711",1.5,"2PLANT","Unknown plant","4 - Rotten throughout",">=10cm","4"
"137","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",18.2,16.4,NA,"00710",6,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"138","D05","UNDE","UNDE_061","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",19.7,23.3,NA,"00174",10.6,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"139","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",0.65,6.55,NA,"L01",1,"ACSA3","Acer saccharum Marshall","4 - Rotten throughout","5-10cm","4"
"140","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",2.9,15.3,NA,"00169",1.4,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"141","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",11.8,12.7,NA,"00758",2,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"142","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",12.1,16.2,NA,"00757",1.8,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"143","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",130,"Y",29.4,32.3,NA,"00756",16.2,"POGR4","Populus grandidentata Michx.","2 - Sound round",">=10cm","2"
"144","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",3.5,7.9,NA,"L02",5.5,"ACRU","Acer rubrum L.","2 - Sound round","5-10cm","2"
"145","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",10.1,25.6,NA,"00755",9.3,"PIGL","Picea glauca (Moench) Voss","2 - Sound round",">=10cm","2"
"146","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",11.5,12.1,NA,"00754",8.4,"PIGL","Picea glauca (Moench) Voss","2 - Sound round",">=10cm","2"
"147","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",13.3,13.1,NA,"00753",6.4,"ACRU","Acer rubrum L.","2 - Sound round",">=10cm","2"
"148","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",33.6,20.5,NA,"00752",1.6,"POGR4","Populus grandidentata Michx.","2 - Sound round",">=10cm","2"
"149","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",250,"Y",49.1,33,NA,"00751",6.6,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"150","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",0.4,10.8,NA,"00170",2,"POGR4","Populus grandidentata Michx.","3 - Heartwood sound",">=10cm","3"
"151","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",5.1,17,NA,"00750",9.3,"ACRU","Acer rubrum L.","2 - Sound round",">=10cm","2"
"152","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",8.2,10.1,NA,"00749",3.3,"ACRU","Acer rubrum L.","4 - Rotten throughout",">=10cm","4"
"153","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",12,13.1,NA,"00748",7.6,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"154","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",15,14.1,NA,"00747",6.7,"ACRU","Acer rubrum L.","2 - Sound round",">=10cm","2"
"155","D05","UNDE","UNDE_065","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",10,"Y",16.2,16.8,NA,"00746",4.3,"ACRU","Acer rubrum L.","2 - Sound round",">=10cm","2"
"156","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",1.9,33.3,29.2,"00709",12.1,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"157","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",1.6,12.3,12.1,"00708",11,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"158","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",4.7,23,NA,"00707",15.7,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"159","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",21.7,18.1,NA,"00706",8.3,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"160","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",1.5,31.9,NA,"00705",2.2,"2PLANT","Unknown plant","4 - Rotten throughout",">=10cm","4"
"161","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",2,21.3,NA,"00704",3.9,"ABBA","Abies balsamea (L.) Mill.","2 - Sound round",">=10cm","2"
"162","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",2,23,17.1,"00703",1.7,"2PLANT","Unknown plant","4 - Rotten throughout",">=10cm","4"
"163","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",5.8,16,NA,"00702",6.5,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"164","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",6.3,34.9,34.1,"00701",16.2,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"165","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",7,28,15.2,"00475",2.4,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"166","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",7.2,13.7,13,"00474",1.8,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"167","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",12.4,16.4,14.5,"00473",3.2,"2PLANT","Unknown plant","4 - Rotten throughout",">=10cm","4"
"168","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",12.9,44.6,35.3,"00472",10.7,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"169","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",17.2,27.4,NA,"00471",17.5,"PIGL","Picea glauca (Moench) Voss","2 - Sound round",">=10cm","2"
"170","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",24.7,20.2,18.4,"00470",9,"ABBA","Abies balsamea (L.) Mill.","4 - Rotten throughout",">=10cm","4"
"171","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",27.5,19.5,17.6,"00469",14.2,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"172","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",33.1,32,15,"00468",5.5,"POPUL","Populus sp.","5 - No structural integrity",">=10cm","5"
"173","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",35.1,31.4,23.6,"00467",4,"POPULSPP","Populus spp.","5 - No structural integrity",">=10cm","5"
"174","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",36.3,31.1,30.1,"00407",4.9,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"175","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",46.4,27.6,27.6,"00410",7.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"176","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",107.5,41.4,37.8,"00466",15.7,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"177","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",1,27.3,27.1,"00465",7.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"178","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",1.4,17.1,16.2,"00464",11.8,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"179","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",7.1,22.3,19,"00463",7.9,"ABBA","Abies balsamea (L.) Mill.","2 - Sound round",">=10cm","2"
"180","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",9.9,14,12.5,"00462",3.3,"2PLANT-S","Unknown Softwood","4 - Rotten throughout",">=10cm","4"
"181","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",10.5,19.4,16.9,"00461",20.9,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"182","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",11.2,35.5,31.1,"00460",17.6,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"183","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",15.8,18.1,17.1,"00409",10.8,"ABBA","Abies balsamea (L.) Mill.","4 - Rotten throughout",">=10cm","4"
"184","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",16.6,14.8,14.5,"00419",2.4,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"185","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",16.7,21,20.8,"00459",1.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"186","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",39.3,25.8,25.1,"00458",10.6,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"187","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",51.1,36.9,36.4,"00457",9.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"188","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",57.4,35.8,34,"00456",17.7,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"189","D05","UNDE","UNDE_078","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",68.5,33.3,29.2,"00455",8.2,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
