"plotID","pointID","mOrder","country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotSize","plotDimensions","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules","module","plot"
"YELL_011","H7",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957801,-110.58901,"WGS84","12N",532416.103,4978344.776,,2017.96,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","I7",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.9578,-110.588883,"WGS84","12N",532426.103,4978344.776,,2018.16,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","J7",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.9578,-110.588756,"WGS84","12N",532436.103,4978344.776,,2018.35,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","A8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957714,-110.589898,"WGS84","12N",532346.103,4978334.776,,2017.31,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","B8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957714,-110.589771,"WGS84","12N",532356.103,4978334.776,,2017.18,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","C8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957713,-110.589644,"WGS84","12N",532366.103,4978334.776,,2017.27,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","D8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957713,-110.589517,"WGS84","12N",532376.103,4978334.776,,2017.37,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","E8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957712,-110.58939,"WGS84","12N",532386.103,4978334.776,,2017.46,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","F8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957712,-110.589264,"WGS84","12N",532396.103,4978334.776,,2017.58,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","G8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957711,-110.589137,"WGS84","12N",532406.103,4978334.776,,2017.7,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","H8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957711,-110.58901,"WGS84","12N",532416.103,4978334.776,,2017.82,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","I8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95771,-110.588883,"WGS84","12N",532426.103,4978334.776,,2018.03,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","J8",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95771,-110.588757,"WGS84","12N",532436.103,4978334.776,,2018.24,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","A9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957624,-110.589898,"WGS84","12N",532346.103,4978324.776,,2017.2,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","B9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957623,-110.589771,"WGS84","12N",532356.103,4978324.776,,2017.14,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","C9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957623,-110.589645,"WGS84","12N",532366.103,4978324.776,,2017.21,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","D9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957623,-110.589518,"WGS84","12N",532376.103,4978324.776,,2017.28,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","E9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957622,-110.589391,"WGS84","12N",532386.103,4978324.776,,2017.35,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","F9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957622,-110.589264,"WGS84","12N",532396.103,4978324.776,,2017.48,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","G9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957621,-110.589138,"WGS84","12N",532406.103,4978324.776,,2017.6,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","H9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957621,-110.589011,"WGS84","12N",532416.103,4978324.776,,2017.73,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","I9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95762,-110.588884,"WGS84","12N",532426.103,4978324.776,,2017.94,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","J9",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95762,-110.588757,"WGS84","12N",532436.103,4978324.776,,2018.16,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","A10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957534,-110.589899,"WGS84","12N",532346.103,4978314.776,,2017.14,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","B10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957533,-110.589772,"WGS84","12N",532356.103,4978314.776,,2017.13,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","C10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957533,-110.589645,"WGS84","12N",532366.103,4978314.776,,2017.2,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","D10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957533,-110.589519,"WGS84","12N",532376.103,4978314.776,,2017.27,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","E10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957532,-110.589392,"WGS84","12N",532386.103,4978314.776,,2017.35,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","F10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957532,-110.589265,"WGS84","12N",532396.103,4978314.776,,2017.48,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","G10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957531,-110.589138,"WGS84","12N",532406.103,4978314.776,,2017.61,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","H10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.957531,-110.589011,"WGS84","12N",532416.103,4978314.776,,2017.75,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","I10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95753,-110.588885,"WGS84","12N",532426.103,4978314.776,,2017.95,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_011","J10",523,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.95753,-110.588758,"WGS84","12N",532436.103,4978314.776,,2018.15,,2017.13,2022.1,,,"shrubScrub",,"GIS",,,,,"mam","M","523M"
"YELL_001","A1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918529,-110.409219,"WGS84","12N",546628.542,4974069.838,,1894.2,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918529,-110.409092,"WGS84","12N",546638.542,4974069.838,,1894.17,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918528,-110.408965,"WGS84","12N",546648.542,4974069.838,,1894.26,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918527,-110.408839,"WGS84","12N",546658.542,4974069.838,,1894.35,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918527,-110.408712,"WGS84","12N",546668.542,4974069.838,,1894.41,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918526,-110.408585,"WGS84","12N",546678.542,4974069.838,,1894.4,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918525,-110.408459,"WGS84","12N",546688.542,4974069.838,,1894.4,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918525,-110.408332,"WGS84","12N",546698.542,4974069.838,,1894.29,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918524,-110.408205,"WGS84","12N",546708.542,4974069.838,,1893.97,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918523,-110.408079,"WGS84","12N",546718.542,4974069.838,,1893.65,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918439,-110.40922,"WGS84","12N",546628.542,4974059.838,,1894.95,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918439,-110.409093,"WGS84","12N",546638.542,4974059.838,,1894.94,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918438,-110.408966,"WGS84","12N",546648.542,4974059.838,,1895.04,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918437,-110.40884,"WGS84","12N",546658.542,4974059.838,,1895.13,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918437,-110.408713,"WGS84","12N",546668.542,4974059.838,,1895.15,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918436,-110.408586,"WGS84","12N",546678.542,4974059.838,,1895.04,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918435,-110.40846,"WGS84","12N",546688.542,4974059.838,,1894.94,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918435,-110.408333,"WGS84","12N",546698.542,4974059.838,,1894.72,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918434,-110.408206,"WGS84","12N",546708.542,4974059.838,,1894.29,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918433,-110.408079,"WGS84","12N",546718.542,4974059.838,,1893.86,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918349,-110.409221,"WGS84","12N",546628.542,4974049.838,,1895.69,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918349,-110.409094,"WGS84","12N",546638.542,4974049.838,,1895.71,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918348,-110.408967,"WGS84","12N",546648.542,4974049.838,,1895.8,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918347,-110.40884,"WGS84","12N",546658.542,4974049.838,,1895.89,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918346,-110.408714,"WGS84","12N",546668.542,4974049.838,,1895.88,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918346,-110.408587,"WGS84","12N",546678.542,4974049.838,,1895.67,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918345,-110.40846,"WGS84","12N",546688.542,4974049.838,,1895.47,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918345,-110.408334,"WGS84","12N",546698.542,4974049.838,,1895.15,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918344,-110.408207,"WGS84","12N",546708.542,4974049.838,,1894.61,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918343,-110.40808,"WGS84","12N",546718.542,4974049.838,,1894.08,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918259,-110.409222,"WGS84","12N",546628.542,4974039.838,,1896.42,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918259,-110.409095,"WGS84","12N",546638.542,4974039.838,,1896.47,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918258,-110.408968,"WGS84","12N",546648.542,4974039.838,,1896.56,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918257,-110.408841,"WGS84","12N",546658.542,4974039.838,,1896.65,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918256,-110.408715,"WGS84","12N",546668.542,4974039.838,,1896.61,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918256,-110.408588,"WGS84","12N",546678.542,4974039.838,,1896.3,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918255,-110.408461,"WGS84","12N",546688.542,4974039.838,,1896,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918255,-110.408335,"WGS84","12N",546698.542,4974039.838,,1895.57,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918254,-110.408208,"WGS84","12N",546708.542,4974039.838,,1894.93,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J4",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918253,-110.408081,"WGS84","12N",546718.542,4974039.838,,1894.29,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918169,-110.409222,"WGS84","12N",546628.542,4974029.838,,1897.04,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918169,-110.409096,"WGS84","12N",546638.542,4974029.838,,1897.16,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918168,-110.408969,"WGS84","12N",546648.542,4974029.838,,1897.35,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918167,-110.408842,"WGS84","12N",546658.542,4974029.838,,1897.55,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918166,-110.408589,"WGS84","12N",546678.542,4974029.838,,1897.4,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918165,-110.408462,"WGS84","12N",546688.542,4974029.838,,1897.19,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918165,-110.408336,"WGS84","12N",546698.542,4974029.838,,1896.75,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918164,-110.408209,"WGS84","12N",546708.542,4974029.838,,1895.86,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J5",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918163,-110.408082,"WGS84","12N",546718.542,4974029.838,,1894.98,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918079,-110.409223,"WGS84","12N",546628.542,4974019.838,,1897.62,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918078,-110.409097,"WGS84","12N",546638.542,4974019.838,,1897.83,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918078,-110.40897,"WGS84","12N",546648.542,4974019.838,,1898.15,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918077,-110.408843,"WGS84","12N",546658.542,4974019.838,,1898.47,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
