clipID,subplotID,offsetEasting,offsetNorthing,status,date,
GRSM_062_162,21,9.7,13.5,,,
GRSM_062_139,21,16.2,10.5,,,
GRSM_062_069,21,17.2,4.5,,,
GRSM_062_164,21,10.7,13.5,,,
GRSM_062_149,21,3.2,13.5,,,
GRSM_062_016,21,8.7,1.5,,,
GRSM_062_134,21,13.7,10.5,,,
GRSM_062_187,21,4.2,16.5,,,
GRSM_062_119,21,6.2,10.5,,,
GRSM_062_137,21,15.2,10.5,,,
GRSM_062_191,21,6.2,16.5,,,
GRSM_062_021,21,11.2,1.5,,,
GRSM_062_168,21,12.7,13.5,,,
GRSM_062_198,21,9.7,16.5,,,
GRSM_062_116,21,4.7,10.5,,,
GRSM_062_109,21,1.2,10.5,,,
GRSM_062_049,21,7.2,4.5,,,
GRSM_062_017,21,9.2,1.5,,,
GRSM_062_065,21,15.2,4.5,,,
GRSM_062_013,21,7.2,1.5,,,
GRSM_062_141,21,17.2,10.5,,,
GRSM_062_132,21,12.7,10.5,,,
GRSM_062_010,21,5.7,1.5,,,
GRSM_062_177,21,17.2,13.5,,,
GRSM_062_196,21,8.7,16.5,,,
GRSM_062_020,21,10.7,1.5,,,
GRSM_062_074,21,1.7,7.5,,,
GRSM_062_178,21,17.7,13.5,,,
GRSM_062_152,21,4.7,13.5,,,
GRSM_062_105,21,17.2,7.5,,,
GRSM_062_183,21,2.2,16.5,,,
GRSM_062_123,21,8.2,10.5,,,
GRSM_062_150,21,3.7,13.5,,,
GRSM_062_050,21,7.7,4.5,,,
GRSM_062_048,21,6.7,4.5,,,
GRSM_062_060,21,12.7,4.5,,,
GRSM_062_192,21,6.7,16.5,,,
GRSM_062_184,21,2.7,16.5,,,
GRSM_062_014,21,7.7,1.5,,,
GRSM_062_009,21,5.2,1.5,,,
GRSM_062_107,21,18.2,7.5,,,
GRSM_062_073,21,1.2,7.5,,,
GRSM_062_081,21,5.2,7.5,,,
GRSM_062_070,21,17.7,4.5,,,
GRSM_062_057,21,11.2,4.5,,,
GRSM_062_113,21,3.2,10.5,,,
GRSM_062_051,21,8.2,4.5,,,
GRSM_062_040,21,2.7,4.5,,,
GRSM_062_056,21,10.7,4.5,,,
GRSM_062_046,21,5.7,4.5,,,
GRSM_062_034,21,17.7,1.5,,,
GRSM_062_097,21,13.2,7.5,,,
GRSM_062_079,21,4.2,7.5,,,
GRSM_062_153,21,5.2,13.5,,,
GRSM_062_058,21,11.7,4.5,,,
GRSM_062_143,21,18.2,10.5,,,
GRSM_062_181,21,1.2,16.5,,,
GRSM_062_024,21,12.7,1.5,,,
GRSM_062_172,21,14.7,13.5,,,
GRSM_062_033,21,17.2,1.5,,,
GRSM_062_190,21,5.7,16.5,,,
GRSM_062_110,21,1.7,10.5,,,
GRSM_062_203,21,12.2,16.5,,,
GRSM_062_121,21,7.2,10.5,,,
GRSM_062_207,21,14.2,16.5,,,
GRSM_062_211,21,16.2,16.5,,,
GRSM_062_055,21,10.2,4.5,,,
GRSM_062_076,21,2.7,7.5,,,
GRSM_062_104,21,16.7,7.5,,,
GRSM_062_063,21,14.2,4.5,,,
GRSM_062_117,21,5.2,10.5,,,
GRSM_062_158,21,7.7,13.5,,,
GRSM_062_155,21,6.2,13.5,,,
GRSM_062_138,21,15.7,10.5,,,
GRSM_062_147,21,2.2,13.5,,,
GRSM_062_180,21,18.7,13.5,,,
GRSM_062_209,21,15.2,16.5,,,
GRSM_062_086,21,7.7,7.5,,,
GRSM_062_032,21,16.7,1.5,,,
GRSM_062_204,21,12.7,16.5,,,
GRSM_062_151,21,4.2,13.5,,,
GRSM_062_015,21,8.2,1.5,,,
GRSM_062_012,21,6.7,1.5,,,
GRSM_062_044,21,4.7,4.5,,,
GRSM_062_061,21,13.2,4.5,,,
GRSM_062_156,21,6.7,13.5,,,
GRSM_062_163,21,10.2,13.5,,,
GRSM_062_159,21,8.2,13.5,,,
GRSM_062_122,21,7.7,10.5,,,
GRSM_062_022,21,11.7,1.5,,,
GRSM_062_175,21,16.2,13.5,,,
GRSM_062_199,21,10.2,16.5,,,
GRSM_062_100,21,14.7,7.5,,,
GRSM_062_154,21,5.7,13.5,,,
GRSM_062_019,21,10.2,1.5,,,
GRSM_062_066,21,15.7,4.5,,,
GRSM_062_161,21,9.2,13.5,,,
GRSM_062_200,21,10.7,16.5,,,
GRSM_062_098,21,13.7,7.5,,,
GRSM_062_059,21,12.2,4.5,,,
GRSM_062_087,21,8.2,7.5,,,
GRSM_062_197,21,9.2,16.5,,,
GRSM_062_018,21,9.7,1.5,,,
GRSM_062_099,21,14.2,7.5,,,
GRSM_062_080,21,4.7,7.5,,,
GRSM_062_114,21,3.7,10.5,,,
GRSM_062_210,21,15.7,16.5,,,
GRSM_062_047,21,6.2,4.5,,,
GRSM_062_095,21,12.2,7.5,,,
GRSM_062_145,21,1.2,13.5,,,
GRSM_062_189,21,5.2,16.5,,,
GRSM_062_042,21,3.7,4.5,,,
GRSM_062_052,21,8.7,4.5,,,
GRSM_062_035,21,18.2,1.5,,,
GRSM_062_173,21,15.2,13.5,,,
GRSM_062_026,21,13.7,1.5,,,
GRSM_062_186,21,3.7,16.5,,,
GRSM_062_102,21,15.7,7.5,,,
