"domainID","siteID","nlcdClass","date","elevation","decimalLatitude","decimalLongitude","pitProfileID","depthIncrementID","topDepth","bottomDepth","sampleArea","sampleID","rootStatus","sizeCategory","rootDryMass","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.140",140,160,0.01,"WREF.2.140.LIVE.>2MM","live","2-10",1.787,NA,-28.4,0.17,49.07,289.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.140",140,160,0.01,"WREF.2.140.LIVE.<2MM","live","0-2",0.905,NA,-27.6,0.25,36.82,145.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.160",160,180,0.01,"WREF.2.160.LIVE.<2MM","live","0-2",1.381,NA,-27.9,0.29,42.16,143.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.160",160,180,0.01,"WREF.2.160.LIVE.>2MM","live","2-10",0.931,NA,-28.2,0.25,48.08,188.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.180",180,200,0.01,"WREF.2.180.DEAD.<2MM","dead","0-2",0.09,NA,-28.5,0.29,47.51,166.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.180",180,200,0.01,"WREF.2.180.DEAD.>2MM","dead","2-10",0.111,NA,-28.5,0.22,50.4,231.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.180",180,200,0.01,"WREF.2.180.LIVE.<2MM","live","0-2",0.105,NA,-28.2,0.38,44.54,118.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.20",20,30,0.01,"WREF.2.20.LIVE.>2MM","live","2-10",0.182,NA,-28.6,0.25,42.61,171.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.20",20,30,0.01,"WREF.2.20.DEAD.<2MM","dead","0-2",0.053,NA,-28.2,0.52,42.46,81,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.20",20,30,0.01,"WREF.2.20.LIVE.<2MM","live","0-2",0.838,NA,-28.1,0.55,40.78,74.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.30",30,40,0.01,"WREF.2.30.DEAD.<2MM","dead","0-2",0.012,NA,NA,NA,NA,NA,NA,NA
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.30",30,40,0.01,"WREF.2.30.DEAD.>2MM","dead","2-10",0.02,NA,-28.5,0.41,48.48,117.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.30",30,40,0.01,"WREF.2.30.LIVE.<2MM","live","0-2",0.383,NA,-28.3,0.54,45.55,84.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.40",40,50,0.01,"WREF.2.40.DEAD.<2MM","dead","0-2",0.111,NA,-28.2,0.39,43.19,111.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.40",40,50,0.01,"WREF.2.40.LIVE.<2MM","live","0-2",0.994,0.3,-27.8,0.48,39.53,82.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.40",40,50,0.01,"WREF.2.40.DEAD.>2MM","dead","2-10",0.163,NA,-27.4,0.43,42.22,98.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.40",40,50,0.01,"WREF.2.40.LIVE.>2MM","live","2-10",0.602,NA,-27.4,0.37,45.65,124.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.50",50,60,0.01,"WREF.2.50.LIVE.>2MM","live","2-10",1.325,NA,-28.5,0.23,51.2,225,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.50",50,60,0.01,"WREF.2.50.LIVE.<2MM","live","0-2",1.882,NA,-28.8,0.33,39.05,118.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.50",50,60,0.01,"WREF.2.50.DEAD.<2MM","dead","0-2",0.241,NA,-27.9,0.33,44.24,132.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.60",60,70,0.01,"WREF.2.60.LIVE.<2MM","live","0-2",1.616,NA,-28.2,0.32,37.99,118,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.60",60,70,0.01,"WREF.2.60.LIVE.>2MM","live","2-10",0.346,NA,-27.9,0.24,40.21,169.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.70",70,80,0.01,"WREF.2.70.LIVE.<2MM","live","0-2",2.178,NA,-27.9,0.31,38.02,122.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.70",70,80,0.01,"WREF.2.70.DEAD.<2MM","dead","0-2",0.174,NA,-27.3,0.36,40.75,111.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.70",70,80,0.01,"WREF.2.70.LIVE.>2MM","live","2-10",0.81,NA,-28.5,NA,NA,NA,"sample d15N out of qaqc tolerance","sample percent N and C out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.70",70,80,0.01,"WREF.2.70.DEAD.>2MM","dead","2-10",1.847,NA,-28.3,0.2,49.92,244.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.80",80,90,0.01,"WREF.2.80.DEAD.>2MM","dead","2-10",1.467,NA,-28.7,0.29,51.88,180.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.80",80,90,0.01,"WREF.2.80.LIVE.>2MM","live","2-10",0.254,NA,-28.3,0.32,44.18,138.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.80",80,90,0.01,"WREF.2.80.LIVE.<2MM","live","0-2",1.338,NA,-28,0.34,39.21,116.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.90",90,100,0.01,"WREF.2.90.LIVE.<2MM","live","0-2",0.533,0.2,-28.2,0.29,42.47,145.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.2","WREF.2.90",90,100,0.01,"WREF.2.90.DEAD.>2MM","dead","2-10",0.053,NA,-29,0.25,49.23,200,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.0",0,10,0.01,"WREF.3.0.LIVE.>2MM","live","2-10",7.938,-2.6,-28.5,0.31,49.73,159.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.0",0,10,0.01,"WREF.3.0.DEAD.<2MM","dead","0-2",0.003,NA,NA,NA,NA,NA,NA,NA
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.0",0,10,0.01,"WREF.3.0.LIVE.<2MM","live","0-2",6.259,NA,-28.6,0.68,50.3,73.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.0",0,10,0.01,"WREF.3.0.DEAD.>2MM","dead","2-10",0.165,0.2,-27.9,0.6,43.78,72.6,"OK","OK"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.10",10,20,0.01,"WREF.3.10.LIVE.<2MM","live","0-2",2.926,NA,-28,0.33,29.8,89.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.10",10,20,0.01,"WREF.3.10.LIVE.>2MM","live","2-10",1.917,NA,-27.7,0.25,46.15,183,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.100",100,120,0.01,"WREF.3.100.DEAD.<2MM","dead","0-2",0.039,-2.6,-27.4,0.35,47.77,135.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.100",100,120,0.01,"WREF.3.100.LIVE.<2MM","live","0-2",0.251,NA,-27.8,0.35,44.56,128.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.100",100,120,0.01,"WREF.3.100.DEAD.>2MM","dead","2-10",0.941,NA,-27.5,0.24,48.89,204.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.120",120,140,0.01,"WREF.3.120.LIVE.<2MM","live","0-2",0.055,NA,-27.7,0.33,42.26,129.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.120",120,140,0.01,"WREF.3.120.DEAD.>2MM","dead","2-10",0.071,NA,-26.8,0.46,45.82,99.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.140",140,160,0.01,"WREF.3.140.LIVE.<2MM","live","0-2",0.083,NA,-27.2,0.33,33.94,103,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.140",140,160,0.01,"WREF.3.140.DEAD.<2MM","dead","0-2",0.057,NA,-26.8,0.36,41.19,113.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.140",140,160,0.01,"WREF.3.140.LIVE.>2MM","live","2-10",0.625,NA,-28,0.19,50.05,269.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.160",160,180,0.01,"WREF.3.160.DEAD.<2MM","dead","0-2",0.014,NA,NA,NA,NA,NA,NA,NA
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.160",160,180,0.01,"WREF.3.160.LIVE.<2MM","live","0-2",0.114,NA,-26.7,0.32,39.6,122.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.180",180,200,0.01,"WREF.3.180.LIVE.<2MM","live","0-2",0.082,NA,-28,0.48,42.91,89.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.20",20,30,0.01,"WREF.3.20.DEAD.>2MM","dead","2-10",0.195,NA,-28,0.31,41.42,131.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.20",20,30,0.01,"WREF.3.20.LIVE.<2MM","live","0-2",1.227,NA,-28.1,0.45,40.35,89.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.20",20,30,0.01,"WREF.3.20.LIVE.>2MM","live","2-10",0.181,NA,-28.2,0.29,46.79,160.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.30",30,40,0.01,"WREF.3.30.LIVE.>2MM","live","2-10",0.431,NA,-28.2,0.33,49.42,152,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.30",30,40,0.01,"WREF.3.30.LIVE.<2MM","live","0-2",0.828,1,-27.9,0.47,41.21,87,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.30",30,40,0.01,"WREF.3.30.DEAD.<2MM","dead","0-2",0.144,NA,-27.8,0.42,44.26,104.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.40",40,50,0.01,"WREF.3.40.LIVE.<2MM","live","0-2",1.969,NA,-27.7,0.39,39.3,100.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.40",40,50,0.01,"WREF.3.40.DEAD.<2MM","dead","0-2",0.311,NA,-27.3,0.5,46.26,91.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.40",40,50,0.01,"WREF.3.40.DEAD.>2MM","dead","2-10",0.433,-2.1,-28.3,0.26,48.77,184.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.40",40,50,0.01,"WREF.3.40.LIVE.>2MM","live","2-10",2.151,NA,-28.7,0.2,50.06,249.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.50",50,60,0.01,"WREF.3.50.DEAD.>2MM","dead","2-10",0.682,NA,-28.6,0.32,47.72,148.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.50",50,60,0.01,"WREF.3.50.DEAD.<2MM","dead","0-2",0.1,NA,-27.7,0.55,43.12,78.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.50",50,60,0.01,"WREF.3.50.LIVE.>2MM","live","2-10",7.62,NA,-28.3,0.19,49.76,264.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.50",50,60,0.01,"WREF.3.50.LIVE.<2MM","live","0-2",2.524,NA,-28.4,0.38,41.57,109.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.60",60,70,0.01,"WREF.3.60.LIVE.>2MM","live","2-10",0.432,NA,-28.7,0.31,41.57,133.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.60",60,70,0.01,"WREF.3.60.DEAD.>2MM","dead","2-10",0.143,NA,-27.7,0.28,39.84,143.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.60",60,70,0.01,"WREF.3.60.LIVE.<2MM","live","0-2",1.094,NA,-28.2,0.36,38.33,107.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.70",70,80,0.01,"WREF.3.70.DEAD.>2MM","dead","2-10",0.53,NA,-28.6,0.27,46.42,172.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.70",70,80,0.01,"WREF.3.70.LIVE.>2MM","live","2-10",4.617,NA,-28.7,0.14,49.24,348.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.70",70,80,0.01,"WREF.3.70.LIVE.<2MM","live","0-2",1.446,NA,-27.6,0.35,40.42,114.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.70",70,80,0.01,"WREF.3.70.DEAD.<2MM","dead","0-2",0.216,NA,-26.7,0.37,45.63,122.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.80",80,90,0.01,"WREF.3.80.DEAD.<2MM","dead","0-2",0.104,0.3,-27,0.29,39.32,137.8,"OK","OK"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.80",80,90,0.01,"WREF.3.80.LIVE.<2MM","live","0-2",0.76,NA,-26.7,0.4,40.07,100.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.90",90,100,0.01,"WREF.3.90.LIVE.>2MM","live","2-10",0.136,NA,-28,0.28,48.25,170.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D16","WREF","evergreenForest",2017-09-26,383,45.81637,-121.95838,"WREF.3","WREF.3.90",90,100,0.01,"WREF.3.90.LIVE.<2MM","live","0-2",0.152,NA,-27.2,0.28,35.73,129.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.0",0,10,0.01,"SJER.1.0.LIVE.<2MM","live","0-2",1.702,-0.9,-30.1,1.5,36.2,24.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.10",10,20,0.01,"SJER.1.10.LIVE.<2MM","live","0-2",0.241,-0.6,-30.4,1.66,31.37,24.9,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.10",10,20,0.01,"SJER.1.10.DEAD.<2MM","dead","0-2",0.121,0.7,-26.4,0.67,46.43,44,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.100",100,120,0.01,"SJER.1.100.LIVE.<2MM","live","0-2",0.141,0.6,-26.6,1.23,48.77,36.2,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.120",120,140,0.01,"SJER.1.120.LIVE.<2MM","live","0-2",0.14,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.120",120,140,0.01,"SJER.1.120.DEAD.<2MM","dead","0-2",0.302,0.4,-26.3,1.19,46.77,37.2,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.140",140,160,0.01,"SJER.1.140.LIVE.<2MM","live","0-2",0.184,-0.8,-25.8,1.85,46.95,65.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.160",160,180,0.01,"SJER.1.160.DEAD.<2MM","dead","0-2",0.212,-1.6,-26,0.89,47.38,88.9,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.160",160,180,0.01,"SJER.1.160.LIVE.<2MM","live","0-2",0.216,-1.1,-25.8,1.31,45.11,72.9,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.20",20,30,0.01,"SJER.1.20.DEAD.<2MM","dead","0-2",0.234,-1.1,-23.2,0.77,46.06,90,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.20",20,30,0.01,"SJER.1.20.LIVE.<2MM","live","0-2",0.101,-0.1,-30.5,1.6,16.88,30.2,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.30",30,40,0.01,"SJER.1.30.LIVE.<2MM","live","0-2",0.223,0.8,-27.9,0.93,16.5,20.8,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.30",30,40,0.01,"SJER.1.30.DEAD.>2MM","dead","2-10",0.177,-0.4,-25.3,0.64,46.25,50.9,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.40",40,50,0.01,"SJER.1.40.LIVE.<2MM","live","0-2",0.137,2.7,-26.2,0.72,21.89,19.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.50",50,60,0.01,"SJER.1.50.LIVE.<2MM","live","0-2",0.076,2.9,-25.5,0.33,35.96,23.7,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.60",60,70,0.01,"SJER.1.60.DEAD.<2MM","dead","0-2",0.065,0.1,-26,1.06,47.8,50.1,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.60",60,70,0.01,"SJER.1.60.LIVE.<2MM","live","0-2",0.097,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.70",70,80,0.01,"SJER.1.70.DEAD.<2MM","dead","0-2",0.134,NA,-26.4,1.29,54.95,42.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.70",70,80,0.01,"SJER.1.70.LIVE.<2MM","live","0-2",0.125,1.8,-25.4,0.28,20.91,20.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.80",80,90,0.01,"SJER.1.80.LIVE.<2MM","live","0-2",0.103,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.1","SJER.1.90",90,100,0.01,"SJER.1.90.LIVE.<2MM","live","0-2",0.129,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.0",0,10,0.01,"SJER.2.0.LIVE.<2MM","live","0-2",1.588,-0.6,-30.1,0.77,36.57,21.7,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.10",10,20,0.01,"SJER.2.10.LIVE.<2MM","live","0-2",0.765,NA,-30.4,1.28,31.87,25,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.100",100,120,0.01,"SJER.2.100.LIVE.<2MM","live","0-2",0.075,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.120",120,140,0.01,"SJER.2.120.LIVE.<2MM","live","0-2",0.002,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.140",140,160,0.01,"SJER.2.140.LIVE.<2MM","live","0-2",0.114,0.1,-26.5,0.59,49.35,43.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.160",160,180,0.01,"SJER.2.160.LIVE.<2MM","live","0-2",0.073,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.20",20,30,0.01,"SJER.2.20.LIVE.<2MM","live","0-2",0.29,-0.1,-29,0.87,18.56,21.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.30",30,40,0.01,"SJER.2.30.LIVE.<2MM","live","0-2",0.055,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.40",40,50,0.01,"SJER.2.40.LIVE.<2MM","live","0-2",0.091,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.50",50,60,0.01,"SJER.2.50.LIVE.<2MM","live","0-2",0.015,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.60",60,70,0.01,"SJER.2.60.LIVE.<2MM","live","0-2",0.085,1.6,-27.2,1.87,38.2,20.5,"OK","OK"
