"_record_id","load_status","date","yearboutbegan","individualid","vstid","taxonid","domainid","siteid","plotid","subplotid","nestedsubplotid","pointid","stemazimuth","stemdistance","recordtype","cfconlytag"
"23cdfc6e-07d1-4f8e-b5e0-120e227e5760","LOADED",2015-09-28,2015,"NEON.PLA.D17.TEAK.02005","VST.TEAK.02005.2015","ABMA","D17","TEAK","TEAK_046","39",NA,"39",61.5,16.6,"map and tag",NA
"23d233cb-fb66-471b-b0a8-ad02e43557a4","LOADED",2016-05-03,2016,"NEON.PLA.D02.SERC.12961","VST.SERC.12961.2016","LIBE3","D02","SERC","SERC_004","40","3",NA,NA,NA,"tag only","N"
"23d24e0c-b6a3-40b8-bd8c-6c86b524bffb","LOADED",2015-10-01,2015,"NEON.PLA.D08.TALL.11305","VST.TALL.11305.2015","VAAR","D08","TALL","TALL_046","21","1",NA,NA,NA,"tag only",NA
"23d8fd64-a841-46ab-b13d-ab05c8bd78fd","LOADED",2015-08-27,2015,"NEON.PLA.D08.DELA.05415","VST.DELA.05415.2015","MEAZ","D08","DELA","DELA_014","40",NA,NA,NA,NA,"tag only",NA
"23dc41ba-ddf6-478c-8b96-931c40f77771","LOADED",2015-01-10,2015,"NEON.PLA.D08.TALL.00204","VST.TALL.00204.2015","CAGL8","D08","TALL","TALL_047","21","1",NA,NA,NA,"tag only",NA
"23e24156-9dc1-4998-b88c-ddceaa5bad62","LOADED",2015-10-09,2015,"NEON.PLA.D08.TALL.00701","VST.TALL.00701.2015","CAGL8","D08","TALL","TALL_042","39","1",NA,NA,NA,"tag only",NA
"23e7b717-a55e-4ada-9646-f4e1d72878bb","LOADED",2015-06-12,2015,"NEON.PLA.D08.DELA.04185","VST.DELA.04185.2015","VICI2","D08","DELA","DELA_040","23","4",NA,NA,NA,"tag only","N"
"23e9f24b-31e2-41d7-a130-c4771854553e","LOADED",2019-09-19,2019,"NEON.PLA.D12.YELL.02752","VST.YELL.02752.2019","PSME","D12","YELL","YELL_046","41","4",NA,NA,NA,"tag only","N"
"23ecdc74-0afa-4066-a8b6-953535a881bd","LOADED",2015-09-17,2015,"NEON.PLA.D08.DELA.09543","VST.DELA.09543.2015","ASTR","D08","DELA","DELA_052","23",NA,"43",236.5,19.2,"map and tag",NA
"23fdf48b-770f-40d0-b004-0522d202b16b","LOADED",2018-07-30,2018,"NEON.PLA.D16.ABBY.04363","VST.ABBY.04363.2018","FRPU7","D16","ABBY","ABBY_063","21",NA,NA,NA,NA,"tag only","N"
"23ff385a-476d-4c30-88fb-7ea03230a0c6","LOADED",2014-08-04,2014,"NEON.PLA.D01.HARV.02107","VST.HARV.02107.2014","PIST","D01","HARV","HARV_023","32","2",NA,NA,NA,"tag only",NA
"240b0d1e-eb44-4f68-8f98-69af53c04403","LOADED",2015-11-18,2015,"NEON.PLA.D04.GUAN.04818","VST.GUAN.04818.2015","2PLANT","D04","GUAN","GUAN_006","41","1",NA,NA,NA,"tag only",NA
"240ca858-cec0-4cc7-8c15-6a9ab14d2503","LOADED",2015-08-21,2015,"NEON.PLA.D05.TREE.02082","VST.TREE.02082.2015","ABBA","D05","TREE","TREE_006","31",NA,NA,NA,NA,"tag only","N"
"241dc8f3-5d89-4680-9967-269ac672f2bf","LOADED",2015-05-27,2015,"NEON.PLA.D07.GRSM.01248","VST.GRSM.01248.2015","BELE","D07","GRSM","GRSM_047","21","4",NA,NA,NA,"tag only",NA
"241ecb16-63a2-4043-8f46-ed2381660a47","LOADED",2015-09-01,2015,"NEON.PLA.D03.JERC.05088","VST.JERC.05088.2015","QUFA","D03","JERC","JERC_051","21","4",NA,NA,NA,"tag only","N"
"242848ac-9776-4977-a4ff-66fd978cf84c","LOADED",2015-08-14,2015,"NEON.PLA.D02.BLAN.10696","VST.BLAN.10696.2015","ULMUS","D02","BLAN","BLAN_015","40","1",NA,NA,NA,"tag only",NA
"242c17ed-0868-4c74-b0e2-02d85a8ad6a7","LOADED",2018-01-25,2017,"NEON.PLA.D03.JERC.07231","VST.JERC.07231.2017","VITIS","D03","JERC","JERC_050","23",NA,NA,NA,NA,"tag only","N"
"242c7027-bac4-41c8-8c3a-dfa4e0fdd952","LOADED",2015-07-16,2015,"NEON.PLA.D02.SERC.09508","VST.SERC.09508.2015","LIBE3","D02","SERC","SERC_044","23","2",NA,NA,NA,"tag only",NA
"242f701b-26cc-4cfb-b618-a5fa43520a5a","LOADED",2015-10-08,2015,"NEON.PLA.D06.KONZ.01465","VST.KONZ.01465.2015","JUVI","D06","KONZ","KONZ_063","40","1","31",0.7,10.2,"map and tag",NA
"244c064b-fa7c-4b77-895a-1945018cfb6d","LOADED",2014-09-03,2014,"NEON.PLA.D05.UNDE.05302","VST.UNDE.05302.2014","PRVI","D05","UNDE","UNDE_003","41","1",NA,NA,NA,"tag only","N"
"24588196-382a-4369-a8e7-8a8640066b4b","LOADED",2018-02-06,2017,"NEON.PLA.D03.JERC.07119","VST.JERC.07119.2017","QUMA6","D03","JERC","JERC_048","21","1",NA,NA,NA,"tag only","N"
"245ce44b-2959-4b9a-a1f3-85c2ac7b0afd","LOADED",2014-09-04,2014,"NEON.PLA.D02.SCBI.00289","VST.SCBI.00289.2014","RUPH","D02","SCBI","SCBI_005","31",NA,NA,NA,NA,"tag only",NA
"245f1425-bf3d-4c4c-83d6-2d38000e6a3f","LOADED",2016-11-21,2016,"NEON.PLA.D14.SRER.01846","VST.SRER.01846.2016","OPPH","D14","SRER","SRER_042","39","1",NA,NA,NA,"tag only","N"
"2473ec82-bb41-45cf-b61d-52681f19b24c","LOADED",2014-11-14,2016,"NEON.PLA.D03.JERC.02682","VST.JERC.02682.2016","VIRO3","D03","JERC","JERC_047","23",NA,NA,NA,NA,"tag only","N"
"24740621-801a-4703-bd46-db9cb6149931","LOADED",2015-05-08,2015,"NEON.PLA.D02.SERC.01186","VST.SERC.01186.2015","PAQU2","D02","SERC","SERC_061","41",NA,NA,NA,NA,"tag only",NA
"247c209c-5fbb-46a5-a5c2-e42f0b8bb715","LOADED",2015-08-26,2015,"NEON.PLA.D08.DELA.05383","VST.DELA.05383.2015","ILDE","D08","DELA","DELA_004","40",NA,NA,NA,NA,"tag only",NA
"2485b318-837e-47ca-93e0-d8a22230e692","LOADED",2015-09-21,2015,"NEON.PLA.D02.BLAN.01896","VST.BLAN.01896.2015","PAQU2","D02","BLAN","BLAN_017","32",NA,NA,NA,NA,"tag only",NA
"2495393f-09af-45ff-836f-4a313d32e468","LOADED",2014-08-18,2014,"NEON.PLA.D08.TALL.02138","VST.TALL.02138.2014","PEBO","D08","TALL","TALL_001","40","3",NA,NA,NA,"tag only",NA
"24968932-7b55-438c-b8d2-5a7ec67298c6","LOADED",2015-09-30,2015,"NEON.PLA.D05.UNDE.02920","VST.UNDE.02920.2015","COCO6","D05","UNDE","UNDE_001","39","1",NA,NA,NA,"tag only","N"
"24a4ec42-72a0-4ea6-9dc9-f0f21f448cdb","LOADED",2017-08-23,2017,"NEON.PLA.D19.BONA.03622","VST.BONA.03622.2017","POTR5","D19","BONA","BONA_005","31","4",NA,NA,NA,"tag only","N"
"24ccf375-58ce-4dad-9d81-d15c381c2cb5","LOADED",2014-11-12,2014,"NEON.PLA.D01.HARV.03852","VST.HARV.03852.2014","2PLANT","D01","HARV","HARV_048","39",NA,"39",39.5,4.1,"map and tag","N"
"24ccf61f-ec7f-41e2-8bb9-9539ade9baa7","LOADED",2014-12-17,2014,"NEON.PLA.D03.JERC.04637","VST.JERC.04637.2014","QUHE2","D03","JERC","JERC_050","23",NA,"41",185,10.5,"map and tag","N"
"24d99a73-ea3a-4a09-8430-397818e4f35c","LOADED",2015-11-06,2015,"NEON.PLA.D17.SOAP.03457","VST.SOAP.03457.2015","CADE27","D17","SOAP","SOAP_031","39",NA,"41",348.4,6.5,"map and tag",NA
"24ddf9cf-8a83-4357-8eb2-7435be77634b","LOADED",2015-09-02,2015,"NEON.PLA.D08.DELA.05569","VST.DELA.05569.2015","BICA","D08","DELA","DELA_002","31",NA,NA,NA,NA,"tag only",NA
"24de3522-f328-417d-89ee-6b383343a872","LOADED",2014-12-04,2014,"NEON.PLA.D01.HARV.09373","VST.HARV.09373.2014","KALA","D01","HARV","HARV_041","39","3",NA,NA,NA,"tag only","N"
"2504f061-5236-424e-b9ec-f627bcce80b7","LOADED",2018-02-07,2017,"NEON.PLA.D03.JERC.07147","VST.JERC.07147.2017","QUMA6","D03","JERC","JERC_048","39","3",NA,NA,NA,"tag only","N"
"2506e036-fa80-46e9-9a36-743e3227be75","LOADED",2016-05-23,2016,"NEON.PLA.D04.GUAN.04006","VST.GUAN.04006.2016","GYLU","D04","GUAN","GUAN_010","32","4",NA,NA,NA,"tag only","N"
"2517ffed-d758-4805-adc6-c827ca5a9e0c","LOADED",2017-12-21,2017,"NEON.PLA.D03.OSBS.08398","VST.OSBS.08398.2017","QULA2","D03","OSBS","OSBS_032","21",NA,NA,NA,NA,"tag only","N"
"25228686-0134-4157-9a35-70ac608b9d94","LOADED",2015-10-05,2015,"NEON.PLA.D02.SCBI.11541","VST.SCBI.11541.2015","RUPH","D02","SCBI","SCBI_048","39","3",NA,NA,NA,"tag only",NA
"252eaa3c-73cd-4bbf-9dd8-9c2820e70786","LOADED",2014-07-31,2014,"NEON.PLA.D03.OSBS.01565","VST.OSBS.01565.2014","PIPA2","D03","OSBS","OSBS_007","31",NA,"33",NA,2.7,"map and tag","N"
"253f46f6-9624-41aa-ae50-5b250aa5c6b4","LOADED",2017-11-21,2017,"NEON.PLA.D11.CLBJ.02010","VST.CLBJ.02010.2017","QUSH","D11","CLBJ","CLBJ_028","41",NA,NA,NA,NA,"tag only","N"
"2540e4c1-75c4-4672-9679-0dd09db23a96","LOADED",NA,2015,"NEON.PLA.D03.JERC.04234","VST.JERC.04234.2015","QUIN","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"2544f82c-a552-4cb7-bb52-5bcd937e4e90","LOADED",2015-09-01,2015,"NEON.PLA.D08.DELA.05875","VST.DELA.05875.2015","ACNE2","D08","DELA","DELA_017","31","1",NA,NA,NA,"tag only",NA
"254f4291-3a30-44c0-8bc0-9352fb3d7877","LOADED",2015-06-09,2015,"NEON.PLA.D07.GRSM.02029","VST.GRSM.02029.2015","KALA","D07","GRSM","GRSM_051","23","4",NA,NA,NA,"tag only",NA
"255c565e-4b55-4121-9f83-788b71c3e5c2","LOADED",2016-10-27,2016,"NEON.PLA.D02.SCBI.13022","VST.SCBI.13022.2016","LOJA","D02","SCBI","SCBI_045","39","1",NA,NA,NA,"tag only","N"
"255d5ceb-b1cc-434b-b0c6-3bdc93157f48","LOADED",2014-09-03,2014,"NEON.PLA.D05.UNDE.00890","VST.UNDE.00890.2014","ABBA","D05","UNDE","UNDE_003","40",NA,"49",148.3,8,"map and tag","N"
"255ea44f-992d-4f99-8d35-7aefe129ea8f","LOADED",2014-12-17,2014,"NEON.PLA.D03.JERC.04683","VST.JERC.04683.2014","QUIN","D03","JERC","JERC_050","23","4",NA,NA,NA,"tag only","N"
"256875d1-4a38-4dd8-bef5-2602296f71a6","LOADED",2016-05-23,2016,"NEON.PLA.D04.GUAN.04497","VST.GUAN.04497.2016","EUFO3","D04","GUAN","GUAN_010","41","4",NA,NA,NA,"tag only","N"
"256be04e-2058-4afc-aab3-e9c5197a8cd0","LOADED",2016-10-05,2016,"NEON.PLA.D02.SERC.13225","VST.SERC.13225.2016","BETH","D02","SERC","SERC_021","32","2",NA,NA,NA,"tag only","N"
"2577cf4f-9723-498b-ac2a-0dffbbd70574","LOADED",2015-06-02,2015,"NEON.PLA.D07.GRSM.01702","VST.GRSM.01702.2015","ILOP","D07","GRSM","GRSM_062","39","1",NA,NA,NA,"tag only",NA
"25821844-adad-4fbd-a109-add1650bb19c","LOADED",2015-09-24,2015,"NEON.PLA.D08.DELA.09979","VST.DELA.09979.2015","CELA","D08","DELA","DELA_050","21","4",NA,NA,NA,"tag only",NA
"25966db5-8d71-4e1f-a991-2acfd5b32948","LOADED",2017-10-03,2017,"NEON.PLA.D10.RMNP.02690","VST.RMNP.02690.2017","POTR5","D10","RMNP","RMNP_046","21","1",NA,NA,NA,"tag only","N"
"25969680-539c-4db3-89e4-67a3e9fc1b5b","LOADED",2016-05-23,2016,"NEON.PLA.D04.GUAN.04892","VST.GUAN.04892.2016","2PLANT","D04","GUAN","GUAN_010","32","2",NA,NA,NA,"tag only","N"
"259f3555-a64b-4649-8314-8d2eb1aa961a","LOADED",2016-05-23,2016,"NEON.PLA.D04.GUAN.04158","VST.GUAN.04158.2016","COMI","D04","GUAN","GUAN_010","41","1",NA,NA,NA,"tag only","N"
"25a93900-23a1-41f8-9349-a98fc035f50c","LOADED",2015-01-07,2015,"NEON.PLA.D08.TALL.01888","VST.TALL.01888.2015","VAAR","D08","TALL","TALL_054","21","1",NA,NA,NA,"tag only",NA
"25bca8da-7b14-4517-ade4-2d04692ee2e2","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01566","VST.ORNL.01566.2014","FRPE","D07","ORNL","ORNL_001","31","4",NA,NA,NA,"tag only",NA
"25be599b-8c98-4e4e-a9dd-0c724b0b9781","LOADED",2014-11-25,2014,"NEON.PLA.D02.SCBI.02360","VST.SCBI.02360.2014","COFL2","D02","SCBI","SCBI_067","41",NA,"61",244.8,6.5,"map and tag",NA
"25c5e73b-45ca-4f99-a03c-c4c8f51a42da","LOADED",2015-07-27,2015,"NEON.PLA.D02.SERC.09675","VST.SERC.09675.2015","COFL2","D02","SERC","SERC_047","23",NA,"41",141.8,18,"map and tag",NA
"25d5cdce-f84a-428e-9804-3984d8bc8706","LOADED",2018-07-27,2018,"NEON.PLA.D16.ABBY.04354","VST.ABBY.04354.2018","PSMEM","D16","ABBY","ABBY_067","39",NA,"41",318.8,11.8,"map and tag","N"
"25dc526a-85e8-4c2b-b341-ac67977e62a9","LOADED",2017-10-10,2017,"NEON.PLA.D10.RMNP.02778","VST.RMNP.02778.2017","POTR5","D10","RMNP","RMNP_044","39","1",NA,NA,NA,"tag only","N"
"2608d648-6406-4e6a-963a-20b893f0a006","LOADED",2015-08-31,2015,"NEON.PLA.D02.SCBI.10960","VST.SCBI.10960.2015","VITIS","D02","SCBI","SCBI_047","23",NA,NA,NA,NA,"tag only",NA
"26297622-3e1e-44b4-b744-b02f23692f12","LOADED",2016-10-20,2016,"NEON.PLA.D08.TALL.12436","VST.TALL.12436.2016","LIST2","D08","TALL","TALL_049","21","4",NA,NA,NA,"tag only","N"
"26482249-01f3-4d20-81f5-65267841facc","LOADED",2015-01-10,2015,"NEON.PLA.D08.TALL.03147","VST.TALL.03147.2015","CAAL27","D08","TALL","TALL_046","21","4",NA,NA,NA,"tag only",NA
"26558164-da93-409b-b352-370470e761e2","LOADED",2015-05-19,2015,"NEON.PLA.D07.GRSM.00308","VST.GRSM.00308.2015","OXAR","D07","GRSM","GRSM_061","41","1",NA,NA,NA,"tag only","N"
"265d29ee-ece6-4219-9e2a-bc1cc01fa725","LOADED",2015-01-10,2015,"NEON.PLA.D08.TALL.00174","VST.TALL.00174.2015","AEPA","D08","TALL","TALL_047","21","4",NA,NA,NA,"tag only",NA
"266e399b-acbe-40d2-ac50-7ef10088c00d","LOADED",2014-12-08,2014,"NEON.PLA.D02.SCBI.03264","VST.SCBI.03264.2014","CECAC","D02","SCBI","SCBI_045","21",NA,"21",23.3,12.9,"map and tag",NA
"26765191-6846-4490-91e5-e22c496f47f7","LOADED",2015-01-10,2015,"NEON.PLA.D08.TALL.03122","VST.TALL.03122.2015","PITA","D08","TALL","TALL_046","23","2",NA,NA,NA,"tag only",NA
"268330e0-e20f-42b1-9397-ab956c064b00","LOADED",2015-08-26,2015,"NEON.PLA.D08.DELA.05308","VST.DELA.05308.2015","COFO","D08","DELA","DELA_004","31",NA,NA,NA,NA,"tag only",NA
"269471f4-49d0-4890-a8c5-ab6fd80f88d1","LOADED",2015-07-06,2015,"NEON.PLA.D08.DELA.03786","VST.DELA.03786.2015","VICI2","D08","DELA","DELA_047","21","1",NA,NA,NA,"tag only",NA
"2697dcfd-ccd3-4af1-b120-da6adee79f40","LOADED",2015-11-03,2015,"NEON.PLA.D08.LENO.08293","VST.LENO.08293.2015","CACA18","D08","LENO","LENO_061","21","4",NA,NA,NA,"tag only","N"
"26aa6263-fa29-4ea2-8345-b8710383a0a3","LOADED",2014-11-14,2016,"NEON.PLA.D03.JERC.02675","VST.JERC.02675.2016","VIRO3","D03","JERC","JERC_047","23",NA,NA,NA,NA,"tag only","N"
"26b1263c-d278-4c6c-b21f-4481b9b7edaa","LOADED",2014-09-15,2014,"NEON.PLA.D10.CPER.00091","VST.CPER.00091.2014","ATCA2","D10","CPER","CPER_010","32",NA,"41",90,8.4,"map and tag",NA
"26b4d9c7-b2a1-4406-ae5d-b35eb2c3e73c","LOADED",2017-08-15,2017,"NEON.PLA.D19.BONA.01749","VST.BONA.01749.2017","PIMA","D19","BONA","BONA_002","40","4",NA,NA,NA,"tag only","N"
"26bc363f-881e-4e94-bd28-27261315e19e","LOADED",2014-08-19,2014,"NEON.PLA.D03.JERC.00250","VST.JERC.00250.2014","DIVI5","D03","JERC","JERC_003","31",NA,NA,NA,NA,"tag only","N"
"26c90767-01ba-4cd8-b81c-addcfb5e1176","LOADED",2015-05-19,2015,"NEON.PLA.D07.GRSM.00415","VST.GRSM.00415.2015","PYPU","D07","GRSM","GRSM_059","21","4",NA,NA,NA,"tag only",NA
"26d24207-43a5-4ba0-8676-197a4382696e","LOADED",2016-08-23,2016,"NEON.PLA.D16.ABBY.01104","VST.ABBY.01104.2016","PSMEM","D16","ABBY","ABBY_069","41",NA,NA,NA,NA,"tag only","N"
"26d26b1a-4850-4310-98f0-463d141b51f2","LOADED",2015-01-10,2015,"NEON.PLA.D08.TALL.00307","VST.TALL.00307.2015","VAAR","D08","TALL","TALL_060","41","1",NA,NA,NA,"tag only",NA
"26d4dc40-37ee-4674-a37c-316c2887ff08","LOADED",2015-09-22,2015,"NEON.PLA.D08.DELA.09820","VST.DELA.09820.2015","TORA2","D08","DELA","DELA_045","23","2",NA,NA,NA,"tag only",NA
"26df1153-2c30-48db-988e-acf37ee5e352","LOADED",2015-04-16,2015,"NEON.PLA.D02.BLAN.05978","VST.BLAN.05978.2015","LIBE3","D02","BLAN","BLAN_048","32","4",NA,NA,NA,"tag only",NA
"26f1df3e-6e98-4300-b5b0-0f32bc1b3ac0","LOADED",2015-06-16,2015,"NEON.PLA.D19.DEJU.00191","VST.DEJU.00191.2015","POTR5","D19","DEJU","DEJU_049","21","4",NA,NA,NA,"tag only",NA
"27015a21-5096-4e36-9c60-8dea9ae31a2a","LOADED",2017-09-15,2017,"NEON.PLA.D16.ABBY.01878","VST.ABBY.01878.2017","GASH","D16","ABBY","ABBY_076","23","2",NA,NA,NA,"tag only","N"
"2704fa2c-60e6-4b70-96ff-b8389c32e325","LOADED",2015-08-09,2015,"NEON.PLA.D08.DELA.09408","VST.DELA.09408.2015","LIST2","D08","DELA","DELA_003","31",NA,"31",39.3,8.4,"map and tag",NA
"27279704-03c2-4e48-ae59-332effaa0237","LOADED",2015-01-20,2015,"NEON.PLA.D08.TALL.00536","VST.TALL.00536.2015","VAAR","D08","TALL","TALL_048","39","3",NA,NA,NA,"tag only",NA
"273acad8-b391-4344-96e1-cef9842caa92","LOADED",2015-09-23,2015,"NEON.PLA.D01.HARV.09993","VST.HARV.09993.2015","BELE","D01","HARV","HARV_022","40","1",NA,NA,NA,"tag only",NA
"273d5dd3-ca22-48f8-a382-a6e7138d0805","LOADED",2016-09-01,2015,"NEON.PLA.D19.HEAL.04238","VST.HEAL.04238.2015","BEGL/BENA","D19","HEAL","HEAL_063","31","4",NA,NA,NA,"tag only","N"
"2747773a-8533-4369-8f83-6c642cc8d2e8","LOADED",2015-05-27,2015,"NEON.PLA.D07.GRSM.01144","VST.GRSM.01144.2015","RHMA4","D07","GRSM","GRSM_056","23","4",NA,NA,NA,"map and tag",NA
"275f8210-f563-4b3a-bc5d-cabe689d84a2","LOADED",2014-05-05,2014,"NEON.PLA.D07.ORNL.00030","VST.ORNL.00030.2014","COFL2","D07","ORNL","ORNL_036","21","2",NA,NA,NA,"tag only",NA
"27677bcf-db47-4e31-a1ac-bb9faef1a22f","LOADED",2015-09-03,2015,"NEON.PLA.D08.DELA.09323","VST.DELA.09323.2015","ACNE2","D08","DELA","DELA_006","32","2",NA,NA,NA,"tag only",NA
"2789bf44-82eb-40f2-b723-e4e9cc23a684","LOADED",2016-03-31,2016,"NEON.PLA.D02.SERC.11006","VST.SERC.11006.2016","LIBE3","D02","SERC","SERC_009","41","1",NA,NA,NA,"tag only","N"
"279eafd3-29b2-403b-8a99-d3e3c42ccfbd","LOADED",2015-09-28,2015,"NEON.PLA.D08.DELA.10062","VST.DELA.10062.2015","ACNE2","D08","DELA","DELA_047","21","1",NA,NA,NA,"tag only",NA
"27b8cc2d-c830-4e16-b8d4-a908acab6498","LOADED",2016-09-21,2016,"NEON.PLA.D03.JERC.03560","VST.JERC.03560.2016","RHCO","D03","JERC","JERC_050","21","1",NA,NA,NA,"tag only","N"
"27bcfde3-11f5-4b66-81e0-4f4bce30632f","LOADED",2016-08-03,2016,"NEON.PLA.D16.ABBY.00008","VST.ABBY.00008.2016","PSMEM","D16","ABBY","ABBY_075","21","1",NA,NA,NA,"tag only","N"
"27c0a863-eaff-4c0c-90c2-5e0dc33b0cff","LOADED",2015-01-20,2015,"NEON.PLA.D08.TALL.00501","VST.TALL.00501.2015","RHUS","D08","TALL","TALL_048","39","3",NA,NA,NA,"tag only",NA
"27d68f55-cbb8-49b3-82e0-274e82190764","LOADED",2014-12-18,2014,"NEON.PLA.D02.SCBI.05322","VST.SCBI.05322.2014","2PLANT","D02","SCBI","SCBI_054","39",NA,"39",59.4,1,"map and tag",NA
"27dcf33a-347f-4d42-9a5d-96b4a7883001","LOADED",2014-07-10,2014,"NEON.PLA.D07.ORNL.02035","VST.ORNL.02035.2014","COFL2","D07","ORNL","ORNL_035","32","2",NA,NA,NA,"tag only",NA
"27dedcbe-fcd5-468d-8724-1c83d99cdcef","LOADED",2015-08-26,2015,"NEON.PLA.D03.JERC.05042","VST.JERC.05042.2015","DIVI5","D03","JERC","JERC_053","41","4",NA,NA,NA,"tag only","N"
"27e6cd2e-e5b9-4cdf-941f-9b92c4bb133e","LOADED",2015-08-31,2015,"NEON.PLA.D08.DELA.05857","VST.DELA.05857.2015","VITIS","D08","DELA","DELA_001","31","2",NA,NA,NA,"tag only",NA
"27e80b7a-4537-45af-94dd-1a7ed55d908e","LOADED",2015-07-21,2015,"NEON.PLA.D01.BART.02868","VST.BART.02868.2015","FAGR","D01","BART","BART_047","41","1",NA,NA,NA,"tag only",NA
"27f523c5-031d-4d47-ba6a-127fc3635e2b","LOADED",2018-01-25,2017,"NEON.PLA.D03.JERC.07227","VST.JERC.07227.2017","QUHE2","D03","JERC","JERC_050","23","2",NA,NA,NA,"tag only","N"
"27fcbe92-9c6d-4c23-9ac5-a231fd5fd214","LOADED",2015-09-01,2015,"NEON.PLA.D08.DELA.05888","VST.DELA.05888.2015","ACNE2","D08","DELA","DELA_017","40","1",NA,NA,NA,"tag only",NA
"27ff3e75-929b-4500-a306-09b3db0c5ca0","LOADED",2015-07-22,2015,"NEON.PLA.D05.UNDE.03472","VST.UNDE.03472.2015","PIMA","D05","UNDE","UNDE_038","41",NA,"43",349.5,8,"map and tag","N"
"2811600f-5a97-4f80-9f9d-02e1a569e2e2","LOADED",2017-12-13,2017,"NEON.PLA.D07.ORNL.04467","VST.ORNL.04467.2017","ASTR","D07","ORNL","ORNL_007","40","1",NA,NA,NA,"tag only","N"
"28167d2a-b5c8-4314-95f8-f1a284fba7e4","LOADED",2015-08-14,2015,"NEON.PLA.D02.BLAN.10623","VST.BLAN.10623.2015","ACNEN","D02","BLAN","BLAN_009","41","4",NA,NA,NA,"tag only","N"
"2838362a-1d4f-4eca-8c61-561ae9d52919","LOADED",2017-10-10,2017,"NEON.PLA.D10.RMNP.03310","VST.RMNP.03310.2017","POTR5","D10","RMNP","RMNP_044","39","1",NA,NA,NA,"tag only","N"
"283ac6b1-9fbd-479f-93b8-a1eff3b225e3","LOADED",2015-09-23,2015,"NEON.PLA.D06.KONZ.01097","VST.KONZ.01097.2015","CODR","D06","KONZ","KONZ_049","41","4","51",229.5,1.3,"map and tag",NA
"283d84df-ed5a-47cf-840a-1b0b1a9dadf3","LOADED",2015-08-10,2015,"NEON.PLA.D02.BLAN.10136","VST.BLAN.10136.2015","ASTR","D02","BLAN","BLAN_011","40","3",NA,NA,NA,"tag only",NA
"284c0e86-5e2e-40cd-a90c-12012e5738e1","LOADED",2015-10-05,2015,"NEON.PLA.D06.KONZ.01009","VST.KONZ.01009.2015","CODR","D06","KONZ","KONZ_049","32","4",NA,NA,NA,"tag only",NA
"284ec267-1f67-4cdc-add6-2335be3e8912","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04076","VST.BART.04076.2015","FAGR","D01","BART","BART_051","41","4","61",215.6,1.3,"map and tag",NA
"28510166-03c7-4279-a029-ec2bd962ca96","LOADED",2017-10-24,NA,"NEON.PLA.D10.RMNP.03519","VST.RMNP.03519.2017","JUCOD","D10","RMNP","RMNP_010","31","4",NA,NA,NA,"tag only","N"
"2856c249-ffbe-4ed9-b2c1-9b03e147c7d6","LOADED",2015-09-01,2015,"NEON.PLA.D08.DELA.05901","VST.DELA.05901.2015","ACNE2","D08","DELA","DELA_017","40","3",NA,NA,NA,"tag only",NA
"2863f96b-7c37-4f34-b345-3679e2530bc1","LOADED",2014-11-18,2014,"NEON.PLA.D03.JERC.02843","VST.JERC.02843.2014","PIPA2","D03","JERC","JERC_062","41","4",NA,NA,NA,"tag only","N"
"286efd7b-9cb0-4e1d-bc9f-191bae30f356","LOADED",2015-01-11,2015,"NEON.PLA.D08.TALL.03228","VST.TALL.03228.2015","PIPA2","D08","TALL","TALL_042","23",NA,"23",9.7,11.7,"map and tag",NA
"287f9622-a405-4cb7-a444-f648a5d4eadb","LOADED",2015-11-12,2015,"NEON.PLA.D08.LENO.12141","VST.LENO.12141.2015","ULAM","D08","LENO","LENO_069","21","4",NA,NA,NA,"tag only","N"
"288173db-bcd9-4034-842a-9ddd1d7acc97","LOADED",2015-09-02,2015,"NEON.PLA.D08.DELA.05965","VST.DELA.05965.2015","CELTI","D08","DELA","DELA_020","32",NA,NA,NA,NA,"tag only",NA
"2889a123-12bc-44b2-a7ef-5405b2f308c0","LOADED",2015-09-02,2015,"NEON.PLA.D02.SCBI.09951","VST.SCBI.09951.2015","VITIS","D02","SCBI","SCBI_052","23","4",NA,NA,NA,"tag only",NA
"289be8e3-29fe-408a-adfe-58b9869e0956","LOADED",2016-10-25,2016,"NEON.PLA.D02.SERC.08721B","VST.SERC.08721B.2016","LITU","D02","SERC","SERC_058","23",NA,NA,NA,NA,"tag only","N"
"289c2a6a-c4e9-4c15-ac7a-70b6de86eae1","LOADED",2014-08-07,2014,"NEON.PLA.D08.TALL.01011","VST.TALL.01011.2014","STAM4","D08","TALL","TALL_007","40","3",NA,NA,NA,"tag only",NA
"289c83a7-96d8-47a7-bd70-0918d3efd22b","LOADED",2014-08-29,2014,"NEON.PLA.D02.SCBI.00114","VST.SCBI.00114.2014","ASTR","D02","SCBI","SCBI_002","40","1",NA,NA,NA,"tag only",NA
"28a81955-85c6-43fa-a82b-35f7472120c8","LOADED",2016-08-24,2016,"NEON.PLA.D01.HARV.10030","VST.HARV.10030.2016","TSCA","D01","HARV","HARV_052","41",NA,NA,NA,NA,"tag only","N"
