"_record_id","load_status","date","yearboutbegan","individualid","vstid","taxonid","domainid","siteid","plotid","subplotid","nestedsubplotid","pointid","stemazimuth","stemdistance","recordtype","cfconlytag"
"81b51e5f-926d-4c0e-bf3b-204255decef1","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01587A","VST.ORNL.01587A.2014","2PLANT","D07","ORNL","ORNL_001","32","4",NA,NA,NA,"tag only",NA
"81bdc3d6-cef4-4dd5-a110-6e03011908dd","LOADED",2015-09-23,2015,"NEON.PLA.D17.TEAK.01875","VST.TEAK.01875.2015","ABMA","D17","TEAK","TEAK_047","21",NA,"21",39.9,14.2,"map and tag",NA
"82093820-6b85-4237-a9e8-e1883141ab3e","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00591","VST.SRER.00591.2015","OPEN3","D14","SRER","SRER_058","41","4",NA,NA,NA,"tag only","N"
"820fa642-ecea-4658-b64f-7567285ebc86","LOADED",2019-08-28,2019,"NEON.PLA.D12.YELL.00840","VST.YELL.00840.2019","PICO","D12","YELL","YELL_047",NA,NA,"23",14.8,13.9,"map and tag","N"
"821ceceb-e9b6-4349-944d-10e64cf032b6","LOADED",2014-07-31,2014,"NEON.PLA.D03.OSBS.01786","VST.OSBS.01786.2014","QUNI","D03","OSBS","OSBS_001","31",NA,NA,NA,NA,"tag only","N"
"82623739-0391-4233-a6f9-16caf03e5e12","LOADED",2015-08-15,2015,"NEON.PLA.D06.UKFS.00001","VST.UKFS.00001.2015","ULAM","D06","UKFS","UKFS_032","41",NA,NA,NA,NA,"tag only","N"
"828656d6-c7d8-4984-a3f0-95f9dcdc364e","LOADED",2015-08-27,2015,"NEON.PLA.D05.UNDE.03872","VST.UNDE.03872.2015","PRSE2","D05","UNDE","UNDE_060","23",NA,"25",297.7,3.2,"map and tag","N"
"82df9b5c-8628-42bb-a683-e4e3cbcbdcb8","LOADED",2015-09-21,2015,"NEON.PLA.D17.TEAK.01742","VST.TEAK.01742.2015","PICO","D17","TEAK","TEAK_057","21",NA,"39",153.5,11.8,"map and tag",NA
"83047419-2a17-421a-a332-0726833eb529","LOADED",2017-01-18,2016,"NEON.PLA.D14.SRER.02158","VST.SRER.02158.2016","OPEN3","D14","SRER","SRER_052","21","4",NA,NA,NA,"tag only","N"
"83934448-97bb-47ab-8b74-a77f056c3a89","LOADED",2015-08-13,2015,"NEON.PLA.D17.TEAK.00408","VST.TEAK.00408.2015","ABCOL","D17","TEAK","TEAK_045","23",NA,"25",344.4,13.8,"map and tag",NA
"83e2a875-f76d-44ed-a285-0388706764ef","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00868","VST.SRER.00868.2015","OPEN3","D14","SRER","SRER_049","21","4",NA,NA,NA,"tag only","N"
"83e379cb-8694-48a9-bcb9-42e791f5ee27","LOADED",2017-01-19,2016,"NEON.PLA.D14.SRER.02271","VST.SRER.02271.2016","OPPH","D14","SRER","SRER_056","39","3",NA,NA,NA,"tag only","N"
"84a0831b-b166-43da-a991-5faab637dde9","LOADED",2016-08-23,2016,"NEON.PLA.D19.DEJU.02419","VST.DEJU.02419.2016","PIMA","D19","DEJU","DEJU_045","39","1",NA,NA,NA,"tag only","N"
"84ad9112-4367-477b-8716-043a296a0d46","LOADED",NA,2015,"NEON.PLA.D03.JERC.04206","VST.JERC.04206.2015","QUMA6","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"84ba13da-6a0d-406e-be9d-a12cddf315de","LOADED",2015-11-06,2015,"NEON.PLA.D17.SOAP.03523","VST.SOAP.03523.2015","QUKE","D17","SOAP","SOAP_031","21",NA,"21",16,7.4,"map and tag",NA
"84bf3e96-c057-43ce-a98c-8b732c465ab8","LOADED",2014-09-11,2014,"NEON.PLA.D01.BART.00815","VST.BART.00815.2014","FAGR","D01","BART","BART_018","31",NA,"31",354.4,1.2,"map and tag","N"
"84d41a0e-1275-44e0-80c3-717ea2bdea3a","LOADED",2015-08-13,2015,"NEON.PLA.D17.TEAK.00372","VST.TEAK.00372.2015","ABCOL","D17","TEAK","TEAK_045","39",NA,"49",39.6,10,"map and tag",NA
"84d9d33c-5e31-4981-8011-b5ecafdaed01","LOADED",2016-10-19,2016,"NEON.PLA.D16.ABBY.00790","VST.ABBY.00790.2016","PSMEM","D16","ABBY","ABBY_062","39","1",NA,NA,NA,"tag only","N"
"86584a6e-3533-4869-99f5-5f1d0edc5e43","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05730","VST.HARV.05730.2014","TSCA","D01","HARV","HARV_038","39",NA,"39",83.6,11.5,"map and tag","N"
"865b5d8e-7f71-4df7-a2a2-22c994452309","LOADED",2019-08-28,2019,"NEON.PLA.D12.YELL.00822","VST.YELL.00822.2019","2PLANT","D12","YELL","YELL_047","21",NA,"41",213.9,9.4,"map and tag","N"
"86875a69-7023-422c-b273-9a876db63d2b","LOADED",2015-09-24,2015,"NEON.PLA.D17.TEAK.01920","VST.TEAK.01920.2015","PICO","D17","TEAK","TEAK_051",NA,NA,NA,NA,NA,"map and tag",NA
"87010067-1a45-440c-a6d7-0d2442bcaea3","LOADED",2014-07-25,2014,"NEON.PLA.D07.ORNL.01894","VST.ORNL.01894.2014","ACRU","D07","ORNL","ORNL_006","40","2",NA,NA,NA,"tag only",NA
"870a0739-b082-494b-8513-0a9414e3fd3d","LOADED",2020-08-24,2020,"NEON.PLA.D01.HARV.10867","VST.HARV.10867.2020","PIRE","D01","HARV","HARV_034","39",NA,"57",173,0.5,"map and tag","N"
"87d564e1-d4f3-45dc-8911-086845487563","LOADED",2016-11-14,2016,"NEON.PLA.D14.SRER.01466","VST.SRER.01466.2016","OPPH","D14","SRER","SRER_050","39","3",NA,NA,NA,"tag only","N"
"87e0d0f2-a431-4b62-a337-c7326c979f08","LOADED",2016-05-03,2016,"NEON.PLA.D02.SERC.12959","VST.SERC.12959.2016","QURU","D02","SERC","SERC_013","32",NA,"33",336.3,4.7,"map and tag","N"
"88aea2d7-ca2d-45d6-a398-5edb6629b15d","LOADED",2014-08-20,2014,"NEON.PLA.D03.JERC.01043","VST.JERC.01043.2014","QUST","D03","JERC","JERC_010","31",NA,"41",235.7,10,"map and tag","N"
"892cde6e-ee47-4ed6-9c54-864e6aad1837","LOADED",2014-09-03,2014,"NEON.PLA.D01.BART.01120","VST.BART.01120.2014","ACSAS","D01","BART","BART_002","41",NA,NA,257,2.4,"tag only","N"
"89627567-9355-40f6-b3cc-607b2b80f58a","LOADED",2015-09-21,2015,"NEON.PLA.D17.TEAK.01723","VST.TEAK.01723.2015","ABMA","D17","TEAK","TEAK_057","21",NA,"23",319.1,7.2,"map and tag",NA
"897e5967-1cd2-483a-a78c-0925927a518d","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01598","VST.ORNL.01598.2014","ACRU","D07","ORNL","ORNL_001","40","2",NA,NA,NA,"tag only",NA
"8a19efaa-88a8-4bb0-bdb2-0a0454013582","LOADED",2014-08-15,2014,"NEON.PLA.D05.UNDE.02705","VST.UNDE.02705.2014","POTR5","D05","UNDE","UNDE_008","40",NA,"49",179.8,8,"map and tag","N"
"8a524368-3852-4c13-96e8-ec4c421ceb37","LOADED",2016-10-28,2016,"NEON.PLA.D02.SCBI.13350","VST.SCBI.13350.2016","VITIS","D02","SCBI","SCBI_067","39",NA,NA,NA,NA,"tag only","N"
"8a76acf3-8ce1-4105-8b5d-b92d7babf10f","LOADED",2018-09-19,2018,"NEON.PLA.D02.BLAN.13551","VST.BLAN.13551.2018","RHDA","D02","BLAN","BLAN_032","32","2",NA,NA,NA,"tag only","N"
"8ab89b13-0eaf-4c8a-bb47-5d39f6d6101a","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04065","VST.BART.04065.2015","TSCA","D01","BART","BART_051","39",NA,"57",92.3,9.8,"map and tag",NA
"8b3d86cf-228f-4f9b-b881-5b2402e53985","LOADED",2016-01-11,2015,"NEON.PLA.D14.SRER.00409","VST.SRER.00409.2015","OPEN3","D14","SRER","SRER_042","39","3",NA,NA,NA,"tag only","N"
"8b9f357d-8991-465f-8d3e-599d93f23f77","LOADED",2015-09-28,2015,"NEON.PLA.D17.TEAK.02008","VST.TEAK.02008.2015","PIJE","D17","TEAK","TEAK_046","39",NA,"41",310.7,8,"map and tag",NA
"8ccab707-c08c-40c7-a66f-81f06770a9b8","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05755","VST.HARV.05755.2014","QURU","D01","HARV","HARV_038","23","4","43",260.5,3.5,"map and tag","N"
"8db02412-89af-4f75-bf55-a38833c1e33b","LOADED",2015-08-13,2015,"NEON.PLA.D17.TEAK.00373","VST.TEAK.00373.2015","ABCOL","D17","TEAK","TEAK_045","39",NA,"49",48.4,10.9,"map and tag",NA
"8db107e9-f3fc-4cb0-ab0f-2d4dbb70db05","LOADED",2019-09-11,2019,"NEON.PLA.D12.YELL.01390","VST.YELL.01390.2019","PSME","D12","YELL","YELL_052","41",NA,"61",181.2,6.3,"map and tag","N"
"8df88e75-9bfd-423f-8552-6a87a3c3bd59","LOADED",2017-09-14,2017,"NEON.PLA.D01.BART.04713","VST.BART.04713.2017","FAGR","D01","BART","BART_032","23",NA,"43",224,12,"map and tag","N"
"8e0ee4ce-fce2-4703-94f5-00a92385ff57","LOADED",NA,2015,"NEON.PLA.D03.OSBS.00846","VST.OSBS.00846.2015","VAAR","D03","OSBS","OSBS_042","21",NA,"41",243,21.5,"map and tag","N"
"8e1ba1fd-5b89-4ca3-8028-6c3c64c3e230","LOADED",NA,2015,"NEON.PLA.D03.OSBS.02188","VST.OSBS.02188.2015","QULA2","D03","OSBS","OSBS_029","39",NA,"39",73.6,14.2,"map and tag","N"
"8e1eacf5-ae5c-4189-9716-885b472b54e5","LOADED",2014-09-10,2014,"NEON.PLA.D03.JERC.00470","VST.JERC.00470.2014","QULA3","D03","JERC","JERC_016","41",NA,"41",87.9,8.1,"map and tag","N"
"8e28543e-7fc7-4105-858f-5f3f9207ae48","LOADED",2014-07-02,2014,"NEON.PLA.D07.ORNL.00780","VST.ORNL.00780.2014","CECA4","D07","ORNL","ORNL_003","31","3",NA,NA,NA,"tag only",NA
"8e3ed53a-d7a3-427b-b23d-d66309407c49","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05707","VST.HARV.05707.2014","TSCA","D01","HARV","HARV_038","39",NA,"57",116.266446708,14.7544761528,"map and tag","N"
"8e873813-c4be-4951-bbcd-789830e5efbf","LOADED",2014-11-10,2014,"NEON.PLA.D03.JERC.00824","VST.JERC.00824.2014","QUHE2","D03","JERC","JERC_057","23","2",NA,NA,NA,"tag only","N"
"8f0dcceb-7cc6-4197-b444-b5dbb4dcc61b","LOADED",2018-04-10,2018,"NEON.PLA.D20.PUUM.00195","VST.PUUM.00195.2018","MEPO5","D20","PUUM","PUUM_047","32","2",NA,NA,NA,"tag only","N"
"8f5231f2-d6cf-4908-a65d-f7528650fbf9","LOADED",2019-09-17,2019,"NEON.PLA.D01.BART.06051","VST.BART.06051.2019","ACRU","D01","BART","BART_034","41",NA,"61",204.4,11.8,"map and tag","N"
"8f8297fe-5966-4c48-a7b9-95ad90d85dc8","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01587","VST.ORNL.01587.2014","2PLANT","D07","ORNL","ORNL_001","32","4","33",329.3,9.8,"map and tag",NA
"8fe9e81b-8efd-4c09-b1b6-d36cd5b3b7d5","LOADED",2015-10-14,2015,"NEON.PLA.D02.SCBI.03265","VST.SCBI.03265.2015","ROPS","D02","SCBI","SCBI_045","21",NA,"39",154.9,6.2,"map and tag",NA
"901dc3cc-0987-4d5f-b583-4b94065320bf","LOADED",2017-11-01,2017,"NEON.PLA.D16.WREF.02370","VST.WREF.02370.2017","ACCI","D16","WREF","WREF_071","21","1",NA,NA,NA,"tag only","N"
"90273092-98f2-40c6-b90b-2d3724939c4d","LOADED",NA,2015,"NEON.PLA.D03.JERC.04191","VST.JERC.04191.2015","QUMA6","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"90a4009a-c93b-4255-a6b7-da37b7ca2311","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05713","VST.HARV.05713.2014","PIST","D01","HARV","HARV_038","39","3","57",145.7,11.3,"map and tag","N"
"9121d603-b18f-4266-8799-623c73899862","LOADED",2019-09-25,2019,"NEON.PLA.D02.BLAN.00900","VST.BLAN.00900.2019","ASTR","D02","BLAN","BLAN_001","31","4",NA,NA,NA,"tag only","N"
"912ea6c3-381f-4d89-be0d-38033053e0e9","LOADED",2015-09-16,2015,"NEON.PLA.D17.TEAK.01449","VST.TEAK.01449.2015","PICO","D17","TEAK","TEAK_044","39",NA,"57",111.4,4.8,"map and tag",NA
"91613afd-d5e7-40ea-be93-1bd6778427e1","LOADED",2014-09-10,2014,"NEON.PLA.D03.JERC.00346","VST.JERC.00346.2014","ULMUSSPP","D03","JERC","JERC_016","41",NA,"41",34.2,5.2,"map and tag","N"
"918885ea-6474-43fe-9e4f-424ac41601af","LOADED",2015-06-12,2015,"NEON.PLA.D08.DELA.04201","VST.DELA.04201.2015","ULMUS","D08","DELA","DELA_040","23","1",NA,NA,NA,"tag only","N"
"91a641ec-753c-4870-bbf0-06d4bd938030","LOADED",2019-07-31,2019,"NEON.PLA.D12.YELL.00710","VST.YELL.00710.2019","JUCO6","D12","YELL","YELL_022","31","1",NA,NA,NA,"tag only","N"
"91c36ccd-b35d-43f5-bc58-aec53a85bfca","LOADED",NA,2015,"NEON.PLA.D03.OSBS.02256","VST.OSBS.02256.2015","QULA2","D03","OSBS","OSBS_027","39",NA,NA,NA,NA,"tag only","N"
"92978092-07ea-4ac1-9297-5ac5dd2a819e","LOADED",2015-09-24,2015,"NEON.PLA.D17.TEAK.01917","VST.TEAK.01917.2015","PICO","D17","TEAK","TEAK_051","21",NA,"23",282.9,4.8,"map and tag",NA
"929a0e27-71b2-4b0d-9668-de7663c85d3c","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00725","VST.SRER.00725.2015","OPEN3","D14","SRER","SRER_059","21","4",NA,NA,NA,"tag only","N"
"92a0856b-a863-4137-a51d-1e674dc7a1e5","LOADED",2018-09-19,2018,"NEON.PLA.D02.BLAN.13548","VST.BLAN.13548.2018","RUPH","D02","BLAN","BLAN_032","32","2",NA,NA,NA,"tag only","N"
"92dd7b61-70a7-439e-af55-800abca235e5","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00734","VST.SRER.00734.2015","OPPH","D14","SRER","SRER_059","21","4",NA,NA,NA,"tag only","N"
"9316e0a3-b313-4a09-86c1-d5da9caacacb","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00788","VST.SRER.00788.2015","OPEN3","D14","SRER","SRER_051","41","1",NA,NA,NA,"tag only","N"
"933f1966-22c6-4b87-b6f4-b8144d4d395d","LOADED",2016-11-14,2016,"NEON.PLA.D14.SRER.01486","VST.SRER.01486.2016","OPEN3","D14","SRER","SRER_050","41","4",NA,NA,NA,"tag only","N"
"93452a51-f5c6-48fc-995b-2f53a21c04a2","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00813","VST.SRER.00813.2015","OPEN3","D14","SRER","SRER_051","23","2",NA,NA,NA,"tag only","N"
"93d8e88f-46e4-4b01-957b-c05b7ce50d86","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05717","VST.HARV.05717.2014","ACRU","D01","HARV","HARV_038","39","3","57",134.1,5.7,"map and tag","N"
"94eb5f45-c233-4f34-af0e-f98852e0f03b","LOADED",2019-09-23,2019,"NEON.PLA.D12.YELL.01782","VST.YELL.01782.2019","PSME","D12","YELL","YELL_061","41",NA,"43",5.2,9.3,"map and tag","N"
"955d935c-9c53-4718-b766-e0703f30dafb","LOADED",NA,2015,"NEON.PLA.D03.JERC.04185","VST.JERC.04185.2015","QUFA","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"955f54fe-fb48-4986-a4fa-a338fe7db142","LOADED",2015-06-17,2015,"NEON.PLA.D19.DEJU.00488","VST.DEJU.00488.2015","ALVI5","D19","DEJU","DEJU_052","21","4",NA,NA,NA,"tag only",NA
"961b8ba5-351c-4c81-b909-76e85499582e","LOADED",2019-09-10,2019,"NEON.PLA.D01.BART.04942","VST.BART.04942.2019","ACRU","D01","BART","BART_032","39",NA,"59",269.8,9.6,"map and tag","N"
"961c9157-bcd9-4691-8325-6ae1e60775e6","LOADED",2015-09-23,2015,"NEON.PLA.D17.TEAK.01901","VST.TEAK.01901.2015","PIJE","D17","TEAK","TEAK_047","41",NA,"59",164.9,8.1,"map and tag",NA
"962eae08-dad0-468b-919a-906242683b32","LOADED",2016-08-17,2016,"NEON.PLA.D01.BART.04955","VST.BART.04955.2016","FAGR","D01","BART","BART_034","41","4","61",269.6,6.2,"map and tag","N"
"966e9d6e-da3d-4d37-a08b-813b69acdd84","LOADED",2015-07-29,2015,"NEON.PLA.D16.ABBY.00665","VST.ABBY.00665.2015","PSMEM","D16","ABBY","ABBY_070","39","3",NA,NA,NA,"tag only","N"
"96823366-9de5-42e5-aaed-695d6eda6bd5","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05709","VST.HARV.05709.2014","TSCA","D01","HARV","HARV_038","39",NA,"57",121.9,13.4,"map and tag","N"
"96a86672-bc25-4a29-8e3a-9afcd0725050","LOADED",2015-09-17,2015,"NEON.PLA.D17.TEAK.01461","VST.TEAK.01461.2015","PICO","D17","TEAK","TEAK_044","39",NA,"57",126.9,5.3,"map and tag",NA
"96b0e0c3-ee03-457f-ab87-0a6115412898","LOADED",2014-08-20,2014,"NEON.PLA.D05.UNDE.05797","VST.UNDE.05797.2014","ACSA3","D05","UNDE","UNDE_012","31","4",NA,NA,NA,"tag only","N"
"96b377dd-6e8a-4f59-8cb2-290a9f3b96a9","LOADED",2014-07-02,2014,"NEON.PLA.D07.ORNL.00877","VST.ORNL.00877.2014","ELUM","D07","ORNL","ORNL_003","32","1",NA,NA,NA,"tag only",NA
"96cd959b-54da-4493-9a58-927e96cf25fe","LOADED",2014-08-15,2014,"NEON.PLA.D05.UNDE.02447","VST.UNDE.02447.2014","ACRU","D05","UNDE","UNDE_008","31",NA,"31",118.8,5,"map and tag","N"
"972eee73-2fd8-45f7-97ee-0d044797198f","LOADED",2015-06-17,2015,"NEON.PLA.D19.DEJU.00489","VST.DEJU.00489.2015","BETUL","D19","DEJU","DEJU_052","21","4",NA,NA,NA,"tag only",NA
"976d6c42-697e-4987-8eed-296883f5b32d","LOADED",2016-01-11,2015,"NEON.PLA.D14.SRER.00265","VST.SRER.00265.2015","OPEN3","D14","SRER","SRER_042","39","1",NA,NA,NA,"tag only","N"
"988a8578-d3cf-472e-b06f-d544407b7eb6","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05771","VST.HARV.05771.2014","QURU","D01","HARV","HARV_038","23",NA,"23",35,7.1,"map and tag","N"
"98aee8f1-a423-46f2-bc3b-c6820cd4a360","LOADED",2017-11-01,2017,"NEON.PLA.D16.WREF.02361","VST.WREF.02361.2017","TSHE","D16","WREF","WREF_071","21","4",NA,NA,NA,"tag only","N"
"98be4084-51b1-4f6b-8b01-097de1c4fe9c","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05747","VST.HARV.05747.2014","ACRU","D01","HARV","HARV_038","23",NA,"43",260.1,11.5,"map and tag","N"
"98daf597-ad26-4126-afc7-3236dd02cc84","LOADED",2016-09-22,2016,"NEON.PLA.D08.DELA.12827","VST.DELA.12827.2016","CARA2","D08","DELA","DELA_037","21","1",NA,NA,NA,"tag only","N"
"9936eaa9-5bf9-400a-8c4c-b595b1ee4dc1","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.03599","VST.BART.03599.2015","TSCA","D01","BART","BART_051","41",NA,"43",314.2,12.1,"map and tag",NA
"9938fc5f-44c6-4104-9009-4daaa67e4e6b","LOADED",2015-07-21,2015,"NEON.PLA.D05.UNDE.00607","VST.UNDE.00607.2015","ACRU","D05","UNDE","UNDE_037","41",NA,"41",72.1,10.1,"map and tag","N"
"99c19c79-f4d5-412f-9ca1-b3168ce1829b","LOADED",2016-01-12,2015,"NEON.PLA.D14.SRER.00426","VST.SRER.00426.2015","OPMA8","D14","SRER","SRER_054","39","1",NA,NA,NA,"tag only","N"
"99d6b047-2486-4834-af4c-9f52928f9cef","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.03597","VST.BART.03597.2015","TSCA","D01","BART","BART_051","41","4","61",233.9,4.7,"map and tag",NA
"99dc1eec-0bdf-4029-acc1-1f7f19e8320e","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00790","VST.SRER.00790.2015","OPEN3","D14","SRER","SRER_051","41","4",NA,NA,NA,"tag only","N"
"99e228fe-d448-4128-a145-adbc9380d79a","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04067","VST.BART.04067.2015","TSCA","D01","BART","BART_051","39",NA,"59",260.9,4,"map and tag","N"
"9a2970cf-fa1d-43d5-8ca7-8b0a17e65ba5","LOADED",2014-07-02,2014,"NEON.PLA.D07.ORNL.00848","VST.ORNL.00848.2014","ACRU","D07","ORNL","ORNL_003","32","3","31",56.6,17,"map and tag",NA
"9a4554dd-7070-4318-bb72-27f9abf0e99b","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00732","VST.SRER.00732.2015","OPPH","D14","SRER","SRER_059","21","4",NA,NA,NA,"tag only","N"
"9ac0e4ef-37dd-4629-a809-dea7dc304559","LOADED",2014-09-05,2014,"NEON.PLA.D05.UNDE.04234","VST.UNDE.04234.2014","ACSP2","D05","UNDE","UNDE_015","31",NA,"31",13.9,7.5,"map and tag","N"
"9accee0e-8ce3-4cfd-b851-674e9c09a910","LOADED",2016-11-14,2016,"NEON.PLA.D14.SRER.01500","VST.SRER.01500.2016","OPEN3","D14","SRER","SRER_050","41","1",NA,NA,NA,"tag only","N"
"9afde70e-6600-488e-83e3-17e262b7de95","LOADED",2014-08-14,2014,"NEON.PLA.D08.TALL.01737","VST.TALL.01737.2014","QUMA3","D08","TALL","TALL_006","32","2",NA,NA,NA,"tag only",NA
"9b182e19-333c-4520-bb19-bb0f1a623b60","LOADED",2015-09-10,2015,"NEON.PLA.D17.TEAK.01206","VST.TEAK.01206.2015","ABCOL","D17","TEAK","TEAK_055","23",NA,"43",264.4,10,"map and tag",NA
"9b3c6a3c-be5f-41f9-9cec-cbeb2e88684f","LOADED",2014-08-15,2014,"NEON.PLA.D05.UNDE.02702","VST.UNDE.02702.2014","ACRU","D05","UNDE","UNDE_008","40",NA,"49",156.2,5.8,"map and tag","N"
"9b6248ce-bc96-4cda-9be1-20e833695fd6","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01602","VST.ORNL.01602.2014","CATO6","D07","ORNL","ORNL_001","40","2",NA,NA,NA,"tag only",NA
"9be2ff99-bd42-4420-9afc-f39ebdc869be","LOADED",2019-07-15,2019,"NEON.PLA.D16.WREF.09999","VST.WREF.09999.2019","TSHE","D16","WREF","WREF_016","41","4","51",229.9,5.7,"map and tag","N"
"9c274922-8ce8-46b0-90fc-fc4916dc6a63","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04079","VST.BART.04079.2015","FAGR","D01","BART","BART_051","41",NA,"43",306.7,11.5,"map and tag",NA
"9c4aaf42-63e1-4039-964b-7e463299dced","LOADED",2017-10-17,2017,"NEON.PLA.D16.WREF.04882","VST.WREF.04882.2017","TSHE","D16","WREF","WREF_089","21","1",NA,NA,NA,"tag only","N"
"9cbd3a76-b239-4d0d-b107-fab2ae9d6520","LOADED",2018-01-25,2017,"NEON.PLA.D03.JERC.07218","VST.JERC.07218.2017","2PLANT","D03","JERC","JERC_050","21","1",NA,NA,NA,"tag only","N"
"9ccc1ff7-37d9-42da-bad1-cdc33fd072d6","LOADED",2015-09-21,2015,"NEON.PLA.D17.TEAK.01569","VST.TEAK.01569.2015","ABMA","D17","TEAK","TEAK_044","21",NA,"21",25.4,10.9,"map and tag",NA
"9d2eb85f-d60a-4485-a431-3e77891660ac","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05741","VST.HARV.05741.2014","PIRE","D01","HARV","HARV_038","23","2","25",358.5,6.9,"map and tag","N"
"9d2f9d09-7aa9-4eff-899d-21a158691035","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00795","VST.SRER.00795.2015","OPEN3","D14","SRER","SRER_051","41","4",NA,NA,NA,"tag only","N"
"9d673564-4645-4f72-80c5-fa369b990556","LOADED",2016-06-21,2016,"NEON.PLA.D19.BONA.00807","VST.BONA.00807.2016","PIMA","D19","BONA","BONA_076","23",NA,"41",17.1,7.8,"map and tag","N"
"9d8149a5-91ef-4117-b663-f7cbc2329efa","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00785","VST.SRER.00785.2015","OPPH","D14","SRER","SRER_051","41","1",NA,NA,NA,"tag only","N"
"9e1b8496-8fc6-45c7-bbd3-f5d602d2d9eb","LOADED",2019-09-18,2019,"NEON.PLA.D12.YELL.02800","VST.YELL.02800.2019","SYAL","D12","YELL","YELL_045","21","1",NA,NA,NA,"tag only","N"
"9e475b14-865b-4e86-9763-5adf8f90b5f5","LOADED",2019-12-10,2019,"NEON.PLA.D16.WREF.05775","VST.WREF.05775.2019","TSHE","D16","WREF","WREF_073","23","2","25",289.5,3.4,"band","N"
"9ed2a332-ab57-4e01-af28-ba0960995ac1","LOADED",2014-07-03,2014,"NEON.PLA.D07.ORNL.00909","VST.ORNL.00909.2014","FAGR","D07","ORNL","ORNL_002","31","4",NA,NA,NA,"tag only",NA
"9f7fd8c8-b0cd-4956-8ce2-21ba66b211be","LOADED",2014-08-15,2014,"NEON.PLA.D05.UNDE.02457","VST.UNDE.02457.2014","POTR5","D05","UNDE","UNDE_008","31",NA,"41",210.2,6.1,"map and tag","N"
"9fb914a7-b35d-4e0c-a308-c823d4436c52","LOADED",2017-11-01,2017,"NEON.PLA.D16.WREF.02055","VST.WREF.02055.2017","TSHE","D16","WREF","WREF_071","21","1","31",245.2,10.7,"map and tag","N"
"9fe9ab30-9a8b-430b-9dd8-ca18ee85ed09","LOADED",2015-04-20,2015,"NEON.PLA.D02.BLAN.05243","VST.BLAN.05243.2015","TEDA","D02","BLAN","BLAN_032","31","1",NA,NA,NA,"tag only",NA
"a05d1397-2f0b-4ace-9bd9-e451773543db","LOADED",2014-07-02,2014,"NEON.PLA.D07.ORNL.00870","VST.ORNL.00870.2014","CATO6","D07","ORNL","ORNL_003","32","2",NA,NA,NA,"tag only",NA
"a05e8962-b84b-4685-ba16-9eb7558bb48c","LOADED",2016-11-21,2016,"NEON.PLA.D14.SRER.01895","VST.SRER.01895.2016","OPEN3","D14","SRER","SRER_042","39","3",NA,NA,NA,"tag only","N"
"a0643fa3-de60-4523-a23d-fdc881aee10a","LOADED",2015-08-18,2015,"NEON.PLA.D05.STEI.01585","VST.STEI.01585.2015","POTR5","D05","STEI","STEI_047","21","1",NA,NA,NA,"tag only","N"
"a07fd794-2c00-4f44-8b9b-e1befcc46afa","LOADED",2016-01-12,2015,"NEON.PLA.D14.SRER.00647","VST.SRER.00647.2015","OPEN3","D14","SRER","SRER_053","41","1",NA,NA,NA,"tag only","N"
"a0e10c64-31b3-417c-b257-8248a319730a","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05773","VST.HARV.05773.2014","PIRE","D01","HARV","HARV_038","23","2","23",82.8,10.3,"map and tag","N"
"a0fe2bef-a9a7-4ea0-b64b-12f3f7c25442","LOADED",2014-08-19,2014,"NEON.PLA.D03.JERC.00255","VST.JERC.00255.2014","VAAR","D03","JERC","JERC_003","31",NA,"31",65.2,4.4,"map and tag","N"
