_record_id,domainid,siteid,taxonid,scientificname,preferredstatus
ef21285c-5c16-48f4-bfe2-009943b6e24f,D13,NIWO,ERIGE2,Erigeron sp.,
3894d48e-5cef-4b08-949c-cc2770baa370,D13,NIWO,2PLANT,Unknown plant,
e82fe46e-89a4-483b-9c9e-8e7153337513,D13,NIWO,FEBR,Festuca brachyphylla ,
9a712d0d-3fbb-4fd2-b012-37f26b594085,D13,NIWO,PERA,Pedicularis racemosa ,
1f645297-f36e-40a9-9bbe-d3897a48eac3,D13,NIWO,ASTERA,Asteraceae sp.,
af75b684-6576-4b02-ac14-345683320f79,D13,NIWO,JUCOD,Juniperus communis ,
36058b3d-ce93-408f-bf60-6ddb288bee36,D13,NIWO,AGGL,Agoseris glauca ,
318a9c3a-f7a4-44e9-a0c6-2b3c838db3af,D13,NIWO,CASC12,Carex scopulorum ,
c1fcc08f-8b90-481d-8ce1-0f99d8f2c952,D13,NIWO,CHANC,Chamerion angustifolium ,
0b3694ed-6ce9-4f27-a351-28bd601b1a80,D13,NIWO,SELA,Sedum lanceolatum ,
46d35b7c-b42e-45f2-a0e0-72715d510e73,D13,NIWO,CASTI2,Castilleja sp.,
570b8c63-1ff5-4bb6-a87c-a939f923bdee,D13,NIWO,VILA10,Viola labradorica ,
11e32f48-5f01-43d6-87b2-92e92495d343,D13,NIWO,ERNAE,Eritrichium nanum ,
ca0444c6-4d95-460a-a00c-1f1e3f9776ec,D13,NIWO,LIFI,Ligusticum filicinum ,
4e799b28-9e3f-42fe-a94c-5bff3a2a7c7c,D13,NIWO,RAAD,Ranunculus adoneus ,
02afd3ab-9b47-4984-afe2-597e849d048c,D13,NIWO,PEPA3,Pedicularis parryi ,
3f6eb23a-e97f-40b9-b37d-51892e75347c,D13,NIWO,TOPY,Tonestus pygmaeus ,
6ddaf3bd-2e98-4b4f-9a98-88c358828f03,D13,NIWO,ALGE,Allium geyeri ,
59eaf690-a6e4-4daa-b712-a46f5212b206,D13,NIWO,POVI3,Polygonum viviparum ,
990cdfba-0e74-490d-8e17-20c8006c5d8d,D13,NIWO,TEGR3,Tetraneuris grandiflora ,
24ad1329-7ff6-4461-8ce9-7ff5a704a8b3,D13,NIWO,POASPP,Poa spp.,
41762647-bdd9-421d-a010-4eda6a101c23,D13,NIWO,MELA3,Mertensia lanceolata ,
c87e86ae-2dfe-4f2f-92e5-fa1b0d240d46,D13,NIWO,SEDUM,Sedum sp.,
b4a3935b-a2af-4a72-a139-749fcc405a25,D13,NIWO,POOV2,Potentilla ovina ,
06e3a59c-24b7-472e-ae69-9194c6199a7e,D13,NIWO,POGLR2,Poa glauca ,
4d53b405-d18e-45b6-8ace-fc2348890800,D13,NIWO,POTEN,Potentilla sp.,
e73a692e-49d6-4ea9-8143-ee26ca5a65f1,D13,NIWO,ANSE4,Androsace septentrionalis ,
87c0c742-49d3-4566-99b6-358516caaf93,D13,NIWO,POCUE,Poa cusickii ,
f2b6d59d-2b93-429a-9d05-650a57298487,D13,NIWO,CYPERASPP,Cyperaceae spp.,
171b30fc-7f12-4f0c-994e-518434e64f11,D13,NIWO,NOFEG,Noccaea fendleri ,
6e32b3f0-1e55-43b9-928b-190d96601083,D13,NIWO,PACA15,Packera cana ,
0251a878-d4e7-4671-bf30-cad08ada7c17,D13,NIWO,SARH2,Saxifraga rhomboidea ,
606b5639-4628-4d96-bb7d-fd0bcc807bd8,D13,NIWO,TRIFO,Trifolium sp.,
270fe789-6bff-408f-ab4e-60ae54a45d56,D13,NIWO,POACEA,Poaceae sp.,
f5c2f670-aeed-41fc-804c-3ac925ba8b70,D13,NIWO,ERICAC,Ericaceae sp.,
c34905d4-adbd-4530-ada5-6b0b2c5fb172,D13,NIWO,ARCO9,Arnica cordifolia ,
b5eb2a2a-e37f-4532-9191-e24c093856ce,D13,NIWO,ARRY,Arnica rydbergii ,
355f8596-cfc6-493d-a7d7-1f7b2dbe8c55,D13,NIWO,CAPU19,Castilleja puberula ,
5d5aa588-4593-41a9-8ea6-4c7b21df7764,D13,NIWO,PHAL2,Phleum alpinum ,
8eda0548-a3ba-41c0-9daa-660fd26061bc,D13,NIWO,POLE3,Poa lettermanii ,
67e41e10-22ea-439c-93df-93f52f9583af,D13,NIWO,DAIN,Danthonia intermedia ,
229e79c8-eef1-407c-ab84-d5d6ed541a3c,D13,NIWO,CYAB2,Cylindropuntia abysii ,
c8b515df-412f-4b78-b283-096855412076,D13,NIWO,ARPA18,Artemisia pattersonii ,
28fa0b1f-dd13-499d-866f-111c9f7fe2a2,D13,NIWO,CHJA,Chionophila jamesii ,
7b857579-4bc8-430e-a37d-040d6914bba2,D13,NIWO,JUNCAC,Juncaceae sp.,
3272d83d-782d-4866-b5c1-5550a43a9806,D13,NIWO,PENST,Penstemon sp.,
79888366-9530-4c71-a442-62d9e5456f1e,D13,NIWO,SEDUMSPP,Sedum spp.,
f515f681-4903-4cdc-9838-1ebcfa2bade5,D13,NIWO,PEDIC,Pedicularis sp.,
38eb06b4-24af-4d19-a981-8241f47585b0,D13,NIWO,ANEMO,Anemone sp.,
306ef595-949a-4f94-85f9-ca018c299811,D13,NIWO,PEBRP2,Pedicularis bracteosa ,
b1e28bc6-8d85-4c36-b5a9-f7e75a39d0f2,D13,NIWO,PEGR2,Pedicularis groenlandica ,
dfaac9d0-a83b-4578-82af-c0657f9f8454,D13,NIWO,POVI,Polemonium viscosum ,
98944eb3-8ff1-4787-b34d-1844bc7db1d7,D13,NIWO,ASTER,Aster sp.,
bbeaa389-bbf9-4fc3-a6cb-44ea3874c6ad,D13,NIWO,CEARS2,Cerastium arvense ,
4d96200e-2a33-40b9-9e85-cf1207b34aec,D13,NIWO,MIRU3,Minuartia rubella ,
211d8360-d8fa-45f7-834e-d5a044956320,D13,NIWO,PINACE,Pinaceae sp.,
fbd27371-9d42-4ff5-870d-78523ef8d3ad,D13,NIWO,PORU3,Potentilla rubricaulis ,
a5f6b062-9d2f-467e-8107-e7286c5ffbea,D13,NIWO,TRIFOSPP,Trifolium spp.,
7e885fa3-959c-4d68-b607-3f610858fb8b,D13,NIWO,ANTEN,Antennaria sp.,
a79ecefe-7a90-4e9a-a25d-9570db0a6bc6,D13,NIWO,ARTEM,Artemisia sp.,
4a63d5fa-8e79-465e-9a26-c6841abee6a4,D13,NIWO,CALEL8,Caltha leptosepala ,
01f56405-498c-4e2a-bf72-f567b253296f,D13,NIWO,CAOC4,Castilleja occidentalis ,
52f0db30-be64-4ef8-9163-dd7f8c3afbe8,D13,NIWO,CASTI2SPP,Castilleja spp.,
330ee72d-babc-4167-b38c-c4f27ea5c52a,D13,NIWO,DRST,Draba standleyi ,
37af7ec0-a092-4487-bc09-55cde8736fed,D13,NIWO,ERCA14,Erysimum capitatum ,
1311cbe2-a755-4107-b7da-de53f7b46e42,D13,NIWO,HEPA11,Heuchera parvifolia ,
a0a389ae-f3b7-4d62-86af-ad1a59c0ff84,D13,NIWO,MELA,Mentzelia laciniata ,
65316d46-9478-41ff-b3de-ad0485fe9ca0,D13,NIWO,ORAL,Oreoxis alpina ,
1d52f630-97e0-4d8a-a5cf-5a4fd19455c5,D13,NIWO,POTENSPP,Potentilla spp.,
65653bea-e739-430d-95e7-d336995954d0,D13,NIWO,TRNA2,Trifolium nanum ,
c22aa9df-708d-49d0-afa3-ea841b1507c9,D13,NIWO,DAFRF,Dasiphora fruticosa ,
fb7e900f-776f-49a9-ae04-9f7813e8eb08,D09,NOGP,MEOF,Melilotus officinalis ,
5c90022a-6598-4e3d-82d3-02d98ab2cb48,D09,NOGP,ARLU,Artemisia ludoviciana ,
466ef371-974c-4cb1-b961-8771fd7d9da0,D09,NOGP,PEAR6,Pediomelum argophyllum ,
a8c18723-f409-4265-b6a8-9e13ea635df4,D09,NOGP,ROAR3,Rosa arkansana ,
e4f898ec-26fb-452e-81aa-2696a3b47a19,D09,NOGP,NAVI4,Nassella viridula ,
ad10bb69-9e24-4cf3-b3ca-89bd322eeb9b,D09,NOGP,OLRI,Oligoneuron rigidum ,
bfa2a724-c645-40a2-9fab-a5e462c53fa8,D09,NOGP,LATAP,Lactuca tatarica ,
7e24767c-9068-4896-8d70-28a5e3dc042b,D09,NOGP,PASM,Pascopyrum smithii ,
54fc4923-2ab6-42b6-a904-7ccd7988e6d8,D09,NOGP,CIFL,Cirsium flodmanii ,
019c63b6-672c-46b4-8275-35452c459512,D09,NOGP,ANGE,Andropogon gerardii ,
6e30863b-c192-43ef-8c0d-5d70c4238196,D09,NOGP,ANCY,Anemone cylindrica ,
f3dfba14-565d-440a-90d4-31164d6f0880,D09,NOGP,AGCR,Agropyron cristatum ,
c564db74-764b-4788-9c19-842dbd922898,D09,NOGP,LOUNU,Lotus unifoliolatus ,
95c44773-7104-4d95-9883-d97c2caeb354,D09,NOGP,SYER,Symphyotrichum ericoides ,
e59e4a6d-4a95-4a0b-89a8-62654b2a425b,D09,NOGP,GACO5,Gaura coccinea ,
ee356edd-ec4a-4685-96c9-bb9d275ca666,D09,NOGP,CIAR4,Cirsium arvense ,D09 - StateNW
28dc14fa-db8c-4184-bfc7-f698181938ed,D09,NOGP,TAOF,Taraxacum officinale ,
1a53055e-b4bb-442e-8b1f-d9fddad4f1b2,D09,NOGP,HEPA19,Helianthus pauciflorus ,
3cdfc0c7-8741-42de-a884-5a7444cbe1eb,D09,NOGP,PUPAM,Pulsatilla patens ,
13563667-69df-4e6a-8e1a-2a8d87aea3c5,D09,NOGP,ECAN2,Echinacea angustifolia ,
bfecf508-1697-4ce8-810b-cf9bc4c4cb3c,D09,NOGP,PRVI,Prunus virginiana ,PBB
62f55319-d521-4286-99a9-89641e8a2141,D09,NOGP,BOGR2,Bouteloua gracilis ,
0b058075-da46-4d6e-bbf0-01113f759be4,D09,NOGP,SCSC,Schizachyrium scoparium ,
6f140088-9883-4eab-8e2e-eaa6e1b05ee3,D09,NOGP,DAPU5,Dalea purpurea ,
bc334177-ab33-49ed-b799-10e6d1c218d1,D09,NOGP,CAINH2,Carex inops ,
06abf889-4622-49f1-aa61-ac41a5c51216,D09,NOGP,AMCA6,Amorpha canescens ,
5b2806bd-7f9c-4459-9aa1-67ab6857f98e,D09,NOGP,SOMI2,Solidago missouriensis ,
17142f2f-a363-4c97-bb55-0c176c6a1840,D09,NOGP,VIPE2,Viola pedatifida ,
9f4d87aa-9800-40db-89a9-94f5eab14539,D09,NOGP,ANMI3,Antennaria microphylla ,
9957baf7-daa8-445e-9712-f4a578842b43,D09,NOGP,VIAM,Vicia americana ,
5b8a67fd-5454-4895-ab7c-7b2cfbd28746,D09,NOGP,SOCA6,Solidago canadensis ,
08277d9b-055c-4e42-9036-cf3de7c0bf6e,D09,NOGP,HESP11,Hesperostipa spartea ,
338272de-aa7c-4dd0-a70f-93785ec3ab5b,D09,NOGP,DIOLS,Dichanthelium oligosanthes ,
d452f959-eb86-454d-8249-f3349717ae72,D09,NOGP,RACO3,Ratibida columnifera ,
8d690837-76fc-4f9f-be6e-7a21c3983061,D09,NOGP,LIPU,Liatris punctata ,
86262dfe-5126-4bd3-8426-dbf70dd14088,D09,NOGP,ARFR4,Artemisia frigida ,
9248949e-6b25-488e-a957-d1d00c8514e1,D09,NOGP,SOAR2,Sonchus arvensis ,D09 - StateNW
bf83fd6b-054f-422c-9616-f2ca45a0786c,D09,NOGP,HECO26,Hesperostipa comata ,
48913d96-e34f-4c2d-9490-f187ec0a5868,D09,NOGP,LICA12,Lithospermum canescens ,
bec31c1a-5f4e-4c03-91c1-008245bf83a1,D09,NOGP,ACMI2,Achillea millefolium ,
cc35ab03-ce76-4db9-8d29-52f4f8b394b7,D09,NOGP,COUM,Comandra umbellata ,
a5eef171-1880-4211-bc15-ec45a4414842,D09,NOGP,ASCR2,Astragalus crassicarpus ,
5af86650-7468-48ba-a4fb-5caa9a281247,D09,NOGP,2PLANT,Unknown plant,
8cf2f2e6-1330-4443-aed5-ac8ca6dba2a6,D09,NOGP,GRSQ,Grindelia squarrosa ,
57404f16-3709-4c30-8dbc-e557c9ac7633,D09,NOGP,TRDU,Tragopogon dubius ,
f47ad51e-c8bb-4d29-832c-bae562de27f9,D09,NOGP,POAR7,Potentilla arguta ,
0040f76c-0cdb-414b-946a-d201a5421231,D09,NOGP,KOMA,Koeleria macrantha ,
f2dfc3f4-278e-4c39-80b2-72a21498bf5b,D09,NOGP,COCA5,Conyza canadensis ,
f7639b24-ad7a-4e46-8b53-fc4ac1921e02,D09,NOGP,ELTRS,Elymus trachycaulus ,
a13997cc-5f29-4d47-8e45-4bf5fd05bc34,D09,NOGP,DACA7,Dalea candida ,
703427ae-a0cc-4a7f-b6a0-854ab509b730,D09,NOGP,HECUO2,Heliotropium curassavicum ,
f9b3149b-58df-4790-9934-5367d32d90a5,D09,NOGP,LYJU,Lygodesmia juncea ,
31a5ea7e-adff-4c73-bbee-06d61eccf276,D09,NOGP,ARMI2,Arctium minus ,
5117bb49-7dc6-428c-951f-e5e2088c8a68,D09,NOGP,OXCO,Oxalis corniculata ,
b2ef0787-50a3-4e52-a6dc-a696c20e0229,D09,NOGP,PEFRP,Petasites frigidus ,
ea23c744-b333-4f2d-a6a1-9c5a00a605cf,D09,NOGP,ARAB3,Artemisia absinthium ,
9697e353-513f-40e8-85af-823fa3d16eb3,D09,NOGP,CAFI,Carex filifolia ,
32aacc49-6e80-4e71-a831-0ff47314a4ee,D09,NOGP,CYOF,Cynoglossum officinale ,D09 - StateNW
219d3fce-d84f-4f49-8561-88da49d1dca2,D09,NOGP,EUES,Euphorbia esula ,
e735a16c-3090-4e55-8685-1672c7d34599,D09,NOGP,MELU,Medicago lupulina ,
23429afe-b932-4658-932c-0925954f19e7,D09,NOGP,PEES,Pediomelum esculentum ,
0ad35fbe-02a1-49e8-a539-6f25902dbe60,D09,NOGP,POAL4,Polygala alba ,
38785468-61dc-4c73-86c5-a46301027be9,D09,NOGP,POPUP5,Potamogeton pusillus ,
d3b02b03-e578-4572-95ce-ae7e9b55f4d6,D09,NOGP,ASAG2,Astragalus agrestis ,
541cbb8d-2654-4e76-8cd2-5ba230d45e66,D09,NOGP,ASVE,Asclepias verticillata ,
cdc3ed0c-132b-44b3-9634-f33841bee1a9,D09,NOGP,PHHE5,Physalis heterophylla ,
6a7d96df-9979-4340-b792-4577db84dce8,D09,NOGP,BOCU,Bouteloua curtipendula ,
147523ca-355c-452c-8810-7da606ad14e0,D09,NOGP,HEHI,Hedeoma hispida ,
733b672a-34e4-4f3a-aef9-b46a64863c8a,D09,NOGP,LIIN2,Lithospermum incisum ,
a857bbe0-cc6a-494b-aa55-23a837a6d80f,D09,NOGP,POAR3,Poa arida ,
3f3804ce-84ad-467a-8fdb-c5731ac033e0,D09,NOGP,THAR5,Thlaspi arvense ,
509823a1-8410-40f0-8e12-a2d0689d4ffc,D09,NOGP,BODA2,Bouteloua dactyloides ,
b8708b01-4b8a-4e3c-a299-effb14bde0d1,D09,NOGP,HOJU,Hordeum jubatum ,
b67e4ccb-9375-4ef0-b850-1278060df5ad,D09,NOGP,SPCOC2,Sporobolus compositus ,
cc9dd8ea-b295-4b24-a51c-5022e3a40ed1,D09,NOGP,PEGR5,Penstemon gracilis ,
7f937ca6-dbf6-4030-b9a1-013a7950ac92,D09,NOGP,VEBR,Verbena bracteata ,
2ae4a9c9-8b4f-44a4-ac14-12f585f4764d,D09,NOGP,ARPU9,Aristida purpurea ,
ee2726ca-b36e-4233-964e-5b580b1ff1c9,D09,NOGP,CALO,Calamovilfa longifolia ,
73ce8e49-0945-4445-bf45-c96f99087a19,D09,NOGP,CIUN,Cirsium undulatum ,
59e90c09-ad4e-485b-91a7-c369905f4fc6,D09,NOGP,ELRE4,Elymus repens ,D09 - StateNW
6ccec190-8110-4ae0-975a-df34dbc7edce,D09,NOGP,HERI,Heuchera richardsonii ,
4bc1d603-06f8-482c-b268-381fed9053ce,D09,NOGP,LACA,Lactuca canadensis ,
7413bc17-7b01-4be7-8504-6c4de8539edb,D09,NOGP,LICA2,Ligusticum canbyi ,
d94fcab3-3c23-48a8-8655-8ef0bba928d7,D09,NOGP,OENU,Oenothera nuttallii ,
247e507b-0e09-410f-bd41-b70039b63269,D09,NOGP,SIAL2,Sisymbrium altissimum ,
28ff57de-7ac4-40b6-9644-3719850c48df,D09,NOGP,VINE,Viola nephrophylla ,
05d27207-a224-4a57-97af-ade62f650da2,D11,OAES,SPCOC2,Sporobolus compositus ,
d0626b4f-5c98-43a0-946a-caee094c971a,D11,OAES,SCSC,Schizachyrium scoparium ,
932e7dc4-9ec0-4947-9b99-15923ec1d57e,D11,OAES,BRTE,Bromus tectorum ,
3033171f-d45e-4038-9cb7-bdfbdb59dc5f,D11,OAES,AMPS,Ambrosia psilostachya ,
d513f6f5-9cd0-4197-a49f-973829f62b84,D11,OAES,2PLANT,Unknown plant,
41ae279a-ae69-4c6a-ad54-f84399c34259,D11,OAES,BOLA2,Bothriochloa laguroides ,
95059798-ccf6-4934-ad79-38933db8b4ee,D11,OAES,ARLU,Artemisia ludoviciana ,
e8fa0679-fd5d-48fb-93e6-e2eb3512c06d,D11,OAES,TRFL2,Tridens flavus ,
e42755d1-c2bb-4400-8456-715f54c00f60,D11,OAES,AMDR,Amphiachyris dracunculoides ,
5f8926ea-a52c-482d-bf57-670f571b1dac,D11,OAES,PLVI,Plantago virginica ,
da8eb9c1-85db-4a83-ad61-6c5c2be9a38f,D11,OAES,GUSA2,Gutierrezia sarothrae ,
b63f3f08-6c7c-4aab-8713-7c2fb5ae3b94,D11,OAES,GACO5,Gaura coccinea ,
a17df6ae-22fe-4a56-8d90-1d3d9397d4f4,D11,OAES,PSTE5,Psoralidium tenuiflorum ,
edd59543-e090-4ad7-9b3e-af79c2c200a0,D11,OAES,CEAM2,Centaurea americana ,
47b88df0-c952-42cf-8774-d6bbbbc4d2b6,D11,OAES,BASC5,Bassia scoparia ,
c7039084-b696-4224-8c78-ff4a12914ae4,D11,OAES,HECO26,Hesperostipa comata ,
ccdb8700-f2f4-4e9c-b98f-48ae079dc171,D11,OAES,ASNU4,Astragalus nuttallianus ,
6f0bce92-1d76-4668-8ab5-4acd644f894b,D11,OAES,LEAU3,Lepidium austrinum ,
3a35f429-72c9-475a-b35b-7547928b57ef,D11,OAES,LIRI,Linum rigidum ,
0a3e62b8-79d1-478d-80b5-c164b767b987,D11,OAES,LIRI,Linum rigidum ,
bfb6ca89-9fe8-44ee-90be-bd98cf462950,D11,OAES,EVNU,Evolvulus nuttallianus ,
d60c9bbf-d312-47c6-bbd5-6b2875eaa011,D11,OAES,TRRA5,Tragia ramosa ,
21b73bb0-f208-4a8f-92ba-a78006e756f4,D11,OAES,THFI,Thelesperma filifolium ,
cbf55018-6af3-4ede-9e0d-0895fc97e5e2,D11,OAES,MEOF,Melilotus officinalis ,
acdc13a6-707a-45bd-8794-c104c66eac8a,D11,OAES,LIPR,Linum pratense ,
b8d4448a-7625-450a-a940-0c41a758b5bd,D11,OAES,PASM,Pascopyrum smithii ,
91bd3532-48ee-4e71-99ac-0f7bce77db10,D11,OAES,TELI3,Tetraneuris linearifolia ,
442dc0fb-907d-4cda-9732-5929a011a60a,D11,OAES,ERPI5,Erioneuron pilosum ,
2228c854-ef3a-4678-91ca-248b44f128b4,D11,OAES,EULO2,Euphorbia longicruris ,
c4e5e780-bb9f-46d9-a875-3916c404f7df,D11,OAES,ERCI6,Erodium cicutarium ,
44bfbcc1-f8b2-435b-8f50-c0a051c07859,D11,OAES,OEGR2,Oenothera grandis ,
e283474e-8880-4680-981f-59319fe3cbeb,D11,OAES,HOPU,Hordeum pusillum ,
000a6448-963e-4627-a8d3-da8720c4ddd5,D11,OAES,EVPR,Evax prolifera ,
ede2ab39-bc9f-4573-8c08-a1afe5b3da2b,D11,OAES,VUOC,Vulpia octoflora ,
88d7ca9d-7bad-48ad-8e55-d86c24c47db3,D11,OAES,LEVI3,Lepidium virginicum ,
be26959b-c4a9-46de-8ca5-f5c21e4ad5ba,D11,OAES,PLPA2,Plantago patagonica ,
79efbb55-cd01-46f7-90cc-27d4815f861c,D11,OAES,GENTI,Gentiana sp.,
99a2b0a9-0b11-4552-8505-55a4941d906b,D11,OAES,DAPU5,Dalea purpurea ,
65c04b28-8044-4f95-8e6b-8099f97d4bda,D11,OAES,SCRE3,Scutellaria resinosa ,
aaad5f10-00f5-4d26-81ae-7251177b80e0,D11,OAES,OPMA2,Opuntia macrorhiza ,
4a4718ae-e2d2-4642-b80b-5d4545563615,D11,OAES,ARSE2,Arenaria serpyllifolia ,
a00785c1-ecfc-4495-be47-efa00dc55ac4,D11,OAES,CRCA6,Croton capitatus ,
93893bd8-5500-47f4-a992-385a1d037e38,D11,OAES,CIUN,Cirsium undulatum ,
73c029a2-2454-46a6-b1f0-97dbe29d6bca,D11,OAES,MAPIP4,Machaeranthera pinnatifida ,
e159be1a-887b-45d7-bce6-241e6167790c,D11,OAES,ALCA3,Allium canadense ,
43b43fbb-3b02-4b13-b278-771adb65ed61,D11,OAES,BRCA6,Bromus catharticus ,
4e5d518d-cba5-44b0-9e1a-5d91e6552fff,D11,OAES,ERLO5,Eriogonum longifolium ,
677610c5-0c4e-4a53-8109-6b8d7f2358fc,D11,OAES,ASAS,Asclepias asperula ,
3bd00079-831f-416c-a40c-d06f98470207,D11,OAES,GECA5,Geranium carolinianum ,
687e46b0-dd07-47b4-8b74-def53af77649,D11,OAES,GRAD2,Grindelia adenodonta ,
42f4e0b4-aa61-4de3-8f5e-dd8a18af6932,D11,OAES,DRRE2,Draba reptans ,
5dc244b3-707f-4bac-be06-a85a59255640,D11,OAES,CEBR3,Cerastium brachypodum ,
2d4d4aca-f58a-49bd-a137-3b7d3d25e1f4,D11,OAES,GAVI,Galium virgatum ,
a74dd664-483f-4720-9a2b-4252af02bde9,D11,OAES,GLBI2,Glandularia bipinnatifida ,
7345cd8f-9185-4a77-a543-a29886abc634,D11,OAES,OXDI2,Oxalis dillenii ,
2d6fd596-7b55-4d70-b4fa-093726fab915,D11,OAES,PLAR3,Plantago aristata ,
cc2fce61-c40e-4334-9965-4f0041f8e56c,D11,OAES,AECY,Aegilops cylindrica ,
1666b83f-870f-4232-af1a-18f9f648db3d,D11,OAES,LESPE,Lespedeza sp.,
2014f422-9d9a-4e39-b41e-8fad46541244,D11,OAES,SIAN3,Sisyrinchium angustifolium ,
fd904a4d-0354-40a6-b8d0-c8b771bd2f65,D11,OAES,ERIGE2,Erigeron sp.,
5a79602a-311e-494c-ad14-5a1286ea2a58,D11,OAES,LIPU,Liatris punctata ,
32d558d6-265f-4db0-b466-fa2bee69c72d,D11,OAES,PONU4,Polytaenia nuttallii ,
29daa10b-a79b-4e96-93c6-dfb20e766328,D11,OAES,SOLID,Solidago sp.,
3edeaa1e-9eeb-4015-a727-de0e71d8d797,D11,OAES,GAPA6,Gaura parviflora ,
1e09bf3b-f2a8-48ef-af5d-10c73b98d5ae,D11,OAES,SPEC2,Spermolepis echinata ,
34df89f4-24e7-4ab5-b072-0ef883cda4a6,D11,OAES,SPCR,Sporobolus cryptandrus ,
6fb6e149-9abb-49c9-8f0e-8963b9aa617d,D11,OAES,NOBI2,Nothoscordum bivalve ,
80ac0a24-70eb-4bb7-a693-434e61e2e9df,D11,OAES,PYGR2,Pyrrhopappus grandiflorus ,
16a01483-c365-42bd-85d7-5290dd4955f7,D11,OAES,RANUN,Ranunculus sp.,
2490fd2c-7529-4852-9275-0e1813cc1389,D11,OAES,MOCI,Monarda citriodora ,
750bd584-efc1-4a30-8411-3083ff786227,D11,OAES,PAVI4,Paronychia virginica ,
22cbb1da-76b5-4121-ba19-d7ddb61294b5,D11,OAES,ASTRA,Astragalus sp.,
7cdc1da7-b7b6-4c58-bf23-1db0c17a2103,D11,OAES,BOHI,Bommeria hispida ,
f92c8998-7163-47c2-ab06-e2a888dd170e,D11,OAES,COGR5,Coreopsis grandiflora ,
26a6833a-8e49-4b7d-8b7e-2f85ff829738,D11,OAES,CUSCU,Cuscuta sp.,Fed- NW
fbc8cbb9-37c8-483f-9512-6e58dcbc0ed0,D11,OAES,OENOT,Oenothera sp.,
effcfa32-2001-4733-8576-67bb748f3955,D11,OAES,BOHI2,Bouteloua hirsuta ,
b78c265a-1ddc-47ec-aac5-da19df620c77,D11,OAES,YUGL,Yucca glauca ,
e41937b8-f326-4ade-84ef-d99b041b2cac,D11,OAES,LOFO,Lomatium foeniculaceum ,
3d771f06-e377-4e14-9b15-4ecd857b86b9,D11,OAES,HELIA3,Helianthus sp.,
3de241c1-54c4-4209-b1e6-9818a79de44f,D11,OAES,CHVE2,Chloris verticillata ,
e4e45ae6-89d3-4450-bdb0-7a277fc847e2,D11,OAES,PYCA2,Pyrrhopappus carolinianus ,
40d6536b-5535-49e1-ac6f-8a1ac9bbe3c8,D11,OAES,CABEP2,Calylophus berlandieri ,
ff6c8788-6ec7-4b3d-8e2d-f39087b4bdf1,D11,OAES,SONU2,Sorghastrum nutans ,
b1566565-f8c0-4466-b8bd-5949ce9eb40b,D11,OAES,PLWR,Plantago wrightiana ,
9b740a10-8e38-4027-b200-5c0f7d7a4dd4,D11,OAES,MINU6,Mimosa nuttallii ,
d8178dcd-c089-46c1-92c0-7a831f2b5f42,D11,OAES,PHHE5,Physalis heterophylla ,
a41b9390-d10a-4ee9-837a-e77b0b66b21c,D11,OAES,CYDA,Cynodon dactylon ,
08393c22-30f9-4c39-9fe3-b13f0d2d2f14,D11,OAES,CAPU11,Castilleja purpurea ,
28061ee9-2253-4a03-a0b4-6bf62ae788d2,D11,OAES,LALU,Lactuca ludoviciana ,
444c74b9-ed4b-445a-a0bc-1699f869ec6d,D11,OAES,PHMO9,Physalis mollis ,
beeb9c9a-3705-429d-8902-e3b371fadf3a,D11,OAES,SOHA,Sorghum halepense ,
6a03b8d6-5238-42f8-bcb1-88733e9ef0fd,D11,OAES,AGHY,Agrostis hyemalis ,
a7fbc9a1-d658-44c9-b0a4-7bc4aefd7ede,D11,OAES,ANBE,Anemone berlandieri ,
611fc631-92bf-4bcc-9309-45eaf21eb9b5,D11,OAES,CRLI2,Croton lindheimerianus ,
34bd7a78-ffc3-4e64-a735-5c39383cb9e5,D11,OAES,ERST3,Erigeron strigosus ,
c1dc850f-853c-497c-94b5-9760f75ad645,D11,OAES,OPHU,Opuntia humifusa ,
83643a97-24b2-4524-8fdc-4b0c0206ae46,D11,OAES,ANCA9,Anemone caroliniana ,
30e507a0-37e4-457c-9e9a-dd6ed1ba823c,D11,OAES,CASE12,Calylophus serrulatus ,
ef9f2c18-2457-470b-ac8a-deaaea2ca957,D11,OAES,EUMA8,Euphorbia marginata ,
c4bef803-2b2e-473b-9aff-137276591574,D11,OAES,HYVE,Hybanthus verticillatus ,
b2c5f61c-a86c-4816-8890-b8f7e24bc67a,D11,OAES,STELL,Stellaria sp.,
96bba45f-9b3e-4995-ad90-67f5024c027d,D11,OAES,ZIGR,Zinnia grandiflora ,
d9fe8bff-6f13-4d2e-b0d1-e4086405fb6f,D11,OAES,CROTO,Croton sp.,
36ebf298-ba08-45f3-b85c-e56b5bec1f98,D11,OAES,TRDU,Tragopogon dubius ,
79ad1bca-8b5c-4216-9918-def9938300a4,D11,OAES,CONVO,Convolvulus sp.,
b2a29656-492d-4e72-b13d-3c26c6bcdf5b,D11,OAES,DESO2,Descurainia sophia ,
b4ef5cc6-ac2c-4d97-87ac-9313a91a9c41,D11,OAES,PEGR7,Penstemon grandiflorus ,
dd82c639-51db-4202-ba42-367f15baae94,D11,OAES,SERI2,Senecio riddellii ,
23a9418e-acd2-4129-a0fb-f4e40a087912,D11,OAES,GASU,Gaillardia suavis ,
df7a2710-c5d1-4291-ba54-5f99860a289f,D11,OAES,GLHE2,Glechoma hederacea ,
