domainid,siteid,taxonid,scientificname,preferredstatus,source,notes,accept_addition(y/n),botanist_notes
D16,ABBY,EGDE,Egeria densa,WA-NW,,,n,AC; aquatic
D16,ABBY,EPHI,Epilobium hirsutum,WA-NW,,,n,AC
D16,ABBY,EUMY2,Euphorbia myrsinites,WA-NW,,,n,AC
D16,ABBY,EUOB4,Euphorbia oblongata,WA-NW,,,y,AC
D16,ABBY,EUESU,Euphorbia virgata,WA-NW,,,n,AC
D16,ABBY,RAFI,Ficaria verna,WA-NW,,,,AC; maybe
D16,ABBY,FOVU,Foeniculum vulgare (except F. vulgare var. azoricum),WA-NW,,,,AC; maybe
D16,ABBY,GAOF,Galega officinalis,WA-NW,,,,AC; maybe
D16,ABBY,GEMO2,Genista monspessulana,WA-NW,,,n,AC
D16,ABBY,GELU,Geranium lucidum,WA-NW,,,y,AC
D16,ABBY,GERO,Geranium robertianum,WA-NW,,,y,AC
D16,ABBY,GLMA3,Glyceria maxima,WA-NW,,,n,AC
D16,ABBY,GYPA,Gypsophila paniculata,WA-NW,,,n,AC
D16,ABBY,HEHE,Hedera helix 'Baltica',WA-NW,,,y,AC
D16,ABBY,HECI,Helianthus ciliaris,WA-NW,,,n,AC
D16,ABBY,HEMA17,Heracleum mantegazzianum,WA-NW,,,,AC; maybe
D16,ABBY,HIAU,Hieracium aurantiacum,WA-NW,,,,AC; maybe
D16,ABBY,HYVE3,Hydrilla verticillata,WA-NW,,,n,AC; aquatic
D16,ABBY,HYNI,Hyoscyamus niger,WA-NW,,,,AC; maybe
D16,ABBY,HYPE,Hypericum perforatum,WA-NW,,,y,AC
D16,ABBY,HYRA3,Hypochaeris radicata,WA-NW,,,y,AC
D16,ABBY,IMCA,Impatiens capensis,WA-NW,,,,AC; maybe
D16,ABBY,IMGL,Impatiens glandulifera,WA-NW,,,n,AC
D16,ABBY,IMPA2,Impatiens parviflora,WA-NW,,,n,AC
D16,ABBY,IRPS,Iris pseudacorus,WA-NW,,,n,AC; aquatic
D16,ABBY,ISTI,Isatis tinctoria,WA-NW,,,n,AC
D16,ABBY,SEJA,Jacobaea vulgaris,WA-NW,,,y,AC
D16,ABBY,LAGA2,Lamiastrum galeobdolon,WA-NW,,,,AC; maybe
D16,ABBY,CAPU6,Lepidium appelianum,WA-NW,,,n,AC
D16,ABBY,CADR,Lepidium draba,WA-NW,,,n,AC
D16,ABBY,LELA2,Lepidium latifolium,WA-NW,,,n,AC
D16,ABBY,LILA7,Limnobium laevigatum,WA-NW,,,n,AC; aquatic
D16,ABBY,LIDAD,Linaria dalmatica ssp. dalmatica,WA-NW,,,,AC; maybe
D16,ABBY,LIVU2,Linaria vulgaris,WA-NW,,,n,AC
D16,ABBY,LUGRH,Ludwigia hexapetala,WA-NW,,,n,AC; aquatic
D16,ABBY,LUPE5,Ludwigia peploides,WA-NW,,,n,"observed in freshwater marshes I-5 coridor, Oregon"
D16,ABBY,LYVU,Lysimachia vulgaris,WA-NW,,,n,AC
D16,ABBY,LYSA2,Lythrum salicaria,WA-NW,,,,"AC; maybe, likes standing water"
D16,ABBY,LYVI3,Lythrum virgatum,WA-NW,,,n,AC
D16,ABBY,TRPE21,Matricaria perforata,WA-NW,,,n,AC
D16,ABBY,MINY,Mirabilis nyctaginea,WA-NW,,,n,AC
D16,ABBY,MYAQ2,Myriophyllum aquaticum,WA-NW,,,n,AC; aquatic
D16,ABBY,MYHE2,Myriophyllum heterophyllum,WA-NW,,,n,AC; aquatic
D16,ABBY,MYSP2,Myriophyllum spicatum,WA-NW,,,n,AC; aquatic
D16,ABBY,MYSP2,Myriophyllum spicatum x Myriophyllum sibiricum,WA-NW,,,n,AC; aquatic
D16,ABBY,NYOD,Nymphaea odorata,WA-NW,,,n,AC; aquatic
D16,ABBY,NYPE,Nymphoides peltata,WA-NW,,,n,AC; aquatic
D16,ABBY,ONAC,Onopordum acanthium,WA-NW,,,n,AC
D16,ABBY,POPO5,Persicaria wallichii,WA-NW,,,n,AC
D16,ABBY,PHAU7,Phragmites australis,WA-NW,,,n,AC; wetlands
D16,ABBY,PIHI,Picris hieracioides,WA-NW,,,n,AC
D16,ABBY,POCU6,Polygonum cuspidatum,WA-NW,,,n,AC
D16,ABBY,POSA4,Polygonum sachalinense,WA-NW,,,n,AC
D16,ABBY,POCR3,Potamogeton crispus,WA-NW,,,n,AC; aquatic
D16,ABBY,PORE5,Potentilla recta,WA-NW,,,,AC; maybe
D16,ABBY,PUMOL,Pueraria montana var. lobata,WA-NW,,,n,AC
D16,ABBY,ACRE3,Rhaponticum repens,WA-NW,,,n,AC
D16,ABBY,ROAU,Rorippa austriaca,WA-NW,,,n,AC
D16,ABBY,RUAR9,Rubus armeniacus,WA-NW,,,y,AC
D16,ABBY,RULA,Rubus laciniatus,WA-NW,,,y,AC
D16,ABBY,SARA3,Saccharum ravennae,WA-NW,,,n,AC
D16,ABBY,SAGR,Sagittaria graminea,WA-NW,,,n,AC; aquatic
D16,ABBY,SAAE,Salvia aethiopis,WA-NW,,,n,AC
D16,ABBY,SAPR2,Salvia pratensis,WA-NW,,,n,AC
D16,ABBY,SASC2,Salvia sclarea,WA-NW,,,n,AC
D16,ABBY,SCMU15,Schoenoplectus mucronatus,WA-NW,,,,"AC; maybe, wetland species"
D16,ABBY,SECE,Secale cereale,WA-NW,,,n,AC
D16,ABBY,SEVU,Senecio vulgaris,WA-NW,,,,AC; maybe
D16,ABBY,SIVU,Silene latifolia ssp. alba,WA-NW,,,n,AC
D16,ABBY,SIMA3,Silybum marianum,WA-NW,,,,AC; maybe
D16,ABBY,SOEL,Solanum elaeagnifolium,WA-NW,,,n,AC
D16,ABBY,SORO,Solanum rostratum,WA-NW,,,n,AC
D16,ABBY,SOSE2,Soliva sessilis,WA-NW,,,n,AC
D16,ABBY,SOHA,Sorghum halepense,WA-NW,,,n,AC
D16,ABBY,SPAL,Spartina alterniflora,WA-NW,,,n,observed in brackish waters
D16,ABBY,SPAN5,Spartina anglica,WA-NW,,,n,observed NW bay area saltmarsh
D16,ABBY,SPDE2,Spartina densiflora,WA-NW,,,n,observed NW bay area saltmarsh
D16,ABBY,SPPA,Spartina patens,WA-NW,,,n,observed NW bay area saltmarsh 
D16,ABBY,SPJU2,Spartium junceum,WA-NW,,,n,AC
D16,ABBY,SPSA3,Sphaerophysa salsula,WA-NW,,,n,AC
D16,ABBY,TACA8,Taeniatherum caput-medusae,WA-NW,,,n,AC
D16,ABBY,TARA,Tamarix ramosissima,WA-NW,,,n,AC
D16,ABBY,TAVU,Tanacetum vulgare,WA-NW,,,n,AC
D16,ABBY,THPA7,Thymelaea passerina,WA-NW,,,n,AC
D16,ABBY,TRTE,Tribulus terrestris,WA-NW,,,n,AC
D16,ABBY,TUFA,Tussilago farfara,WA-NW,,,n,AC
D16,ABBY,ULEU,Ulex europaeus,WA-NW,,,n,AC
D16,ABBY,VEDU,Ventenata dubia,WA-NW,,,n,AC
D16,ABBY,XASP2,Xanthium spinosum,WA-NW,,,n,AC
D16,ABBY,NAJA5,Zostera japonica,WA-NW,,,n,AC; aquatic
D16,ABBY,ZYFA,Zygophyllum fabago,WA-NW,,,n,AC
D16,WREF,ABTH,Abutilon theophrasti,WA-NW,,,n,EH
D16,WREF,AECY,Aegilops cylindrica,WA-NW,,,n,EH
D16,WREF,AIAL,Ailanthus altissima,WA-NW,,,n,EH
D16,WREF,ALMA12,Alhagi maurorum,WA-NW,,,n,EH
D16,WREF,ALPE4,Alliaria petiolata,WA-NW,,,,EH; maybe
D16,WREF,ALMY,Alopecurus myosuroides,WA-NW,,,n,EH
D16,WREF,AMFR,Amorpha fruticosa,WA-NW,,,y,EH
D16,WREF,ANARD16,Anchusa arvensis,WA-NW,,,n,EH
D16,WREF,ANOF,Anchusa officinalis,WA-NW,,,n,EH
D16,WREF,ANSY,Anthriscus sylvestris,WA-NW,,,n,EH
D16,WREF,ARAB3,Artemisia absinthium,WA-NW,,,y,EH
D16,WREF,ARIT,Arum italicum,WA-NW,,,n,EH
D16,WREF,BASC5,Bassia scoparia,WA-NW,,,n,EH
D16,WREF,BEVU,Berberis vulgaris,WA-NW,,,n,EH
D16,WREF,BEIN2,Berteroa incana,WA-NW,,,n,EH
D16,WREF,BRSY,Brachypodium sylvaticum,WA-NW,,,n,EH
D16,WREF,BRAL4,Bryonia alba,WA-NW,,,n,EH
D16,WREF,BUDA2,Buddleja davidii,WA-NW,,,,EH; maybe
D16,WREF,BUUM,Butomus umbellatus,WA-NW,,,n,"observed in freshwater marshes upper Col River, Washington"
D16,WREF,CACA,Cabomba caroliniana,WA-NW,,,n,EH
D16,WREF,CAAC,Carduus acanthoides,WA-NW,,,n,EH
D16,WREF,CANU4,Carduus nutans,WA-NW,,,n,EH
D16,WREF,CAPY2,Carduus pycnocephalus,WA-NW,,,n,EH
D16,WREF,CATE2,Carduus tenuiflorus,WA-NW,,,n,EH
D16,WREF,CELO3,Cenchrus longispinus,WA-NW,,,n,EH
D16,WREF,CECA2,Centaurea calcitrapa,WA-NW,,,n,EH
D16,WREF,CEDI3,Centaurea diffusa,WA-NW,,,,EH; maybe
D16,WREF,CEJA,Centaurea jacea,WA-NW,,,,EH; maybe
D16,WREF,CEMA9,Centaurea macrocephala,WA-NW,,,n,EH
D16,WREF,CEME2,Centaurea melitensis,WA-NW,,,n,EH
D16,WREF,CENI2,Centaurea nigra,WA-NW,,,n,EH
D16,WREF,CENI3,Centaurea nigrescens,WA-NW,,,n,EH
D16,WREF,CESO3,Centaurea solstitialis,WA-NW,,,y,EH
D16,WREF,CEST8,Centaurea stoebe,WA-NW,,,y,EH
D16,WREF,CEPU14,Centromadia pungens,WA-NW,,,n,EH
D16,WREF,CHJU,Chondrilla juncea,WA-NW,,,n,EH
D16,WREF,CIAR4,Cirsium arvense,WA-NW,,,y,EH
D16,WREF,CIVU,Cirsium vulgare,WA-NW,,,y,EH
D16,WREF,CLOR,Clematis orientalis,WA-NW,,,n,EH
D16,WREF,COMA2,Conium maculatum,WA-NW,,,,EH; maybe
D16,WREF,COAR4,Convolvulus arvensis,WA-NW,,,n,EH
D16,WREF,COJU2,Cortaderia jubata,WA-NW,,,n,EH
D16,WREF,CRMO3,Crataegus monogyna,WA-NW,,,y,EH
D16,WREF,CRVU2,Crupina vulgaris,WA-NW,,,n,EH
D16,WREF,CUAP2,Cuscuta approximata,WA-NW,,,n,EH
D16,WREF,CYOF,Cynoglossum officinale,WA-NW,,,y,EH
D16,WREF,CYES,Cyperus esculentus,WA-NW,,,,EH; maybe
D16,WREF,CYSC4,Cytisus scoparius,WA-NW,,,y,EH
D16,WREF,DALA11,Daphne laureola,WA-NW,,,,EH; maybe
D16,WREF,DACA6,Daucus carota,WA-NW,,,y,EH
D16,WREF,DIFU2,Dipsacus fullonum,WA-NW,,,n,AC
D16,WREF,EGDE,Egeria densa,WA-NW,,,n,AC; aquatic
D16,WREF,EPHI,Epilobium hirsutum,WA-NW,,,n,AC
D16,WREF,EUMY2,Euphorbia myrsinites,WA-NW,,,n,AC
D16,WREF,EUOB4,Euphorbia oblongata,WA-NW,,,y,AC
D16,WREF,EUESU,Euphorbia virgata,WA-NW,,,n,AC
D16,WREF,RAFI,Ficaria verna,WA-NW,,,,AC; maybe
D16,WREF,FOVU,Foeniculum vulgare (except F. vulgare var. azoricum),WA-NW,,,n,AC
D16,WREF,GAOF,Galega officinalis,WA-NW,,,n,AC
D16,WREF,GEMO2,Genista monspessulana,WA-NW,,,n,AC
D16,WREF,GELU,Geranium lucidum,WA-NW,,,y,AC
D16,WREF,GERO,Geranium robertianum,WA-NW,,,y,AC
D16,WREF,GLMA3,Glyceria maxima,WA-NW,,,n,AC
D16,WREF,GYPA,Gypsophila paniculata,WA-NW,,,n,AC
D16,WREF,HEHE,Hedera helix 'Baltica',WA-NW,,,y,AC
D16,WREF,HECI,Helianthus ciliaris,WA-NW,,,n,AC
D16,WREF,HEMA17,Heracleum mantegazzianum,WA-NW,,,n,AC
D16,WREF,HIAU,Hieracium aurantiacum,WA-NW,,,,AC; maybe
D16,WREF,HYVE3,Hydrilla verticillata,WA-NW,,,n,AC
D16,WREF,HYNI,Hyoscyamus niger,WA-NW,,,n,AC
D16,WREF,HYPE,Hypericum perforatum,WA-NW,,,y,AC
D16,WREF,HYRA3,Hypochaeris radicata,WA-NW,,,n,AC
D16,WREF,IMCA,Impatiens capensis,WA-NW,,,,AC; maybe
D16,WREF,IMGL,Impatiens glandulifera,WA-NW,,,n,AC
D16,WREF,IMPA2,Impatiens parviflora,WA-NW,,,n,AC
D16,WREF,IRPS,Iris pseudacorus,WA-NW,,,n,AC
D16,WREF,ISTI,Isatis tinctoria,WA-NW,,,n,AC
D16,WREF,SEJA,Jacobaea vulgaris,WA-NW,,,,AC; maybe
D16,WREF,LAGA2,Lamiastrum galeobdolon,WA-NW,,,,AC; maybe
D16,WREF,CAPU6,Lepidium appelianum,WA-NW,,,n,AC
D16,WREF,CADR,Lepidium draba,WA-NW,,,n,AC
D16,WREF,LELA2,Lepidium latifolium,WA-NW,,,n,AC
D16,WREF,LILA7,Limnobium laevigatum,WA-NW,,,n,AC; aquatic
D16,WREF,LIDAD,Linaria dalmatica ssp. dalmatica,WA-NW,,,,AC; maybe
D16,WREF,LIVU2,Linaria vulgaris,WA-NW,,,n,AC
D16,WREF,LUGRH,Ludwigia hexapetala,WA-NW,,,n,AC
D16,WREF,LUPE5,Ludwigia peploides,WA-NW,,,n,
D16,WREF,LYVU,Lysimachia vulgaris,WA-NW,,,n,AC
D16,WREF,LYSA2,Lythrum salicaria,WA-NW,,,,"AC; maybe, likes standing water"
D16,WREF,LYVI3,Lythrum virgatum,WA-NW,,,n,AC
D16,WREF,TRPE21,Matricaria perforata,WA-NW,,,n,AC
D16,WREF,MINY,Mirabilis nyctaginea,WA-NW,,,n,AC
D16,WREF,MYAQ2,Myriophyllum aquaticum,WA-NW,,,n,AC; aquatic
D16,WREF,MYHE2,Myriophyllum heterophyllum,WA-NW,,,n,AC; aquatic
D16,WREF,MYSP2,Myriophyllum spicatum,WA-NW,,,n,AC; aquatic
D16,WREF,MYSP2,Myriophyllum spicatum x Myriophyllum sibiricum,WA-NW,,,n,AC; aquatic
D16,WREF,NYOD,Nymphaea odorata,WA-NW,,,n,AC; aquatic
D16,WREF,NYPE,Nymphoides peltata,WA-NW,,,n,AC; aquatic
D16,WREF,ONAC,Onopordum acanthium,WA-NW,,,n,AC
D16,WREF,POPO5,Persicaria wallichii,WA-NW,,,n,AC
D16,WREF,PHAU7,Phragmites australis,WA-NW,,,n,AC; wetlands
D16,WREF,PIHI,Picris hieracioides,WA-NW,,,,"AC; maybe - found in Skamania, but habitat is different"
D16,WREF,POCU6,Polygonum cuspidatum,WA-NW,,,n,AC
D16,WREF,POSA4,Polygonum sachalinense,WA-NW,,,n,AC
D16,WREF,POCR3,Potamogeton crispus,WA-NW,,,n,AC; aquatic
D16,WREF,PORE5,Potentilla recta,WA-NW,,,,AC; maybe
D16,WREF,PUMOL,Pueraria montana var. lobata,WA-NW,,,n,AC
D16,WREF,ACRE3,Rhaponticum repens,WA-NW,,,n,AC
D16,WREF,ROAU,Rorippa austriaca,WA-NW,,,n,AC
D16,WREF,RUAR9,Rubus armeniacus,WA-NW,,,y,AC
D16,WREF,RULA,Rubus laciniatus,WA-NW,,,y,AC
D16,WREF,SARA3,Saccharum ravennae,WA-NW,,,n,AC
D16,WREF,SAGR,Sagittaria graminea,WA-NW,,,n,AC; aquatic
D16,WREF,SAAE,Salvia aethiopis,WA-NW,,,n,AC
D16,WREF,SAPR2,Salvia pratensis,WA-NW,,,n,AC
D16,WREF,SASC2,Salvia sclarea,WA-NW,,,n,AC
D16,WREF,SCMU15,Schoenoplectus mucronatus,WA-NW,,,,"AC; maybe, wetland species"
D16,WREF,SECE,Secale cereale,WA-NW,,,n,AC
D16,WREF,SEVU,Senecio vulgaris,WA-NW,,,,AC; maybe
D16,WREF,SIVU,Silene latifolia ssp. alba,WA-NW,,,n,AC
D16,WREF,SIMA3,Silybum marianum,WA-NW,,,n,AC
D16,WREF,SOEL,Solanum elaeagnifolium,WA-NW,,,n,AC
D16,WREF,SORO,Solanum rostratum,WA-NW,,,n,AC
D16,WREF,SOSE2,Soliva sessilis,WA-NW,,,n,AC
D16,WREF,SOHA,Sorghum halepense,WA-NW,,,n,AC
D16,WREF,SPAL,Spartina alterniflora,WA-NW,,,n,
D16,WREF,SPAN5,Spartina anglica,WA-NW,,,n,
D16,WREF,SPDE2,Spartina densiflora,WA-NW,,,n,
D16,WREF,SPPA,Spartina patens,WA-NW,,,n,
D16,WREF,SPJU2,Spartium junceum,WA-NW,,,n,AC
D16,WREF,SPSA3,Sphaerophysa salsula,WA-NW,,,n,AC
D16,WREF,TACA8,Taeniatherum caput-medusae,WA-NW,,,n,AC
D16,WREF,TARA,Tamarix ramosissima,WA-NW,,,,AC; maybe
D16,WREF,TAVU,Tanacetum vulgare,WA-NW,,,n,AC
D16,WREF,THPA7,Thymelaea passerina,WA-NW,,,n,AC
D16,WREF,TRTE,Tribulus terrestris,WA-NW,,,n,AC
D16,WREF,TUFA,Tussilago farfara,WA-NW,,,n,AC
D16,WREF,ULEU,Ulex europaeus,WA-NW,,,n,AC
D16,WREF,VEDU,Ventenata dubia,WA-NW,,,n,AC
D16,WREF,XASP2,Xanthium spinosum,WA-NW,,,n,AC
D16,WREF,NAJA5,Zostera japonica,WA-NW,,,n,AC; aquatic
D16,WREF,ZYFA,Zygophyllum fabago,WA-NW,,,n,AC
D17,SJER,ACBA,Acacia baileyana,CA-NW,,,n,no nearby pops
D17,SJER,ACCY2,Acacia cyclops,CA-NW,,,n,wrong habitat
D17,SJER,ACDE3,Acacia dealbata,CA-NW,,,n,no nearby pops
D17,SJER,ACME,Acacia melanoxylon,CA-NW,,,n,no nearby pops
D17,SJER,ACPA8,Acacia paradoxa,CA-NW,,,n,no nearby pops
D17,SJER,ACPY3,Acacia pycnantha,CA-NW,,,n,no nearby pops
D17,SJER,ACNO7,Acaena novae-zelandiae,CA-NW,,,n,no nearby pops
D17,SJER,ACRE3,Acroptilon repens,CA-NW,,,y,
D17,SJER,AECY,Aegilops cylindrica,CA-NW,,,y,
D17,SJER,AETR,Aegilops triuncialis,CA-NW,,,y,
D17,SJER,AGAD2,Ageratina adenophora,CA-NW,,,n,no nearby pops
D17,SJER,AGAV,Agrostis avenacea,CA-NW,,,y,
D17,SJER,AGST2,Agrostis stolonifera,CA-NW,,,y,
D17,SJER,AIAL,Ailanthus altissima,CA-NW,,,y,
D17,SJER,ALMA12,Alhagi maurorum,CA-NW,,,y,
D17,SJER,ALPR3,Alopecurus pratensis,CA-NW,,,n,no nearby pops
D17,SJER,ALPH,Alternanthera philoxeroides,CA-NW,,,n,wrong habitat
D17,SJER,ALCO16,Alyssum corsicum,CA-NW,,,n,no nearby pops
D17,SJER,ALMU,Alyssum murale,CA-NW,,,n,no nearby pops
D17,SJER,AMTR,Ambrosia trifida,CA-NW,,,n,no nearby pops
D17,SJER,AMAR4,Ammophila arenaria,CA-NW,,,n,no nearby pops
D17,SJER,ANOD,Anthoxanthum odoratum,CA-NW,,,n,no nearby pops
D17,SJER,ARSE8,Araujia sericifera,CA-NW,,,n,no nearby pops
D17,SJER,ARCA45,Arctotheca calendula,CA-NW,,,n,no nearby pops
D17,SJER,NA,Arctotheca prostrata,CA-NW,,,n,no nearby pops
D17,SJER,ARDO4,Arundo donax,CA-NW,,,n,wrong habitat
D17,SJER,ASAS4,Asparagus asparagoides,CA-NW,,,n,no nearby pops
D17,SJER,ASFI2,Asphodelus fistulosus,CA-NW,,,n,no nearby pops
D17,SJER,ATSE,Atriplex semibaccata,CA-NW,,,n,no nearby pops
D17,SJER,AVFA,Avena fatua,CA-NW,,,y,
D17,SJER,BAHY,Bassia hyssopifolia,CA-NW,,,y,
D17,SJER,BETR,Bellardia trixago,CA-NW,,,n,no nearby pops
D17,SJER,BEDA,Berberis darwinii,CA-NW,,,n,wrong habitat
D17,SJER,BEIN2,Berteroa incana,CA-NW,,,n,no nearby pops
D17,SJER,BRDI2,Brachypodium distachyon,CA-NW,,,y,
D17,SJER,BRSY,Brachypodium sylvaticum,CA-NW,,,n,no nearby pops
D17,SJER,BRNI,Brassica nigra,CA-NW,,,y,
D17,SJER,BRRA,Brassica rapa,CA-NW,,,y,
D17,SJER,BRTO,Brassica tournefortii,CA-NW,,,n,no nearby pops
D17,SJER,BRMA,Briza maxima,CA-NW,,,y,
D17,SJER,BRAR5,Bromus japonicus,CA-NW,,,y,
D17,SJER,BRMAR,Bromus madritensis ssp. rubens,CA-NW,,,y,
D17,SJER,BUDA2,Buddleja davidii,CA-NW,,,n,wrong habitat
D17,SJER,CAMA,Cakile maritima,CA-NW,,,n,wrong habitat
D17,SJER,CAAC,Carduus acanthoides,CA-NW,,,n,no nearby pops
D17,SJER,CANU4,Carduus nutans,CA-NW,,,n,no nearby pops
D17,SJER,CAPY2,Carduus pycnocephalus,CA-NW,,,y,
D17,SJER,CATE2,Carduus tenuiflorus,CA-NW,,,y,
D17,SJER,CAPE45,Carex pendula,CA-NW,,,n,no nearby pops
D17,SJER,CACH38,Carpobrotus chilensis,CA-NW,,,n,wrong habitat
D17,SJER,CAED3,Carpobrotus edulis,CA-NW,,,n,wrong habitat
D17,SJER,NA,Carrichtera annua,CA-NW,,,n,no nearby pops
D17,SJER,CALA20,Carthamus lanatus,CA-NW,,,n,no nearby pops
D17,SJER,CAEQ,Casuarina equisetifolia,CA-NW,,,n,no nearby pops
D17,SJER,CARO14,Catharanthus roseus,CA-NW,,,n,no nearby pops
D17,SJER,CEEC,Cenchrus echinatus,CA-NW,,,n,no nearby pops
D17,SJER,CELO3,Cenchrus longispinus,CA-NW,,,y,
D17,SJER,CECA2,Centaurea calcitrapa,CA-NW,,,n,no nearby pops
D17,SJER,CEDI3,Centaurea diffusa,CA-NW,,,y,
D17,SJER,CEDI4,Centaurea diluta,CA-NW,,,n,no nearby pops
D17,SJER,CEJA,Centaurea jacea ssp. pratensis,CA-NW,,,n,no nearby pops
D17,SJER,CESO3,Centaurea solstitialis,CA-NW,,,y,
D17,SJER,CEST8,Centaurea stoebe ssp. micranthos,CA-NW,,,y,
D17,SJER,CEVI,Centaurea virgata var. squarrosa,CA-NW,,,n,no nearby pops
D17,SJER,CENO,Cestrum parqui,CA-NW,,,n,no nearby pops
D17,SJER,CHFL9,Chasmanthe floribunda,CA-NW,,,n,wrong habitat
D17,SJER,CHJU,Chondrilla juncea,CA-NW,,,n,no nearby pops
D17,SJER,NA,Chrysanthemoides monilifera ssp. monilifera,CA-NW,,,n,no nearby pops
D17,SJER,CIAR4,Cirsium arvense,CA-NW,,,y,
D17,SJER,CIVU,Cirsium vulgare,CA-NW,,,y,
D17,SJER,CLVI6,Clematis vitalba,CA-NW,,,n,wrong habitat
D17,SJER,COES,Colocasia esculenta,CA-NW,,,n,no nearby pops
D17,SJER,COPU18,Conicosia pugioniformis,CA-NW,,,n,wrong habitat
D17,SJER,COMA2,Conium maculatum,CA-NW,,,n,wrong habitat
D17,SJER,COJU2,Cortaderia jubata,CA-NW,,,n,wrong habitat
D17,SJER,COSE4,Cortaderia selloana,CA-NW,,,n,wrong habitat
D17,SJER,COFR3,Cotoneaster franchetii,CA-NW,,,n,wrong habitat
D17,SJER,COLA18,Cotoneaster lacteus,CA-NW,,,n,wrong habitat
D17,SJER,COPA14,Cotoneaster pannosus,CA-NW,,,n,wrong habitat
D17,SJER,COCO7,Cotula coronopifolia,CA-NW,,,n,wrong habitat
D17,SJER,CRMO3,Crataegus monogyna,CA-NW,,,n,no nearby pops
D17,SJER,NA,Crocosmia x crocosmiiflora,CA-NW,,,n,wrong habitat
D17,SJER,CRVU2,Crupina vulgaris,CA-NW,,,n,no nearby pops
D17,SJER,CYCA,Cynara cardunculus,CA-NW,,,n,no nearby pops
D17,SJER,CYDA,Cynodon dactylon,CA-NW,,,y,
D17,SJER,CYOF,Cynoglossum officinale,CA-NW,,,n,no nearby pops
D17,SJER,CYEC,Cynosurus echinatus,CA-NW,,,y,
D17,SJER,CYMU3,Cytisus multiflorus,CA-NW,,,n,no nearby pops
D17,SJER,CHPR14,Cytisus proliferus,CA-NW,,,n,no nearby pops
D17,SJER,CYSC4,Cytisus scoparius,CA-NW,,,n,no nearby pops
D17,SJER,CYST7,Cytisus striatus,CA-NW,,,n,no nearby pops
D17,SJER,DAGL,Dactylis glomerata,CA-NW,,,y,
D17,SJER,DAIN2,Datura inoxia,CA-NW,,,n,no nearby pops
D17,SJER,DEOD,Delairea odorata,CA-NW,,,n,no nearby pops
D17,SJER,DESO2,Descurainia sophia,CA-NW,,,y,
D17,SJER,DIPU,Digitalis purpurea,CA-NW,,,n,wrong habitat
D17,SJER,DILI8,Dipogon lignosus,CA-NW,,,n,no nearby pops
D17,SJER,DIFU2,Dipsacus fullonum,CA-NW,,,n,no nearby pops
D17,SJER,DILA4,Dipsacus laciniatus,CA-NW,,,n,no nearby pops
D17,SJER,DISA9,Dipsacus sativus,CA-NW,,,n,no nearby pops
D17,SJER,DIGR3,Dittrichia graveolens,CA-NW,,,y,
D17,SJER,DIVI6,Dittrichia viscosa,CA-NW,,,n,no nearby pops
D17,SJER,ECCA5,Echium candicans,CA-NW,,,n,wrong habitat
D17,SJER,ECPL,Echium plantagineum,CA-NW,,,n,wrong habitat
D17,SJER,EGDE,Egeria densa,CA-NW,,,n,wrong habitat
D17,SJER,EHCA,Ehrharta calycina,CA-NW,,,n,wrong habitat
D17,SJER,EHER,Ehrharta erecta,CA-NW,,,n,wrong habitat
D17,SJER,EHLO3,Ehrharta longiflora,CA-NW,,,n,no nearby pops
D17,SJER,EICR,Eichhornia crassipes,CA-NW,,,n,wrong habitat
D17,SJER,ELAN,Elaeagnus angustifolia,CA-NW,,,n,no nearby pops
D17,SJER,TACA8,Elymus caput-medusae,CA-NW,,,y,
D17,SJER,EMSP,Emex spinosa,CA-NW,,,n,wrong habitat
D17,SJER,ERLU6,Erica lusitanica,CA-NW,,,n,wrong habitat
D17,SJER,EUCA2,Eucalyptus camaldulensis,CA-NW,,,n,no nearby pops
D17,SJER,EUCL,Eucalyptus cladocalyx,CA-NW,,,n,no nearby pops
D17,SJER,EUGL,Eucalyptus globulus,CA-NW,,,n,no nearby pops
D17,SJER,EULA4,Euphorbia lathyris,CA-NW,,,n,no nearby pops
D17,SJER,EUOB4,Euphorbia oblongata,CA-NW,,,n,no nearby pops
D17,SJER,EUTE10,Euphorbia terracina,CA-NW,,,n,wrong habitat
D17,SJER,EUESU,Euphorbia virgata,CA-NW,,,n,no nearby pops
D17,SJER,NA,Fallopia ?óbohemica,CA-NW,,,n,no nearby pops
D17,SJER,POCU6,Fallopia japonica,CA-NW,,,n,no nearby pops
D17,SJER,POSA4,Fallopia sachalinensis,CA-NW,,,n,no nearby pops
D17,SJER,SCAR7,Festuca arundinacea,CA-NW,,,n,no nearby pops
D17,SJER,VUMY,Festuca myuros,CA-NW,,,y,
D17,SJER,NA,Festuca perennis,CA-NW,,,y,
D17,SJER,FICA,Ficus carica,CA-NW,,,n,wrong habitat
D17,SJER,FOVU,Foeniculum vulgare,CA-NW,,,n,no nearby pops
D17,SJER,GAOF,Galega officinalis,CA-NW,,,n,no nearby pops
D17,SJER,GALI4,Gazania linearis,CA-NW,,,n,wrong habitat
D17,SJER,GELI5,Genista linifolia,CA-NW,,,n,no nearby pops
D17,SJER,REMO2,Genista monosperma,CA-NW,,,n,no nearby pops
D17,SJER,GEMO2,Genista monspessulana,CA-NW,,,y,
D17,SJER,GEDI,Geranium dissectum,CA-NW,,,y,
D17,SJER,GELU,Geranium lucidum,CA-NW,,,n,wrong habitat
