domainID,siteID,plotID,plotType,date,eventID,eventType,dataCollected,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaOther
D10,RMNP,RMNP_003,distributed,2020-09-28,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_004,distributed,2020-09-01,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_005,distributed,2020-09-29,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_006,distributed,2020-10-15,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D10,RMNP,RMNP_007,distributed,2020-09-17,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_008,distributed,2020-09-14,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_009,distributed,2020-09-10,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D10,RMNP,RMNP_010,distributed,2020-10-01,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_011,distributed,2020-10-08,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D10,RMNP,RMNP_012,distributed,2020-09-22,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_013,distributed,2020-10-05,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D10,RMNP,RMNP_014,distributed,2020-09-30,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_015,distributed,2020-09-30,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_016,distributed,2020-09-02,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D10,RMNP,RMNP_017,distributed,2020-09-11,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,10,noneSelected,noneSelected
D10,RMNP,RMNP_018,distributed,2020-09-28,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D10,RMNP,RMNP_019,distributed,2020-10-06,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,25,noneSelected,noneSelected
D10,RMNP,RMNP_020,distributed,2020-09-29,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,3,noneSelected,noneSelected
D10,RMNP,RMNP_041,tower,2020-09-09,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,100,noneSelected,noneSelected
D10,RMNP,RMNP_042,tower,2020-10-01,vst_RMNP_2020,towerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D10,RMNP,RMNP_043,tower,2020-09-11,vst_RMNP_2020,distributedAndTowerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D10,RMNP,RMNP_044,tower,2020-10-13,vst_RMNP_2020,towerSubset,allGrowthForms,100,noneSelected,noneSelected
D10,RMNP,RMNP_045,tower,2020-09-30,vst_RMNP_2020,towerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D10,RMNP,RMNP_046,tower,2020-10-14,vst_RMNP_2020,towerSubset,dendrometerOnly,25,noneSelected,noneSelected
D10,RMNP,RMNP_047,tower,2020-10-14,vst_RMNP_2020,towerSubset,dendrometerOnly,100,noneSelected,noneSelected
D10,RMNP,RMNP_048,tower,2018-09-04,vst_RMNP_2018,NA,NA,noneSelected,noneSelected,noneSelected
D10,RMNP,RMNP_049,tower,2020-10-14,vst_RMNP_2020,towerSubset,dendrometerOnly,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_001,tower,2020-12-16,vst_CLBJ_2020,towerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_002,tower,2021-03-05,vst_CLBJ_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_003,tower,2020-12-21,vst_CLBJ_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_004,tower,2020-12-17,vst_CLBJ_2020,towerSubset,allGrowthForms,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_005,tower,2021-03-02,vst_CLBJ_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_006,tower,2019-11-15,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_007,tower,2019-11-08,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_008,tower,2019-11-18,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_009,tower,2019-11-22,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_010,tower,2019-11-15,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_011,tower,2019-11-08,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_012,tower,2019-12-02,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_013,tower,2016-05-09,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_014,tower,2019-11-20,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_015,tower,2019-11-08,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_016,tower,2019-12-20,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_017,tower,2019-12-05,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_018,tower,2019-11-22,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_019,tower,2019-11-14,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_020,tower,2019-11-15,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_021,tower,2019-11-11,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_022,tower,2019-11-20,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_023,tower,2019-11-14,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_024,tower,2019-11-14,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_025,tower,2019-11-13,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_026,tower,2019-12-12,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_027,tower,2019-11-18,vst_CLBJ_2019,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_028,tower,2020-02-04,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_029,tower,2019-11-11,vst_CLBJ_2019,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_030,tower,2019-11-15,vst_CLBJ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_031,distributed,2016-11-09,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_032,distributed,2016-08-24,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_033,distributed,2016-11-08,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_035,distributed,2016-08-25,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_036,distributed,2016-08-23,vst_CLBJ_2016,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_037,distributed,2016-10-18,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,25
D11,CLBJ,CLBJ_038,distributed,2016-10-19,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_039,distributed,2016-10-17,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_040,distributed,2016-11-09,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_041,distributed,2016-10-20,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_042,distributed,2016-11-14,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_043,distributed,2016-10-20,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_044,distributed,2016-10-20,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_045,distributed,2016-10-18,vst_CLBJ_2016,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_046,distributed,2016-10-11,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_047,distributed,2016-11-01,vst_CLBJ_2016,NA,NA,noneSelected,noneSelected,noneSelected
D11,CLBJ,CLBJ_049,distributed,2016-10-26,vst_CLBJ_2016,NA,NA,10,noneSelected,noneSelected
D11,CLBJ,CLBJ_051,distributed,2016-11-10,vst_CLBJ_2016,NA,NA,25,noneSelected,noneSelected
D11,CLBJ,CLBJ_052,distributed,2016-10-27,vst_CLBJ_2016,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_001,distributed,2019-08-19,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_002,distributed,2019-08-22,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_003,distributed,2019-08-26,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_004,distributed,2019-08-19,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_005,distributed,2019-08-26,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_006,distributed,2019-08-15,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_007,distributed,2019-08-26,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_008,distributed,2019-08-27,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_009,distributed,2019-06-06,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_010,distributed,2019-08-20,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_011,distributed,2019-08-21,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_012,distributed,2019-08-13,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_013,distributed,2019-08-22,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_014,distributed,2019-08-27,vst_YELL_2019,NA,NA,3,noneSelected,noneSelected
D12,YELL,YELL_016,distributed,2019-08-26,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_018,distributed,2019-08-29,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_020,distributed,2019-08-14,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_021,distributed,2019-06-20,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_022,distributed,2019-07-31,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_023,distributed,2019-07-25,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_043,tower,2021-08-03,vst_YELL_2021,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D12,YELL,YELL_044,tower,2021-08-03,vst_YELL_2021,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D12,YELL,YELL_045,tower,2021-08-03,vst_YELL_2021,allTowerPlots,allGrowthForms,10,noneSelected,noneSelected
D12,YELL,YELL_046,tower,2021-08-09,vst_YELL_2021,allTowerPlots,allGrowthForms,100,noneSelected,noneSelected
D12,YELL,YELL_047,tower,2021-08-10,vst_YELL_2021,allTowerPlots,allGrowthForms,25,noneSelected,noneSelected
D12,YELL,YELL_048,tower,2019-09-16,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_049,tower,2019-09-23,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_050,tower,2019-10-01,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_051,tower,2021-08-11,vst_YELL_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_052,tower,2019-09-11,vst_YELL_2019,NA,NA,100,noneSelected,noneSelected
D12,YELL,YELL_053,tower,2019-09-18,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D12,YELL,YELL_054,tower,2019-08-29,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_055,tower,2019-09-11,vst_YELL_2019,NA,NA,noneSelected,noneSelected,noneSelected
D12,YELL,YELL_056,tower,2019-09-16,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_057,tower,2019-10-02,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_058,tower,2019-09-09,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_059,tower,2019-09-24,vst_YELL_2019,NA,NA,100,noneSelected,noneSelected
D12,YELL,YELL_060,tower,2019-09-17,vst_YELL_2019,NA,NA,100,noneSelected,noneSelected
D12,YELL,YELL_061,tower,2019-09-23,vst_YELL_2019,NA,NA,10,noneSelected,noneSelected
D12,YELL,YELL_062,tower,2019-09-12,vst_YELL_2019,NA,NA,25,noneSelected,noneSelected
D13,MOAB,MOAB_001,distributed,2018-09-19,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_002,distributed,2018-09-18,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_003,distributed,2018-09-06,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_004,distributed,2018-08-24,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_005,distributed,2018-09-18,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_006,distributed,2018-08-24,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_007,distributed,2018-09-19,vst_MOAB_2018,NA,NA,10,noneSelected,noneSelected
D13,MOAB,MOAB_009,distributed,2018-09-19,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_010,distributed,2018-09-17,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_011,distributed,2018-09-19,vst_MOAB_2018,NA,NA,10,noneSelected,noneSelected
D13,MOAB,MOAB_012,distributed,2018-09-18,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_013,distributed,2018-08-25,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_014,distributed,2018-08-25,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_015,distributed,2018-09-19,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_016,distributed,2018-09-18,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_017,distributed,2018-09-17,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_018,distributed,2018-08-25,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_019,distributed,2018-09-19,vst_MOAB_2018,NA,NA,10,noneSelected,noneSelected
D13,MOAB,MOAB_024,distributed,2018-09-05,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_025,distributed,2018-08-23,vst_MOAB_2018,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_044,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_045,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_046,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_047,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_048,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_049,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_050,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_051,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_052,tower,2016-08-02,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_053,tower,2016-08-18,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_054,tower,2016-08-08,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_055,tower,2016-08-02,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_056,tower,2016-08-02,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_057,tower,2016-08-18,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_058,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_059,tower,2015-04-20,vst_MOAB_2015,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_060,tower,2016-08-18,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_061,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_062,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_063,tower,2016-08-04,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_064,tower,2016-08-18,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_065,tower,2016-08-02,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_066,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_067,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_068,tower,2016-08-10,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_069,tower,2016-08-01,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_070,tower,2016-08-11,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_071,tower,2016-08-18,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_072,tower,2016-08-02,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,MOAB,MOAB_073,tower,2016-08-04,vst_MOAB_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_001,distributed,2019-09-16,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_002,distributed,2019-09-26,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_003,distributed,2019-09-23,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_004,distributed,2019-09-16,vst_NIWO_2019,NA,NA,25,noneSelected,noneSelected
D13,NIWO,NIWO_005,distributed,2019-09-05,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_006,distributed,2019-09-23,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_007,distributed,2019-09-19,vst_NIWO_2019,NA,NA,25,noneSelected,noneSelected
D13,NIWO,NIWO_008,distributed,2019-09-23,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_009,distributed,2019-09-17,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_010,distributed,2019-09-19,vst_NIWO_2019,NA,NA,25,noneSelected,noneSelected
D13,NIWO,NIWO_011,distributed,2019-09-12,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_012,distributed,2019-09-09,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_013,distributed,2019-09-24,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_014,distributed,2019-09-18,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_015,distributed,2019-09-12,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_016,distributed,2019-09-10,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_017,distributed,2019-09-30,vst_NIWO_2019,NA,NA,10,noneSelected,noneSelected
D13,NIWO,NIWO_018,distributed,2019-09-24,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_023,distributed,2019-09-23,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_024,distributed,2019-09-24,vst_NIWO_2019,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_040,tower,2020-10-01,vst_NIWO_2020,towerSubset,allGrowthForms,25,noneSelected,noneSelected
D13,NIWO,NIWO_041,tower,2020-09-29,vst_NIWO_2020,towerSubset,allGrowthForms,10,noneSelected,noneSelected
D13,NIWO,NIWO_042,tower,2016-10-03,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_043,tower,2016-09-21,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_044,tower,2016-09-21,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_045,tower,2020-09-21,vst_NIWO_2020,towerSubset,allGrowthForms,25,noneSelected,noneSelected
D13,NIWO,NIWO_046,tower,2020-09-28,vst_NIWO_2020,towerSubset,allGrowthForms,25,noneSelected,noneSelected
D13,NIWO,NIWO_047,tower,2016-09-20,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_048,tower,2016-09-20,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_049,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_050,tower,2016-10-14,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_051,tower,2020-09-17,vst_NIWO_2020,towerSubset,allGrowthForms,25,noneSelected,noneSelected
D13,NIWO,NIWO_052,tower,2016-09-20,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_053,tower,2016-09-20,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_054,tower,2016-09-21,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_055,tower,2016-09-21,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_056,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_057,tower,2020-09-29,vst_NIWO_2020,towerSubset,dendrometerOnly,25,noneSelected,noneSelected
D13,NIWO,NIWO_058,tower,2016-10-04,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_059,tower,2016-10-03,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_060,tower,2016-09-21,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_061,tower,2020-09-29,vst_NIWO_2020,towerSubset,dendrometerOnly,10,noneSelected,noneSelected
D13,NIWO,NIWO_062,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_063,tower,2016-10-14,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_064,tower,2020-09-29,vst_NIWO_2020,towerSubset,dendrometerOnly,25,noneSelected,noneSelected
D13,NIWO,NIWO_065,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_066,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_067,tower,2016-09-28,vst_NIWO_2016,NA,NA,25,noneSelected,noneSelected
D13,NIWO,NIWO_068,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D13,NIWO,NIWO_069,tower,2016-09-15,vst_NIWO_2016,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_001,distributed,2018-12-11,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_002,distributed,2018-11-27,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_003,distributed,2018-11-14,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_004,distributed,2018-11-28,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_005,distributed,2018-11-14,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_006,distributed,2018-12-12,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_007,distributed,2018-11-13,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_008,distributed,2018-12-11,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_009,distributed,2018-12-13,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_010,distributed,2018-11-26,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_011,distributed,2018-11-12,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_012,distributed,2018-12-10,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_013,distributed,2019-01-23,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
